id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
ab13a5aa,Vicente Guaita,es ESP,GK,Getafe,30,1987,33.0,26,1,0,1,0,35.8,0.31,+9.8,+0.30,243,797,30.5,710,69,73.5,49.2,284,96.8,64.1,479,21,4.4,34,1.03,15.0,Matches
9109185e,Iago Herrerín,es ESP,GK,Athletic Club,29,1988,8.0,6,2,0,0,0,8.5,0.19,+2.5,+0.32,89,196,45.4,223,28,61.9,43.6,65,89.2,61.1,130,6,4.6,9,1.13,14.2,Matches
26f2473f,Gorka Iraizoz,es ESP,GK,Girona,36,1981,8.5,13,0,1,0,2,13.3,0.37,+2.3,+0.27,63,162,38.9,196,47,59.7,43.7,52,86.5,57.3,77,5,6.5,14,1.65,15.3,Matches
60713cb3,Maksym Koval,ua UKR,GK,La Coruña,24,1992,1.3,3,,,,,1.2,0.24,,,11,26,42.3,29,9,44.8,37.4,19,68.4,54.4,27,,,,,9.3,Matches
f69e9eee,Raúl Lizoain,es ESP,GK,Las Palmas,26,1991,11.0,27,2,0,3,0,22.9,0.33,-4.1,-0.37,42,116,36.2,288,64,22.9,28.8,94,53.2,42.6,157,7,4.5,9,0.82,13.8,Matches
73683fa9,Diego López,es ESP,GK,Espanyol,35,1981,9.5,11,1,0,0,2,10.7,0.24,+1.7,+0.18,55,166,33.1,178,39,48.3,39.3,92,87.0,54.2,146,4,2.7,1,0.11,11.3,Matches
20b9f052,Pau López,es ESP,GK,Espanyol,22,1994,28.5,31,3,1,5,0,36.5,0.27,+5.5,+0.19,182,507,35.9,578,133,53.3,41.6,237,84.0,58.4,422,27,6.4,23,0.81,13.1,Matches
bfa29677,Pedro López,es ESP,GK,Betis,22,1995,4.6,8,0,0,2,0,4.7,0.29,-3.3,-0.72,15,47,31.9,143,23,21.0,27.7,39,43.6,39.8,54,5,9.3,5,1.09,13.0,Matches
7956236f,Emiliano Martínez,ar ARG,GK,Getafe,24,1992,5.0,7,1,0,2,0,6.4,0.29,-0.6,-0.11,49,128,38.3,103,11,78.6,52.5,48,97.9,65.7,70,4,5.7,3,0.60,9.9,Matches
c9e39d91,Brais Méndez,es ESP,"MF,FW",Celta Vigo,20,1997,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
ecada4fc,Keylor Navas,cr CRC,GK,Real Madrid,30,1986,27.0,31,2,0,6,1,33.1,0.28,+3.1,+0.11,74,199,37.2,537,130,20.3,30.3,163,55.2,46.4,309,12,3.9,31,1.15,16.0,Matches
a9dc785c,Neto,br BRA,GK,Valencia,28,1989,33.0,33,3,1,4,0,43.7,0.28,+10.7,+0.33,170,488,34.8,541,150,49.7,39.7,277,79.1,56.6,541,21,3.9,7,0.21,9.6,Matches
ee8508c0,Jan Oblak,si SVN,GK,Atlético Madrid,24,1993,37.0,22,1,1,2,1,32.7,0.23,+11.7,+0.32,191,566,33.7,632,108,55.1,42.4,275,79.3,53.8,534,25,4.7,13,0.35,11.9,Matches
b5bdf144,Oier Olazábal,es ESP,GK,Levante,27,1989,26.0,39,5,0,4,3,38.0,0.28,+2.0,+0.08,168,481,34.9,501,78,59.9,44.1,225,80.4,54.2,402,22,5.5,23,0.88,14.7,Matches
97852360,Fernando Pacheco,es ESP,GK,Alavés,25,1992,37.3,50,7,2,7,2,49.2,0.25,+1.2,+0.03,325,773,42.0,698,101,65.3,43.4,355,89.3,56.5,646,17,2.6,19,0.51,12.5,Matches
d24e154c,Costel Pantilimon,ro ROU,GK,La Coruña,30,1987,6.0,9,1,1,0,1,8.3,0.29,+0.3,+0.05,45,101,44.6,117,25,56.4,39.4,49,71.4,51.6,77,4,5.2,0,0.00,11.0,Matches
113fb4ea,Andrés Prieto,es ESP,GK,Málaga,23,1993,4.0,10,2,0,0,0,10.3,0.44,+0.3,+0.08,30,89,33.7,76,3,73.7,48.6,33,100.0,64.0,57,1,1.8,0,0.00,11.1,Matches
dc4511f3,Toño Ramírez,es ESP,GK,Real Sociedad,30,1986,3.5,6,0,0,1,0,4.8,0.44,-1.2,-0.35,15,51,29.4,106,11,29.2,31.0,25,80.0,53.0,42,1,2.4,0,0.00,7.8,Matches
5f0241b2,Sergio Rico,es ESP,GK,Sevilla,23,1993,24.0,39,3,1,5,0,34.3,0.34,-4.7,-0.20,96,305,31.5,475,118,37.3,33.6,192,66.7,49.9,349,18,5.2,13,0.54,12.0,Matches
581c5276,Asier Riesgo,es ESP,GK,Eibar,33,1983,1.0,1,0,0,1,0,1.8,0.36,+0.8,+0.81,12,31,38.7,22,2,95.5,53.9,11,90.9,59.0,21,2,9.5,0,0.00,7.8,Matches
ba3ca78f,Roberto,es ESP,GK,Málaga,31,1986,34.0,51,4,1,3,0,56.3,0.35,+5.3,+0.16,278,733,37.9,717,88,66.4,46.6,279,92.1,60.6,480,28,5.8,20,0.59,11.8,Matches
24279b8b,Rubén,es ESP,GK,La Coruña,33,1984,27.5,58,2,3,9,2,47.3,0.34,-8.7,-0.32,167,421,39.7,474,106,52.5,39.7,234,73.5,53.8,443,23,5.2,12,0.44,11.3,Matches
625c144a,Gerónimo Rulli,ar ARG,GK,Real Sociedad,25,1992,26.0,45,4,2,5,1,38.9,0.33,-5.1,-0.19,143,361,39.6,959,114,29.2,31.9,151,53.6,43.4,301,18,6.0,34,1.31,15.4,Matches
9970da54,Antonio Sivera,es ESP,GK,Alavés,20,1996,0.7,,,,,,0.2,0.17,,,5,13,38.5,10,2,80.0,48.6,5,100.0,66.4,11,,,,,9.0,Matches
8f8c6934,David Soria,es ESP,GK,Sevilla,24,1993,14.0,19,2,0,1,1,17.4,0.29,-0.6,-0.04,69,150,46.0,279,70,31.5,32.4,98,63.3,47.4,199,12,6.0,13,0.93,13.0,Matches
6f51e382,Marc-André ter Stegen,de GER,GK,Barcelona,25,1992,37.0,28,2,0,1,0,36.3,0.27,+8.3,+0.22,129,304,42.4,1040,192,17.5,27.5,262,46.6,41.7,404,15,3.7,41,1.11,15.1,Matches
1fa85681,Przemysław Tytoń,pl POL,GK,La Coruña,30,1987,1.1,4,0,0,2,0,2.7,0.53,-1.3,-1.23,3,14,21.4,18,2,50.0,38.6,10,50.0,45.7,17,1,5.9,0,0.00,3.0,Matches
cfd68aa7,Francis Uzoho,ng NGA,GK,La Coruña,18,1998,2.0,2,1,0,0,0,2.9,0.21,+0.9,+0.44,10,37,27.0,30,6,70.0,46.0,18,88.9,55.3,36,2,5.6,1,0.50,12.0,Matches
bfb15d99,Koke Vegas,es ESP,GK,Levante,21,1995,1.0,4,0,0,1,0,3.7,0.46,-0.3,-0.34,4,16,25.0,19,2,47.4,40.5,10,70.0,43.9,14,0,0.0,2,2.00,13.5,Matches
c0b1a6da,Axel Werner,ar ARG,GK,Atlético Madrid,21,1996,1.0,0,0,0,0,0,0.5,0.17,+0.5,+0.50,3,15,20.0,10,1,80.0,51.2,7,100.0,56.4,16,1,6.3,1,1.00,13.5,Matches
61bb7498,Yoel,es ESP,GK,Eibar,28,1988,1.0,0,0,0,0,0,1.3,0.27,+1.3,+1.33,13,38,34.2,28,1,92.9,52.4,12,100.0,68.0,19,0,0.0,3,3.00,21.4,Matches
c818c4d9,Luca Zidane,fr FRA,GK,Real Madrid,19,1998,1.0,2,0,0,0,0,1.8,0.45,-0.2,-0.18,0,2,0.0,24,6,4.2,24.8,8,12.5,27.9,7,2,28.6,0,0.00,10.5,Matches
