id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
6c4776b1,Jeremías Ledesma,ar ARG,GK,Cádiz,30-026,1993,25.0,37,7,1,4,0,31.3,0.20,-3.7,-0.15,164,541,30.3,587,98,60.1,45.5,210,89.5,64.6,422,31,7.3,11,0.46,9.5,Matches
73683fa9,Diego López,es ESP,GK,Rayo Vallecano,41-128,1981,1.0,3,0,0,2,0,1.0,0.26,-2.0,-1.95,2,8,25.0,21,5,28.6,30.3,8,25.0,35.3,12,0,0.0,2,2.00,17.0,Matches
3061e1ec,Andriy Lunin,ua UKR,GK,Real Madrid,24-028,1999,6.0,3,0,0,0,1,2.9,0.22,+0.9,+0.15,13,24,54.2,163,32,8.0,22.9,29,37.9,37.8,46,1,2.2,8,1.33,20.8,Matches
d4b73232,Giorgi Mamardashvili,ge GEO,GK,Valencia,22-163,2000,24.0,28,2,0,4,2,27.8,0.26,+1.8,+0.07,98,277,35.4,577,101,34.1,32.4,139,57.6,45.5,292,19,6.5,27,1.13,15.8,Matches
853b7c48,Agustín Marchesín,ar ARG,GK,Celta Vigo,34-360,1988,19.0,29,2,1,4,1,20.7,0.24,-7.3,-0.38,103,267,38.6,500,75,39.8,35.3,131,51.9,42.9,253,14,5.5,25,1.32,18.1,Matches
d9235a45,Diego Mariño,es ESP,GK,Almería,32-306,1990,0.5,2,0,0,0,0,1.4,0.28,-0.6,-1.29,2,3,66.7,3,1,33.3,35.7,5,40.0,46.6,11,0,0.0,0,0.00,7.0,Matches
8fae77ea,Jordi Masip,es ESP,GK,Valladolid,34-067,1989,16.9,23,3,0,0,0,28.7,0.28,+5.7,+0.34,76,228,33.3,470,82,31.5,34.2,151,53.0,42.6,257,10,3.9,8,0.47,13.3,Matches
ee8508c0,Jan Oblak,si SVN,GK,Atlético Madrid,30-063,1993,21.7,17,1,1,1,0,18.8,0.28,+1.8,+0.08,94,299,31.4,456,87,39.9,35.4,181,64.6,48.2,284,17,6.0,16,0.74,16.2,Matches
97852360,Fernando Pacheco,es ESP,GK,Almería,30-297,1992,1.0,2,0,0,1,0,1.6,0.32,-0.4,-0.42,3,12,25.0,26,8,42.3,40.2,4,25.0,36.0,16,1,6.3,2,2.00,14.5,Matches
97852360,Fernando Pacheco,es ESP,GK,Espanyol,30-297,1992,3.0,3,0,0,0,0,2.1,0.15,-0.9,-0.31,27,71,38.0,86,13,50.0,38.2,32,87.5,56.6,55,2,3.6,4,1.33,15.7,Matches
58ad9383,Predrag Rajković,rs SRB,GK,Mallorca,27-131,1995,24.0,25,5,0,3,0,26.6,0.25,+1.6,+0.07,196,469,41.8,597,95,54.8,42.2,218,65.1,48.7,387,16,4.1,16,0.67,12.7,Matches
e358587b,Pepe Reina,es ESP,GK,Villarreal,40-192,1982,9.0,12,3,0,1,0,13.1,0.29,+1.1,+0.12,21,67,31.3,297,31,16.8,26.5,41,41.5,36.0,119,4,3.4,9,1.00,18.0,Matches
374ee424,Álex Remiro,es ESP,GK,Real Sociedad,27-352,1995,24.0,23,0,1,2,2,19.7,0.22,-1.3,-0.05,162,371,43.7,715,92,38.5,35.3,148,64.9,52.0,304,8,2.6,27,1.13,15.9,Matches
625c144a,Gerónimo Rulli,ar ARG,GK,Villarreal,30-295,1992,14.0,10,0,0,1,0,12.5,0.23,+2.5,+0.18,50,119,42.0,451,70,19.3,28.8,92,34.8,37.9,215,20,9.3,21,1.50,15.5,Matches
ea83bfa6,Rui Silva,pt POR,GK,Betis,29-032,1994,18.0,20,1,1,4,0,20.9,0.29,+0.9,+0.05,112,296,37.8,474,70,40.9,35.8,155,65.8,48.9,249,13,5.2,28,1.56,16.9,Matches
5dcf3e90,Unai Simón,es ESP,GK,Athletic Club,25-273,1997,21.5,25,1,0,0,2,21.0,0.28,-2.0,-0.09,85,228,37.3,511,115,29.7,33.0,130,58.5,46.5,261,13,5.0,31,1.44,18.7,Matches
8f8c6934,David Soria,es ESP,GK,Getafe,29-341,1993,25.0,34,3,0,5,2,28.9,0.22,-1.1,-0.05,230,507,45.4,489,76,68.9,47.0,197,86.3,56.8,378,19,5.0,30,1.25,14.7,Matches
6f51e382,Marc-André ter Stegen,de GER,GK,Barcelona,30-315,1992,24.0,8,2,0,1,1,12.4,0.20,+5.4,+0.23,94,206,45.6,785,105,20.5,28.3,127,35.4,36.6,244,10,4.1,21,0.88,15.6,Matches
cde52ef5,Iván Villar,es ESP,GK,Celta Vigo,25-245,1997,5.0,5,1,0,1,0,6.3,0.27,+1.3,+0.26,34,78,43.6,119,23,44.5,36.5,34,73.5,51.7,68,2,2.9,6,1.20,17.1,Matches
