id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
942b4f90,Wissam Ben Yedder,fr FRA,FW,Monaco,32-234,1990,16.3,17,45,26,57.8,2.76,1.59,0.29,0.50,14.2,1,4,5,13.5,9.5,0.22,+3.5,+3.5,Matches
3189f61a,Nabil Bentaleb,dz ALG,MF,Angers,28-130,1994,21.2,3,26,6,23.1,1.23,0.28,0.08,0.33,27.8,6,1,1,1.8,1.0,0.04,+1.2,+1.0,Matches
e4114f5d,Patrick Berg,no NOR,"MF,FW",Lens,25-130,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
0b2c9aec,Mitchell van Bergen,nl NED,"FW,DF",Reims,23-219,1999,8.5,0,22,10,45.5,2.60,1.18,0.00,0.00,19.3,0,0,0,1.8,1.8,0.08,-1.8,-1.8,Matches
3916b09c,Quentin Bernard,fr FRA,DF,Auxerre,33-270,1989,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Angers,25-350,1997,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
433dc9a2,Juan Bernat,es ESP,DF,Paris S-G,30-033,1993,12.7,1,7,6,85.7,0.55,0.47,0.14,0.17,11.4,0,0,0,0.9,0.9,0.12,+0.1,+0.1,Matches
03e91055,Jason Berthomier,fr FRA,MF,Clermont Foot,33-087,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
47c609d5,El Bilal Touré,ml MLI,FW,Reims,21-182,2001,1.0,0,1,1,100.0,0.99,0.99,0.00,0.00,26.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
a3e1d20d,Jean-Claude Billong,cm CMR,MF,Clermont Foot,29-096,1993,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
636247ca,Veljko Birmančević,rs SRB,"FW,MF",Toulouse,25-029,1998,3.6,0,6,1,16.7,1.66,0.28,0.00,0.00,22.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
3d214e5f,Marco Bizot,nl NED,GK,Brest,32-024,1991,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
967f34d3,Rubén Blanco,es ESP,GK,Marseille,27-252,1995,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
6191093d,Ludovic Blas,fr FRA,"FW,MF",Nantes,25-093,1997,22.8,6,71,23,32.4,3.12,1.01,0.06,0.17,22.7,3,2,4,7.3,4.4,0.06,-1.3,-0.4,Matches
