id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
bcb2ccd8,Péter Gulácsi,hu HUN,GK,RB Leipzig,32-309,1990,6.0,10,1,0,2,1,10.1,0.37,+1.1,+0.19,11,37,29.7,179,37,15.6,26.4,36,25.0,29.6,61,3,4.9,10,1.67,19.4,Matches
ad3389d5,Lukáš Hrádecký,fi FIN,GK,Leverkusen,33-107,1989,22.0,35,5,1,4,2,30.8,0.26,-2.2,-0.10,79,242,32.6,631,98,30.7,31.9,118,40.7,36.8,248,18,7.3,16,0.73,13.7,Matches
fa4cabd1,Jan Jakob Olschowsky,de GER,GK,M'Gladbach,21-113,2001,2.0,4,0,0,1,0,5.5,0.40,+1.5,+0.74,10,30,33.3,78,12,37.2,33.4,13,7.7,22.2,30,2,6.7,3,1.50,14.1,Matches
cd59b9df,Gregor Kobel,ch SUI,GK,Dortmund,25-095,1997,18.0,19,0,0,2,0,22.3,0.28,+3.3,+0.18,71,189,37.6,597,80,22.3,29.6,128,43.8,38.8,213,10,4.7,27,1.50,17.1,Matches
dc366c36,Tomáš Koubek,cz CZE,GK,Augsburg,30-197,1992,4.0,9,0,1,0,0,10.1,0.42,+1.1,+0.27,40,97,41.2,126,17,50.0,42.6,40,85.0,60.0,80,6,7.5,2,0.50,12.2,Matches
8a6ab963,Andrey Lunyov,ru RUS,GK,Leverkusen,31-118,1991,1.0,2,0,0,0,0,1.4,0.35,-0.6,-0.61,4,10,40.0,41,7,24.4,30.3,3,0.0,15.3,6,1,16.7,1,1.00,13.0,Matches
b56dd813,Alexander Meyer,de GER,GK,Dortmund,31-332,1991,5.0,9,0,0,2,0,5.4,0.24,-3.6,-0.71,18,45,40.0,202,24,17.3,28.0,37,27.0,33.2,58,6,10.3,15,3.00,20.6,Matches
cbac6ec9,Florian Müller,de GER,GK,Stuttgart,25-118,1997,19.0,34,1,2,3,0,27.2,0.30,-6.8,-0.36,98,212,46.2,599,98,26.9,29.2,133,38.3,36.6,260,6,2.3,28,1.47,18.9,Matches
8778c910,Manuel Neuer,de GER,GK,Bayern Munich,36-349,1986,12.0,11,2,0,0,0,14.7,0.29,+3.7,+0.31,39,79,49.4,435,81,16.6,26.8,69,10.1,23.8,103,4,3.9,23,1.92,19.5,Matches
bdedffac,Ørjan Nyland,no NOR,GK,RB Leipzig,32-182,1990,1.0,0,0,0,0,0,0.0,0.03,0.0,+0.03,4,7,57.1,28,4,25.0,33.4,2,0.0,10.0,9,0,0.0,0,0.00,10.8,Matches
c631f952,Jonas Omlin,ch SUI,GK,M'Gladbach,29-060,1994,6.3,12,1,0,0,0,9.7,0.30,-2.3,-0.37,28,77,36.4,302,30,21.5,28.3,41,29.3,31.2,77,4,5.2,9,1.42,16.0,Matches
0a1cb833,Jiří Pavlenka,cz CZE,GK,Werder Bremen,30-331,1992,22.3,42,1,0,4,2,37.2,0.31,-2.8,-0.13,149,345,43.2,627,103,39.2,36.1,188,52.7,44.5,308,13,4.2,29,1.30,15.6,Matches
b90c4a43,Diant Ramaj,de GER,GK,Eint Frankfurt,21-173,2001,1.0,1,0,0,1,0,1.0,0.20,0.0,+0.01,1,3,33.3,21,7,9.5,29.1,4,25.0,22.0,15,1,6.7,1,1.00,11.5,Matches
9f941969,Manuel Riemann,de GER,GK,Bochum,34-183,1988,24.0,56,7,1,8,3,49.8,0.29,-3.2,-0.14,384,804,47.8,1025,62,66.7,44.7,173,69.4,50.2,338,19,5.6,86,3.74,23.0,Matches
a70b8345,Frederik Rønnow,dk DEN,GK,Union Berlin,30-219,1992,19.0,16,2,0,4,0,20.1,0.24,+4.1,+0.22,152,377,40.3,723,76,42.5,35.8,102,68.6,51.1,281,27,9.6,20,1.05,14.0,Matches
87436846,Marvin Schwäbe,de GER,GK,Köln,27-320,1995,24.0,38,4,4,2,3,26.4,0.26,-6.6,-0.28,92,249,36.9,825,83,25.8,30.8,130,27.7,33.3,330,15,4.5,10,0.43,11.5,Matches
0d55d942,Alexander Schwolow,de GER,GK,Schalke 04,30-282,1992,17.0,41,3,0,3,0,33.3,0.30,-7.7,-0.46,138,331,41.7,501,59,45.9,38.0,133,75.9,56.4,257,6,2.3,20,1.18,15.2,Matches
0d8a37c2,Tobias Sippel,de GER,GK,M'Gladbach,34-354,1988,4.7,9,0,0,2,0,8.5,0.35,-0.5,-0.11,17,88,19.3,184,18,32.6,32.2,41,68.3,50.7,73,1,1.4,4,0.86,13.4,Matches
420c18a1,Yann Sommer,ch SUI,GK,M'Gladbach,34-084,1988,10.0,14,2,1,0,1,16.7,0.25,+3.7,+0.37,48,141,34.0,517,52,23.0,28.2,90,24.4,28.6,162,5,3.1,13,1.30,14.6,Matches
420c18a1,Yann Sommer,ch SUI,GK,Bayern Munich,34-084,1988,8.0,9,0,0,1,0,8.3,0.40,-0.7,-0.09,19,41,46.3,287,33,11.1,24.3,40,22.5,28.5,88,8,9.1,10,1.25,16.3,Matches
ce17b5eb,Kevin Trapp,de GER,GK,Eint Frankfurt,32-246,1990,22.0,32,1,1,6,1,26.7,0.32,-4.3,-0.20,57,236,24.2,444,94,41.0,35.6,147,36.7,37.0,281,15,5.3,15,0.68,13.1,Matches
7d3e7da6,Sven Ulreich,de GER,GK,Bayern Munich,34-220,1988,3.0,2,0,0,1,0,2.4,0.18,+0.4,+0.13,9,26,34.6,112,21,20.5,26.0,18,16.7,23.4,34,2,5.9,4,1.33,17.5,Matches
5c4bf6ba,Robin Zentner,de GER,GK,Mainz 05,28-134,1994,17.0,24,0,1,2,0,20.8,0.30,-3.2,-0.19,98,317,30.9,410,86,53.7,41.8,118,82.2,59.4,189,23,12.2,34,2.00,18.5,Matches
9b688ae1,Michael Zetterer,de GER,GK,Werder Bremen,27-242,1995,0.7,1,0,0,1,0,1.1,0.18,+0.1,+0.11,7,17,41.2,29,8,51.7,44.0,3,66.7,46.0,6,3,50.0,4,5.81,16.5,Matches
