id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
8f3565b3,Ante Budimir,hr CRO,FW,Osasuna,31-250,1991,12.6,11,4,0,7,4,0,4,0.0,4,8,0,8,2,13,12,0,Matches
edc98fac,Santiago Bueno,uy URU,DF,Girona,24-140,1998,24.9,46,26,29,17,0,19,21,90.5,2,24,18,6,27,73,72,1,Matches
5ab0ea87,Sergio Busquets,es ESP,MF,Barcelona,34-256,1988,18.3,46,22,20,21,5,21,38,55.3,17,24,6,18,17,63,27,2,Matches
69cbc8b6,Leandro Cabrera,uy URU,DF,Espanyol,31-285,1991,20.8,30,16,22,8,0,19,28,67.9,9,28,20,8,32,62,89,2,Matches
fe05804b,Cala,es ESP,DF,Cádiz,33-123,1989,1.5,2,1,1,1,0,1,2,50.0,1,2,1,1,1,3,12,0,Matches
41b3069f,Fernando Calero,es ESP,"DF,MF",Espanyol,27-196,1995,13.6,33,19,19,12,2,15,24,62.5,9,24,9,15,8,41,40,0,Matches
af34f10d,Alexander Callens,pe PER,DF,Girona,30-329,1992,0.6,2,2,1,1,0,2,3,66.7,1,0,0,0,1,3,4,0,Matches
7b9c2d84,Eduardo Camavinga,fr FRA,"MF,DF",Real Madrid,20-139,2002,15.0,41,29,16,14,11,13,43,30.2,30,15,3,12,10,51,17,0,Matches
873619c6,Sergio Camello,es ESP,FW,Rayo Vallecano,22-047,2001,20.3,13,8,3,8,2,4,10,40.0,6,6,0,6,1,14,18,0,Matches
a6de370d,Sergio Canales,es ESP,"FW,MF",Betis,32-041,1991,18.2,19,10,9,6,4,10,22,45.5,12,13,0,13,9,28,7,0,Matches
37f1cf47,Ander Capa,es ESP,"DF,MF",Athletic Club,31-049,1992,0.3,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,Matches
5acc4a10,Étienne Capoue,fr FRA,MF,Villarreal,34-261,1988,16.3,18,10,5,12,1,9,14,64.3,5,9,3,6,14,32,18,1,Matches
c4b888df,Isaac Carcelen,es ESP,DF,Cádiz,29-340,1993,15.7,55,41,34,16,5,32,45,71.1,13,25,9,16,14,69,60,0,Matches
