id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
b34c63a5,Rayan Cherki,fr FRA,"MF,FW",Lyon,19-206,2003,12.1,11,6,1,4,6,6,13,46.2,7,3,0,3,4,15,0,0,Matches
9d498560,Ilyes Cheti,dz ALG,DF,Angers,28-048,1995,2.3,6,4,4,0,2,5,8,62.5,3,5,1,4,4,10,7,0,Matches
b3d76d84,Lucas Chevalier,fr FRA,GK,Lille,21-125,2001,21.0,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,3,2,Matches
68a26d51,Pedro Chirivella,es ESP,MF,Nantes,25-292,1997,19.8,27,19,11,13,3,14,36,38.9,22,22,1,21,21,48,5,0,Matches
7909ffa4,Joris Chotard,fr FRA,MF,Montpellier,21-168,2001,17.0,38,17,22,12,4,21,37,56.8,16,25,8,17,23,61,27,0,Matches
7495aba7,Yanis Cimignani,fr FRA,"MF,DF",Ajaccio,21-048,2002,3.1,11,5,3,7,1,4,5,80.0,1,5,1,4,2,13,2,0,Matches
ff4d0258,Souleymane Cissé,fr FRA,DF,Clermont Foot,20-215,2002,0.4,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,2,0,Matches
741418c3,Alexis Claude-Maurice,fr FRA,FW,Nice,24-278,1998,0.7,3,2,2,1,0,3,3,100.0,0,0,0,0,2,5,1,0,Matches
741418c3,Alexis Claude-Maurice,fr FRA,"MF,FW",Lens,24-278,1998,5.0,9,5,5,3,1,4,7,57.1,3,4,0,4,1,10,1,0,Matches
5219ab4a,Jonathan Clauss,fr FRA,DF,Marseille,30-167,1992,18.0,27,17,10,12,5,11,27,40.7,16,17,2,15,19,46,26,1,Matches
3010aefb,Marcus Coco,fr FRA,"DF,FW",Nantes,26-260,1996,3.6,11,5,5,2,4,3,9,33.3,6,7,3,4,7,18,4,0,Matches
c4065f40,Alexandre Coeff,fr FRA,DF,Auxerre,31-019,1992,6.5,10,5,6,4,0,4,9,44.4,5,9,4,5,8,18,35,1,Matches
cfa49cc1,Abdu Conté,pt POR,DF,Troyes,24-352,1998,11.1,21,15,12,6,3,11,20,55.0,9,10,5,5,4,25,21,0,Matches
0e7ccfc4,Sébastien Corchia,fr FRA,"DF,MF",Nantes,32-130,1990,6.8,14,6,9,1,4,10,19,52.6,9,7,2,5,7,21,17,0,Matches
59948ef7,David Pereira da Costa,pt POR,"MF,FW",Lens,22-065,2001,14.5,13,7,1,10,2,7,19,36.8,12,16,0,16,11,24,5,0,Matches
bfb2056e,Logan Costa,cv CPV,DF,Toulouse,21-344,2001,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
909222de,Nuno da Costa,cv CPV,"FW,MF",Auxerre,32-029,1991,14.2,32,17,10,16,6,8,30,26.7,22,16,0,16,12,44,8,0,Matches
2434f24a,Benoît Costil,fr FRA,GK,Auxerre,35-251,1987,19.0,2,0,2,0,0,2,4,50.0,2,0,0,0,0,2,5,0,Matches
ef8ae23b,Mathieu Coutadeur,fr FRA,MF,Ajaccio,36-356,1986,12.9,12,7,6,6,0,4,9,44.4,5,12,1,11,11,23,12,0,Matches
8f325097,Nicolas Cozza,fr FRA,DF,Montpellier,24-062,1999,14.2,38,21,27,9,2,26,36,72.2,10,11,5,6,21,59,35,1,Matches
1ec7e1c5,Damien Da Silva,fr FRA,DF,Lyon,34-298,1988,3.8,8,7,5,3,0,3,3,100.0,0,4,3,1,5,13,12,0,Matches
29c02c9f,Colin Dagba,fr FRA,DF,Strasbourg,24-183,1998,6.7,19,11,9,8,2,10,13,76.9,3,14,2,12,10,29,10,0,Matches
b70afb45,Thijs Dallinga,nl NED,FW,Toulouse,22-220,2000,16.5,7,5,2,2,3,1,8,12.5,7,9,2,7,2,9,13,0,Matches
7ef972c3,Flavius Daniliuc,at AUT,DF,Nice,21-318,2001,1.0,2,0,2,0,0,1,1,100.0,0,4,1,3,0,2,1,0,Matches
6e33125f,Kevin Danso,at AUT,DF,Lens,24-173,1998,26.0,29,16,18,10,1,14,24,58.3,10,30,22,8,26,55,91,0,Matches
fd2bc67d,Dante,br BRA,DF,Nice,39-144,1983,25.0,40,24,26,11,3,17,32,53.1,15,39,22,17,36,76,93,1,Matches
5069b796,Achraf Dari,ma MAR,DF,Brest,23-309,1999,12.8,17,13,12,5,0,12,16,75.0,4,14,9,5,16,33,52,2,Matches
ce50fd99,Jonathan David,ca CAN,FW,Lille,23-056,2000,24.4,15,11,3,7,5,7,16,43.8,9,17,2,15,5,20,13,0,Matches
5fdcb075,Thibault De Smet,be BEL,DF,Reims,24-279,1998,11.8,22,16,8,14,0,12,26,46.2,14,17,4,13,13,35,25,0,Matches
4ca4f601,Brecht Dejaegere,be BEL,MF,Toulouse,31-286,1991,16.3,32,18,7,15,10,12,39,30.8,27,20,5,15,12,44,9,0,Matches
0be95d34,Romain Del Castillo,fr FRA,"FW,MF",Brest,26-347,1996,8.8,22,14,7,8,7,8,16,50.0,8,10,1,9,7,29,3,0,Matches
8332db56,Thomas Delaine,fr FRA,DF,Strasbourg,30-352,1992,7.9,15,8,10,2,3,8,14,57.1,6,8,2,6,5,20,6,0,Matches
e4448c8c,Sacha Delaye,fr FRA,"FW,MF",Montpellier,20-322,2002,0.2,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
d33c706e,Andy Delort,dz ALG,FW,Nice,31-153,1991,8.7,2,0,1,1,0,1,2,50.0,1,0,0,0,1,3,7,0,Matches
d33c706e,Andy Delort,dz ALG,FW,Nantes,31-153,1991,2.1,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,0,0,Matches
7304f3b1,Karamoko Dembele,sct SCO,"FW,MF",Brest,20-017,2003,1.8,2,0,1,1,0,2,2,100.0,0,0,0,0,0,2,0,0,Matches
e7986081,Moussa Dembélé,fr FRA,FW,Lyon,26-242,1996,9.1,7,4,2,3,2,4,6,66.7,2,5,0,5,2,9,6,0,Matches
11f54bd5,Siriki Dembélé,ci CIV,MF,Auxerre,26-185,1996,1.8,2,1,1,0,1,2,6,33.3,4,0,0,0,1,3,1,0,Matches
99d660b2,Branco van den Boomen,nl NED,MF,Toulouse,27-233,1995,24.1,48,22,17,22,9,23,60,38.3,37,21,4,17,10,58,19,1,Matches
477e50ce,Rémy Descamps,fr FRA,GK,Nantes,26-259,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1d5c96f8,Mikkel Desler,dk DEN,DF,Toulouse,28-020,1995,17.4,56,30,29,18,9,31,48,64.6,17,26,5,21,29,85,30,1,Matches
1bfb6fef,Bafodé Diakité,fr FRA,DF,Lille,22-064,2001,21.8,44,30,19,20,5,25,45,55.6,20,27,5,22,12,56,45,0,Matches
d8c19a60,Ibrahim Diakité,gn GUI,DF,Reims,19-131,2003,1.5,3,3,3,0,0,2,3,66.7,1,0,0,0,5,8,6,0,Matches
fb55f63a,Baila Diallo,fr FRA,"DF,MF",Clermont Foot,21-260,2001,0.7,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
6605d143,Habib Diallo,sn SEN,FW,Strasbourg,27-266,1995,21.1,12,7,3,6,3,5,11,45.5,6,15,3,12,10,22,10,0,Matches
