id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2e8fc160,Javi Fuego,es ESP,MF,Villarreal,34,1984,2.6,1,0,0,7,5,0,0,3,3,0,0,0,15,4,3,57.1,Matches
89cbc961,Ramiro Funes Mori,ar ARG,"DF,MF",Villarreal,27,1991,29.2,15,0,0,32,22,2,6,42,29,0,0,1,175,67,25,72.8,Matches
a4b00319,Javi Galán,es ESP,"DF,FW",Huesca,23,1994,16.0,7,0,0,15,22,1,68,19,39,0,1,0,95,17,19,47.2,Matches
36d5469c,Álex Gallar,es ESP,"MF,FW",Huesca,26,1992,11.2,2,0,0,6,16,3,43,9,9,0,0,0,74,3,5,37.5,Matches
82e9b89d,Enric Gallego,es ESP,FW,Huesca,31,1986,17.1,4,0,0,45,29,19,10,8,15,0,0,0,45,96,102,48.5,Matches
960fb42d,Álex Gálvez,es ESP,DF,Rayo Vallecano,29,1989,15.7,6,0,0,22,13,1,1,45,28,0,2,0,111,35,28,55.6,Matches
42276181,Kévin Gameiro,fr FRA,FW,Valencia,31,1987,17.9,1,0,0,11,12,17,10,5,9,1,0,0,43,11,42,20.8,Matches
baf5665c,Cristian Ganea,ro ROU,DF,Athletic Club,26,1992,0.5,0,0,0,2,1,0,1,1,0,0,0,0,2,0,0,,Matches
ac3fb1be,Ezequiel Garay,ar ARG,DF,Valencia,31,1986,23.7,4,0,0,19,13,0,2,16,17,0,1,0,89,70,41,63.1,Matches
bc39454c,Borja Garcés,es ESP,FW,Atlético Madrid,18,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
