id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
85f7d1be,Pierre Kalulu,fr FRA,DF,it Milan,22-279,2000,7.9,0,2,2,100.0,0.25,0.25,0.00,0.00,25.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
df064106,Lukáš Kalvach,cz CZE,MF,cz Viktoria Plzeň,27-235,1995,5.5,0,3,2,66.7,0.55,0.37,0.00,0.00,30.9,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
15b287da,Daichi Kamada,jp JPN,"MF,FW",de Eint Frankfurt,26-218,1996,6.7,3,10,4,40.0,1.49,0.59,0.20,0.50,18.6,0,1,1,2.3,1.5,0.15,+0.7,+0.5,Matches
4da9191b,Glen Kamara,fi FIN,MF,sct Rangers,27-134,1995,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
17458720,Dijon Kameri,md MDA,DF,at RB Salzburg,18-325,2004,0.9,0,0,0,,0.00,0.00,,,,,0,0,,,,,,Matches
0ca476cc,Dijon Kameri,xk KVX,MF,at RB Salzburg,18-325,2004,0.4,0,2,2,100.0,5.00,5.00,0.00,0.00,23.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
b825a650,Kevin Kampl,si SVN,MF,de RB Leipzig,32-153,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
21a66f6a,Harry Kane,eng ENG,FW,eng Tottenham,29-226,1993,8.0,1,20,4,20.0,2.50,0.50,0.00,0.00,17.2,2,1,2,3.6,2.0,0.10,-2.6,-2.0,Matches
23a10591,Mamoudou Karamoko,fr FRA,FW,dk FC Copenhagen,23-184,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
3d50bcdb,Moise Kean,it ITA,"FW,MF",it Juventus,23-011,2000,1.2,1,4,2,50.0,3.24,1.62,0.25,0.50,10.7,0,0,0,1.4,1.4,0.36,-0.4,-0.4,Matches
316de854,Ryan Kent,eng ENG,"FW,MF",sct Rangers,26-120,1996,5.6,0,7,1,14.3,1.24,0.18,0.00,0.00,23.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
05e19d6a,Franck Kessié,ci CIV,MF,es Barcelona,26-082,1996,3.0,1,3,2,66.7,0.99,0.66,0.33,0.50,8.8,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Matches
862fa9fb,Davit Khocholava,ge GEO,DF,dk FC Copenhagen,30-031,1993,4.8,0,1,0,0.0,0.21,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
49296448,Joshua Kimmich,de GER,MF,de Bayern Munich,28-031,1995,7.0,0,17,8,47.1,2.43,1.14,0.00,0.00,26.9,4,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
aef6e670,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,27-210,1995,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
82c615f8,Leon King,sct SCO,DF,sct Rangers,19-056,2004,4.2,0,1,0,0.0,0.24,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
8b8a56ce,Simon Kjær,dk DEN,DF,it Milan,33-350,1989,3.0,0,2,0,0.0,0.67,0.00,0.00,,14.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2b0852db,Maurits Kjærgaard,dk DEN,MF,at RB Salzburg,19-258,2003,5.5,0,9,1,11.1,1.64,0.18,0.00,0.00,24.1,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
15fd5593,Davy Klaassen,nl NED,MF,nl Ajax,30-018,1993,2.4,1,1,1,100.0,0.42,0.42,1.00,1.00,11.3,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
c2a30c01,Jan Kliment,cz CZE,FW,cz Viktoria Plzeň,29-191,1993,0.5,1,1,1,100.0,2.00,2.00,1.00,1.00,12.5,0,0,0,0.1,0.1,0.11,+0.9,+0.9,Matches
ca8033cb,Lukas Klostermann,de GER,DF,de RB Leipzig,26-281,1996,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
19a967ab,Ansgar Knauff,de GER,"DF,MF",de Eint Frankfurt,21-060,2002,2.6,0,6,2,33.3,2.33,0.78,0.00,0.00,20.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
cd59b9df,Gregor Kobel,ch SUI,GK,de Dortmund,25-095,1997,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
ff74841d,Philipp Köhn,ch SUI,GK,at RB Salzburg,24-343,1998,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
6747869d,Sekou Koita,ml MLI,FW,at RB Salzburg,23-103,1999,0.2,0,1,0,0.0,4.50,0.00,0.00,,13.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
55126f3b,Koke,es ESP,MF,es Atlético Madrid,31-062,1992,3.7,0,2,1,50.0,0.55,0.27,0.00,0.00,21.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
3935e52e,Sead Kolašinac,ba BIH,DF,fr Marseille,29-264,1993,1.7,0,1,0,0.0,0.60,0.00,0.00,,4.3,0,0,0,0.3,0.3,0.35,-0.3,-0.3,Matches
c0b3669f,Randal Kolo Muani,fr FRA,FW,de Eint Frankfurt,24-096,1998,5.7,2,12,7,58.3,2.10,1.22,0.17,0.29,14.3,0,0,0,1.4,1.4,0.12,+0.6,+0.6,Matches
5ed9b537,Ibrahima Konaté,fr FRA,DF,eng Liverpool,23-290,1999,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
cce181df,Geoffrey Kondogbia,cf CTA,MF,es Atlético Madrid,30-024,1993,2.5,0,7,0,0.0,2.80,0.00,0.00,,26.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
aee634bf,Yukhym Konoplia,ua UKR,DF,ua Shakhtar,23-197,1999,4.6,0,1,0,0.0,0.22,0.00,0.00,,12.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
6f639ec7,Jan Kopic,cz CZE,"FW,MF",cz Viktoria Plzeň,32-280,1990,0.9,0,2,0,0.0,2.22,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1f3afdcb,Odilon Kossonou,ci CIV,DF,de Leverkusen,22-066,2001,4.8,0,2,0,0.0,0.42,0.00,0.00,,19.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
b1cd37e6,Filip Kostić,rs SRB,"DF,FW",it Juventus,30-130,1992,4.8,0,6,2,33.3,1.26,0.42,0.00,0.00,16.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
