id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
05e2d5ea,Delano Burgzorg,nl NED,"FW,MF",Mainz 05,24-169,1998,11,212,19,8.1,2.4,0,,0,11,19,8,1.27,3,4,-1,-0.42,-0.80,2.5,3.5,-1.0,-0.44,-0.45,Matches
05f99a4a,Jonathan Burkardt,de GER,"MF,FW",Mainz 05,22-288,2000,11,533,48,20.4,5.9,7,59,0,4,29,0,1.18,7,12,-5,-0.84,-1.45,8.5,9.8,-1.3,-0.22,-0.24,Matches
f631c17f,Oliver Burke,sct SCO,"FW,MF",Werder Bremen,26-018,1997,15,268,18,10.3,3.0,1,58,0,14,15,3,1.20,11,7,+4,+1.34,+1.84,7.0,8.0,-0.9,-0.31,+0.02,Matches
bb13d261,Jakob Busk,dk DEN,GK,Union Berlin,29-225,1993,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
b4705807,Aurélio Buta,pt POR,DF,Eint Frankfurt,26-074,1997,13,902,69,34.6,10.0,10,82,7,3,26,1,0.92,12,15,-3,-0.30,-0.67,14.3,13.1,+1.3,+0.13,-0.15,Matches
10745192,Jamie Bynoe-Gittens,eng ENG,"FW,MF",Dortmund,18-260,2004,15,533,36,20.4,5.9,4,59,0,11,27,2,2.53,19,7,+12,+2.03,+1.38,12.9,8.4,+4.4,+0.75,+0.26,Matches
0118c54c,Anthony Caci,fr FRA,DF,Mainz 05,25-298,1997,26,1737,67,66.6,19.3,20,82,12,6,16,3,1.46,35,29,+6,+0.31,0.00,27.1,27.5,-0.5,-0.02,+0.02,Matches
d1db4b83,Kerim Calhanoglu,de GER,DF,Schalke 04,20-242,2002,3,63,21,2.4,0.7,0,,0,3,21,1,0.33,0,2,-2,-2.86,-1.87,0.6,2.5,-1.8,-2.63,-2.24,Matches
d1273f09,Daniel Caligiuri,it ITA,"DF,MF",Augsburg,35-100,1988,13,290,22,11.1,3.2,2,74,1,11,13,16,0.85,2,10,-8,-2.48,-2.17,1.7,7.8,-6.1,-1.88,-1.36,Matches
a65ce836,Emre Can,de GER,"MF,DF",Dortmund,29-103,1994,22,1450,66,55.6,16.1,15,85,12,7,24,5,1.91,38,25,+13,+0.81,-0.28,28.0,20.7,+7.4,+0.46,-0.19,Matches
bd6351cd,João Cancelo,pt POR,"DF,FW",Bayern Munich,28-333,1994,10,628,63,24.1,7.0,7,75,2,3,33,1,1.90,16,11,+5,+0.72,-1.15,11.8,10.2,+1.6,+0.23,-1.10,Matches
5e080f73,Irvin Cardona,fr FRA,"FW,MF",Augsburg,25-260,1997,7,237,34,9.1,2.6,0,,0,7,34,1,0.43,5,7,-2,-0.76,-0.23,3.9,6.7,-2.8,-1.07,-0.44,Matches
db401046,Koen Casteels,be BEL,GK,Wolfsburg,30-304,1992,29,2610,90,100.0,29.0,29,90,29,0,,0,1.48,51,37,+14,+0.48,,42.9,40.9,+2.0,+0.07,,Matches
ae7058f9,Julian Chabot,de GER,DF,Köln,25-072,1998,16,1353,85,51.8,15.0,16,85,13,0,,5,1.38,21,17,+4,+0.27,+1.05,19.3,15.7,+3.6,+0.24,+0.32,Matches
b3b7f5a6,Timothy Chandler,us USA,DF,Eint Frankfurt,33-027,1990,4,79,20,3.0,0.9,0,,0,4,20,22,2.25,1,5,-4,-4.56,-4.84,1.2,1.7,-0.4,-0.50,-0.75,Matches
3c569f37,Justin Che,us USA,DF,Hoffenheim,19-158,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
48780156,Fabio Chiarodia,it ITA,DF,Werder Bremen,17-324,2005,3,66,22,2.5,0.7,1,62,0,2,2,18,1.33,0,1,-1,-1.36,-1.08,0.3,2.9,-2.6,-3.52,-3.27,Matches
af104654,Oliver Christensen,dk DEN,GK,Hertha BSC,24-034,1999,29,2610,90,100.0,29.0,29,90,29,0,,0,0.76,35,59,-24,-0.83,,33.8,47.0,-13.1,-0.45,,Matches
c6608135,Darko Churlinov,mk MKD,FW,Stuttgart,22-288,2000,1,27,27,1.0,0.3,0,,0,1,27,0,1.00,0,0,0,0.00,+0.52,0.1,1.1,-1.1,-3.52,-3.53,Matches
6e17c802,Tolga Ciğerci,tr TUR,MF,Hertha BSC,31-033,1992,11,672,61,25.7,7.5,10,63,1,1,45,0,0.73,7,17,-10,-1.34,-0.69,8.3,10.9,-2.6,-0.35,+0.13,Matches
6e327d0d,Caden Clark,us USA,MF,RB Leipzig,19-333,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
dd5bbe0d,David Čolina,hr CRO,"DF,FW",Augsburg,22-280,2000,5,112,22,4.3,1.2,0,,0,5,22,2,0.20,1,3,-2,-1.61,-1.10,2.4,2.7,-0.3,-0.25,+0.43,Matches
042e8a49,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,26-316,1996,19,1057,56,40.5,11.7,11,71,2,8,35,3,2.11,35,9,+26,+2.21,+1.05,26.1,10.1,+16.0,+1.37,+0.51,Matches
5ddb8f9f,Danny da Costa,de GER,DF,Mainz 05,29-286,1993,19,985,52,37.7,10.9,11,75,3,8,20,4,1.63,20,14,+6,+0.55,+0.38,13.0,15.7,-2.7,-0.24,-0.34,Matches
9dff291c,Soumaïla Coulibaly,fr FRA,DF,Dortmund,19-193,2003,1,45,45,1.7,0.5,0,,0,1,45,10,1.00,1,3,-2,-4.00,-5.02,0.9,0.7,+0.3,+0.52,-0.03,Matches
05ba9d7c,Tanguy Coulibaly,fr FRA,"FW,DF",Stuttgart,22-066,2001,10,289,29,11.1,3.2,0,,0,10,29,7,0.60,8,5,+3,+0.93,+1.63,4.8,3.8,+0.9,+0.29,+0.36,Matches
8f325097,Nicolas Cozza,fr FRA,DF,Wolfsburg,24-107,1999,2,28,14,1.1,0.3,0,,0,2,14,8,2.00,2,0,+2,+6.43,+6.01,1.9,0.4,+1.5,+4.75,+4.74,Matches
eac044ad,Moanes Dabbur,il ISR,"FW,MF",Hoffenheim,30-346,1992,17,706,42,27.0,7.8,5,77,1,12,27,5,1.24,15,13,+2,+0.25,+0.87,13.3,8.8,+4.5,+0.57,+0.82,Matches
dee3013b,Finn Dahmen,de GER,GK,Mainz 05,25-029,1998,6,540,90,20.7,6.0,6,90,6,0,,23,1.67,14,10,+4,+0.67,+0.45,10.0,9.5,+0.6,+0.09,+0.16,Matches
