id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
8d039f57,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
8d8178ac,36,2502,27,28,15,8,1,40,53,-13,41.5,44.7,-3.1,0,0,0,0
8da74c05,33,2304,25,28,12,5,2,30,30,0,31.1,32.2,-1.1,0,0,0,0
8dbb063f,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
8dfed6e9,15,768,8,9,0,6,2,10,19,-9,8.9,13.1,-4.1,0,0,0,0
8ec56e62,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
8f68aa41,5,232,2,2,1,3,13,1,6,-5,2.6,5.7,-3.1,0,0,0,0
8f866fe8,16,870,9,10,1,6,7,17,8,9,12.6,12.5,0.1,0,0,0,0
8faf7b3c,30,1599,17,17,2,13,7,20,40,-20,21.6,31.0,-9.4,0,0,0,0
8fef5412,14,837,9,9,6,5,13,11,19,-8,14.0,12.8,1.2,0,0,0,0
90573602,7,205,2,1,0,6,18,2,3,-1,3.0,3.3,-0.3,0,0,0,0
9085dd7c,9,392,4,4,2,5,11,4,5,-1,6.4,10.6,-4.2,0,0,0,0
909bce7f,20,958,10,11,2,9,14,13,25,-12,13.1,19.6,-6.4,0,0,0,0
90b70194,31,2212,24,27,14,4,6,24,44,-20,22.6,34.7,-12.2,0,0,0,0
91899ca8,5,263,2,2,1,3,18,4,2,2,4.9,3.9,0.9,0,0,0,0
91976866,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
919dd4b1,1,11,0,0,0,1,5,0,0,0,0.0,0.8,-0.8,0,0,0,0
91d0fabf,24,1561,17,17,10,7,7,24,30,-6,19.4,28.7,-9.4,0,0,0,0
921f6058,36,2428,27,25,23,11,1,61,35,26,52.0,30.4,21.7,0,0,0,0
92b4758e,30,2216,24,24,20,6,6,25,41,-16,33.0,29.5,3.6,0,0,0,0
92d83c27,34,1852,20,24,2,10,1,35,40,-5,31.9,34.6,-2.7,0,0,0,0
933d3b51,20,1524,16,16,15,4,8,23,38,-15,20.5,30.3,-9.8,0,0,0,0
93b891d1,25,929,10,9,1,16,5,19,13,6,17.6,8.4,9.2,0,0,0,0
93cf32a8,18,1358,15,16,13,2,14,20,30,-10,20.1,25.6,-5.5,0,0,0,0
9413b19f,22,1980,22,22,22,0,16,53,29,24,38.9,28.0,10.9,1980,22,22,22
94816803,21,1184,13,12,0,9,1,21,21,0,19.3,25.7,-6.4,0,0,0,0
94a3606c,3,206,2,2,2,1,27,3,3,0,3.8,5.1,-1.4,206,3,2,2
94b2001f,34,2916,32,32,28,2,3,69,30,39,63.8,34.2,29.5,0,0,0,0
94e93ba5,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
952a03fe,15,853,9,9,7,6,18,9,15,-6,14.6,11.8,2.8,0,0,0,0
957e4c87,33,2214,24,26,8,7,0,32,42,-10,29.6,39.6,-10.0,0,0,0,0
9591723b,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
9592289a,29,1491,16,15,7,14,3,23,35,-12,24.3,28.6,-4.3,0,0,0,0
95d9f4dd,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,0,0
95facda1,32,2737,30,31,26,1,0,36,49,-13,36.4,45.5,-9.1,0,0,0,0
963a328b,30,1818,20,25,3,5,3,23,20,3,25.7,24.5,1.3,0,0,0,0
9654d8de,13,614,6,6,3,7,1,11,16,-5,11.3,11.0,0.3,0,0,0,0
96640846,1,90,1,1,1,0,19,1,1,0,1.2,0.4,0.8,90,1,1,1
96960855,8,227,2,2,0,6,2,4,5,-1,2.0,4.7,-2.7,0,0,0,0
96c1e3ac,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,0,0
96e0490d,29,1368,15,16,4,13,8,22,17,5,20.2,15.8,4.4,0,0,0,0
970b8574,35,2613,29,29,21,6,2,33,36,-3,35.2,41.0,-5.8,0,0,0,0
97e8ea97,5,45,0,0,0,5,16,4,3,1,2.0,2.0,0.0,0,0,0,0
980522ec,26,1385,15,17,2,9,11,35,13,22,30.4,14.4,16.0,0,0,0,0
98179242,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
983ff2c7,28,1757,19,21,10,7,9,21,31,-10,20.6,31.2,-10.6,0,0,0,0
989d0a91,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
98d2c2c4,34,2712,30,32,21,2,4,72,27,45,58.0,28.7,29.3,0,0,0,0
997fff07,23,1879,20,22,15,1,10,28,54,-26,20.8,41.1,-20.3,0,0,0,0
9a560ebe,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
9a65d70e,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0
9b6f7fd5,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
9d4c45d6,37,3250,36,37,32,0,0,50,58,-8,52.2,57.7,-5.5,0,0,0,0
9d5ab351,3,52,0,0,0,3,1,2,0,2,0.9,0.5,0.4,0,0,0,0
9d60028d,1,4,0,0,0,1,13,0,0,0,0.0,0.0,0.0,0,0,0,0
9dc96f10,1,14,0,0,0,1,10,0,1,-1,0.2,0.3,-0.1,0,0,0,0
9e1577aa,35,2803,31,31,22,4,2,37,49,-12,37.7,52.0,-14.3,0,0,0,0
9f84febe,34,2544,28,28,19,6,1,51,39,12,46.6,29.2,17.4,0,0,0,0
9fa26bc2,5,450,5,5,5,0,26,9,9,0,9.0,7.8,1.2,450,5,5,5
9fb22371,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0
a111cf41,35,3147,35,35,34,0,0,36,51,-15,41.4,48.5,-7.0,3147,35,35,35
a128b07e,18,1214,13,15,9,3,0,11,28,-17,12.5,24.4,-11.9,0,0,0,0
a3625bc8,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
a3d94a58,31,2545,28,29,24,2,3,69,35,34,56.3,30.0,26.3,0,0,0,0
a40819d9,21,1363,15,14,8,7,8,32,24,8,27.1,18.0,9.1,0,0,0,0
a42aebea,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
a4948e67,25,1896,21,21,14,4,0,31,38,-7,26.3,37.2,-10.9,0,0,0,0
a4bd9edd,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,0,0
