id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
6523afa4,1,90,1,1,1,0,14,0,0,1,-1,1.2,1.3,-0.1,0,0,0,0
652811aa,26,2064,22,24,19,2,3,0,32,59,-27,32.5,56.9,-24.4,0,0,0,0
66a9470c,2,24,0,0,0,2,3,0,0,0,0,0.6,0.1,0.5,0,0,0,0
66b14f6b,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
674cfc5a,32,2110,23,24,11,8,3,0,16,53,-37,24.1,39.2,-15.1,0,0,0,0
67f649be,17,1530,17,17,17,0,11,0,17,35,-18,20.5,29.2,-8.7,1530,17,17,17
6817095b,11,216,2,0,0,11,22,0,0,6,-6,1.9,5.0,-3.1,0,0,0,0
68252d6d,26,1663,18,21,7,5,1,2,51,24,27,43.3,19.5,23.8,0,0,0,0
6928979a,27,2013,22,23,17,4,1,2,45,21,24,40.9,24.1,16.7,0,0,0,0
6a189491,18,1095,12,11,4,7,14,1,13,22,-9,13.5,20.9,-7.5,0,0,0,0
6aafdc27,23,1755,19,20,17,3,13,0,13,42,-29,18.7,34.5,-15.8,0,0,0,0
6c1f7328,17,766,8,8,1,9,0,1,11,13,-2,11.3,10.1,1.3,0,0,0,0
6ca663b4,15,307,3,1,0,14,13,1,8,6,2,8.3,6.1,2.2,0,0,0,0
6cc97b6a,16,641,7,6,1,10,7,1,10,13,-3,8.0,11.6,-3.6,0,0,0,0
6e058f06,11,264,2,2,0,9,27,0,4,6,-2,4.6,3.2,1.4,0,0,0,0
6e4df551,36,2842,31,34,14,2,1,2,83,38,45,67.2,34.9,32.2,0,0,0,0
6eee05f1,34,2783,30,32,24,2,3,2,77,38,39,66.1,31.6,34.5,0,0,0,0
6f5ead86,32,2419,26,27,19,5,0,1,38,40,-2,31.1,45.8,-14.7,0,0,0,0
6fe8796e,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7005ac66,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0
71201659,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
714ffae7,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
718b8afd,22,1380,15,15,8,7,15,0,12,27,-15,14.8,31.7,-17.0,0,0,0,0
71dc23da,25,1717,19,20,14,5,10,0,19,40,-21,23.3,33.2,-10.0,0,0,0,0
72be9309,4,360,4,4,4,0,34,1,3,4,-1,5.4,6.9,-1.5,360,4,4,4
73ddc40c,6,405,4,4,4,2,9,1,5,6,-1,5.3,5.6,-0.2,0,0,0,0
74419746,35,3150,35,35,35,0,3,2,74,32,42,64.3,36.0,28.3,3150,35,35,35
756959aa,14,698,7,8,4,6,4,1,13,18,-5,9.7,13.2,-3.4,0,0,0,0
75b86fb3,25,1921,21,21,16,4,11,2,51,23,28,41.9,22.8,19.1,0,0,0,0
75e60d75,27,1819,20,20,13,7,3,0,17,36,-19,0.0,0.0,0.0,0,0,0,0
75efed2e,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7737dee2,7,153,1,1,0,6,16,1,4,3,1,2.7,2.8,-0.1,0,0,0,0
77e401c7,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,0,0
780e3631,35,2489,27,27,21,8,0,1,38,38,0,39.4,39.6,-0.2,0,0,0,0
78841da9,33,2172,24,25,12,8,5,1,37,35,2,39.8,30.1,9.7,0,0,0,0
79083382,4,139,1,1,0,3,20,1,4,4,0,3.5,3.2,0.3,0,0,0,0
79443529,30,1499,16,13,8,17,6,1,22,30,-8,24.0,24.2,-0.2,0,0,0,0
7aa84ac5,10,284,3,3,0,7,15,0,1,10,-9,2.8,7.6,-4.8,0,0,0,0
7afb1573,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7b075c75,8,637,7,7,6,1,4,1,13,14,-1,10.5,9.0,1.5,0,0,0,0
7b49b9cf,0,0,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7b4b9221,1,20,0,0,0,1,19,1,0,1,-1,0.1,1.2,-1.1,0,0,0,0
7b4de647,2,129,1,1,1,1,17,0,2,3,-1,2.2,3.7,-1.5,129,2,1,1
7b536033,21,706,7,7,2,14,14,1,12,11,1,10.5,13.0,-2.5,0,0,0,0
7b5f516f,1,11,0,0,0,1,37,3,0,1,-1,0.4,0.1,0.4,11,1,0,0
7b8f85c7,0,0,0,0,0,0,27,3,0,1,-1,0.0,0.0,0.0,0,0,0,0
7ba1f1ef,1,17,0,0,0,1,15,3,0,1,-1,0.4,0.1,0.4,0,0,0,0
7d3cbc67,15,509,5,3,0,12,20,0,4,12,-8,10.8,11.2,-0.3,0,0,0,0
7d50454d,16,1246,13,15,12,1,4,1,20,17,3,13.4,19.3,-5.8,0,0,0,0
7e81a17d,14,222,2,1,0,13,18,1,4,4,0,3.9,4.4,-0.4,0,0,0,0
7eb97a8e,33,2269,25,26,15,7,1,1,34,42,-8,38.6,33.8,4.8,0,0,0,0
7ec7738e,10,348,3,4,0,6,2,0,3,9,-6,3.6,5.5,-1.9,0,0,0,0
7ed4921e,30,2576,28,29,27,1,6,1,29,43,-14,31.1,41.8,-10.8,0,0,0,0
7efb2c41,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7f24b3eb,3,48,0,0,0,3,18,1,0,1,-1,0.6,0.6,0.0,0,0,0,0
7f267d66,11,718,8,8,5,3,15,1,10,21,-11,9.4,20.9,-11.5,0,0,0,0
7f2ee94d,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7f66ea09,29,2610,29,29,29,0,2,0,27,59,-32,29.8,57.6,-27.9,2610,29,29,29
7f78ad23,5,386,4,5,3,0,10,1,2,3,-1,4.5,3.9,0.7,0,0,0,0
7f7ad37a,0,0,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7fd58fe3,20,1573,17,20,10,0,1,2,42,17,25,33.9,22.5,11.4,0,0,0,0
7fe90ccd,9,452,5,3,3,6,4,1,11,7,4,7.5,8.1,-0.7,0,0,0,0
7ff93107,7,199,2,2,1,5,25,2,8,1,7,4.8,1.9,3.0,0,0,0,0
801831fe,2,27,0,0,0,2,14,2,0,0,0,0.1,0.0,0.1,0,0,0,0
80c718dd,8,155,1,1,0,7,30,0,2,2,0,1.6,4.1,-2.5,0,0,0,0
81255c03,36,3151,35,35,29,1,0,1,51,49,2,39.9,54.3,-14.4,0,0,0,0
812d3750,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
817c6964,15,537,6,4,1,11,17,1,7,7,0,7.9,6.4,1.6,0,0,0,0
822a7761,5,186,2,2,0,3,12,1,1,4,-3,1.6,4.4,-2.8,0,0,0,0
82328faf,1,90,1,1,1,0,35,3,3,1,2,1.7,1.2,0.6,90,1,1,1
825b8997,13,855,9,8,7,5,19,1,15,18,-3,10.8,16.6,-5.9,0,0,0,0
82b1198a,17,1469,16,17,16,0,18,1,26,17,9,27.2,17.5,9.7,1469,17,17,16
82dbf623,17,501,5,3,1,14,6,1,10,8,2,12.5,8.2,4.2,0,0,0,0
82efe6fa,9,614,6,7,4,2,22,2,15,8,7,14.5,9.1,5.4,0,0,0,0
84594618,18,1477,16,16,15,2,7,1,25,23,2,21.8,24.9,-3.0,0,0,0,0
84b6acaa,26,2244,24,26,24,0,4,0,22,49,-27,26.9,47.5,-20.6,0,0,0,0
852351df,16,1056,11,12,6,4,3,2,32,15,17,26.4,13.5,12.9,0,0,0,0
854ee61a,17,980,10,9,4,8,4,1,24,20,4,18.2,17.7,0.5,0,0,0,0
85613cf0,26,1747,19,19,8,7,3,1,29,23,6,31.3,21.5,9.8,0,0,0,0
85909a5c,0,0,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0
85b011bb,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,0,0
85e51909,2,28,0,0,0,2,14,0,0,2,-2,0.3,1.2,-0.9,0,0,0,0
85ea4399,0,0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,0,0
8650af85,23,1897,21,21,20,2,5,1,39,33,6,30.0,35.2,-5.1,0,0,0,0
8697c095,13,398,4,4,0,9,13,0,3,12,-9,5.3,6.9,-1.6,0,0,0,0
87243064,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
8794e251,28,1912,21,21,13,7,6,2,45,22,23,39.5,21.8,17.7,0,0,0,0
881ef58c,11,514,5,5,1,6,15,1,8,4,4,10.3,5.8,4.5,0,0,0,0
88c89891,15,619,6,7,2,8,10,1,12,12,0,11.9,9.5,2.5,0,0,0,0
8913a9f9,1,5,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
89522a73,0,0,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0,0,0,0
89976232,31,2686,29,30,27,1,1,1,38,51,-13,36.9,47.7,-10.7,0,0,0,0
89b2c8a9,31,1689,18,18,8,13,2,1,35,30,5,30.0,24.2,5.9,0,0,0,0
8a08491a,32,1866,20,20,7,12,2,2,41,25,16,39.3,25.4,13.9,0,0,0,0
8abd0c03,13,593,6,6,0,7,5,1,10,9,1,7.6,9.0,-1.4,0,0,0,0
8b303bcb,6,225,2,2,0,4,9,0,1,3,-2,2.3,4.5,-2.2,0,0,0,0
8b609c34,4,132,1,1,0,3,15,0,2,3,-1,1.6,3.2,-1.6,0,0,0,0
8b66d9cc,14,573,6,5,1,9,12,0,8,13,-5,8.9,11.3,-2.4,0,0,0,0
8b8a56ce,20,1532,17,18,14,2,8,4,50,18,32,39.5,21.1,18.4,0,0,0,0
8b95acda,31,2772,30,30,30,1,5,1,37,53,-16,37.9,43.5,-5.6,0,0,0,0
8bc8829a,3,68,0,0,0,3,21,1,3,3,0,3.4,1.7,1.7,0,0,0,0
8c63fae5,3,232,2,2,2,1,17,0,2,4,-2,3.5,3.2,0.3,0,0,0,0
8c65eb5f,26,1649,18,19,10,7,2,1,14,27,-13,19.6,26.8,-7.3,0,0,0,0
8c725b43,33,2830,31,33,30,0,1,1,46,41,5,44.6,42.9,1.7,0,0,0,0
8cabdc1e,31,2790,31,31,31,0,2,1,58,55,3,45.0,50.2,-5.2,2790,31,31,31
8cb494c9,1,1,0,0,0,1,11,3,0,0,0,0.0,0.0,0.0,0,0,0,0
8cc29864,9,702,7,9,6,0,13,0,9,16,-7,11.1,14.0,-2.9,0,0,0,0
8cea6319,15,997,11,11,7,4,20,0,10,28,-18,13.4,22.5,-9.1,0,0,0,0
8d8178ac,35,2517,28,28,17,7,2,1,44,47,-3,41.9,39.1,2.8,0,0,0,0
8da74c05,7,211,2,2,2,5,10,2,10,3,7,6.8,3.1,3.7,0,0,0,0
8ec109e6,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
8efa621b,36,3132,34,36,34,0,0,0,51,75,-24,51.0,75.0,-24.0,0,0,0,0
8f866fe8,33,2035,22,24,10,9,4,1,32,37,-5,31.5,33.0,-1.5,0,0,0,0
8fef5412,23,1725,19,21,15,2,11,1,30,29,1,31.6,27.1,4.5,0,0,0,0
8ff07990,19,1404,15,16,10,3,0,0,14,31,-17,18.2,26.6,-8.4,0,0,0,0
9085dd7c,21,1343,14,14,12,7,5,0,20,26,-6,17.0,22.9,-5.8,0,0,0,0
909bce7f,31,2138,23,24,14,7,4,0,32,48,-16,34.0,49.8,-15.7,0,0,0,0
91899ca8,18,1466,16,17,15,1,4,1,14,20,-6,23.1,19.6,3.5,0,0,0,0
91976866,2,82,0,0,0,2,16,2,2,1,1,0.9,0.7,0.2,0,0,0,0
919dd4b1,1,2,0,0,0,1,1,0,0,0,0,0.1,0.0,0.1,0,0,0,0
91c9de34,4,47,0,0,0,4,3,0,0,0,0,0.7,0.7,0.0,0,0,0,0
921f6058,30,2480,27,28,24,2,5,2,68,34,34,61.6,31.5,30.2,0,0,0,0
92b4758e,21,1546,17,16,15,5,8,1,14,30,-16,17.8,26.9,-9.1,0,0,0,0
92d83c27,25,1051,11,12,2,13,11,1,16,30,-14,13.4,21.2,-7.8,0,0,0,0
933d3b51,17,851,9,9,5,8,18,1,10,22,-12,9.9,20.2,-10.2,0,0,0,0
934e264d,2,70,0,1,0,1,5,0,1,2,-1,0.5,1.2,-0.6,0,0,0,0
93b891d1,30,1406,15,18,2,12,6,2,35,14,21,27.6,18.8,8.9,0,0,0,0
93cf32a8,31,2692,29,30,29,1,2,1,36,53,-17,35.9,47.0,-11.1,0,0,0,0
9413b19f,22,1951,21,21,21,1,14,1,35,33,2,34.4,27.2,7.2,1951,22,21,21
94816803,18,514,5,4,0,14,20,1,9,16,-7,8.8,9.5,-0.7,0,0,0,0
94b2001f,22,1440,16,16,10,6,9,2,33,27,6,24.8,22.5,2.3,0,0,0,0
952a03fe,21,1500,16,17,13,4,15,1,15,17,-2,19.1,20.0,-0.9,0,0,0,0
9591723b,1,1,0,0,0,1,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0
9592289a,24,1640,18,16,12,8,4,1,24,25,-1,21.3,25.8,-4.5,0,0,0,0
95adf1e1,4,279,3,4,3,0,23,0,4,4,0,7.0,2.9,4.1,279,4,4,3
95facda1,35,2898,32,32,26,3,0,1,40,46,-6,36.1,50.1,-14.0,0,0,0,0
96640846,1,90,1,1,1,0,34,0,2,3,-1,0.9,2.1,-1.2,90,1,1,1
96960855,24,1458,16,18,8,6,6,1,18,32,-14,19.1,25.9,-6.9,0,0,0,0
96e0490d,33,2685,29,30,27,3,0,1,42,45,-3,37.1,50.9,-13.8,0,0,0,0
970b8574,16,548,6,5,2,11,23,3,8,11,-3,8.899999999999999,9.4,-0.5,0,0,0,0
97e8ea97,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
980522ec,17,703,7,8,2,9,0,2,14,5,9,17.1,7.0,10.1,0,0,0,0
983ff2c7,16,858,9,10,5,6,22,1,12,12,0,12.4,13.0,-0.6,0,0,0,0
9866afec,6,115,1,1,0,5,10,0,0,3,-3,0.9,3.0,-2.1,0,0,0,0
98d2c2c4,31,2337,26,28,18,3,7,2,65,31,34,54.5,30.2,24.3,0,0,0,0
9907b1c8,26,1503,16,16,6,10,0,2,31,19,12,31.8,21.1,10.7,0,0,0,0
997fff07,9,529,5,5,4,4,29,1,4,8,-4,8.2,6.8,1.4,0,0,0,0
9b30df1e,7,344,3,3,3,4,18,0,2,10,-8,3.4,6.8,-3.4,0,0,0,0
9b6f7fd5,24,1103,12,12,2,12,9,1,15,14,1,19.1,14.0,5.1,0,0,0,0
9d4c45d6,29,2469,27,29,18,0,0,1,35,40,-5,42.5,36.0,6.5,0,0,0,0
9dc96f10,3,27,0,0,0,3,3,2,1,1,0,0.3,0.2,0.1,0,0,0,0
9e1577aa,26,1576,17,18,8,8,11,2,31,14,17,29.4,17.8,11.6,0,0,0,0
9e4f30f7,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
9e90fb5d,25,1579,17,20,3,5,11,0,18,32,-14,20.1,33.8,-13.7,0,0,0,0
9f5a610b,2,180,2,2,2,0,28,0,2,5,-3,4.2,4.4,-0.2,180,2,2,2
a111cf41,38,3420,38,38,38,0,0,1,37,51,-14,41.6,53.4,-11.8,3420,38,38,38
a1216563,8,431,4,4,2,4,10,0,4,8,-4,6.7,4.8,1.9,0,0,0,0
a36084cd,3,21,0,0,0,3,10,1,1,1,0,0.6,0.6,0.0,0,0,0,0
a3d94a58,30,2577,28,30,26,0,1,1,33,54,-21,36.4,48.8,-12.3,0,0,0,0
a40819d9,25,1950,21,25,16,0,3,1,22,22,0,26.9,29.3,-2.4,0,0,0,0
a40d5a0c,21,875,9,10,1,11,7,1,16,15,1,15.2,14.9,0.4,0,0,0,0
a42aebea,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
a4bd9edd,0,0,0,0,0,0,36,0,1,2,-1,0.0,0.0,0.0,0,0,0,0
a4e85758,26,1948,21,21,15,5,11,1,20,34,-14,28.4,36.4,-8.0,0,0,0,0
a4fe8cda,19,838,9,9,0,10,1,1,18,4,14,16.7,12.3,4.3,0,0,0,0
a5296e55,37,2924,32,32,25,5,1,1,48,43,5,52.9,38.3,14.6,0,0,0,0
a64cbd35,26,1688,18,20,9,6,8,1,28,30,-2,23.1,30.2,-7.0,0,0,0,0
a65ce836,8,284,3,2,0,6,12,2,9,9,0,7.8,6.3,1.5,0,0,0,0
a69cc629,4,76,0,0,0,4,9,1,1,1,0,1.5,0.8,0.7,0,0,0,0
a69e4806,26,1025,11,10,1,16,9,1,17,11,6,19.3,10.2,9.1,0,0,0,0
a89398db,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
a8a874f1,33,2586,28,31,17,2,4,1,54,43,11,43.4,46.9,-3.4,0,0,0,0
a8f21b9f,14,566,6,5,1,9,3,1,17,11,6,15.1,9.8,5.3,0,0,0,0
a92c629d,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
a96e5dc0,29,2186,24,25,19,4,3,1,36,33,3,31.0,38.6,-7.7,0,0,0,0
a9ca50f5,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
a9eaccda,0,0,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0,0,0,0
aae9d04a,36,3228,35,36,35,0,0,1,43,44,-1,47.6,49.8,-2.2,0,0,0,0
ab1ca213,34,2811,31,32,25,2,0,1,36,38,-2,40.2,43.2,-3.0,0,0,0,0
ab4449d6,37,3330,37,37,37,0,0,1,51,64,-13,55.6,54.2,1.4,3330,37,37,37
ac1f056e,3,96,1,1,0,2,3,1,0,2,-2,0.7,2.3,-1.6,0,0,0,0
ac4003af,6,525,5,5,4,1,31,2,17,5,12,13.0,3.7,9.3,525,6,5,5
ac7e640b,14,959,10,11,8,3,11,2,28,14,14,21.1,12.0,9.0,0,0,0,0
ad6df2d5,30,2277,25,28,18,2,4,2,53,27,26,47.0,31.6,15.4,0,0,0,0
aded8e6f,1,59,0,1,0,0,3,3,3,1,2,1.5,0.6,0.9,0,0,0,0
ae4e2852,9,471,5,6,4,3,10,2,10,3,7,7.4,6.4,1.0,0,0,0,0
ae64d449,22,1598,17,19,10,3,8,1,31,30,1,21.8,27.2,-5.4,0,0,0,0
ae7058f9,8,569,6,7,5,1,28,0,11,13,-2,8.3,10.9,-2.6,0,0,0,0
ae82fa48,9,395,4,3,1,6,15,1,6,9,-3,7.2,5.8,1.4,0,0,0,0
afa0d4e0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
b0243215,14,1007,11,11,8,3,15,0,12,22,-10,15.8,21.1,-5.3,0,0,0,0
b02af64f,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
b0f7e36c,34,2637,29,31,16,3,1,1,42,33,9,43.7,34.8,8.9,0,0,0,0
b1236c63,28,1251,13,15,5,13,10,1,16,17,-1,14.7,18.7,-4.0,0,0,0,0
b1deecf8,20,1718,19,19,19,1,10,1,25,34,-9,22.7,31.8,-9.1,0,0,0,0
b233e8e4,10,666,7,7,6,3,8,1,5,14,-9,7.1,10.5,-3.4,0,0,0,0
b31d385e,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0
b3af9be1,29,2528,28,29,25,0,0,1,36,45,-9,43.6,38.1,5.5,0,0,0,0
b3fd7075,28,1919,21,22,9,6,5,1,29,33,-4,34.1,29.1,5.1,0,0,0,0
b4d60925,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0
b59e02da,13,964,10,11,8,2,2,1,15,17,-2,15.0,21.8,-6.8,0,0,0,0
b5bf1770,17,1176,13,15,8,2,11,0,8,24,-16,11.0,20.2,-9.1,0,0,0,0
b5cae4e6,17,642,7,6,1,11,21,1,5,11,-6,9.1,13.8,-4.8,0,0,0,0
b6964eb6,30,2566,28,29,28,1,1,1,54,38,16,52.0,36.4,15.6,0,0,0,0
b6b2b820,30,2317,25,28,14,2,1,1,42,41,1,27.6,39.5,-11.9,0,0,0,0
b70bde8f,12,723,8,9,2,3,3,2,14,5,9,14.3,7.1,7.2,0,0,0,0
b7a5bc86,8,421,4,5,1,3,3,0,3,9,-6,3.2,9.2,-6.0,0,0,0,0
b86fe156,3,130,1,1,0,2,6,1,0,3,-3,1.0,4.8,-3.9,0,0,0,0
b871bf55,7,481,5,6,4,1,12,1,6,6,0,4.8,7.6,-2.8,0,0,0,0
b8eb5d85,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
b959a0d1,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,0,0
b96b595c,36,3162,35,36,32,0,1,2,74,38,36,62.9,46.9,16.0,0,0,0,0
ba1e04b3,25,1674,18,18,16,7,3,1,33,35,-2,25.5,31.4,-5.9,0,0,0,0
ba3d3bea,21,592,6,3,0,18,12,2,18,7,11,12.7,13.7,-1.0,0,0,0,0
bbafc0c4,27,1768,19,21,11,6,2,1,26,32,-6,24.1,29.8,-5.8,0,0,0,0
bdc74a8f,9,299,3,2,2,7,8,2,10,5,5,7.6,4.8,2.8,0,0,0,0
bdd0692f,20,590,6,4,1,16,18,0,8,9,-1,5.9,11.7,-5.8,0,0,0,0
be2a923f,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
be927d03,18,1185,13,13,7,5,0,1,30,17,13,25.7,15.9,9.8,0,0,0,0
bee704fc,37,3258,36,36,36,1,0,1,50,44,6,51.3,45.2,6.2,0,0,0,0
bf13975c,27,1664,18,19,6,8,1,1,27,42,-15,25.5,43.7,-18.3,0,0,0,0
bf168004,2,180,2,2,2,0,17,1,4,4,0,2.5,5.1,-2.6,180,2,2,2
bf309d24,22,1518,16,19,11,3,6,1,35,20,15,33.3,21.1,12.1,0,0,0,0
bf356094,5,82,0,0,0,5,14,2,2,2,0,1.8,0.7,1.1,0,0,0,0
bf39bdec,25,1844,20,22,11,3,0,0,21,46,-25,26.6,42.7,-16.2,0,0,0,0
bf4d31d3,1,12,0,0,0,1,4,0,0,0,0,0.5,0.2,0.3,0,0,0,0
bf57eaab,19,744,8,7,0,12,13,1,15,10,5,12.1,10.0,2.0,0,0,0,0
c01c66d9,16,765,8,6,5,10,21,1,15,12,3,14.7,13.4,1.3,0,0,0,0
c0c7ff58,33,2684,29,30,22,3,4,1,48,38,10,49.8,35.0,14.8,0,0,0,0
c0cddebe,35,2237,24,23,16,12,3,2,47,26,21,42.4,30.4,12.0,0,0,0,0
c235e803,9,680,7,6,5,3,28,2,16,8,8,14.4,9.6,4.8,0,0,0,0
c245d0c1,0,0,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0
c316607a,9,707,7,8,6,1,6,1,17,16,1,10.0,14.7,-4.7,0,0,0,0
c375dfa5,12,553,6,6,3,6,6,0,8,17,-9,9.5,14.5,-5.0,0,0,0,0
c3a8bcd8,32,2427,27,29,19,3,4,0,34,46,-12,36.8,42.3,-5.5,0,0,0,0
c414df9d,27,1527,17,18,5,9,4,0,15,28,-13,19.4,32.8,-13.5,0,0,0,0
c426907e,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
c4efe2b4,4,154,1,2,0,2,12,0,0,1,-1,1.7,2.1,-0.4,0,0,0,0
c4f573f4,0,0,0,0,0,0,22,0,0,0,0,0.0,0.0,0.0,0,0,0,0
c50cee19,26,760,8,7,0,19,8,1,11,14,-3,10.6,13.4,-2.7,0,0,0,0
c50db9b5,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
c52ae0ad,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
c53083ad,16,1122,12,13,8,3,1,0,11,37,-26,11.6,24.5,-12.9,0,0,0,0
c56dc39e,33,2608,29,29,27,4,2,1,67,39,28,62.3,30.6,31.7,0,0,0,0
c59f90b0,1,3,0,0,0,1,14,1,1,0,1,0.8,0.0,0.8,0,0,0,0
c5adc293,9,376,4,3,2,6,15,2,8,5,3,7.9,5.4,2.5,0,0,0,0
c5bf2290,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
c693347d,26,1494,16,17,11,9,3,1,32,19,13,24.8,30.5,-5.8,0,0,0,0
c6e8cf1f,30,1861,20,20,14,10,3,1,20,39,-19,22.3,33.6,-11.3,0,0,0,0
c707411f,26,2176,24,25,22,1,6,1,39,32,7,37.7,26.6,11.0,0,0,0,0
c710f7d5,22,1400,15,15,9,7,14,0,10,30,-20,16.2,25.6,-9.3,0,0,0,0
c7259b83,26,2050,22,24,18,2,1,1,20,31,-11,23.7,34.3,-10.6,0,0,0,0
c730da00,6,257,2,2,1,4,21,3,7,2,5,5.9,4.1,1.8,0,0,0,0
c74d63ac,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0
c75b6a02,12,534,5,8,0,4,12,1,6,9,-3,7.0,8.8,-1.8,0,0,0,0
c840baa2,5,37,0,0,0,5,7,0,0,2,-2,1.1,1.8,-0.7,0,0,0,0
c89c821b,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
c8a88acd,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,0,0
c8c0dccd,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
ca241ad3,6,167,1,2,0,4,11,1,3,3,0,2.0,5.4,-3.4,0,0,0,0
ca8fa0c0,1,2,0,0,0,1,9,0,0,0,0,0.1,0.0,0.1,0,0,0,0
caec77da,1,12,0,0,0,1,12,3,0,0,0,0.0,0.0,0.0,0,0,0,0
caffaf5a,14,1187,13,13,13,1,2,1,22,21,1,19.6,22.5,-2.9,0,0,0,0
cb1916e0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
cbec1196,21,1125,12,11,7,10,14,0,11,30,-19,13.5,29.1,-15.6,0,0,0,0
cc700722,23,1280,14,16,8,7,5,1,20,20,0,20.3,17.9,2.4,0,0,0,0
cce9f582,10,260,2,2,1,8,16,3,5,9,-4,4.4,8.1,-3.7,0,0,0,0
cd0fa27b,35,2704,30,34,19,1,0,1,50,41,9,49.4,36.4,13.1,0,0,0,0
cdf65d12,23,1818,20,21,18,2,8,1,39,33,6,28.3,31.6,-3.3,0,0,0,0
ce30bfc8,24,1797,20,21,11,3,4,2,48,23,25,38.5,22.2,16.3,0,0,0,0
ce5b170a,5,231,2,2,2,3,26,0,5,7,-2,3.2,4.8,-1.6,0,0,0,0
cedb3e36,34,1897,21,21,10,13,3,1,20,31,-11,20.6,36.4,-15.9,0,0,0,0
cf007308,26,1134,12,12,4,14,11,2,25,16,9,18.3,13.3,5.0,0,0,0,0
cf043a33,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
cf1c23d8,3,270,3,3,3,0,33,1,7,6,1,5.1,4.7,0.4,270,4,4,3
cfb38237,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
cfbf9881,20,1507,16,16,13,4,14,1,22,31,-9,24.3,25.7,-1.5,0,0,0,0
cfed4243,0,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0,0,0,0
d023d70f,28,2019,22,22,14,6,4,1,31,44,-13,29.7,37.2,-7.6,0,0,0,0
