id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
d596e193,Heurelho Gomes,br BRA,GK,Watford,36,1981,23.6,40,3,1,7,1,36.0,0.34,-3.0,-0.13,199,483,41.2,566,115,60.4,42.3,179,78.8,56.5,342,15,4.4,18,0.76,12.2,Matches
9dab6e3b,Lee Grant,eng ENG,GK,Stoke City,34,1983,3.0,7,0,0,1,0,4.8,0.32,-2.2,-0.74,25,60,41.7,69,14,59.4,42.9,23,82.6,58.0,39,1,2.6,4,1.33,18.6,Matches
d822a850,Ben Hamer,eng ENG,GK,Leicester City,29,1987,3.1,7,1,0,0,0,6.4,0.43,-0.6,-0.21,18,47,38.3,66,15,47.0,39.1,20,80.0,56.3,39,0,0.0,4,1.31,14.3,Matches
cb4f24c6,Joe Hart,eng ENG,GK,West Ham,30,1987,19.0,39,4,0,4,0,32.8,0.32,-6.2,-0.33,175,469,37.3,441,52,72.1,49.1,155,97.4,67.0,284,4,1.4,11,0.58,13.0,Matches
a6de6361,Tom Heaton,eng ENG,GK,Burnley,31,1986,3.4,4,0,0,1,0,4.8,0.41,+0.8,+0.23,31,77,40.3,84,22,61.9,47.2,32,78.1,60.7,62,2,3.2,2,0.59,11.2,Matches
76eca7e2,Wayne Hennessey,wls WAL,GK,Crystal Palace,30,1987,27.0,41,1,1,7,2,38.2,0.30,-0.8,-0.03,226,587,38.5,554,92,68.2,47.3,227,92.1,65.2,435,31,7.1,22,0.81,13.4,Matches
1148323a,Eldin Jakupović,ch SUI,GK,Leicester City,32,1984,2.0,6,0,0,0,1,4.6,0.39,-0.4,-0.18,16,36,44.4,41,12,56.1,45.4,14,92.9,61.8,24,0,0.0,8,4.00,20.1,Matches
32e7ce92,Loris Karius,de GER,GK,Liverpool,24,1993,19.0,14,2,0,2,0,13.3,0.23,-0.7,-0.04,66,227,29.1,524,106,33.0,32.6,103,52.4,45.8,199,10,5.0,33,1.74,17.5,Matches
85b011bb,Orestis Karnezis,gr GRE,GK,Watford,32,1985,14.4,24,3,0,2,0,19.8,0.31,-4.2,-0.29,121,321,37.7,323,31,76.2,48.2,81,92.6,58.0,182,10,5.5,9,0.63,13.4,Matches
8f62b6ee,Hugo Lloris,fr FRA,GK,Tottenham,30,1986,36.0,35,2,1,7,0,33.7,0.27,-1.3,-0.04,154,386,39.9,938,169,29.9,33.4,227,46.7,41.5,428,17,4.0,75,2.08,15.6,Matches
939bc634,Jonas Lössl,dk DEN,GK,Huddersfield,28,1989,38.0,58,4,0,6,1,51.7,0.30,-5.3,-0.14,360,891,40.4,1083,103,59.4,45.2,304,81.6,57.9,493,31,6.3,55,1.45,14.4,Matches
36c2ca73,Alex McCarthy,eng ENG,GK,Southampton,27,1989,18.0,26,1,0,4,0,20.5,0.30,-5.5,-0.30,99,340,29.1,304,56,63.8,44.2,158,92.4,59.5,311,19,6.1,10,0.56,10.9,Matches
d436eb94,Simon Mignolet,be BEL,GK,Liverpool,29,1988,19.0,24,2,0,3,0,23.0,0.34,-1.0,-0.05,64,208,30.8,499,102,33.5,32.0,101,40.6,39.7,194,15,7.7,34,1.79,17.4,Matches
7ca2d989,Boaz Myhill,wls WAL,GK,West Brom,34,1982,1.0,1,0,0,0,0,0.3,0.12,-0.7,-0.65,7,16,43.8,12,0,83.3,50.2,7,85.7,53.4,22,3,13.6,0,0.00,7.5,Matches
82b1198a,David Ospina,co COL,GK,Arsenal,28,1988,4.2,3,0,0,0,0,2.5,0.21,-0.5,-0.12,15,46,32.6,116,27,22.4,29.3,28,71.4,47.5,82,6,7.3,7,1.65,13.1,Matches
4806ec67,Jordan Pickford,eng ENG,GK,Everton,23,1994,38.0,58,3,0,6,0,56.1,0.30,-1.9,-0.05,322,945,34.1,984,162,64.0,47.8,340,92.6,67.2,591,27,4.6,51,1.34,14.9,Matches
4b40d9ca,Nick Pope,eng ENG,GK,Burnley,25,1992,34.6,35,3,0,3,1,42.5,0.27,+8.5,+0.25,351,997,35.2,920,118,77.8,52.1,297,94.6,66.7,600,57,9.5,38,1.10,12.5,Matches
1e26e376,Sergio Romero,ar ARG,GK,Manchester Utd,30,1987,1.0,0,0,0,0,0,0.9,0.31,+0.9,+0.93,6,14,42.9,18,5,44.4,37.4,7,85.7,58.3,18,1,5.6,0,0.00,4.0,Matches
4535e4bb,Mathew Ryan,au AUS,GK,Brighton,25,1992,38.0,54,1,1,15,5,48.8,0.28,-0.2,-0.01,345,875,39.4,823,122,66.5,44.5,352,93.2,57.9,623,38,6.1,17,0.45,10.2,Matches
53af52f3,Kasper Schmeichel,dk DEN,GK,Leicester City,30,1986,32.9,47,1,3,11,1,39.5,0.27,-6.5,-0.20,304,792,38.4,866,107,61.7,43.8,273,94.5,63.9,500,28,5.6,54,1.64,16.3,Matches
8e65a5e5,Julián Speroni,ar ARG,GK,Crystal Palace,38,1979,11.0,14,1,0,4,0,13.3,0.29,-0.7,-0.07,86,239,36.0,223,18,69.1,45.2,89,95.5,56.9,177,6,3.4,10,0.91,13.7,Matches
1bebde9d,Michel Vorm,nl NED,GK,Tottenham,33,1983,1.0,1,0,0,0,1,0.5,0.13,+0.5,+0.53,2,4,50.0,17,2,5.9,26.5,9,33.3,32.4,14,0,0.0,2,2.00,17.0,Matches
