id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
9328b835,Łukasz Fabiański,pl POL,GK,West Ham,35,1985,35.0,44,3,0,4,4,40.8,0.27,+0.8,+0.02,238,609,39.1,738,154,54.9,40.4,272,75.0,51.9,516,26,5.0,15,0.43,10.8,Matches
c3e39f12,Fraser Forster,eng ENG,GK,Southampton,32,1988,8.0,11,2,0,1,0,9.8,0.23,-1.2,-0.16,30,134,22.4,207,28,44.0,35.3,64,67.2,44.2,142,6,4.2,14,1.75,15.6,Matches
7ba6d84e,David de Gea,es ESP,GK,Manchester Utd,29,1990,25.5,32,4,1,5,2,28.1,0.27,-1.9,-0.08,67,174,38.5,417,88,28.1,29.7,172,33.1,29.1,310,2,0.6,28,1.10,16.8,Matches
ab13a5aa,Vicente Guaita,es ESP,GK,Crystal Palace,33,1987,37.0,64,3,1,9,0,50.2,0.28,-13.8,-0.37,223,651,34.3,762,156,50.5,38.5,315,84.4,56.0,604,19,3.1,24,0.65,13.3,Matches
e5a76dfe,Dean Henderson,eng ENG,GK,Manchester Utd,23,1997,12.5,12,0,0,4,0,11.2,0.23,-0.8,-0.06,19,92,20.7,230,66,28.3,30.9,94,28.7,30.0,169,9,5.3,19,1.52,17.4,Matches
9e5708be,Sam Johnstone,eng ENG,GK,West Brom,27,1993,37.0,74,7,2,7,3,67.2,0.26,-3.8,-0.10,293,889,33.0,994,182,63.8,45.0,296,86.1,56.8,645,20,3.1,38,1.03,14.0,Matches
62d7ef38,Caoimhín Kelleher,ie IRL,GK,Liverpool,21,1998,2.0,1,0,0,0,0,2.1,0.30,+1.1,+0.55,2,15,13.3,50,12,22.0,28.5,14,28.6,30.4,27,1,3.7,2,1.00,16.3,Matches
2628fd2b,Bernd Leno,de GER,GK,Arsenal,28,1992,34.8,37,1,0,3,4,32.3,0.26,-0.7,-0.02,78,293,26.6,953,183,17.2,25.4,227,56.8,43.0,487,18,3.7,33,0.95,16.1,Matches
8f62b6ee,Hugo Lloris,fr FRA,GK,Tottenham,33,1986,38.0,45,10,0,3,3,45.6,0.24,+3.6,+0.10,159,408,39.0,814,180,38.6,32.4,264,35.6,28.1,590,23,3.9,24,0.63,13.1,Matches
7956236f,Emiliano Martínez,ar ARG,GK,Aston Villa,27,1992,38.0,46,5,2,4,1,49.2,0.24,+4.2,+0.11,247,639,38.7,1058,177,45.1,37.1,253,64.0,47.0,613,42,6.9,34,0.89,14.2,Matches
36c2ca73,Alex McCarthy,eng ENG,GK,Southampton,30,1989,30.0,57,6,1,2,1,46.5,0.28,-9.5,-0.32,109,435,25.1,900,131,37.1,32.0,171,59.1,41.1,365,23,6.3,31,1.03,15.6,Matches
33887998,Edouard Mendy,sn SEN,GK,Chelsea,28,1992,30.5,25,2,1,4,1,21.9,0.24,-2.1,-0.07,71,197,36.0,846,126,17.6,25.4,179,26.8,25.7,335,17,5.1,27,0.89,15.2,Matches
6b625ac2,Illan Meslier,fr FRA,GK,Leeds United,20,2000,35.0,52,8,1,11,2,46.6,0.21,-3.4,-0.10,100,305,32.8,1099,286,19.7,27.4,267,33.3,29.4,447,24,5.4,19,0.54,11.9,Matches
c73ada83,Will Norris,eng ENG,GK,Burnley,26,1993,2.0,4,0,0,2,0,0.9,0.15,-3.1,-1.54,20,48,41.7,39,1,82.1,54.5,18,88.9,62.8,27,2,7.4,1,0.50,10.0,Matches
e7ee38c3,Robin Olsen,se SWE,GK,Everton,30,1990,7.0,9,1,0,0,0,9.5,0.29,+0.5,+0.07,36,93,38.7,148,23,42.6,35.6,51,58.8,42.9,88,4,4.5,4,0.57,12.3,Matches
79b0d6a0,Rui Patrício,pt POR,GK,Wolves,32,1988,37.0,51,7,1,8,3,45.3,0.26,-2.7,-0.07,160,383,41.8,540,146,43.9,35.5,268,54.5,36.8,558,21,3.8,12,0.32,10.6,Matches
4879f8cb,Bailey Peacock-Farrell,nir NIR,GK,Burnley,23,1996,4.0,14,0,0,2,0,7.9,0.33,-6.1,-1.52,43,94,45.7,83,6,80.7,49.8,29,93.1,64.8,50,0,0.0,4,1.00,22.8,Matches
4806ec67,Jordan Pickford,eng ENG,GK,Everton,26,1994,30.5,39,2,1,5,1,37.9,0.28,-0.1,0.00,230,590,39.0,951,151,47.4,37.8,198,70.2,52.4,468,20,4.3,31,1.02,13.3,Matches
4b40d9ca,Nick Pope,eng ENG,GK,Burnley,28,1992,32.0,37,3,0,4,1,40.2,0.25,+4.2,+0.13,254,699,36.3,724,136,67.1,46.3,251,84.9,58.9,523,32,6.1,73,2.28,18.1,Matches
466fb2c5,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,22,1998,38.0,63,3,0,8,3,54.3,0.26,-5.7,-0.15,263,817,32.2,866,128,64.5,45.5,281,91.8,64.5,578,33,5.7,34,0.89,12.8,Matches
6385ebfb,Darren Randolph,ie IRL,GK,West Ham,33,1987,3.0,3,0,0,3,0,1.2,0.13,-1.8,-0.60,12,39,30.8,43,5,55.8,42.2,23,65.2,45.7,49,0,0.0,2,0.67,13.6,Matches
17acc2ed,Marek Rodák,sk SVK,GK,Fulham,23,1996,2.0,5,1,0,1,0,4.0,0.44,-1.0,-0.48,6,13,46.2,40,6,27.5,30.2,7,28.6,30.1,17,1,5.9,2,1.00,14.0,Matches
da8b19e2,John Ruddy,eng ENG,GK,Wolves,33,1986,1.0,1,0,0,1,0,0.9,0.22,-0.1,-0.11,1,6,16.7,19,10,26.3,33.2,5,20.0,31.0,19,3,15.8,0,0.00,8.7,Matches
4535e4bb,Mathew Ryan,au AUS,GK,Brighton,28,1992,11.0,19,4,0,3,1,12.6,0.26,-5.4,-0.49,42,111,37.8,355,61,25.4,28.8,56,37.5,32.7,136,6,4.4,4,0.36,10.6,Matches
4535e4bb,Mathew Ryan,au AUS,GK,Arsenal,28,1992,3.0,2,1,0,0,0,3.6,0.27,+1.6,+0.55,3,7,42.9,59,21,6.8,21.9,9,33.3,29.9,28,6,21.4,4,1.33,14.3,Matches
6a713852,Robert Sánchez,es ESP,GK,Brighton,22,1997,27.0,27,2,0,5,1,23.3,0.24,-2.7,-0.10,151,411,36.7,925,118,34.7,33.6,177,50.8,41.1,340,22,6.5,29,1.07,14.5,Matches
53af52f3,Kasper Schmeichel,dk DEN,GK,Leicester City,33,1986,38.0,50,4,0,9,2,42.2,0.29,-5.8,-0.15,159,425,37.4,1038,181,32.1,33.2,210,43.8,37.9,484,20,4.1,19,0.50,13.6,Matches
42130443,Zack Steffen,us USA,GK,Manchester City,25,1995,1.0,1,0,0,0,0,0.9,0.47,-0.1,-0.06,0,4,0.0,22,4,13.6,27.0,8,12.5,12.3,14,0,0.0,0,0.00,,Matches
728e9b2e,João Virgínia,pt POR,GK,Everton,20,1999,0.5,0,0,0,0,0,0.3,0.10,+0.3,+0.58,2,9,22.2,12,3,50.0,44.6,3,100.0,67.3,4,1,25.0,0,0.00,10.0,Matches
