id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2db2fd7b,Jérôme Boateng,de GER,DF,fr Lyon,32,1988,2.2,180,17,84,95,1,0,180,0,0,,0,,120,594,326,1,1,0,2,0,134,1,Matches
73b9fa8a,Petar Bočkaj,hr CRO,"MF,DF",hr Dinamo Zagreb,25,1996,1.1,81,3,20,36,26,1,81,4,3,75.0,1,25.0,40,240,144,3,3,0,2,2,36,4,Matches
6c8ddd52,Sacha Boey,fr FRA,DF,tr Galatasaray,20,2000,2.7,136,13,61,64,11,1,136,3,1,33.3,2,66.7,59,273,113,3,1,1,4,4,57,3,Matches
fe012aca,Jeremie Boga,ci CIV,"MF,FW",it Atalanta,24,1997,2.5,122,1,7,46,74,9,122,26,15,57.7,11,42.3,104,984,623,19,11,7,5,6,106,22,Matches
56f99ec7,Ádám Bogdán,hu HUN,GK,hu Ferencváros,33,1987,1.0,28,27,28,0,0,0,28,0,0,,0,,14,58,38,0,0,0,0,0,14,0,Matches
0da6a13e,Theo Bongonda,cd COD,FW,be Genk,25,1995,3.6,170,1,17,70,87,14,170,12,8,66.7,4,33.3,117,1017,523,17,14,5,11,1,120,17,Matches
0cc07deb,Grigori Borisenko,ru RUS,MF,ru Loko Moscow,19,2002,0.2,4,0,2,1,1,0,4,1,0,0.0,1,100.0,3,7,5,0,0,0,2,0,2,0,Matches
5e8936be,Milan Borjan,ca CAN,GK,rs Red Star,33,1987,7.0,259,207,256,3,0,0,259,0,0,,0,,159,816,549,0,0,0,0,0,104,0,Matches
1443ca7d,Aleksandar Borković,at AUT,MF,at Sturm Graz,22,1999,0.3,24,4,9,12,3,0,24,1,0,0.0,1,100.0,9,37,16,1,0,0,1,0,12,0,Matches
c68da769,Rafael Borré,co COL,FW,de Eint Frankfurt,25,1995,12.0,441,11,46,226,172,39,439,13,5,38.5,8,61.5,273,1431,552,19,10,8,27,16,332,83,Matches
34ccf6fa,Artur Boruc,pl POL,GK,pl Legia Warsaw,41,1980,2.0,74,65,74,0,0,0,74,0,0,,0,,35,157,88,0,0,0,0,0,26,0,Matches
403f5d20,Olivier Boscagli,fr FRA,"DF,MF",nl PSV Eindhoven,23,1997,5.6,520,21,186,297,42,1,520,5,5,100.0,0,0.0,311,1470,883,8,8,0,5,0,369,0,Matches
e7e0736b,Denis Bosnjak,at AUT,MF,at Rapid Wien,24,1997,0.1,7,0,0,7,0,0,7,0,0,,0,,3,5,1,0,0,0,1,0,5,0,Matches
2cb77ec6,Endre Botka,hu HUN,"DF,FW",hu Ferencváros,26,1994,2.8,134,13,51,56,27,2,134,5,2,40.0,3,60.0,67,334,190,7,1,1,2,3,86,9,Matches
1c07b06e,Andreas Bouchalakis,gr GRE,MF,gr Olympiacos,28,1993,4.1,229,6,48,150,32,4,229,3,3,100.0,0,0.0,147,640,243,4,1,0,3,0,163,4,Matches
f6798fc3,Yassine Bounou,ma MAR,GK,es Sevilla,30,1991,4.3,164,151,164,0,0,0,164,0,0,,0,,82,343,123,0,0,0,0,0,75,0,Matches
79c84d1c,Jarrod Bowen,eng ENG,"FW,MF",eng West Ham,24,1996,6.6,262,9,35,95,134,27,262,24,13,54.2,11,45.8,163,1082,351,10,6,4,18,6,181,46,Matches
a167537f,Julian Brandt,de GER,FW,de Dortmund,25,1996,1.3,88,1,10,37,41,3,88,3,0,0.0,3,100.0,54,324,93,1,1,0,5,1,57,13,Matches
10072610,Claudio Bravo,cl CHI,GK,es Betis,38,1983,3.8,149,121,149,0,0,0,149,0,0,,0,,93,487,297,0,0,0,0,0,70,0,Matches
5caa62a7,Bruma,pt POR,"FW,MF",nl PSV Eindhoven,26,1994,2.8,194,2,12,64,120,16,194,16,9,56.3,7,43.8,131,801,422,12,11,7,8,5,148,28,Matches
bccc1bb4,Júnior Brumado,br BRA,"FW,MF",dk Midtjylland,22,1999,3.4,116,0,4,59,56,11,116,21,9,42.9,12,57.1,69,506,190,8,6,6,13,4,76,18,Matches
b088d5d3,Andreas Bruus,dk DEN,"DF,FW",dk Brøndby,22,1999,4.0,251,13,82,104,68,5,251,4,3,75.0,1,25.0,133,678,371,15,9,1,6,1,149,28,Matches
eaeefc50,Marko Bulat,hr CRO,"MF,FW",hr Dinamo Zagreb,19,2001,0.8,52,0,6,33,13,2,52,6,2,33.3,4,66.7,27,173,79,2,1,1,1,1,28,2,Matches
5ab0ea87,Sergio Busquets,es ESP,MF,es Barcelona,33,1988,4.5,395,4,46,274,78,7,395,3,3,100.0,0,0.0,199,832,432,8,7,0,4,3,259,5,Matches
b4705807,Aurélio Buta,pt POR,DF,be Antwerp,24,1997,2.0,150,10,52,64,34,0,150,2,1,50.0,1,50.0,64,359,68,0,2,0,5,1,74,6,Matches
7f40333d,Jean Butez,fr FRA,GK,be Antwerp,26,1995,6.0,274,235,269,5,0,0,274,0,0,,0,,171,1011,566,0,0,0,1,0,122,0,Matches
2d54d501,Tobias Børkeeiet,no NOR,"MF,DF",dk Brøndby,22,1999,0.5,44,4,10,32,2,0,44,0,0,,0,,29,93,27,0,0,0,0,0,34,1,Matches
aa681ea5,Marijan Čabraja,hr CRO,DF,hu Ferencváros,24,1997,1.3,98,1,23,43,34,0,98,3,0,0.0,3,100.0,56,221,85,1,5,0,8,0,55,5,Matches
e34e086c,Jovane Cabral,cv CPV,FW,it Lazio,23,1998,0.1,1,0,0,0,1,0,1,2,2,100.0,0,0.0,2,21,3,0,1,0,0,0,2,0,Matches
928a4a61,Jens Cajuste,se SWE,MF,dk Midtjylland,21,1999,1.2,50,2,7,28,15,4,50,1,0,0.0,1,100.0,26,162,90,3,3,0,6,0,31,5,Matches
94f8d10c,Duje Ćaleta-Car,hr CRO,DF,fr Marseille,24,1996,3.0,274,25,155,117,3,1,274,0,0,,0,,212,966,439,1,1,0,0,0,215,0,Matches
222dfffb,Aguibou Camara,gn GUI,"MF,FW",gr Olympiacos,20,2001,7.4,363,4,57,210,103,11,363,17,12,70.6,5,29.4,232,1297,541,13,10,4,18,6,229,32,Matches
13ea2544,Mohamed Camara,gn GUI,"MF,FW",gr Olympiacos,24,1997,6.4,337,10,53,213,75,12,337,11,7,63.6,4,36.4,232,1179,497,14,6,1,10,1,234,19,Matches
a65ce836,Emre Can,de GER,DF,de Dortmund,27,1994,1.0,93,5,23,62,8,1,93,1,1,100.0,0,0.0,72,431,253,2,2,0,1,0,69,1,Matches
a6de370d,Sergio Canales,es ESP,"MF,FW",es Betis,30,1991,5.5,414,4,58,233,128,9,414,11,9,81.8,2,18.2,263,1686,900,17,11,1,7,4,325,21,Matches
25ef5b47,Christian Cappis,us USA,MF,dk Brøndby,21,1999,2.5,110,4,22,56,33,6,110,4,2,50.0,2,50.0,64,319,94,1,3,0,9,3,65,10,Matches
f81ef10d,Maxence Caqueret,fr FRA,MF,fr Lyon,21,2000,5.7,392,11,74,243,81,3,392,12,7,58.3,5,41.7,231,952,386,5,7,0,7,9,271,9,Matches
b4a014b1,Diego Carlos,br BRA,DF,es Sevilla,28,1993,1.5,130,13,67,62,2,1,130,0,0,,0,,94,363,168,0,0,0,1,0,97,0,Matches
3ce20eda,David Carmo,pt POR,DF,pt Braga,22,1999,5.6,331,55,159,161,13,7,331,0,0,,0,,172,857,426,1,1,0,4,1,178,0,Matches
2dce876a,Carmona,es ESP,DF,es Sevilla,19,2002,0.1,5,1,4,1,0,0,5,0,0,,0,,2,5,1,0,0,0,0,0,3,0,Matches
88ced02c,Cameron Carter-Vickers,us USA,DF,sct Celtic,23,1997,5.0,413,46,196,214,6,3,413,1,1,100.0,0,0.0,249,1261,637,1,2,0,0,2,311,0,Matches
dee86451,William Carvalho,pt POR,MF,es Betis,29,1992,4.5,317,10,64,225,34,0,317,5,3,60.0,2,40.0,177,883,465,7,2,0,5,3,227,4,Matches
