id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
82b1198a,David Ospina,co COL,GK,it Napoli,30,1988,2.0,4,1,0,1,0,2.9,0.31,-1.1,-0.57,4,9,44.4,51,6,15.7,26.4,11,9.1,13.1,12,1,8.3,1,0.50,12.3,Matches
34c3b935,Andriy Pyatov,ua UKR,GK,ua Shakhtar,35,1984,6.0,13,1,0,0,0,14.1,0.39,+1.1,+0.18,27,70,38.6,194,52,27.3,32.5,51,33.3,35.5,78,4,5.1,3,0.50,12.5,Matches
5f0241b2,Sergio Rico,es ESP,GK,fr Paris S-G,25,1993,2.1,0,0,0,0,0,0.1,0.04,+0.1,+0.06,2,9,22.2,44,10,13.6,23.7,13,23.1,29.6,24,0,0.0,0,0.00,8.0,Matches
903b6e8b,José Sá,pt POR,GK,gr Olympiacos,26,1993,6.0,14,1,0,3,0,12.3,0.33,-1.7,-0.28,25,110,22.7,165,38,46.7,38.5,45,73.3,55.0,97,7,7.2,1,0.17,9.8,Matches
ac4003af,Marco Sportiello,it ITA,GK,it Atalanta,27,1992,2.0,5,0,0,0,0,5.7,0.44,+0.7,+0.36,13,33,39.4,36,8,47.2,38.8,19,84.2,56.2,26,2,7.7,0,0.00,8.8,Matches
27d902c8,Cican Stankovic,at AUT,GK,at RB Salzburg,26,1992,3.4,9,0,0,0,0,6.0,0.33,-3.0,-0.90,9,31,29.0,56,12,30.4,30.7,30,46.7,38.7,45,3,6.7,5,1.49,18.8,Matches
01b8a2b2,Wojciech Szczęsny,pl POL,GK,it Juventus,29,1990,7.0,6,1,0,1,0,7.5,0.31,+1.5,+0.22,15,25,60.0,144,40,9.7,25.8,54,20.4,28.3,84,3,3.6,7,1.00,15.2,Matches
6f51e382,Marc-André ter Stegen,de GER,GK,es Barcelona,27,1992,8.0,13,1,0,0,0,15.7,0.38,+2.7,+0.34,21,51,41.2,222,42,18.9,27.7,57,15.8,25.3,84,3,3.6,4,0.50,11.1,Matches
f9e0c603,Maarten Vandevoordt,be BEL,GK,be Genk,17,2002,1.0,4,2,0,0,0,3.3,0.27,-0.7,-0.69,6,14,42.9,23,2,47.8,36.9,6,50.0,40.8,10,0,0.0,0,0.00,6.5,Matches
03df04ff,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,25,1994,6.0,11,1,0,1,1,9.6,0.31,-0.4,-0.07,16,47,34.0,130,35,22.3,28.6,57,31.6,34.4,93,2,2.2,10,1.67,14.7,Matches
86dd77d1,Kyle Walker,eng ENG,DF,eng Manchester City,29,1990,4.9,0,0,0,0,0,0.1,0.07,+0.1,+0.02,0,2,0.0,2,0,100.0,62.5,0,,,0,0,,0,0.00,,Matches
