id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
7ba6d84e,David de Gea,es ESP,GK,eng Manchester Utd,27,1990,9.0,9,0,0,1,1,9.3,0.31,+1.3,+0.14,52,116,44.8,139,32,46.0,38.3,72,72.2,52.3,111,4,3.6,2,0.22,10.1,Matches
4d3e9033,Mathieu Gorgelin,fr FRA,GK,fr Lyon,27,1990,0.6,3,0,0,0,0,3.0,0.74,0.0,-0.06,3,6,50.0,15,1,26.7,30.0,4,50.0,31.0,5,0,0.0,1,1.58,16.5,Matches
74419746,Samir Handanović,si SVN,GK,it Inter,34,1984,6.0,7,0,0,0,0,8.5,0.22,+1.5,+0.25,25,54,46.3,159,43,20.1,26.7,42,52.4,39.2,81,5,6.2,3,0.50,12.0,Matches
2e7ff968,Marwin Hitz,ch SUI,GK,de Dortmund,30,1987,1.0,0,0,0,0,0,0.0,,0.0,0.00,1,3,33.3,27,4,7.4,25.6,4,25.0,31.8,15,1,6.7,1,1.00,13.3,Matches
3f65d5ce,Ethan Horvath,us USA,GK,be Club Brugge,23,1995,3.0,0,0,0,0,0,1.8,0.17,+1.8,+0.61,20,65,30.8,69,17,58.0,41.3,28,89.3,54.4,44,2,4.5,1,0.33,10.1,Matches
f4eb377b,Aleš Hruška,cz CZE,GK,cz Viktoria Plzeň,32,1985,4.0,9,1,0,2,0,7.8,0.29,-1.2,-0.31,50,100,50.0,110,24,56.4,41.1,46,82.6,52.7,76,0,0.0,2,0.50,13.3,Matches
cd1b2304,Matúš Kozáčik,sk SVK,GK,cz Viktoria Plzeň,34,1983,2.0,7,1,0,1,0,7.0,0.31,0.0,-0.01,9,38,23.7,59,16,52.5,36.1,12,58.3,41.1,34,3,8.8,0,0.00,9.5,Matches
099b9c78,Georgii Kyrnats,ru RUS,"GK,MF",ru CSKA Moscow,20,1998,0.0,0,0,0,0,0,0.0,,0.0,0.00,0,0,,0,0,,,0,,,0,0,,0,0.00,,Matches
4a6914ff,Karlo Letica,hr CRO,GK,be Club Brugge,21,1997,3.0,5,0,0,1,0,4.1,0.37,-0.9,-0.30,16,40,40.0,49,16,44.9,38.6,27,66.7,51.6,37,1,2.7,2,0.67,14.0,Matches
8f62b6ee,Hugo Lloris,fr FRA,GK,eng Tottenham,31,1986,10.9,15,1,0,2,0,13.5,0.26,-1.5,-0.13,65,147,44.2,304,46,33.2,32.3,81,56.8,42.6,99,2,2.0,7,0.64,13.2,Matches
f00de885,Anthony Lopes,pt POR,GK,fr Lyon,27,1990,7.4,13,1,0,1,0,14.7,0.29,+1.7,+0.23,37,113,32.7,162,27,42.0,36.9,67,67.2,49.0,96,1,1.0,8,1.09,15.4,Matches
a3b0ed18,Guilherme Marinato,ru RUS,GK,ru Loko Moscow,32,1985,6.0,12,2,1,3,0,8.0,0.18,-4.0,-0.66,43,111,38.7,140,31,55.0,39.8,41,82.9,49.7,93,10,10.8,2,0.33,10.4,Matches
30223b33,Antonio Mirante,it ITA,GK,it Roma,35,1983,2.0,3,0,0,0,0,3.0,0.57,0.0,-0.02,8,19,42.1,43,7,18.6,25.1,14,78.6,49.1,22,1,4.5,3,1.50,19.0,Matches
a2abe631,Fernando Muslera,uy URU,GK,tr Galatasaray,32,1986,6.0,8,1,0,1,1,9.2,0.34,+2.2,+0.36,42,107,39.3,174,24,44.8,37.2,48,60.4,46.4,74,10,13.5,7,1.17,13.8,Matches
ecada4fc,Keylor Navas,cr CRC,GK,es Real Madrid,31,1986,3.0,2,0,0,0,0,1.6,0.17,-0.4,-0.15,10,16,62.5,53,11,15.1,29.0,15,53.3,43.5,27,2,7.4,4,1.33,16.4,Matches
a9dc785c,Neto,br BRA,GK,es Valencia,29,1989,5.0,5,3,0,0,0,6.9,0.17,+1.9,+0.38,27,64,42.2,73,25,52.1,38.7,41,63.4,48.2,93,5,5.4,2,0.40,11.4,Matches
8778c910,Manuel Neuer,de GER,GK,de Bayern Munich,32,1986,8.0,8,1,0,1,0,8.4,0.25,+0.4,+0.06,43,102,42.2,293,47,28.3,30.1,50,38.0,36.5,80,1,1.3,9,1.13,17.9,Matches
afb0c500,Alexander Nübel,de GER,GK,de Schalke 04,21,1996,2.0,0,0,0,0,0,0.5,0.27,+0.5,+0.27,9,24,37.5,37,7,40.5,37.4,14,64.3,46.7,14,2,14.3,2,1.00,13.0,Matches
ee8508c0,Jan Oblak,si SVN,GK,es Atlético Madrid,25,1993,8.0,9,1,0,0,0,7.8,0.36,-1.2,-0.15,37,107,34.6,102,9,50.0,38.0,60,93.3,56.4,110,0,0.0,0,0.00,11.8,Matches
e7ee38c3,Robin Olsen,se SWE,GK,it Roma,28,1990,6.3,9,1,1,1,0,12.1,0.29,+3.1,+0.51,31,92,33.7,165,45,34.5,33.9,56,62.5,48.6,89,4,4.5,3,0.50,11.7,Matches
e9c0c1b2,André Onana,cm CMR,GK,nl Ajax,22,1996,12.0,13,1,0,2,0,18.1,0.33,+5.1,+0.42,40,177,22.6,303,49,41.9,35.0,85,58.8,47.8,142,6,4.2,7,0.58,12.6,Matches
82b1198a,David Ospina,co COL,GK,it Napoli,29,1988,6.0,5,0,0,0,1,6.6,0.33,+2.6,+0.44,30,75,40.0,173,28,30.1,32.1,41,56.1,43.2,67,4,6.0,10,1.67,16.0,Matches
6bd05d38,Ilya Pomazun,ru RUS,GK,ru CSKA Moscow,21,1996,1.0,3,0,0,0,0,3.8,0.32,+0.8,+0.79,2,22,9.1,28,11,50.0,43.7,10,80.0,60.1,13,1,7.7,1,1.00,12.8,Matches
34c3b935,Andriy Pyatov,ua UKR,GK,ua Shakhtar,34,1984,6.0,16,2,0,2,0,11.8,0.27,-4.2,-0.70,37,92,40.2,186,44,34.9,32.8,58,46.6,40.6,80,5,6.3,5,0.83,13.7,Matches
1e26e376,Sergio Romero,ar ARG,GK,eng Manchester Utd,31,1987,1.0,2,0,0,0,1,1.3,0.44,+0.3,+0.33,9,18,50.0,21,4,47.6,37.4,11,72.7,48.9,13,0,0.0,0,0.00,5.7,Matches
f6db3bd5,Danijel Subašić,hr CRO,GK,fr Monaco,33,1984,0.5,3,0,0,0,0,2.4,0.48,-0.6,-1.17,2,7,28.6,7,0,85.7,57.6,4,25.0,29.3,1,1,100.0,1,1.96,14.3,Matches
01b8a2b2,Wojciech Szczęsny,pl POL,GK,it Juventus,28,1990,10.0,9,1,1,2,1,9.6,0.25,+1.6,+0.16,74,134,55.2,213,36,41.3,35.9,71,64.8,46.4,113,3,2.7,9,0.90,15.5,Matches
6f51e382,Marc-André ter Stegen,de GER,GK,es Barcelona,26,1992,11.0,9,0,0,2,0,9.6,0.29,+0.6,+0.06,53,102,52.0,304,60,22.4,29.5,74,45.9,39.3,136,7,5.1,8,0.73,12.1,Matches
03df04ff,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,24,1994,6.0,11,0,0,3,0,13.5,0.40,+2.5,+0.42,41,94,43.6,151,19,50.3,38.2,32,56.3,42.2,47,1,2.1,7,1.17,18.4,Matches
1bebde9d,Michel Vorm,nl NED,GK,eng Tottenham,34,1983,1.1,3,0,0,1,0,2.6,0.44,-0.4,-0.32,5,11,45.5,38,12,15.8,26.7,18,27.8,33.3,20,2,10.0,0,0.00,5.0,Matches
0e61c46b,Marco Wölfli,ch SUI,GK,ch Young Boys,35,1982,2.0,2,0,0,0,0,2.2,0.28,+0.2,+0.12,27,55,49.1,57,9,64.9,45.0,20,90.0,58.5,44,0,0.0,0,0.00,10.8,Matches
cc1a0c57,Jeroen Zoet,nl NED,GK,nl PSV Eindhoven,27,1991,6.0,13,0,1,0,0,13.1,0.26,+0.1,+0.02,63,134,47.0,126,21,61.1,42.3,72,79.2,57.7,119,3,2.5,2,0.33,10.2,Matches
