id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,recov
30c220c3,8,5,4,4,0,6,10,4,4,0,4,4,12,1,0,18
314a0ea4,4,4,4,0,0,3,8,5,3,0,3,4,8,2,0,30
314bdac5,13,4,6,5,2,4,21,17,9,3,6,11,24,6,0,48
314c2af0,0,0,0,0,0,0,1,1,2,0,2,0,0,1,0,7
319322cd,12,9,10,2,0,6,8,2,9,7,2,8,20,15,1,28
31d7f557,8,4,2,5,1,2,5,3,4,1,3,2,10,4,0,10
31daff3a,5,5,4,0,1,3,6,3,2,1,1,3,8,1,0,12
31e3ab68,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8
3200c583,13,5,5,7,1,8,13,5,4,0,4,5,18,4,0,27
321a71a7,7,5,3,3,1,2,2,0,7,4,3,18,25,9,0,15
3233eefd,0,0,0,0,0,0,0,0,2,2,0,4,4,10,0,5
323b698f,8,3,3,5,0,0,1,1,1,0,1,3,11,0,0,12
32c0491f,4,4,3,1,0,3,6,3,1,0,1,0,4,4,0,20
33072e69,3,2,1,0,2,0,1,1,3,0,3,1,4,3,1,17
33332e0b,7,5,2,4,1,0,7,7,2,2,0,11,18,14,0,30
33591ff0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3376a776,4,4,1,2,1,3,3,0,1,1,0,6,10,9,0,16
3392603d,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,11
339fe0e8,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,11
33c7af24,2,1,1,1,0,2,2,0,1,0,1,6,8,1,0,7
33d38e32,0,0,0,0,0,0,2,2,3,0,3,1,1,0,0,1
346d51d9,11,6,5,5,1,4,9,5,3,0,3,5,16,4,0,17
3470f44e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3480cb6b,18,9,12,4,2,10,20,10,7,2,5,12,30,12,0,55
348e0505,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,3
3493992e,2,1,1,1,0,0,2,2,0,0,0,1,3,1,0,10
34bf7740,1,1,0,1,0,0,1,1,3,0,3,0,1,2,0,2
34c3ec17,7,5,2,5,0,2,3,1,0,0,0,1,8,0,0,22
35375f7c,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1
