id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
2f061b36,Raúl Gudiño,mx MEX,GK,cy APOEL FC,21,1996,1,0,45,0.5,1,2.00,3,2,66.7,0,0,0,0,,0,0,0,0,,Matches
bcb2ccd8,Péter Gulácsi,hu HUN,GK,de RB Leipzig,27,1990,6,6,540,6.0,11,1.83,27,16,63.0,2,1,3,0,0.0,1,1,0,0,0.0,Matches
bc1f61c9,Jasmin Handanović,si SVN,GK,si NK Maribor,39,1978,6,6,540,6.0,16,2.67,47,30,68.1,0,3,3,0,0.0,2,1,1,0,50.0,Matches
ffc1c226,Brad Jones,au AUS,GK,nl Feyenoord,35,1982,5,5,450,5.0,13,2.60,24,11,45.8,0,0,5,0,0.0,0,0,0,0,,Matches
62ba5881,Stefanos Kapino,gr GRE,GK,gr Olympiacos,23,1994,1,1,90,1.0,3,3.00,6,3,50.0,0,0,1,0,0.0,0,0,0,0,,Matches
32e7ce92,Loris Karius,de GER,GK,eng Liverpool,24,1993,13,13,1170,13.0,16,1.23,42,27,69.0,7,4,2,6,46.2,3,3,0,0,0.0,Matches
8f62b6ee,Hugo Lloris,fr FRA,GK,eng Tottenham,30,1986,7,7,630,7.0,8,1.14,33,25,81.8,4,2,1,1,14.3,3,2,0,1,0.0,Matches
ecada4fc,Keylor Navas,cr CRC,GK,es Real Madrid,30,1986,11,11,990,11.0,13,1.18,44,32,70.5,8,2,1,2,18.2,0,0,0,0,,Matches
8778c910,Manuel Neuer,de GER,GK,de Bayern Munich,31,1986,1,1,90,1.0,0,0.00,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
ee8508c0,Jan Oblak,si SVN,GK,es Atlético Madrid,24,1993,6,6,540,6.0,4,0.67,17,14,76.5,1,4,1,3,50.0,0,0,0,0,,Matches
79b0d6a0,Rui Patrício,pt POR,GK,pt Sporting CP,29,1988,6,6,540,6.0,9,1.50,28,21,67.9,2,1,3,0,0.0,0,0,0,0,,Matches
d7ffd345,Nauzet Pérez,es ESP,GK,cy APOEL FC,32,1985,3,3,270,3.0,10,3.33,26,16,61.5,0,1,2,0,0.0,0,0,0,0,,Matches
c8a88acd,Silvio Proto,be BEL,GK,gr Olympiacos,34,1983,5,5,450,5.0,10,2.00,33,24,69.7,0,1,4,1,20.0,0,0,0,0,,Matches
34c3b935,Andriy Pyatov,ua UKR,GK,ua Shakhtar,33,1984,8,8,720,8.0,11,1.37,44,32,79.5,5,0,3,0,0.0,3,2,1,0,33.3,Matches
50310821,Artyom Rebrov,ru RUS,GK,ru Spartak Moscow,33,1984,2,2,158,1.8,2,1.14,11,9,81.8,0,2,0,0,0.0,0,0,0,0,,Matches
e358587b,Pepe Reina,es ESP,GK,it Napoli,34,1982,6,6,540,6.0,11,1.83,29,17,62.1,2,0,4,1,16.7,1,0,1,0,100.0,Matches
5f0241b2,Sergio Rico,es ESP,GK,es Sevilla,23,1993,8,8,720,8.0,13,1.62,31,18,58.1,3,4,1,2,25.0,1,0,0,1,,Matches
1e26e376,Sergio Romero,ar ARG,GK,eng Manchester Utd,30,1987,2,2,180,2.0,2,1.00,9,7,77.8,1,0,1,0,0.0,0,0,0,0,,Matches
903b6e8b,José Sá,pt POR,GK,pt Porto,24,1993,5,5,450,5.0,12,2.40,24,12,54.2,2,1,2,0,0.0,1,1,0,0,0.0,Matches
56bf1cc0,Ibrahim Šehić,ba BIH,GK,az Qarabağ FK,28,1988,6,6,540,6.0,14,2.33,47,34,74.5,0,2,4,1,16.7,2,2,0,0,0.0,Matches
972d595a,Aleksandr Selikhov,ru RUS,GK,ru Spartak Moscow,23,1994,5,4,382,4.2,11,2.59,25,14,60.0,1,1,2,0,0.0,1,1,0,0,0.0,Matches
834b5c4c,Matz Sels,be BEL,GK,be Anderlecht,25,1992,3,3,270,3.0,9,3.00,22,13,63.6,0,0,3,0,0.0,1,1,0,0,0.0,Matches
8f8c6934,David Soria,es ESP,GK,es Sevilla,24,1993,2,2,180,2.0,2,1.00,10,9,80.0,0,1,1,1,50.0,0,0,0,0,,Matches
f6db3bd5,Danijel Subašić,hr CRO,GK,fr Monaco,32,1984,3,3,270,3.0,7,2.33,10,4,50.0,0,1,2,0,0.0,2,2,0,0,0.0,Matches
bcf5058a,Mile Svilar,rs SRB,GK,pt Benfica,17,1999,3,3,270,3.0,5,1.67,13,8,69.2,0,0,3,0,0.0,2,1,1,0,50.0,Matches
01b8a2b2,Wojciech Szczęsny,pl POL,GK,it Juventus,27,1990,2,1,90,1.0,1,1.00,4,3,100.0,1,0,0,1,100.0,1,1,0,0,0.0,Matches
6f51e382,Marc-André ter Stegen,de GER,GK,es Barcelona,25,1992,9,9,810,9.0,6,0.67,28,22,82.1,5,3,1,5,55.6,1,1,0,0,0.0,Matches
7d3e7da6,Sven Ulreich,de GER,GK,de Bayern Munich,28,1988,11,11,990,11.0,12,1.09,42,30,71.4,7,2,2,3,27.3,0,0,0,0,,Matches
7b456af7,Tomáš Vaclík,cz CZE,GK,ch Basel,28,1989,8,8,720,8.0,10,1.25,27,17,63.0,5,0,3,4,50.0,0,0,0,0,,Matches
2bea06e0,Bruno Varela,pt POR,GK,pt Benfica,22,1994,2,2,180,2.0,4,2.00,10,7,70.0,0,0,2,0,0.0,1,1,0,0,0.0,Matches
22a94b80,Kenneth Vermeer,nl NED,GK,nl Feyenoord,31,1986,1,1,90,1.0,1,1.00,4,3,75.0,1,0,0,0,0.0,0,0,0,0,,Matches
1bebde9d,Michel Vorm,nl NED,GK,eng Tottenham,33,1983,1,1,90,1.0,0,0.00,0,0,,1,0,0,1,100.0,0,0,0,0,,Matches
110338ae,Boy Waterman,nl NED,GK,cy APOEL FC,33,1984,3,3,225,2.5,6,2.40,11,5,54.5,0,1,2,0,0.0,1,1,0,0,0.0,Matches
