,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
450,97ceacc3,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
451,980522ec,6,535,5,6,4,0,0,1,12,8,4,9.0,10.9,-1.9,0,0,0,0
452,981869fc,3,199,2,2,1,1,1,0,0,5,-5,2.9,3.4,-0.5,0,0,0,0
453,984a5a64,1,20,0,0,0,1,3,3,1,0,1,0.2,0.0,0.1,0,0,0,0
454,98e0ad35,5,450,5,5,5,0,0,1,1,16,-15,3.3,13.8,-10.5,0,0,0,0
455,99813635,2,149,1,1,1,1,1,0,1,3,-2,2.5,2.0,0.5,0,0,0,0
456,99b1d0e6,2,102,1,0,0,2,1,3,4,1,3,2.6,2.3,0.3,0,0,0,0
457,9a104dee,6,449,5,5,3,1,0,2,10,5,5,5.6,4.9,0.7,0,0,0,0
458,9a2e0ccc,5,412,4,5,2,0,0,1,9,9,0,6.3,5.7,0.6,0,0,0,0
459,9bcd6455,6,287,3,3,1,3,0,0,1,7,-6,3.6,5.5,-1.9,0,0,0,0
460,9c824717,7,630,7,7,7,0,1,2,13,6,7,9.4,10.1,-0.7,0,0,0,0
461,9c94165b,1,90,1,1,1,0,2,3,2,1,1,2.9,0.8,2.1,0,0,0,0
462,9d12e142,6,540,6,6,5,0,0,0,7,13,-6,9.6,9.8,-0.2,0,0,0,0
463,9d60028d,5,41,0,0,0,5,3,2,0,1,-1,1.3,1.7,-0.5,0,0,0,0
464,9d73993b,6,479,5,5,4,1,0,1,3,15,-12,4.0,14.0,-10.0,0,0,0,0
465,9d8586c4,6,486,5,5,4,1,1,1,8,10,-2,5.5,10.8,-5.3,0,0,0,0
466,9d8ba8ec,6,540,6,6,6,0,0,1,2,17,-15,3.9,16.5,-12.7,0,0,0,0
467,9efa1d25,5,370,4,4,3,1,0,0,4,6,-2,7.3,5.6,1.7,0,0,0,0
468,9f31b1d3,4,225,2,2,0,2,1,1,5,2,3,3.8,1.9,1.8,0,0,0,0
469,9f8e9423,11,938,10,11,10,0,1,2,28,11,17,24.8,16.3,8.5,0,0,0,0
470,9fb640a8,2,180,2,2,2,0,0,1,2,5,-3,1.6,2.3,-0.7,0,0,0,0
471,Bruno-Costa,1,90,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
472,a022e78c,3,136,1,1,1,2,2,1,2,4,-2,1.8,2.8,-1.0,0,0,0,0
473,a02543c3,6,465,5,6,4,0,0,1,2,16,-14,3.4,14.9,-11.5,0,0,0,0
474,a0b4bb3e,11,736,8,10,1,1,1,2,15,13,2,20.4,12.8,7.6,0,0,0,0
475,a0d7ce5a,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
476,a1232f4e,3,270,3,3,3,0,1,2,7,3,4,8.9,3.2,5.7,0,0,0,0
477,a179d516,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
478,a1c2666d,1,22,0,0,0,1,0,3,1,1,0,0.9,0.6,0.3,0,0,0,0
479,a1d5bd30,8,344,3,3,2,5,0,2,6,5,1,7.2,4.3,2.9,0,0,0,0
480,a274dccb,1,28,0,0,0,1,1,0,0,1,-1,0.2,0.5,-0.3,0,0,0,0
481,a372a9f2,6,520,5,6,5,0,0,1,2,11,-9,2.3,13.6,-11.3,0,0,0,0
482,a382462b,4,259,2,3,1,1,0,1,1,7,-6,1.8,7.9,-6.1,0,0,0,0
483,a39bb753,8,611,6,7,3,1,0,1,11,12,-1,11.9,6.6,5.2,0,0,0,0
484,a3e1d20d,4,360,4,4,4,0,1,1,2,8,-6,2.7,9.7,-7.0,0,0,0,0
485,a40d5a0c,9,729,8,8,5,1,0,1,12,12,0,11.7,11.0,0.7,0,0,0,0
486,a45eac1f,4,219,2,2,2,2,2,0,1,7,-6,3.7,5.0,-1.3,0,0,0,0
487,a47ceb57,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
488,a49fd565,5,450,5,5,3,0,1,2,4,4,0,5.3,11.6,-6.2,0,0,0,0
489,a4aa453f,5,151,1,1,0,4,1,1,1,6,-5,1.0,5.5,-4.4,0,0,0,0
490,a4effc55,2,88,1,1,0,1,3,0,1,2,-1,1.1,1.2,-0.1,0,0,0,0
491,a4f642c5,5,102,1,1,0,4,3,1,2,2,0,1.9,2.6,-0.7,0,0,0,0
492,a5296e55,5,353,3,4,2,1,1,1,5,7,-2,5.8,5.3,0.6,0,0,0,0
493,a58bb1e1,7,297,3,3,0,4,2,2,11,3,8,10.1,3.9,6.3,0,0,0,0
494,a6154613,10,884,9,10,8,0,0,2,16,6,10,13.5,8.7,4.8,0,0,0,0
495,a65ce836,8,533,5,6,3,2,0,1,20,5,15,16.3,3.0,13.4,0,0,0,0
496,a6997e06,4,326,3,4,2,0,2,0,1,11,-10,4.2,10.0,-5.8,0,0,0,0
497,a72c139d,3,93,1,0,0,3,1,1,0,6,-6,0.9,3.5,-2.6,0,0,0,0
498,a78ff07f,2,40,0,0,0,2,2,0,0,2,-2,0.0,1.6,-1.6,0,0,0,0
499,a7a9d95a,2,95,1,1,1,1,5,1,2,0,2,1.6,1.0,0.6,0,0,0,0
500,a8542814,6,531,5,6,4,0,1,1,14,12,2,8.8,8.6,0.2,0,0,0,0
501,a8741470,2,105,1,1,1,1,4,2,2,1,1,2.0,3.6,-1.6,0,0,0,0
502,a8c0acb7,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
503,a8c62306,5,248,2,3,1,2,1,1,3,8,-5,1.9,4.7,-2.7,0,0,0,0
504,a92669f6,2,180,2,2,2,0,2,2,5,2,3,5.1,2.7,2.4,0,0,0,0
505,a96e5dc0,4,271,3,3,2,1,0,0,4,8,-4,4.3,5.0,-0.7,0,0,0,0
506,a9e68c94,6,469,5,6,2,0,0,2,5,10,-5,4.0,12.5,-8.5,0,0,0,0
507,aae44006,1,1,0,0,0,1,0,0,0,0,0,0.1,0.0,0.1,0,0,0,0
508,ab2a6ae8,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
