id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
ef491564,1,30,0,0,0,1,1,0,1,-1,0.5,1.2,-0.7,0,0,0,0
ef88f778,5,256,2,3,0,2,1,1,9,-8,3.6,7.6,-4.0,0,0,0,0
f0021247,8,683,7,8,2,0,0,22,7,15,16.6,7.8,8.7,0,0,0,0
f0677ed7,8,440,4,5,4,3,0,13,6,7,12.3,6.8,5.5,0,0,0,0
f07a0fe5,6,397,4,4,3,2,0,4,20,-16,4.8,8.2,-3.4,0,0,0,0
f08490a6,1,10,0,0,0,1,1,0,0,0,0.1,0.0,0.1,0,0,0,0
f0da930c,5,401,4,5,3,0,0,5,6,-1,6.1,7.6,-1.5,0,0,0,0
f0f4671c,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
f0f7f62f,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
f15b778f,2,161,1,2,1,0,0,0,2,-2,1.2,2.6,-1.4,0,0,0,0
f179ee11,6,335,3,4,1,2,0,1,9,-8,3.1,7.8,-4.7,0,0,0,0
f2099034,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
f20e4cc9,6,439,4,5,3,1,1,7,5,2,6.6,5.3,1.2,0,0,0,0
f25c8e3a,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
f26dee6b,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
f315ca93,5,341,3,4,3,1,2,9,2,7,8.8,1.7,7.1,0,0,0,0
f3945e07,6,93,1,0,0,6,1,2,6,-4,2.3,2.7,-0.5,0,0,0,0
f3a97d02,5,450,5,5,5,0,1,2,18,-16,4.8,12.2,-7.5,450,5,5,5
f417a1fa,6,400,4,4,2,2,0,4,19,-15,4.3,7.7,-3.3,0,0,0,0
f4290206,5,403,4,5,3,0,0,5,10,-5,7.1,7.5,-0.4,0,0,0,0
f449640d,4,135,1,1,1,3,4,1,3,-2,1.4,1.9,-0.6,0,0,0,0
f49c4ae9,6,136,1,1,0,5,1,1,0,1,2.2,1.0,1.2,0,0,0,0
f4b52308,4,40,0,0,0,4,2,2,0,2,0.7,0.5,0.2,0,0,0,0
f4d8ce5a,4,93,1,1,0,3,2,0,6,-6,0.5,2.6,-2.1,0,0,0,0
