id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
56f7a928,6,540,6,6,6,0,0,0,2,14,-12,5.1,11.0,-5.9,0,0,0,0
580d52dd,6,540,6,6,6,0,0,0,4,12,-8,6.6,9.2,-2.5,0,0,0,0
5832ebfe,6,540,6,6,6,0,0,1,6,5,1,5.4,6.3,-0.9,0,0,0,0
58a160e1,1,14,0,0,0,1,4,2,1,0,1,0.6,0.2,0.5,0,0,0,0
58a9a4d9,5,349,3,4,1,1,5,2,9,5,4,5.9,6.3,-0.3,0,0,0,0
58bc7d18,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
58ce23e5,4,95,1,1,0,3,1,0,0,5,-5,0.4,1.7,-1.2,0,0,0,0
58eee997,1,4,0,0,0,1,1,3,1,0,1,0.8,0.0,0.8,0,0,0,0
591477c9,3,270,3,3,3,0,1,1,0,7,-7,1.1,6.7,-5.6,0,0,0,0
5939baa2,5,430,4,5,4,0,0,1,3,9,-6,6.0,6.9,-0.9,0,0,0,0
5a2cb25d,2,180,2,2,2,0,1,1,0,0,0,0.9,1.6,-0.8,0,0,0,0
5ab0ea87,12,1033,11,11,9,1,0,2,25,10,15,22.1,13.7,8.4,0,0,0,0
5afafbfe,1,29,0,0,0,1,0,3,1,0,1,0.6,0.1,0.4,0,0,0,0
5b54bf3b,5,313,3,4,2,1,0,0,2,10,-8,3.0,5.7,-2.7,0,0,0,0
5c2b4f07,5,434,4,5,4,0,2,2,6,3,3,7.6,4.1,3.6,0,0,0,0
5c4dc0ff,5,78,0,0,0,5,0,2,2,0,2,2.7,0.8,1.9,0,0,0,0
5cb1d026,6,518,5,6,5,0,0,0,4,11,-7,6.5,7.8,-1.3,0,0,0,0
5cdddffa,8,635,7,7,4,1,0,1,12,14,-2,10.7,15.6,-4.9,0,0,0,0
5d0d1ec7,5,405,4,5,4,0,0,0,2,10,-8,5.0,8.6,-3.6,0,0,0,0
5d4f7d61,6,254,2,2,2,4,1,1,2,6,-4,4.5,5.5,-1.1,0,0,0,0
5d5219b1,5,381,4,4,4,1,1,0,2,8,-6,5.2,6.6,-1.5,0,0,0,0
5dfc6ad5,7,629,7,7,6,0,0,1,8,6,2,9.6,6.2,3.5,0,0,0,0
5e1028e5,6,310,3,3,3,3,0,1,3,9,-6,3.9,6.4,-2.5,0,0,0,0
5e861944,6,449,5,5,0,1,0,1,3,5,-2,6.5,6.7,-0.2,0,0,0,0
5e8936be,6,540,6,6,6,0,0,1,5,17,-12,2.9,19.4,-16.6,540,6,6,6
5eae500a,9,547,6,6,4,3,0,1,7,5,2,6.9,7.7,-0.7,0,0,0,0
5eecec3d,6,421,4,5,3,1,3,2,14,5,9,9.4,5.2,4.2,0,0,0,0
5f424f35,4,242,2,4,1,0,0,1,3,3,0,2.9,4.8,-1.9,0,0,0,0
6025fab1,6,466,5,5,3,1,2,2,9,6,3,12.7,8.9,3.8,0,0,0,0
603116a7,4,343,3,4,3,0,2,2,7,4,3,8.8,5.1,3.8,0,0,0,0
60359288,2,122,1,1,1,1,1,1,1,3,-2,1.6,1.1,0.5,0,0,0,0
603cb947,6,481,5,5,4,1,0,0,10,13,-3,10.6,10.6,0.0,0,0,0,0
61590953,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
615c4d8f,5,342,3,4,1,1,0,0,1,8,-7,3.9,7.0,-3.1,0,0,0,0
6190474d,1,10,0,0,0,1,1,3,0,0,0,0.0,0.0,0.0,0,0,0,0
61b0b44d,3,22,0,0,0,3,3,3,0,0,0,0.2,0.0,0.2,0,0,0,0
61f63784,6,452,5,5,5,1,0,1,5,15,-10,6.3,11.4,-5.1,0,0,0,0
6228469d,5,424,4,5,4,0,0,1,4,14,-10,6.2,10.0,-3.8,0,0,0,0
6250083a,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0
62d7ef38,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
63d17038,1,90,1,1,1,0,11,3,2,1,1,3.5,0.6,2.8,90,1,1,1
6421ec64,4,176,2,2,0,2,8,2,8,0,8,5.0,2.1,2.9,0,0,0,0
6434f10d,8,607,6,6,6,2,0,2,9,7,2,6.9,8.3,-1.5,0,0,0,0
6453830e,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
645a3363,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
65d62814,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
66116290,5,339,3,4,2,1,0,0,1,9,-8,4.0,8.0,-4.0,0,0,0,0
6622454d,11,983,10,11,9,0,0,1,20,13,7,20.1,17.4,2.7,0,0,0,0
6639e500,4,191,2,2,1,2,3,1,3,3,0,3.2,2.9,0.3,0,0,0,0
67b3d74b,6,540,6,6,6,0,0,1,6,11,-5,6.2,10.7,-4.5,0,0,0,0
67cdbc0e,11,363,4,3,2,8,1,2,12,5,7,9.2,7.2,2.0,0,0,0,0
6822ea0c,1,89,1,1,0,0,1,3,3,2,1,2.1,1.3,0.8,0,0,0,0
6853490f,3,42,0,0,0,3,6,1,2,2,0,1.4,1.7,-0.2,0,0,0,0
691bef82,12,1080,12,12,12,0,0,2,22,13,9,22.3,17.8,4.5,0,0,0,0
691f64f5,3,138,1,1,0,2,1,0,2,3,-1,5.0,2.9,2.1,0,0,0,0
69384e5d,6,531,5,6,5,0,0,1,17,9,8,12.4,8.0,4.4,0,0,0,0
6938d79b,5,313,3,3,3,2,0,0,2,11,-9,1.0,13.1,-12.1,0,0,0,0
6941883f,2,100,1,1,0,1,3,0,0,1,-1,0.2,2.3,-2.1,0,0,0,0
69960ac3,4,293,3,3,3,1,2,0,0,7,-7,1.9,6.2,-4.3,0,0,0,0
6a189491,1,90,1,1,1,0,3,0,0,4,-4,1.1,1.9,-0.7,0,0,0,0
6a829019,5,405,4,4,4,1,0,0,4,7,-3,4.8,8.2,-3.3,0,0,0,0
6b33d86b,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
6bd05d38,1,90,1,1,1,0,3,0,0,3,-3,0.5,2.3,-1.8,90,1,1,1
6c7762c3,2,101,1,1,1,1,4,1,3,0,3,1.8,0.3,1.5,0,0,0,0
6c811eb7,3,92,1,1,1,2,6,2,1,1,0,1.8,2.5,-0.7,0,0,0,0
6cafd68d,3,185,2,2,1,1,0,0,5,4,1,3.9,2.8,1.2,0,0,0,0
6ce1f46f,8,645,7,7,6,1,0,1,15,8,7,15.8,9.9,5.9,0,0,0,0
6ceef869,3,270,3,3,3,0,1,1,3,7,-4,3.1,4.5,-1.5,0,0,0,0
6dab92d4,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
6e5497ca,1,66,0,1,0,0,0,1,0,0,0,0.3,0.8,-0.5,0,0,0,0
6e592fa4,8,634,7,7,6,1,2,2,16,8,8,11.9,13.0,-1.1,0,0,0,0
6ec6fde0,2,180,2,2,2,0,2,0,4,5,-1,4.7,3.8,0.9,0,0,0,0
6f51e382,11,990,11,11,11,0,1,2,25,9,16,21.8,12.0,9.8,990,11,11,11
6f639ec7,4,295,3,3,2,1,0,1,5,8,-3,4.0,4.9,-1.0,0,0,0,0
6fdac234,3,270,3,3,3,0,2,1,4,4,0,3.2,6.0,-2.8,0,0,0,0
6fe90922,6,499,5,6,4,0,0,1,4,6,-2,7.6,7.1,0.5,0,0,0,0
705f5269,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
70cf63ca,6,368,4,4,1,2,0,1,4,8,-4,3.5,7.5,-4.1,0,0,0,0
70d74ece,8,582,6,8,2,0,0,1,12,8,4,14.2,9.0,5.2,0,0,0,0
70d8e84c,1,9,0,0,0,1,3,3,0,0,0,0.0,0.1,-0.1,0,0,0,0
7111d552,4,233,2,3,1,1,3,1,2,6,-4,3.1,4.1,-1.1,0,0,0,0
715bf047,5,333,3,4,0,1,1,1,4,2,2,4.2,3.8,0.4,0,0,0,0
716e7308,1,12,0,0,0,1,0,0,1,0,1,0.6,0.5,0.0,0,0,0,0
71ec39ef,7,484,5,5,5,2,1,1,9,13,-4,8.8,14.0,-5.2,0,0,0,0
7230b807,1,90,1,1,1,0,0,3,3,0,3,1.8,0.9,0.9,0,0,0,0
7272a72a,5,436,4,5,4,0,0,1,8,11,-3,5.6,10.4,-4.7,0,0,0,0
73000a79,2,95,1,0,0,2,4,1,2,2,0,2.6,2.1,0.4,0,0,0,0
731e29b8,2,90,1,1,0,1,0,0,2,3,-1,1.5,1.9,-0.5,0,0,0,0
732b0cf9,2,28,0,0,0,2,4,0,1,1,0,1.1,0.5,0.6,0,0,0,0
733e7ad8,5,270,3,3,2,2,1,1,5,3,2,2.7,3.3,-0.6,0,0,0,0
73d6a176,1,16,0,0,0,1,1,1,0,0,0,0.1,0.1,0.1,0,0,0,0
74419746,6,540,6,6,6,0,0,1,6,7,-1,8.6,7.8,0.8,540,6,6,6
74596f1a,0,0,0,0,0,0,4,3,0,0,0,0.0,0.0,0.0,0,0,0,0
7460ca0d,5,450,5,5,5,0,0,1,3,5,-2,5.1,10.1,-5.1,0,0,0,0
746fec7d,2,72,0,1,0,1,3,0,1,1,0,0.7,0.5,0.2,0,0,0,0
74bafc9c,4,227,2,2,0,2,0,1,3,5,-2,4.2,5.0,-0.7,0,0,0,0
77d7c96f,3,197,2,2,2,1,3,1,5,5,0,3.3,5.4,-2.1,0,0,0,0
77e84962,5,389,4,4,4,1,0,1,6,6,0,6.1,6.3,-0.2,0,0,0,0
78841da9,6,514,5,6,3,0,0,1,7,4,3,10.7,6.3,4.3,0,0,0,0
79019bf4,6,540,6,6,6,0,0,1,8,9,-1,6.9,11.6,-4.8,0,0,0,0
79083382,3,213,2,2,2,1,4,2,6,3,3,5.1,4.5,0.5,0,0,0,0
791abba1,6,540,6,6,6,0,2,1,6,11,-5,7.5,9.6,-2.1,0,0,0,0
79370f8c,2,180,2,2,2,0,0,1,4,2,2,3.1,3.3,-0.2,0,0,0,0
79584585,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
79c90e45,6,540,6,6,6,0,0,0,11,14,-3,11.1,12.3,-1.2,0,0,0,0
7a11550b,9,527,5,5,5,4,1,1,10,9,1,13.9,7.6,6.3,0,0,0,0
7a20d90a,2,166,1,2,1,0,6,0,2,4,-2,2.3,4.9,-2.6,0,0,0,0
7a2e46a8,13,1170,13,13,13,0,0,1,24,12,12,28.3,13.9,14.4,1170,13,13,13
7aac47fe,3,252,2,3,2,0,1,0,6,8,-2,5.7,6.0,-0.4,0,0,0,0
7b18b6db,3,270,3,3,3,0,2,1,4,8,-4,2.3,6.2,-3.9,0,0,0,0
7b4c1f6e,2,28,0,0,0,2,2,0,0,1,-1,0.1,0.9,-0.8,0,0,0,0
7b8f85c7,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7b9ecf02,1,1,0,0,0,1,0,2,0,0,0,0.0,0.2,-0.2,0,0,0,0
7ba6d84e,9,810,9,9,9,0,0,1,9,9,0,8.7,12.2,-3.6,810,9,9,9
7bcc0708,2,54,0,0,0,2,3,0,0,1,-1,0.1,0.9,-0.7,0,0,0,0
7c0000fd,3,108,1,1,1,2,2,2,3,2,1,3.5,0.8,2.7,0,0,0,0
7c1a0c67,6,461,5,6,5,0,0,1,7,8,-1,5.8,9.7,-3.9,0,0,0,0
7c3ed041,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7c56da38,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7c9fa389,1,26,0,0,0,1,0,1,0,1,-1,0.1,0.9,-0.8,0,0,0,0
7cab69b5,5,450,5,5,5,0,1,0,2,12,-10,4.5,8.4,-3.9,0,0,0,0
7d3e7da6,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
7d9397f8,2,50,0,0,0,2,0,0,0,1,-1,1.0,0.6,0.3,0,0,0,0
7ec7738e,6,389,4,5,1,1,0,1,3,10,-7,3.7,10.2,-6.5,0,0,0,0
7f3b388c,11,730,8,7,7,4,2,2,19,6,13,20.6,9.5,11.1,0,0,0,0
7f609bfc,2,180,2,2,2,0,1,0,3,4,-1,2.4,2.8,-0.4,0,0,0,0
7f97771d,6,518,5,6,4,0,2,1,8,3,5,9.2,5.2,4.0,0,0,0,0
7fb301af,1,13,0,0,0,1,0,0,0,1,-1,0.0,0.5,-0.5,0,0,0,0
7fd0352e,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
80347560,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
807e869a,6,391,4,4,3,2,0,0,4,9,-5,5.1,7.9,-2.8,0,0,0,0
80f36c88,4,239,2,3,1,1,3,1,3,1,2,4.3,2.3,2.0,0,0,0,0
8104e41e,2,6,0,1,0,1,0,2,0,0,0,0.5,0.0,0.5,0,0,0,0
810e3c74,6,294,3,4,0,2,0,1,1,4,-3,2.7,3.5,-0.7,0,0,0,0
816192f0,1,90,1,1,1,0,2,0,1,2,-1,0.6,2.2,-1.7,0,0,0,0
819b3158,8,589,6,7,5,1,0,2,19,10,9,15.2,5.8,9.4,0,0,0,0
824bd41a,5,450,5,5,5,0,0,1,5,12,-7,5.9,12.0,-6.1,0,0,0,0
82b1198a,6,540,6,6,6,0,0,1,7,5,2,10.9,6.5,4.4,540,6,6,6
82dbf623,9,241,2,1,1,8,4,1,8,4,4,7.1,5.2,2.0,0,0,0,0
8387afe6,3,270,3,3,3,0,2,0,1,8,-7,2.3,4.3,-1.9,0,0,0,0
83f03b07,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
8454388c,4,223,2,3,1,1,2,1,3,6,-3,4.2,5.0,-0.8,0,0,0,0
8455ad90,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
85613cf0,4,188,2,2,1,2,2,1,0,1,-1,3.1,2.6,0.5,0,0,0,0
85686f86,2,13,0,0,0,2,1,1,1,0,1,0.8,0.1,0.6,0,0,0,0
85b011bb,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
862fa9fb,3,225,2,3,2,0,3,1,6,4,2,3.1,4.1,-1.0,0,0,0,0
8637e09a,1,59,0,1,0,0,0,1,0,0,0,1.4,0.3,1.1,0,0,0,0
864163f3,6,177,2,1,1,5,0,1,3,6,-3,3.0,5.1,-2.0,0,0,0,0
8652a85c,5,111,1,1,0,4,1,0,0,2,-2,1.2,1.3,-0.1,0,0,0,0
867239d3,9,728,8,8,6,1,0,1,7,10,-3,7.3,11.8,-4.5,0,0,0,0
8696bc90,2,65,0,1,0,1,3,2,1,0,1,1.2,1.2,-0.1,0,0,0,0
86dd16a8,2,180,2,2,2,0,0,1,2,1,1,2.2,3.4,-1.2,0,0,0,0
86dd77d1,10,746,8,8,7,2,0,2,23,11,12,18.5,8.4,10.1,0,0,0,0
86e7deaf,7,615,6,7,6,0,0,1,17,10,7,15.1,8.8,6.3,0,0,0,0
873ce3a2,5,105,1,1,1,4,3,1,2,3,-1,1.1,3.2,-2.1,0,0,0,0
874d7a32,5,435,4,5,4,0,0,1,5,10,-5,4.4,9.8,-5.4,0,0,0,0
87575fd9,5,304,3,3,3,2,0,2,4,2,2,4.7,3.5,1.3,0,0,0,0
8778c910,8,720,8,8,8,0,0,1,16,8,8,14.7,9.3,5.4,720,8,8,8
8794e251,5,284,3,3,3,2,1,2,11,6,5,7.7,4.3,3.4,0,0,0,0
881ef58c,1,58,0,1,0,0,1,0,0,0,0,1.0,0.4,0.7,0,0,0,0
88a359d4,4,121,1,1,0,3,4,2,5,5,0,2.9,5.3,-2.4,0,0,0,0
88a9ea33,6,433,4,5,2,1,0,0,2,13,-11,4.4,10.9,-6.5,0,0,0,0
88c89891,4,258,2,3,2,1,4,2,6,3,3,5.9,3.5,2.4,0,0,0,0
88e357ef,7,445,4,5,1,2,0,1,6,4,2,8.1,5.7,2.3,0,0,0,0
892d5bb1,6,389,4,4,3,2,4,1,12,3,9,8.9,4.8,4.1,0,0,0,0
89565ac5,3,194,2,2,2,1,1,2,3,2,1,3.6,2.0,1.6,0,0,0,0
89ac64a6,5,450,5,5,5,0,1,1,4,3,1,7.4,3.8,3.5,0,0,0,0
89b2c8a9,6,374,4,4,1,2,0,1,7,4,3,8.5,3.7,4.8,0,0,0,0
89d10e53,8,527,5,6,3,2,3,1,7,11,-4,8.5,9.9,-1.4,0,0,0,0
89f951b5,12,1018,11,12,9,0,0,2,25,9,16,22.3,12.3,10.0,0,0,0,0
8a7a5ad7,3,136,1,1,1,2,3,1,2,3,-1,1.3,2.1,-0.7,0,0,0,0
8aadeaef,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
8aafd64f,1,76,0,1,0,0,1,2,0,0,0,1.2,0.2,0.9,0,0,0,0
8b788c01,8,507,5,6,4,2,0,1,6,5,1,5.1,7.5,-2.4,0,0,0,0
8d043f1d,0,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0
8d3d3b0a,3,51,0,0,0,3,3,0,1,2,-1,1.5,0.2,1.3,0,0,0,0
8d78e732,8,712,7,8,6,0,0,1,16,8,8,14.5,9.3,5.3,0,0,0,0
8e088e04,1,50,0,1,0,0,3,3,2,0,2,0.7,0.6,0.1,0,0,0,0
8e34b9f5,4,360,4,4,4,0,0,0,3,5,-2,5.3,5.7,-0.3,0,0,0,0
8f62b6ee,11,978,10,11,10,0,0,1,17,15,2,16.2,13.8,2.4,978,11,11,10
8f696594,8,615,6,7,3,1,0,1,13,9,4,11.4,12.0,-0.7,0,0,0,0
8fd9996f,10,930,10,10,10,0,0,1,20,15,5,16.9,19.4,-2.5,0,0,0,0
90d7dda6,4,301,3,4,2,0,0,0,2,9,-7,4.6,5.9,-1.4,0,0,0,0
9139bb12,3,265,2,3,1,0,0,1,5,5,0,3.2,5.9,-2.7,0,0,0,0
92e7e919,12,900,10,11,4,1,0,1,17,14,3,16.8,11.4,5.4,0,0,0,0
935e6b8f,11,801,8,8,7,3,0,2,15,8,7,18.2,11.1,7.1,0,0,0,0
93a50d2c,2,140,1,2,1,0,1,0,1,4,-3,2.3,4.4,-2.2,0,0,0,0
947e036f,4,99,1,1,0,3,2,2,4,2,2,2.1,4.1,-2.0,0,0,0,0
94b2001f,2,120,1,1,1,1,3,3,10,0,10,4.9,0.2,4.6,0,0,0,0
95173427,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
95a24690,2,50,0,0,0,2,0,0,1,2,-1,0.6,0.7,-0.1,0,0,0,0
96094cbc,6,319,3,5,0,1,0,1,2,6,-4,3.2,5.8,-2.6,0,0,0,0
960acc0a,5,423,4,5,3,0,0,0,4,7,-3,7.4,7.5,-0.2,0,0,0,0
96b03fe2,5,353,3,4,3,1,1,0,4,7,-3,4.7,7.5,-2.8,0,0,0,0
96e0490d,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
980522ec,12,1003,11,11,10,1,0,1,18,15,3,19.5,13.8,5.7,0,0,0,0
984a5a64,1,60,0,1,0,0,7,1,0,1,-1,1.2,1.1,0.1,0,0,0,0
9907b1c8,7,385,4,4,1,3,1,1,5,9,-4,5.8,10.1,-4.3,0,0,0,0
997fff07,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
99813635,3,105,1,1,0,2,2,2,1,2,-1,4.2,0.8,3.4,0,0,0,0
99aa1a84,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0
99de6b6f,1,90,1,1,1,0,0,0,1,2,-1,1.4,3.4,-2.0,0,0,0,0
9a1f2e1c,3,238,2,3,1,0,1,1,5,4,1,5.2,3.7,1.5,0,0,0,0
9ae9eaea,3,270,3,3,3,0,4,0,4,8,-4,4.3,6.4,-2.1,0,0,0,0
9bcd6455,2,112,1,2,0,0,2,0,2,4,-2,1.2,2.1,-1.0,0,0,0,0
9c94165b,8,720,8,8,8,0,0,1,9,6,3,8.3,10.8,-2.5,0,0,0,0
9d12e142,7,630,7,7,7,0,1,1,8,6,2,9.6,6.2,3.5,630,7,7,7
9d60028d,6,367,4,4,1,2,0,1,4,11,-7,4.3,9.4,-5.1,0,0,0,0
9dab6e3b,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
9e098912,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
9e1035f8,3,106,1,1,0,2,1,2,1,2,-1,1.1,2.7,-1.6,0,0,0,0
9efa1d25,6,437,4,5,4,1,1,1,6,5,1,6.7,4.8,1.9,0,0,0,0
9f84febe,2,76,0,1,0,1,1,0,1,2,-1,1.1,2.8,-1.7,0,0,0,0
9f8e9423,4,360,4,4,4,0,2,1,6,5,1,9.8,5.7,4.2,0,0,0,0
a022e78c,5,414,4,5,2,0,0,0,5,12,-7,2.3,13.3,-11.0,0,0,0,0
a0b4bb3e,4,251,2,3,2,1,0,2,4,3,1,6.3,3.0,3.3,0,0,0,0
a1232f4e,4,305,3,4,3,0,4,1,3,5,-2,4.4,5.6,-1.2,0,0,0,0
a190d597,4,305,3,4,2,0,0,2,4,6,-2,3.5,3.3,0.2,0,0,0,0
a1c5b23e,1,90,1,1,1,0,2,2,3,0,3,1.7,0.4,1.3,0,0,0,0
a1d5bd30,10,722,8,8,4,2,0,1,10,8,2,9.2,10.8,-1.5,0,0,0,0
a29b1131,5,400,4,5,1,0,0,1,3,8,-5,5.3,10.1,-4.8,0,0,0,0
a29e5244,0,0,0,0,0,0,2,3,0,0,0,0.0,0.0,0.0,0,0,0,0
a2abe631,6,540,6,6,6,0,0,0,5,8,-3,9.9,9.6,0.2,540,6,6,6
a33a0dc0,5,348,3,4,2,1,0,1,5,9,-4,5.8,8.3,-2.4,0,0,0,0
a382462b,4,115,1,1,0,3,1,1,1,6,-5,0.7,4.1,-3.4,0,0,0,0
a3b0ed18,6,540,6,6,6,0,0,0,4,12,-8,6.6,9.2,-2.5,540,6,6,6
a3ddb1b9,5,392,4,5,1,0,0,1,6,2,4,6.7,4.7,2.0,0,0,0,0
a40d5a0c,2,149,1,1,1,1,0,0,1,4,-3,2.2,5.1,-2.9,0,0,0,0
a45eac1f,6,428,4,4,4,2,0,1,4,7,-3,5.0,8.5,-3.5,0,0,0,0
a4effc55,4,346,3,4,3,0,3,1,7,1,6,6.7,2.3,4.4,0,0,0,0
a5296e55,6,185,2,1,0,5,0,1,2,2,0,4.8,3.0,1.8,0,0,0,0
a5549ec1,1,22,0,0,0,1,0,1,0,0,0,0.5,0.0,0.4,0,0,0,0
a58bb1e1,7,486,5,5,1,2,0,2,13,3,10,11.2,6.9,4.3,0,0,0,0
a5db0bec,7,630,7,7,7,0,1,1,12,11,1,11.6,13.0,-1.3,0,0,0,0
a6154613,10,899,10,10,9,0,0,2,23,8,15,18.9,9.0,9.8,0,0,0,0
a65ce836,6,338,3,2,2,4,0,1,8,5,3,7.9,5.4,2.5,0,0,0,0
a6951bf8,4,278,3,3,2,1,1,1,3,2,1,2.5,3.8,-1.2,0,0,0,0
a69e4806,6,539,6,6,5,0,0,1,6,13,-7,7.1,13.9,-6.8,0,0,0,0
a7a9d95a,5,356,4,4,3,1,0,1,4,2,2,6.8,2.8,4.0,0,0,0,0
a8327abd,6,486,5,6,2,0,0,0,2,10,-8,4.6,10.8,-6.2,0,0,0,0
a8542814,9,832,9,9,7,0,0,2,19,12,7,15.3,16.3,-1.0,0,0,0,0
a8567629,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
a8741470,1,90,1,1,1,0,5,0,0,1,-1,0.6,1.0,-0.4,0,0,0,0
a96e5dc0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
a9a3253c,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
a9aa0d1d,6,513,5,6,3,0,0,0,4,10,-6,6.2,8.1,-1.9,0,0,0,0
a9dc785c,5,450,5,5,5,0,1,1,4,5,-1,5.5,9.3,-3.9,450,5,5,5
aa8e289e,6,540,6,6,6,0,0,1,8,9,-1,6.9,11.6,-4.8,0,0,0,0
aae44006,2,49,0,0,0,2,0,0,0,0,0,0.4,1.0,-0.6,0,0,0,0
ab6928f2,3,214,2,2,1,1,1,1,5,1,4,3.7,4.2,-0.6,0,0,0,0
ab708880,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
abb3bb95,6,530,5,6,5,0,0,1,6,12,-6,6.7,13.5,-6.8,0,0,0,0
abe66106,9,335,3,3,0,6,1,1,7,4,3,5.2,4.2,0.9,0,0,0,0
ac1f056e,3,221,2,3,1,0,1,0,0,3,-3,2.8,4.7,-1.9,0,0,0,0
ac3fb1be,3,220,2,2,2,1,0,2,3,2,1,3.0,3.1,-0.1,0,0,0,0
ac861941,6,271,3,2,2,4,3,1,4,6,-2,3.8,3.4,0.5,0,0,0,0
ad10eae0,6,495,5,6,5,0,0,1,5,16,-11,6.8,11.7,-4.9,0,0,0,0
ad6df2d5,10,809,9,10,6,0,0,1,13,6,7,17.4,7.9,9.5,0,0,0,0
adfc9123,11,990,11,11,11,0,1,2,25,9,16,21.8,12.0,9.8,0,0,0,0
ae4e2852,4,306,3,4,1,0,2,0,2,5,-3,4.9,4.4,0.5,0,0,0,0
aeed5c06,1,8,0,0,0,1,5,1,1,0,1,0.0,0.2,-0.1,0,0,0,0
aef6e670,8,648,7,7,7,1,0,1,19,11,8,16.0,8.5,7.5,0,0,0,0
afa0d4e0,8,576,6,7,4,1,0,1,10,5,5,13.3,6.5,6.7,0,0,0,0
afb0c500,2,180,2,2,2,0,6,2,2,0,2,3.7,1.3,2.4,180,2,2,2
b05e2dbd,5,450,5,5,5,0,0,1,4,5,-1,5.5,9.3,-3.9,0,0,0,0
b1062a37,3,225,2,3,2,0,1,1,2,4,-2,1.0,6.3,-5.2,0,0,0,0
b136c945,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
b19db005,8,414,4,5,0,3,3,2,9,0,9,8.8,5.8,2.9,0,0,0,0
b1f4086c,6,540,6,6,6,0,0,1,6,11,-5,6.2,10.7,-4.5,0,0,0,0
b20f5a66,5,450,5,5,5,0,1,0,2,10,-8,4.3,10.2,-5.9,0,0,0,0
b217ef29,8,720,8,8,8,0,3,2,14,7,7,17.2,8.3,8.9,0,0,0,0
b233e8e4,1,90,1,1,1,0,3,0,0,2,-2,2.0,3.7,-1.7,0,0,0,0
b2db927b,1,70,0,1,0,0,2,0,0,3,-3,0.3,1.9,-1.6,0,0,0,0
b3325a30,7,503,5,5,4,2,1,1,5,11,-6,8.1,9.1,-1.0,0,0,0,0
b400bde0,10,869,9,10,8,0,0,2,29,12,17,22.3,10.0,12.3,0,0,0,0
b4825073,5,118,1,1,0,4,1,0,0,3,-3,0.6,3.0,-2.4,0,0,0,0
b65c42cf,3,116,1,1,0,2,2,1,0,4,-4,0.9,3.3,-2.4,0,0,0,0
b66315ae,6,375,4,4,2,2,2,2,14,4,10,11.3,3.6,7.6,0,0,0,0
b6867b96,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
b6964eb6,8,720,8,8,8,0,0,1,9,7,2,8.3,9.7,-1.5,0,0,0,0
b6a6e0a7,3,103,1,1,0,2,1,0,3,3,0,2.4,1.3,1.1,0,0,0,0
