id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
04e17fd5,2,83,0.9,1,0,1,0,0.5,1,1.0,0.0,0.0,1.4,2.8,-1.3,-1.6,0,0,0,0.0
05439de2,12,1039,11.5,12,10,0,1,2.0,24,11.0,13.0,0.18,17.4,17.1,0.3,-0.21,0,0,0,0.0
056269d7,5,222,2.5,2,1,3,1,1.2,2,4.0,-2.0,0.6,3.0,4.9,-1.9,-0.41,0,0,0,0.0
05d548d8,5,355,3.9,5,2,0,0,1.8,8,4.0,4.0,3.45,7.6,3.4,4.2,1.26,0,0,0,0.0
05e19d6a,5,321,3.6,4,3,1,0,0.8,5,5.0,0.0,1.23,5.0,5.4,-0.4,1.53,0,0,0,0.0
061e8e23,2,90,1.0,1,0,1,4,0.5,0,1.0,-1.0,-0.2,0.1,1.2,-1.2,-0.14,0,0,0,0.0
0630eb63,1,32,0.4,0,0,1,7,1.0,0,0.0,0.0,0.31,0.1,0.4,-0.3,0.02,0,0,0,0.0
0670ee51,5,329,3.7,4,3,1,1,1.57,3,6.0,-3.0,-0.59,5.4,7.9,-2.5,-1.15,0,0,0,0.0
06a1d642,2,53,0.6,1,0,1,6,3.0,0,1.0,-1.0,-3.72,0.8,1.9,-1.1,-3.23,0,0,0,0.0
06d4b2e4,3,95,1.1,0,0,3,3,0.0,1,0.0,1.0,3.17,1.7,0.5,1.2,2.4,0,0,0,0.0
06e5b0e4,5,450,5.0,5,5,0,1,1.33,0,13.0,-13.0,-2.6,1.4,13.3,-11.8,-0.68,0,0,0,0.0
07a821e4,0,0,0.0,0,0,0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
08511d65,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
0880e10b,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
08d37c53,5,446,5.0,5,4,0,1,0.9,1,12.0,-11.0,-0.3,1.4,12.2,-10.8,0.45,0,0,0,0.0
08f5afaa,5,450,5.0,5,5,0,3,2.0,10,6.0,4.0,0.8,9.7,8.4,1.3,0.27,450,5,5,5.0
091c86e2,2,38,0.4,0,0,2,4,0.0,1,2.0,-1.0,-1.65,0.2,2.1,-1.9,-3.78,0,0,0,0.0
0959c2a2,11,805,8.9,8,6,3,0,1.91,19,13.0,6.0,-1.24,14.4,14.7,-0.4,-0.26,0,0,0,0.0
0a348fdf,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
0a396655,5,355,3.9,5,1,0,1,1.92,4,8.0,-4.0,-1.01,1.9,7.6,-5.7,-0.37,0,0,0,0.0
0a6dbbf7,3,133,1.5,1,1,2,3,0.0,2,6.0,-4.0,-0.5,1.9,7.5,-5.7,-2.13,0,0,0,0.0
0a89e877,4,55,0.6,0,0,4,2,1.75,2,0.0,2.0,3.46,2.5,1.5,1.0,1.36,0,0,0,0.0
0a8fd9cb,1,16,0.2,0,0,1,4,0.0,0,0.0,0.0,0.1,0.1,0.2,-0.1,-0.45,0,0,0,0.0
0ab1f153,7,472,5.2,5,3,2,1,1.86,6,7.0,-1.0,-0.92,7.7,7.7,0.0,-1.0,0,0,0,0.0
0aeeed3f,3,269,3.0,3,2,0,0,1.89,3,6.0,-3.0,-0.34,5.1,4.9,0.2,1.11,0,0,0,0.0
0ba976e4,3,154,1.7,1,0,2,0,2.0,1,2.0,-1.0,0.81,1.1,2.2,-1.1,-0.19,0,0,0,0.0
0be3255b,0,0,0.0,0,0,0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
0c09c984,2,124,1.4,1,1,1,0,1.8,1,1.0,0.0,2.81,0.2,2.6,-2.3,0.71,0,0,0,0.0
0c152537,5,133,1.5,1,0,4,2,1.2,2,4.0,-2.0,-1.2,2.2,2.7,-0.5,-0.38,0,0,0,0.0
0c61c77c,6,299,3.3,2,2,4,0,0.83,3,7.0,-4.0,-0.83,2.9,7.8,-5.0,-1.01,0,0,0,0.0
0cc5f4a5,5,324,3.6,3,3,2,0,1.0,3,7.0,-4.0,-0.69,3.4,7.9,-4.5,-0.55,0,0,0,0.0
0d267745,9,810,9.0,9,9,0,1,1.77,12,12.0,0.0,3.0,10.8,16.6,-5.8,3.22,0,0,0,0.0
