id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
1840e36d,4,2,2,0,0,0,0,0,0,0,0,0,0,0
184fe4b2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18abe173,8,7,0,0,0,0,1,0,0,0,0,0,0,0
18b896d6,12,11,0,0,1,0,0,1,0,0,0,1,0,0
192c89a6,3,2,0,0,0,1,0,0,0,0,0,0,0,0
1944818c,30,19,2,5,1,2,1,2,1,1,0,0,0,0
19709006,46,30,9,1,6,0,0,1,1,0,0,0,0,0
19b776e9,23,17,0,0,2,3,1,3,3,0,0,0,0,0
19c36442,32,13,14,1,0,3,1,0,0,0,0,0,0,0
19cae58d,53,42,0,2,2,3,4,4,3,0,1,0,0,0
1bacc518,65,52,4,4,2,1,2,6,5,1,0,0,0,0
1bda5842,34,24,1,4,2,3,0,2,1,0,1,0,0,0
1c2c55fc,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1cb49278,9,9,0,0,0,0,0,2,2,0,0,0,0,0
1d1691ad,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1e465e70,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1f079188,12,9,1,2,0,0,0,1,1,0,0,0,0,0
1fc474ae,8,7,0,0,1,0,0,2,2,0,0,0,0,0
1fda2b14,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1fe67e86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200e89e1,7,7,0,0,0,0,0,0,0,0,0,0,0,0
211589b8,2,2,0,0,0,0,0,0,0,0,0,0,0,0
220c11f1,15,7,0,0,5,2,1,1,0,0,0,0,1,0
22721b88,2,2,0,0,0,0,0,1,1,0,0,0,0,0
228b0d9d,16,13,0,2,1,0,0,1,1,0,0,0,0,0
23610943,57,54,2,1,0,0,0,4,4,0,0,0,0,0
237a3851,50,40,3,2,4,1,0,3,2,0,0,0,1,0
240d3a0b,10,8,0,0,0,1,1,1,1,0,0,0,0,0
2475cf9b,5,4,0,1,0,0,0,0,0,0,0,0,0,0
253a06b9,36,26,1,2,4,2,1,2,1,0,0,1,0,0
2683eda7,31,16,0,6,6,3,0,4,1,0,1,2,0,0
274ab13c,18,14,1,0,1,2,0,1,1,0,0,0,0,0
2784f898,14,12,2,0,0,0,0,2,2,0,0,0,0,0
283c7121,28,19,4,1,2,1,1,8,7,0,1,0,0,0
28e957d7,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2946f9a1,12,8,0,2,2,0,0,0,0,0,0,0,0,0
29d0f2ac,19,16,1,0,0,1,1,1,0,0,0,0,1,0
2a0c8ba4,23,17,2,0,0,2,2,1,0,1,0,0,0,0
2a295d33,69,45,0,10,5,8,1,10,6,0,0,2,2,0
2ae30661,5,4,0,1,0,0,0,0,0,0,0,0,0,0
2bea832e,3,2,0,0,1,0,0,0,0,0,0,0,0,0
2bed3eab,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2bef2bca,10,8,0,0,2,0,0,3,2,0,0,1,0,0
2c56a792,12,10,0,0,1,0,1,0,0,0,0,0,0,0
2dce876a,23,14,2,3,2,1,1,3,3,0,0,0,0,0
2dd7e29d,2,1,0,0,1,0,0,0,0,0,0,0,0,0
2e3995cd,40,29,4,5,0,2,0,5,3,0,2,0,0,0
2fa2a875,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2fbe6af0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061e1ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31f5b89b,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32974271,16,12,0,1,0,1,2,0,0,0,0,0,0,0
335039a2,30,21,0,1,3,4,1,3,2,0,0,0,1,0
3353737a,4,3,1,0,0,0,0,0,0,0,0,0,0,0
335fa267,13,9,0,0,3,1,0,2,2,0,0,0,0,0
3376a776,7,7,0,0,0,0,0,2,2,0,0,0,0,0
33a61a52,22,17,2,1,1,1,0,2,1,0,0,0,1,0
3409de86,8,8,0,0,0,0,0,1,1,0,0,0,0,0
3423f250,64,46,11,1,4,1,1,9,9,0,0,0,0,0
34269bdf,14,11,1,1,0,0,1,0,0,0,0,0,0,0
34e393f2,22,19,0,0,2,1,0,2,2,0,0,0,0,0
3521abfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35a6e5c7,47,36,1,5,2,2,1,6,4,0,2,0,0,0
35d4f151,12,9,0,2,0,0,1,1,1,0,0,0,0,0
35f6db55,37,25,0,2,7,1,2,3,2,0,0,1,0,0
360d70f8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3701906c,12,10,1,0,0,0,1,1,1,0,0,0,0,0
374d5158,26,20,5,0,0,0,1,3,3,0,0,0,0,0
374ee424,3,2,1,0,0,0,0,0,0,0,0,0,0,0
379dc075,4,4,0,0,0,0,0,0,0,0,0,0,0,0
37e103f8,15,12,0,1,0,2,0,1,1,0,0,0,0,0
37f1cf47,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37f827ec,11,8,0,1,1,0,1,0,0,0,0,0,0,0
381dbcfc,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38699c72,23,13,0,5,4,1,0,1,0,0,0,1,0,0
38b0cf42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902e91b,34,31,0,1,2,0,0,5,4,0,0,1,0,0
39352da2,14,9,1,1,0,2,1,0,0,0,0,0,0,0
3a9c4b7b,18,11,3,0,3,1,0,0,0,0,0,0,0,0
3aa4a3be,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3aa74860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c16d927,21,20,1,0,0,0,0,3,3,0,0,0,0,0
3ca6106c,5,5,0,0,0,0,0,2,2,0,0,0,0,0
3cefcaef,27,24,1,1,0,0,1,2,2,0,0,0,0,0
3d79a68c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d7e48ce,23,17,1,1,2,2,0,1,1,0,0,0,0,0
3d99999d,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3e42f707,14,14,0,0,0,0,0,0,0,0,0,0,0,0
3e93f8cf,16,15,0,0,0,1,0,2,2,0,0,0,0,0
3ecc11d8,23,19,1,0,1,1,1,2,2,0,0,0,0,0
3ee0dd59,29,28,0,0,0,1,0,4,4,0,0,0,0,0
3f034750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f10bd22,44,41,1,0,0,2,0,6,4,1,0,0,1,0
3f79a1c8,11,11,0,0,0,0,0,0,0,0,0,0,0,0
3fc45c73,9,6,0,0,3,0,0,1,1,0,0,0,0,0
405f267a,8,7,0,0,0,0,1,1,0,0,0,0,0,1
4112ace5,3,2,0,0,1,0,0,0,0,0,0,0,0,0
41b3069f,11,11,0,0,0,0,0,0,0,0,0,0,0,0
41f32541,13,12,0,0,0,0,1,0,0,0,0,0,0,0
41fb0f4e,6,5,1,0,0,0,0,0,0,0,0,0,0,0
4242011c,6,4,0,0,2,0,0,2,1,0,0,1,0,0
436a9dd0,13,11,0,0,1,1,0,1,1,0,0,0,0,0
44150beb,2,1,1,0,0,0,0,0,0,0,0,0,0,0
44e07fac,2,1,0,1,0,0,0,0,0,0,0,0,0,0
44e8521b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455c26a4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
45736cec,12,11,0,0,1,0,0,2,1,0,0,1,0,0
45af8a54,30,18,6,3,2,1,0,6,2,1,2,0,1,0
45e17712,11,10,0,0,1,0,0,1,1,0,0,0,0,0
4601e194,42,38,2,1,1,0,0,4,4,0,0,0,0,0
4737cebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475a738b,1,1,0,0,0,0,0,0,0,0,0,0,0,0
47c609d5,34,26,0,2,4,2,0,4,3,0,1,0,0,0
485e4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4958bfb2,28,27,0,0,0,0,1,1,1,0,0,0,0,0
49a6ecbb,1,1,0,0,0,0,0,1,1,0,0,0,0,0
49d028db,6,6,0,0,0,0,0,0,0,0,0,0,0,0
