id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
b90c4a43,Diant Ramaj,de GER,GK,Eint Frankfurt,21-210,2001,1.0,28,27,28,0,0,0,28,0,0,,0,,18,95,66,0,0,0,0,0,8,0,Matches
c8b3a472,Nicolai Rapp,de GER,"MF,DF",Werder Bremen,26-125,1996,0.8,68,2,24,36,8,3,68,1,0,0.0,1,100.0,33,134,46,1,0,1,0,0,39,0,Matches
7d450ed3,David Raum,de GER,"DF,MF",RB Leipzig,24-360,1998,17.7,1295,35,334,528,449,29,1295,33,8,24.2,20,60.6,693,2903,1537,43,21,10,16,9,780,124,Matches
cc971106,Rocco Reitz,de GER,MF,M'Gladbach,20-323,2002,0.0,2,0,0,2,0,0,2,0,0,,0,,2,10,2,0,0,0,0,0,2,0,Matches
36a3ff67,Marco Reus,de GER,"MF,FW",Dortmund,33-321,1989,13.3,611,14,91,277,253,49,610,23,8,34.8,12,52.2,364,1789,852,30,23,10,25,15,425,69,Matches
1ae836b1,Elvis Rexhbeçaj,de GER,MF,Augsburg,25-167,1997,23.0,996,62,301,538,169,8,996,17,6,35.3,7,41.2,456,2360,1331,13,12,0,34,12,507,16,Matches
7fa4e703,Gio Reyna,us USA,"FW,MF",Dortmund,20-155,2002,6.0,343,5,33,147,166,32,342,19,6,31.6,10,52.6,228,1275,610,18,16,6,11,15,265,46,Matches
f972644c,Marco Richter,de GER,"FW,MF",Hertha BSC,25-144,1997,16.1,891,24,160,412,334,30,891,71,27,38.0,35,49.3,428,2193,939,31,23,5,49,27,444,70,Matches
9f941969,Manuel Riemann,de GER,GK,Bochum,34-220,1988,28.0,1566,999,1450,121,1,1,1566,0,0,,0,,912,4978,3231,1,0,0,0,0,745,0,Matches
e12b0b5b,Sebastian Rode,de GER,MF,Eint Frankfurt,32-188,1990,12.6,809,21,125,540,149,18,809,11,6,54.5,3,27.3,435,1940,1065,19,14,3,9,6,563,30,Matches
