id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
45963054,35,3033,33.7,34,32,1,0,1.6,58,38.0,20.0,-0.8,53.3,41.2,12.2,-0.69,0,0,0,0.0
45ab2170,2,33,0.4,0,0,2,0,0.0,0,1.0,-1.0,-2.41,0.1,0.4,-0.3,-0.41,0,0,0,0.0
45da6694,8,607,6.7,7,5,1,4,1.0,5,5.0,0.0,0.9,8.4,6.7,1.7,0.6,0,0,0,0.0
45db685d,31,2379,26.4,27,19,4,4,1.65,45,40.0,5.0,-0.68,48.0,27.0,21.0,-0.04,0,0,0,0.0
45e17712,3,59,0.7,1,0,2,6,0.33,0,6.0,-6.0,-8.56,0.3,3.6,-3.3,-4.86,0,0,0,0.0
466fb2c5,37,3330,37.0,37,37,0,0,0.92,40,62.0,-22.0,2.41,44.4,60.2,-15.8,1.23,3330,37,37,37.0
471f16b3,37,2968,33.0,32,29,5,1,0.49,17,63.0,-46.0,-0.8,31.8,57.5,-25.6,-0.01,0,0,0,0.0
47327321,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
47369df8,10,805,8.9,9,8,1,3,1.8,8,10.0,-2.0,-0.05,7.8,11.5,-3.7,-0.46,0,0,0,0.0
47760615,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
47b7e3af,31,2085,23.2,25,14,6,5,1.03,19,31.0,-12.0,-0.32,25.0,33.4,-8.3,-0.28,0,0,0,0.0
47ed3795,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4806ec67,38,3420,38.0,38,38,0,0,1.29,44,56.0,-12.0,0.0,50.8,48.3,2.5,0.0,3420,38,38,38.0
486b08b3,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4879f8cb,0,0,0.0,0,0,0,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
48a5a5d6,14,663,7.4,6,5,8,10,1.21,7,9.0,-2.0,-0.6,8.4,11.2,-2.8,-0.2,0,0,0,0.0
495945ef,35,3150,35.0,35,35,0,0,1.54,42,39.0,3.0,3.42,44.0,44.2,-0.3,0.69,0,0,0,0.0
4ab53cdb,36,2016,22.4,20,13,16,0,1.42,28,34.0,-6.0,-0.2,30.5,30.8,-0.3,0.12,0,0,0,0.0
4b3f2936,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4b40d9ca,38,3420,38.0,38,38,0,0,1.42,43,50.0,-7.0,0.0,47.4,49.8,-2.4,0.0,3420,38,38,38.0
4b511457,30,1860,20.7,20,13,10,8,1.47,23,38.0,-15.0,-1.07,27.7,33.3,-5.6,-0.78,0,0,0,0.0
