id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
4468ec10,24,1848,20,20,13,4,2,14,31,-17,21.2,33.3,-12.1,0,0,0,0
44781702,23,1705,18,19,16,4,1,30,23,7,24.4,18.1,6.3,0,0,0,0
44bfb6c5,25,2250,25,25,25,0,0,19,32,-13,23.8,35.2,-11.4,0,0,0,0
4506aec5,2,25,0,0,0,2,0,0,1,-1,0.8,0.4,0.4,0,0,0,0
450ab6fc,5,197,2,2,2,3,15,2,5,-3,1.6,3.5,-1.9,0,0,0,0
45963054,25,1243,13,11,4,14,0,18,20,-2,14.1,20.6,-6.4,0,0,0,0
4596da74,8,387,4,4,0,4,2,13,2,11,9.9,3.2,6.6,0,0,0,0
45db685d,23,1626,18,19,11,4,4,24,18,6,23.1,19.5,3.5,0,0,0,0
466fb2c5,26,2340,26,26,26,0,0,59,25,34,50.3,25.4,24.9,2340,26,26,26
468a7a91,3,50,0,0,0,3,1,2,1,1,1.3,0.6,0.6,0,0,0,0
47a34c4f,5,113,1,1,1,4,4,2,2,0,2.6,1.3,1.4,0,0,0,0
4806ec67,25,2250,25,25,25,0,0,18,38,-20,28.0,41.5,-13.5,2250,25,25,25
48a5a5d6,26,2094,23,25,14,1,0,54,20,34,45.4,22.9,22.5,0,0,0,0
48b3dd60,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
49375cdd,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
493924a7,6,144,1,1,0,5,8,2,7,-5,1.4,6.8,-5.3,0,0,0,0
4a1a9578,8,613,6,7,5,1,0,17,8,9,12.4,7.8,4.6,0,0,0,0
4a51ba65,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,0,0
4abac767,5,187,2,2,0,3,2,3,2,1,2.7,3.1,-0.4,0,0,0,0
4b40d9ca,24,2091,23,24,23,0,0,35,17,18,35.8,22.7,13.1,2091,24,24,23
4b511457,1,74,0,1,0,0,3,1,4,-3,0.3,1.4,-1.1,0,0,0,0
4b803b3c,8,610,6,7,6,1,0,4,6,-2,6.7,7.3,-0.6,0,0,0,0
4bcf39f6,19,942,10,10,1,9,4,8,12,-4,11.2,16.7,-5.5,0,0,0,0
4c370d81,18,1006,11,11,3,7,0,23,13,10,18.6,15.0,3.6,0,0,0,0
4d224fe8,18,1305,14,14,10,4,0,23,15,8,24.1,13.6,10.4,0,0,0,0
4d77b365,19,1282,14,15,5,4,0,29,17,12,29.2,20.7,8.4,0,0,0,0
4d90ce8c,1,5,0,0,0,1,2,0,0,0,0.0,0.0,0.0,0,0,0,0
4d960fc3,1,9,0,0,0,1,9,0,1,-1,0.0,0.3,-0.3,0,0,0,0
4e015693,6,142,1,0,0,6,5,1,2,-1,1.0,2.7,-1.6,0,0,0,0
4e5a4cbc,18,1462,16,17,16,1,4,14,30,-16,18.0,25.0,-7.0,0,0,0,0
4e9a0555,24,812,9,9,0,15,1,11,9,2,10.0,11.6,-1.6999999999999995,0,0,0,0
4f28a6ff,16,1192,13,14,7,2,9,26,22,4,20.9,16.0,4.9,0,0,0,0
4f565d77,5,61,0,0,0,5,10,0,1,-1,1.0,1.3,-0.3,0,0,0,0
4f974391,19,1578,17,17,15,2,4,16,22,-6,22.6,20.2,2.4,0,0,0,0
4fb9c88f,7,195,2,1,1,6,5,1,3,-2,4.1,3.7,0.5,0,0,0,0
4fd08daa,2,80,0,1,0,1,15,1,2,-1,1.5,0.9,0.7,0,0,0,0
505486d6,4,350,3,4,3,0,0,8,7,1,5.4,7.4,-2.0,0,0,0,0
507c7bdf,24,2158,24,24,22,0,0,40,32,8,39.3,30.6,8.7,0,0,0,0
50dc94ce,7,167,1,2,0,5,4,3,3,0,2.4,1.5,0.9,0,0,0,0
50e6dc35,21,684,7,6,0,15,3,3,9,-6,7.5,12.3,-4.8,0,0,0,0
515ebe8d,2,66,0,1,0,1,15,1,1,0,2.0,0.5,1.5,0,0,0,0
51a3c4c8,4,354,3,3,3,1,1,3,9,-6,2.9,8.5,-5.5,0,0,0,0
51cf8561,19,1519,16,18,7,1,0,36,16,20,32.8,16.7,16.1,0,0,0,0
51dbeea9,18,1575,17,18,17,0,4,17,23,-6,21.0,19.1,1.9,0,0,0,0
529f49ab,21,1681,18,19,14,2,0,46,13,33,37.4,19.0,18.5,0,0,0,0
52afb588,5,69,0,0,0,5,1,3,2,1,1.4,1.2,0.2,0,0,0,0
531a4aa8,1,45,0,1,0,0,4,1,2,-1,0.2,1.0,-0.8,0,0,0,0
53552942,1,19,0,0,0,1,1,0,1,-1,0.3,0.2,0.1,0,0,0,0
53cad200,19,1106,12,11,8,8,4,12,11,1,15.1,16.3,-1.2,0,0,0,0
54778940,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
54b6eed9,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
5515376c,14,985,10,11,9,3,9,11,10,1,13.7,16.5,-2.9,0,0,0,0
558807c0,9,297,3,3,2,6,13,0,10,-10,0.9,6.1,-5.1,0,0,0,0
56d838f7,1,8,0,0,0,1,10,0,0,0,0.1,0.3,-0.2,0,0,0,0
56f7a928,23,1708,19,19,11,4,0,28,34,-6,22.6,31.3,-8.7,0,0,0,0
570bb4b9,4,305,3,4,1,0,0,2,5,-3,3.6,6.4,-2.8,0,0,0,0
57c94db2,15,934,10,10,9,5,9,18,11,7,14.8,14.4,0.4,0,0,0,0
57e3f0c7,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
59878425,1,1,0,0,0,1,14,0,0,0,0.0,0.0,0.0,0,0,0,0
59d2e6bb,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
59e6e5bf,11,731,8,9,3,2,0,5,12,-7,7.9,12.5,-4.5,0,0,0,0
5a04fd92,23,1339,14,14,6,9,2,14,20,-6,20.4,18.9,1.5,0,0,0,0
5a7301ae,17,579,6,5,2,12,4,9,11,-2,9.3,10.2,-0.8999999999999999,0,0,0,0
5bc43860,24,1785,19,21,8,3,1,24,37,-13,25.1,31.2,-6.1,0,0,0,0
5c0da4a4,17,1367,15,16,9,1,0,19,31,-12,12.4,24.9,-12.5,0,0,0,0
5c2b4f07,16,1250,13,14,9,2,0,11,18,-7,14.2,19.9,-5.6,0,0,0,0
5c74c0f5,23,1776,19,22,13,1,0,29,30,-1,22.4,30.6,-8.2,0,0,0,0
5cbd1eb0,23,1721,19,21,14,2,0,17,21,-4,16.8,25.3,-8.5,0,0,0,0
5dbefa9d,5,106,1,0,0,5,0,2,5,-3,1.6,3.5,-1.9,0,0,0,0
5e253986,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
5e74d6c8,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
5ed9b537,7,562,6,6,6,1,2,12,8,4,10.9,8.9,2.0,0,0,0,0
5eecec3d,14,1181,13,13,12,1,3,33,13,20,28.3,8.7,19.6,0,0,0,0
5ff4ab71,5,443,4,5,4,0,0,2,4,-2,5.9,3.9,2.1,0,0,0,0
60344e4f,24,1062,11,12,0,12,0,24,13,11,18.8,12.8,5.9,0,0,0,0
6250083a,11,467,5,6,2,5,10,7,4,3,5.9,3.7,2.2,0,0,0,0
62d7ef38,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,0,0
6385ebfb,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,0,0
6412cc03,16,396,4,2,0,14,8,11,3,8,10.1,3.9,6.2,0,0,0,0
6434f10d,25,2147,23,25,19,0,0,58,21,37,48.6,18.2,30.4,0,0,0,0
65c3efa2,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
6612cd8c,2,15,0,0,0,2,3,0,2,-2,0.1,0.6,-0.5,0,0,0,0
6613c819,25,1909,21,21,16,4,0,20,27,-7,26.4,25.4,1.0,0,0,0,0
6622454d,13,572,6,6,2,7,9,3,6,-3,6.4,6.4,-0.1,0,0,0,0
6639e500,26,2165,24,26,7,0,0,36,29,7,30.2,36.7,-6.6,0,0,0,0
66b290f7,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
66b76d44,25,1465,16,16,4,9,0,25,28,-3,21.6,25.4,-3.8,0,0,0,0
6722d4f0,1,1,0,0,0,1,4,0,0,0,0.0,0.0,0.0,0,0,0,0
67ac5bb8,26,2340,26,26,26,0,0,59,25,34,50.3,25.4,24.9,0,0,0,0
68c720b5,23,1096,12,12,0,11,2,12,18,-6,10.4,17.2,-6.8,0,0,0,0
68db6358,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
68dc0dac,23,1608,17,19,8,4,1,14,28,-14,16.7,22.4,-5.7,0,0,0,0
6992791d,4,61,0,0,0,4,5,0,1,-1,0.4,0.7,-0.3,0,0,0,0
69942fb3,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
69fdb896,12,397,4,4,0,8,13,1,5,-4,3.5,4.8,-1.4,0,0,0,0
6a713852,22,1980,22,22,22,0,1,39,29,10,36.0,26.5,9.5,1980,22,22,22
6aa3e78b,17,813,9,9,3,8,4,17,15,2,13.5,10.8,2.7,0,0,0,0
6ad43f9a,3,26,0,0,0,3,5,0,0,0,0.6,0.3,0.4,0,0,0,0
6adbc307,10,589,6,6,6,4,10,9,12,-3,8.9,11.0,-2.2,0,0,0,0
6afaebf2,24,1836,20,24,3,0,0,35,28,7,27.4,25.8,1.6,0,0,0,0
6b47c5db,17,997,11,11,6,6,2,16,25,-9,11.7,17.3,-5.6,0,0,0,0
6b625ac2,25,2250,25,25,25,0,0,29,40,-11,31.4,36.6,-5.2,2250,25,25,25
6b6c793c,15,920,10,10,7,5,10,15,10,5,16.2,12.7,3.5,0,0,0,0
6bd603db,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
6c203af0,20,814,9,8,3,12,1,15,15,0,11.2,11.1,0.1,0,0,0,0
6ca5ec4b,26,2299,25,26,23,0,0,19,37,-18,28.0,41.6,-13.6,0,0,0,0
6d5701f2,3,234,2,3,1,0,9,1,4,-3,2.3,4.1,-1.8,0,0,0,0
6dfd8f05,22,1339,14,16,7,6,1,9,26,-17,13.7,20.9,-7.2,0,0,0,0
6e4cb264,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
6e7f1353,2,11,0,0,0,2,11,0,1,-1,0.0,0.4,-0.4,0,0,0,0
6f711f67,5,74,0,0,0,5,9,0,2,-2,0.2,1.0,-0.8,0,0,0,0
6f7d826d,24,1770,19,20,13,4,1,26,26,0,23.2,27.2,-4.0,0,0,0,0
6fa3c28e,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
6faae64f,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
6fe90922,25,1523,16,17,7,8,1,28,24,4,23.5,20.3,3.2,0,0,0,0
700783e7,7,463,5,5,5,2,8,13,8,5,6.5,9.1,-2.6,0,0,0,0
7120a04d,5,360,4,5,0,0,0,7,8,-1,6.3,8.2,-1.9,0,0,0,0
71ef519e,3,24,0,0,0,3,13,0,0,0,0.6,0.7,-0.1,0,0,0,0
72c812f3,21,1626,18,20,10,1,0,14,27,-13,18.4,28.4,-10.0,0,0,0,0
7314bba4,4,6,0,0,0,4,16,0,2,-2,0.0,0.6,-0.6,0,0,0,0
732327ae,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
73341ace,1,8,0,0,0,1,5,1,0,1,0.3,0.0,0.3,0,0,0,0
