id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
c2009df3,Jonas Hector,de GER,DF,Köln,32-288,1990,22,22,1924,21.4,0,1,1,0,0,0,2,0,1.3,1.3,2.7,4.0,39,91,91,0.00,0.05,0.05,0.00,0.05,0.07,0.13,0.20,0.07,0.20,Matches
699fb8db,Dominique Heintz,de GER,DF,Bochum,29-208,1993,5,4,386,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,7,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
0a89e877,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,26-016,1997,20,16,1503,16.7,2,1,3,2,0,0,7,0,0.8,0.8,1.1,1.9,28,69,103,0.12,0.06,0.18,0.12,0.18,0.05,0.07,0.11,0.05,0.11,Matches
c3ee18ef,Lucas Hernández,fr FRA,DF,Bayern Munich,27-025,1996,7,6,476,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,3,34,4,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
dfb6490a,Patrick Herrmann,de GER,"FW,MF",M'Gladbach,32-027,1991,17,0,148,1.6,1,0,1,1,0,0,2,0,0.4,0.4,0.4,0.8,6,6,12,0.61,0.00,0.61,0.61,0.61,0.21,0.26,0.47,0.21,0.47,Matches
0c7a48f8,Piero Hincapié,ec ECU,DF,Leverkusen,21-061,2002,20,17,1581,17.6,1,0,1,1,0,0,9,2,1.5,1.5,0.7,2.2,32,52,19,0.06,0.00,0.06,0.06,0.06,0.08,0.04,0.13,0.08,0.13,Matches
5521f419,Adam Hložek,cz CZE,"FW,MF",Leverkusen,20-229,2002,20,12,930,10.3,3,3,6,3,0,0,2,0,2.1,2.1,2.5,4.6,17,28,56,0.29,0.29,0.58,0.29,0.58,0.21,0.24,0.45,0.21,0.45,Matches
5d8e331f,Nicolas Höfler,de GER,MF,Freiburg,33-002,1990,22,22,1922,21.4,0,1,1,0,0,0,7,0,1.5,1.5,1.0,2.4,9,73,5,0.00,0.05,0.05,0.00,0.05,0.07,0.04,0.11,0.07,0.11,Matches
2903a856,Jonas Hofmann,de GER,"FW,MF",M'Gladbach,30-240,1992,20,20,1762,19.6,8,7,15,8,0,1,1,0,4.5,3.9,7.1,11.0,45,65,128,0.41,0.36,0.77,0.41,0.77,0.23,0.36,0.59,0.20,0.56,Matches
877bc844,Philipp Hofmann,de GER,FW,Bochum,29-346,1993,24,21,1807,20.1,7,1,8,7,0,0,3,0,5.6,5.6,1.8,7.5,6,45,84,0.35,0.05,0.40,0.35,0.40,0.30,0.10,0.39,0.30,0.39,Matches
