id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
9c2394c9,19,14,2,0,2,0,1,2,1,0,0,1,0,0,Matches
821233cc,17,14,0,0,2,0,1,3,3,0,0,0,0,0,Matches
c5224618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
e33c06cf,6,6,0,0,0,0,0,2,2,0,0,0,0,0,Matches
7391c2d9,40,26,8,0,4,1,1,4,4,0,0,0,0,0,Matches
53e07d0b,32,23,0,3,4,2,0,3,2,0,0,1,0,0,Matches
bd142efb,19,17,1,0,1,0,0,3,3,0,0,0,0,0,Matches
a73c8f95,8,6,0,0,0,0,2,0,0,0,0,0,0,0,Matches
c8cfb04d,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
7bf8ad6c,15,9,1,1,1,3,0,1,1,0,0,0,0,0,Matches
4e3a947f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
863ff1ee,17,13,0,0,2,2,0,3,3,0,0,0,0,0,Matches
ff5ea0bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
cac55e10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
fd53759d,5,5,0,0,0,0,0,1,1,0,0,0,0,0,Matches
df8e7b62,100,47,19,15,6,13,0,14,6,4,3,0,1,0,Matches
6f8cd6d0,79,47,0,13,4,15,0,12,7,0,4,0,1,0,Matches
45954ec7,14,14,0,0,0,0,0,1,1,0,0,0,0,0,Matches
88f130ed,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
652d4c37,35,32,0,0,2,1,0,8,7,0,0,0,1,0,Matches
c5fd13e9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
0e4fef6e,5,2,0,1,1,1,0,0,0,0,0,0,0,0,Matches
f86cabbd,19,17,0,1,1,0,0,2,2,0,0,0,0,0,Matches
c8c60119,40,35,0,0,4,0,1,6,5,0,0,1,0,0,Matches
096a77c4,8,7,0,1,0,0,0,1,1,0,0,0,0,0,Matches
ce17b5eb,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
056d2d95,98,33,62,2,1,0,0,9,1,8,0,0,0,0,Matches
99be8fb5,23,20,0,0,2,0,1,6,3,0,0,2,0,1,Matches
7d3e7da6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
d248cd8f,33,29,0,0,3,1,0,4,3,0,0,1,0,0,Matches
a3ddb1b9,58,28,11,4,7,7,1,10,4,1,1,1,3,0,Matches
a3ddb1b9,5,4,0,0,1,0,0,0,0,0,0,0,0,0,Matches
6ecbddf6,75,47,2,9,8,8,1,6,4,0,0,0,2,0,Matches
d3112d86,69,56,1,7,2,2,1,3,3,0,0,0,0,0,Matches
a5ae8f8e,17,16,1,0,0,0,0,4,4,0,0,0,0,0,Matches
28eaa0f3,17,6,11,0,0,0,0,1,0,1,0,0,0,0,Matches
1d8e9add,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1d8e9add,7,7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
64f69877,77,54,1,9,11,1,1,15,10,0,3,2,0,0,Matches
e5a35ae9,42,26,1,6,5,4,0,4,2,0,1,0,1,0,Matches
c4e87b8b,93,70,1,2,10,9,1,10,7,0,1,1,1,0,Matches
346d51d9,14,12,1,0,1,0,0,1,0,1,0,0,0,0,Matches
30c220c3,21,15,2,0,0,3,1,1,1,0,0,0,0,0,Matches
f9acca3a,31,25,2,0,0,1,3,7,5,0,0,0,1,1,Matches
b69261a0,33,25,8,0,0,0,0,6,3,3,0,0,0,0,Matches
49fe9070,122,83,0,24,11,4,0,24,15,0,7,0,2,0,Matches
e2d34771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
d4d0a9ad,33,20,5,3,1,4,0,4,2,0,0,0,2,0,Matches
e7fcf289,8,5,0,2,0,0,1,1,0,0,0,0,0,1,Matches
5dfc6ad5,32,28,0,1,2,1,0,8,7,0,0,1,0,0,Matches
be42a291,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
fa661778,40,33,0,3,2,2,0,6,4,0,0,1,1,0,Matches
7ca196eb,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
a4effc55,9,8,0,0,0,0,1,1,1,0,0,0,0,0,Matches
384d58d9,35,30,0,4,0,0,1,4,4,0,0,0,0,0,Matches
5c4bf6ba,3,3,0,0,0,0,0,1,1,0,0,0,0,0,Matches
912e63b5,25,9,10,5,0,1,0,0,0,0,0,0,0,0,Matches
e199d5b0,61,52,6,1,0,1,1,7,6,1,0,0,0,0,Matches
bf9d9070,4,3,1,0,0,0,0,0,0,0,0,0,0,0,Matches
028e70b9,5,4,0,0,1,0,0,2,1,0,0,1,0,0,Matches
4d50454e,32,27,0,0,2,1,2,2,2,0,0,0,0,0,Matches
b6a6e0a7,11,9,1,1,0,0,0,0,0,0,0,0,0,0,Matches
