id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
ae48c5cb,Iván Martín,es ESP,MF,Girona,24-031,1999,12,606,51,26.9,6.7,6,74,1,6,27,7,1.67,10,12,-2,-0.30,-0.35,10.1,9.0,+1.1,+0.16,+0.21,Matches
a9aff11a,Mario Martín,es ESP,MF,Real Madrid,19-012,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
c3e66ffe,Arnau Martinez,es ESP,DF,Girona,19-326,2003,21,1666,79,74.0,18.5,20,83,14,1,9,3,1.10,28,33,-5,-0.27,-0.89,24.9,26.6,-1.7,-0.09,-0.39,Matches
3fc45c73,Iñigo Martínez,es ESP,DF,Athletic Club,31-304,1991,11,990,90,44.0,11.0,11,90,11,0,,3,1.36,16,14,+2,+0.18,-0.10,15.4,9.2,+6.2,+0.57,+0.24,Matches
3672b352,Javi Martínez,es ESP,MF,Osasuna,23-085,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
937c6ae6,Roger Martínez,es ESP,DF,Espanyol,18-346,2004,1,7,7,0.3,0.1,0,,0,1,7,5,1.00,0,1,-1,-12.86,-12.58,0.1,0.2,-0.1,-1.25,-1.15,Matches
11fd2b75,Omar Mascarell,es ESP,MF,Elche,30-043,1993,22,1907,87,84.8,21.2,22,87,19,0,,0,0.59,17,39,-22,-1.04,+1.06,20.6,39.0,-18.4,-0.87,+1.46,Matches
8fae77ea,Jordi Masip,es ESP,GK,Valladolid,34-073,1989,17,1517,89,67.4,16.9,17,89,16,0,,5,1.18,13,23,-10,-0.59,+0.14,15.4,29.0,-13.5,-0.80,-0.32,Matches
02319ad7,Jaime Mata,es ESP,"FW,MF",Getafe,34-144,1988,9,47,5,2.1,0.5,0,,0,9,5,15,1.40,4,3,+1,+1.91,+2.32,1.2,1.0,+0.1,+0.27,+0.57,Matches
1cb065ef,Matas,es ESP,GK,Girona,21-075,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
64e8ed6d,Borja Mayoral,es ESP,FW,Getafe,25-346,1997,25,2039,82,90.6,22.7,25,82,9,0,,0,1.04,22,32,-10,-0.44,-0.87,20.3,24.6,-4.3,-0.19,+1.05,Matches
8aae94b9,Mamadou Mbaye,sn SEN,DF,Cádiz,24-262,1998,7,537,77,23.9,6.0,6,80,5,1,58,8,1.14,4,10,-6,-1.01,-0.43,6.4,8.8,-2.4,-0.40,+0.44,Matches
d854c9d0,Fernando Medrano,es ESP,DF,Celta Vigo,22-356,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
3902e91b,Gonzalo Melero,es ESP,MF,Almería,29-074,1994,15,1084,72,48.2,12.0,14,75,1,1,29,1,1.20,19,15,+4,+0.33,+1.80,15.5,17.0,-1.5,-0.12,+0.81,Matches
8f696594,Memphis,nl NED,FW,Barcelona,29-032,1994,2,114,57,5.1,1.3,2,57,0,0,,6,3.00,4,0,+4,+3.16,+1.68,3.8,0.4,+3.4,+2.72,+1.63,Matches
8f696594,Memphis,nl NED,FW,Atlético Madrid,29-032,1994,6,195,33,8.7,2.2,2,62,0,4,18,2,2.67,5,1,+4,+1.85,+1.15,3.7,1.6,+2.1,+0.98,+0.59,Matches
1545cf15,Houboulang Mendes,fr FRA,DF,Almería,24-317,1998,12,739,62,32.8,8.2,9,74,3,3,25,11,1.17,9,22,-13,-1.58,-1.46,9.4,17.1,-7.6,-0.93,-0.58,Matches
c9e39d91,Brais Méndez,es ESP,MF,Real Sociedad,26-069,1997,24,1825,76,81.1,20.3,22,79,9,2,45,0,1.75,31,20,+11,+0.54,+0.97,25.7,16.8,+8.9,+0.44,+0.19,Matches
b151a3f2,Diego Méndez,es ESP,MF,Rayo Vallecano,19-200,2003,1,1,1,0.0,0.0,0,,0,1,1,3,1.00,0,0,0,0.00,-0.04,0.0,0.0,0.0,0.00,+0.07,Matches
d70a000f,Rodrigo Mendoza,es ESP,MF,Elche,18-002,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
3cefcaef,Ferland Mendy,fr FRA,DF,Real Madrid,27-282,1995,14,1127,81,50.1,12.5,14,81,6,0,,3,2.29,25,14,+11,+0.88,-0.72,25.0,13.8,+11.3,+0.90,-0.57,Matches
9f979eb2,Jorge Meré,es ESP,DF,Cádiz,25-334,1997,1,2,2,0.1,0.0,0,,0,1,2,4,1.00,0,0,0,0.00,+0.68,0.0,0.1,-0.1,-2.35,-1.62,Matches
d080ed5e,Mikel Merino,es ESP,MF,Real Sociedad,26-268,1996,21,1602,76,71.2,17.8,18,84,11,3,31,0,1.81,24,21,+3,+0.17,-0.66,23.2,15.8,+7.5,+0.42,+0.05,Matches
7c4243d4,Roque Mesa,es ESP,MF,Valladolid,33-283,1989,20,1237,62,55.0,13.7,15,71,2,5,34,4,1.10,11,14,-3,-0.22,+0.94,12.8,19.7,-6.9,-0.50,+0.44,Matches
b2cd9dff,Sergio Mestre,es ESP,GK,Atlético Madrid,18-032,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2784f898,Éder Militão,br BRA,DF,Real Madrid,25-058,1998,21,1668,79,74.1,18.5,19,87,17,2,11,1,2.24,38,14,+24,+1.29,+0.21,38.9,17.8,+21.1,+1.14,-0.19,Matches
19c36442,Luis Milla,es ESP,MF,Getafe,28-161,1994,18,1283,71,57.0,14.3,15,81,10,3,22,1,1.06,11,15,-4,-0.28,+0.18,9.3,15.6,-6.3,-0.44,-0.35,Matches
335039a2,Pere Milla,es ESP,"FW,MF",Elche,30-175,1992,19,1205,63,53.6,13.4,14,77,6,5,25,0,0.50,12,32,-20,-1.49,-0.63,13.3,25.4,-12.1,-0.88,+0.47,Matches
1fda2b14,Marko Milovanović,rs SRB,FW,Almería,19-225,2003,2,15,8,0.7,0.2,0,,0,2,8,3,0.00,0,1,-1,-6.00,-5.44,0.3,0.7,-0.4,-2.34,-1.81,Matches
056269d7,Óscar Mingueza,es ESP,DF,Celta Vigo,23-308,1999,18,1144,64,50.8,12.7,12,86,8,6,20,4,1.17,12,19,-7,-0.55,-0.71,16.0,14.3,+1.7,+0.14,+0.03,Matches
