id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
3626f7d9,8,5,0,1,2,0,0,0,0,0,0,0,0,0,Matches
394854c4,71,54,5,6,0,6,0,6,4,0,1,0,1,0,Matches
1ae30132,22,14,4,0,1,0,3,2,0,1,0,0,0,1,Matches
3a24769f,52,35,1,6,5,3,2,6,5,0,0,1,0,0,Matches
2691c772,24,16,0,1,2,5,0,3,2,0,0,0,1,0,Matches
3ea50f67,87,66,0,11,6,4,0,16,11,0,4,1,0,0,Matches
1aa84968,27,24,1,2,0,0,0,3,3,0,0,0,0,0,Matches
8c44e37b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2973d8ff,7,5,0,1,1,0,0,2,1,0,0,1,0,0,Matches
4115ce4e,19,15,0,0,2,1,1,1,0,0,0,1,0,0,Matches
f874dd44,16,14,0,1,1,0,0,0,0,0,0,0,0,0,Matches
0bad4516,8,6,2,0,0,0,0,1,0,1,0,0,0,0,Matches
0bad4516,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
3189f61a,15,12,1,0,0,1,1,0,0,0,0,0,0,0,Matches
ab070c55,42,30,0,3,4,3,2,6,6,0,0,0,0,0,Matches
f72293fc,30,23,4,2,0,1,0,3,2,0,1,0,0,0,Matches
d0b6129f,7,5,0,1,1,0,0,2,1,0,1,0,0,0,Matches
a29b1131,30,27,0,1,0,2,0,3,3,0,0,0,0,0,Matches
ab4b3e35,51,40,0,5,2,1,3,4,3,0,1,0,0,0,Matches
17370b95,10,9,1,0,0,0,0,0,0,0,0,0,0,0,Matches
01226327,73,51,18,0,1,3,0,1,0,1,0,0,0,0,Matches
7ca9f0f0,6,6,0,0,0,0,0,1,1,0,0,0,0,0,Matches
d328a254,50,38,3,3,3,2,1,3,3,0,0,0,0,0,Matches
6c203af0,15,13,0,0,1,1,0,1,1,0,0,0,0,0,Matches
a4ac4b8f,13,13,0,0,0,0,0,1,1,0,0,0,0,0,Matches
cfd5e123,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
b0c71810,40,22,0,7,0,7,4,2,1,0,1,0,0,0,Matches
79c84d1c,29,11,7,2,4,4,1,5,3,2,0,0,0,0,Matches
96bb8cc2,15,12,1,0,1,1,0,3,3,0,0,0,0,0,Matches
c1949191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
10072610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
97220da2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
dc4cae05,12,8,1,0,1,1,1,1,0,0,0,1,0,0,Matches
47369df8,15,13,0,0,0,1,1,1,1,0,0,0,0,0,Matches
66b76d44,152,95,33,10,3,8,3,11,6,2,0,1,0,2,Matches
b2d31e83,38,31,4,1,1,0,1,2,2,0,0,0,0,0,Matches
1bf811d4,21,15,0,0,3,2,1,0,0,0,0,0,0,0,Matches
a179d516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
7914b9fe,12,8,0,1,3,0,0,1,1,0,0,0,0,0,Matches
59e6e5bf,56,33,0,2,8,13,0,2,2,0,0,0,0,0,Matches
b2d03887,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
bd6351cd,52,41,0,5,2,3,1,3,2,0,0,0,1,0,Matches
f63d8a4b,75,59,1,3,5,6,1,5,5,0,0,0,0,0,Matches
5acc4a10,47,36,6,0,0,4,1,5,3,1,0,0,0,1,Matches
b581987a,19,18,0,0,0,1,0,5,5,0,0,0,0,0,Matches
e28868f3,64,51,3,1,0,3,6,7,5,1,0,0,1,0,Matches
89e4b358,9,9,0,0,0,0,0,1,1,0,0,0,0,0,Matches
c0617e2b,56,38,10,2,1,3,2,7,5,1,0,0,0,1,Matches
422862ea,18,14,2,0,0,0,2,1,1,0,0,0,0,0,Matches
dc6f5bdd,17,10,2,0,4,0,1,2,0,0,0,1,0,1,Matches
d2424d1b,72,58,7,2,2,2,1,8,8,0,0,0,0,0,Matches
2696b6a9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
7d2d3329,11,10,0,0,1,0,0,1,1,0,0,0,0,0,Matches
1cb49278,14,13,0,0,1,0,0,2,2,0,0,0,0,0,Matches
2b91cf8e,4,3,1,0,0,0,0,0,0,0,0,0,0,0,Matches
91c975a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
6cdd8245,34,25,2,1,3,3,0,1,0,0,0,1,0,0,Matches
2928dca2,21,21,0,0,0,0,0,1,1,0,0,0,0,0,Matches
0420d84f,27,17,1,6,2,1,0,3,2,0,0,1,0,0,Matches
27c01749,27,10,0,2,4,11,0,5,1,0,1,1,2,0,Matches
2afc7272,41,31,2,0,5,2,1,2,0,0,0,1,1,0,Matches
3e5e4e63,10,7,2,0,1,0,0,0,0,0,0,0,0,0,Matches
74e12f1e,31,23,0,2,2,3,1,3,3,0,0,0,0,0,Matches
4f974391,51,37,8,1,1,4,0,1,1,0,0,0,0,0,Matches
a4fe8cda,5,2,0,0,2,1,0,0,0,0,0,0,0,0,Matches
d9565625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
9d107085,4,3,1,0,0,0,0,0,0,0,0,0,0,0,Matches
f08490a6,12,9,1,1,0,1,0,1,0,0,1,0,0,0,Matches
52105203,10,9,0,0,1,0,0,1,1,0,0,0,0,0,Matches
6e33125f,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
44781702,17,16,0,0,1,0,0,0,0,0,0,0,0,0,Matches
9228b07c,30,20,0,3,4,3,0,0,0,0,0,0,0,0,Matches
9deaf2c8,18,9,0,1,4,4,0,3,1,0,0,1,1,0,Matches
3e9e06cb,13,8,1,0,4,0,0,0,0,0,0,0,0,0,Matches
e46012d4,233,164,42,13,4,8,2,32,23,2,5,1,1,0,Matches
82e34b69,64,49,0,0,4,10,1,4,3,0,0,0,1,0,Matches
111c3236,25,23,0,0,2,0,0,2,2,0,0,0,0,0,Matches
5a7301ae,23,21,0,0,1,0,1,1,1,0,0,0,0,0,Matches
39583cfd,104,57,11,18,8,7,3,10,5,0,2,0,1,2,Matches
ac861941,13,11,0,0,1,0,1,1,1,0,0,0,0,0,Matches
1b84dbe1,125,74,41,2,3,4,1,10,8,2,0,0,0,0,Matches
a712ca2b,10,7,1,0,2,0,0,1,1,0,0,0,0,0,Matches
254147d4,39,16,0,12,1,9,1,6,2,0,4,0,0,0,Matches
d557d734,63,44,1,6,10,2,0,14,6,0,3,4,1,0,Matches
02b29014,95,69,1,11,9,2,3,8,6,0,0,2,0,0,Matches
5526deb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2649ff32,4,3,0,0,0,1,0,0,0,0,0,0,0,0,Matches
2649ff32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
15ea94de,10,7,0,1,2,0,0,0,0,0,0,0,0,0,Matches
3a949a25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
79ca3e23,30,17,8,1,3,1,0,2,1,0,0,1,0,0,Matches
7314bba4,7,5,0,1,1,0,0,0,0,0,0,0,0,0,Matches
3fe6bd8c,7,7,0,0,0,0,0,1,1,0,0,0,0,0,Matches
282f75f3,34,28,2,0,2,1,1,3,3,0,0,0,0,0,Matches
3bb7b8b4,6,6,0,0,0,0,0,1,1,0,0,0,0,0,Matches
debe38a0,11,6,0,0,5,0,0,1,0,0,0,1,0,0,Matches
c8387671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
615ef733,36,33,3,0,0,0,0,1,1,0,0,0,0,0,Matches
4fdf1fd9,11,10,0,0,1,0,0,1,1,0,0,0,0,0,Matches
980522ec,44,32,11,0,0,0,1,3,2,1,0,0,0,0,Matches
f8fcd2a5,35,28,0,1,4,2,0,6,4,0,0,1,1,0,Matches
9328b835,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
7f3b388c,50,45,0,1,1,1,2,5,5,0,0,0,0,0,Matches
1e43fad8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
9d9a71c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
e5d01ecf,37,29,5,2,0,1,0,4,0,2,1,0,1,0,Matches
507c7bdf,53,36,10,1,3,3,0,12,6,3,0,0,3,0,Matches
e2dde94c,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
f25b010f,19,10,2,3,3,1,0,3,1,0,0,2,0,0,Matches
101da2b5,31,26,0,1,4,0,0,6,6,0,0,0,0,0,Matches
4c370d81,114,90,0,12,7,2,3,20,16,0,2,1,0,1,Matches
b63e789d,84,56,16,8,2,1,1,6,5,0,1,0,0,0,Matches
ed1e53f3,57,46,2,4,2,1,2,11,11,0,0,0,0,0,Matches
82927de4,51,39,5,1,2,2,2,9,9,0,0,0,0,0,Matches
d0b3ceb9,4,1,3,0,0,0,0,1,1,0,0,0,0,0,Matches
a9142dc3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
45e17712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
6c7762c3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1e0b6a73,9,7,0,0,2,0,0,1,1,0,0,0,0,0,Matches
d56543a0,82,53,18,5,1,4,1,8,4,3,0,1,0,0,Matches
b853e0ad,93,70,7,6,3,4,3,3,3,0,0,0,0,0,Matches
c067631c,46,42,2,1,0,1,0,4,4,0,0,0,0,0,Matches
c13c24c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
636b64cd,7,5,0,0,0,2,0,0,0,0,0,0,0,0,Matches
a67a09fb,11,10,1,0,0,0,0,3,3,0,0,0,0,0,Matches
2bed3eab,5,5,0,0,0,0,0,1,1,0,0,0,0,0,Matches
4e015693,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Matches
e58a03c6,13,6,0,0,3,3,1,2,2,0,0,0,0,0,Matches
63d17038,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
6bd603db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
7ba6d84e,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
ffa90327,58,38,7,5,5,3,0,6,4,0,2,0,0,0,Matches
32f60ed8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
df10e27c,6,5,0,0,0,1,0,1,1,0,0,0,0,0,Matches
16ceb862,24,17,0,1,4,2,0,4,2,0,1,1,0,0,Matches
9f7c837d,13,10,0,0,3,0,0,1,1,0,0,0,0,0,Matches
1961b2aa,31,27,1,2,0,1,0,2,1,0,0,0,1,0,Matches
645a3363,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
7a11550b,22,20,0,0,1,0,1,4,3,0,0,1,0,0,Matches
2bd83368,8,5,2,0,0,1,0,0,0,0,0,0,0,0,Matches
7fec31a0,24,16,0,1,2,4,1,2,1,0,0,1,0,0,Matches
c24dba2a,17,13,0,1,2,0,1,1,0,0,0,1,0,0,Matches
4468ec10,34,29,1,1,2,1,0,6,5,0,0,0,1,0,Matches
b0b4fd3e,198,136,20,14,2,25,1,18,12,1,2,0,3,0,Matches
58eee997,40,35,0,3,1,1,0,6,6,0,0,0,0,0,Matches
8aec0537,102,62,33,3,2,2,0,8,4,4,0,0,0,0,Matches
ab13a5aa,4,3,1,0,0,0,0,1,1,0,0,0,0,0,Matches
5ea8ef20,40,31,0,1,3,4,1,2,1,0,0,0,1,0,Matches
5d8d7454,39,33,5,0,1,0,0,5,4,1,0,0,0,0,Matches
819b3158,79,69,3,0,3,3,1,3,3,0,0,0,0,0,Matches
e082af5b,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
ba115a40,51,41,0,1,5,3,1,8,4,0,0,2,2,0,Matches
e9254eec,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
bf8fad51,8,7,0,0,1,0,0,1,0,0,0,1,0,0,Matches
c951a6df,33,25,1,2,2,2,1,3,1,0,0,1,1,0,Matches
a6de6361,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
e5a76dfe,5,2,3,0,0,0,0,1,0,1,0,0,0,0,Matches
935e6b8f,53,45,1,2,3,2,0,6,5,0,0,1,0,0,Matches
989d5705,38,27,3,2,2,4,0,3,2,0,0,0,1,0,Matches
76eca7e2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
189cee7b,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Matches
007b39a5,45,26,2,12,3,2,0,5,3,0,2,0,0,0,Matches
92e7e919,99,64,6,14,11,4,0,19,12,1,2,3,1,0,Matches
78e87179,2,0,0,0,0,2,0,0,0,0,0,0,0,0,Matches
d79a8c87,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
12aa7661,26,10,12,1,1,1,1,1,0,1,0,0,0,0,Matches
d0042ab9,21,14,0,1,5,1,0,6,4,0,0,2,0,0,Matches
45ab2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
fcab00a0,62,29,27,0,3,3,0,7,3,4,0,0,0,0,Matches
15f3ec41,46,38,2,1,3,2,0,6,6,0,0,0,0,0,Matches
a0666d3e,60,33,16,1,1,7,2,5,4,1,0,0,0,0,Matches
8b04d6c1,83,65,1,4,4,6,3,8,5,0,1,0,2,0,Matches
9f736ed2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
291e3ec3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Matches
03622183,4,3,0,1,0,0,0,0,0,0,0,0,0,0,Matches
c92e1a31,37,21,0,7,5,4,0,5,2,0,1,1,1,0,Matches
07802f7f,100,60,0,14,13,8,5,15,6,0,5,1,1,2,Matches
6ca5ec4b,54,50,0,1,3,0,0,2,2,0,0,0,0,0,Matches
3233eefd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
08452314,12,8,0,1,1,2,0,0,0,0,0,0,0,0,Matches
c931d9f9,71,49,0,4,5,13,0,9,8,0,0,0,1,0,Matches
ebd0a048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1265a93a,57,40,6,2,4,5,0,5,5,0,0,0,0,0,Matches
45da6694,12,11,0,1,0,0,0,1,1,0,0,0,0,0,Matches
b66315ae,73,51,0,12,7,1,2,11,8,0,2,1,0,0,Matches
b561db50,97,64,1,13,9,7,3,13,8,0,2,1,2,0,Matches
e8832875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
c17bfb65,71,60,1,3,4,3,0,5,5,0,0,0,0,0,Matches
9319781b,4,3,1,0,0,0,0,2,2,0,0,0,0,0,Matches
4fb9c88f,3,2,0,0,0,0,1,1,1,0,0,0,0,0,Matches
def899bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
41ff002d,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
45db685d,81,74,0,0,1,3,3,8,6,0,0,0,1,1,Matches
9f351459,9,8,0,0,0,1,0,1,1,0,0,0,0,0,Matches
