id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
e2716bd0,368,13,2,4,0,16,3,7,0,4,0,3,14
e280527c,177,10,2,3,0,7,4,0,0,0,0,2,7
e288d4b3,352,76,8,0,9,34,63,5,1,3,0,1,8
e304acd5,10,1,0,0,0,0,1,0,0,0,0,0,0
e33c06cf,364,13,10,0,4,1,3,0,0,0,0,1,0
e342ad68,289,24,4,2,2,19,1,17,9,2,0,0,8
e358587b,145,41,8,0,2,0,0,0,0,0,0,0,0
e40d028b,139,104,27,0,2,0,0,0,0,0,0,0,0
e42d61c7,124,18,1,0,3,14,17,0,0,0,0,1,3
e45ee4bc,161,4,2,0,5,9,2,0,0,0,0,1,5
e46012d4,576,55,16,13,8,42,14,23,2,6,0,11,16
e4ed2628,377,82,9,0,3,23,73,0,0,0,0,2,7
e50623a0,43,2,2,0,1,0,0,0,0,0,0,0,2
e599253a,222,4,4,1,4,0,0,0,0,0,0,0,3
e66e4ddc,235,53,9,0,0,2,44,0,0,0,0,4,5
e6ad16b2,398,5,4,3,2,2,1,0,0,0,0,4,10
e6c80256,5,0,0,0,0,0,0,0,0,0,0,0,0
e726e11e,109,43,3,0,0,5,40,0,0,0,0,2,7
e73659d3,170,7,0,1,0,2,7,0,0,0,0,0,8
e73c9bb2,254,105,12,0,1,56,64,29,14,12,0,0,6
e77dc3b2,9,0,0,0,0,0,0,0,0,0,0,0,0
e7986081,67,5,0,1,0,1,1,0,0,0,0,1,4
e7ef333b,163,23,3,0,1,0,20,0,0,0,0,0,4
e85fb9b8,446,25,21,0,5,4,4,0,0,0,0,4,3
e90af77c,8,2,0,0,0,2,1,1,1,0,0,0,0
e90dc1d5,97,4,0,0,0,0,2,0,0,0,0,0,2
ea8d470b,39,0,0,0,1,0,0,0,0,0,0,0,0
ead14875,233,13,9,1,0,8,1,3,0,3,0,4,2
eb2fe5b6,69,4,1,0,0,1,0,0,0,0,0,0,3
eb58eef0,365,13,2,2,1,1,5,0,0,0,0,0,7
