id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
a65ce836,116,116,0,0,0,1,1,0,0,0,0,0,102,0,0
a6951bf8,205,200,4,4,0,3,0,0,0,0,0,0,178,1,3
a69e4806,103,96,7,0,0,0,7,3,1,1,0,0,82,0,2
a7a9d95a,20,18,2,0,0,0,2,1,0,0,0,0,13,0,0
a8542814,185,178,7,5,1,2,5,0,0,0,0,0,158,0,4
a8741470,53,51,1,1,0,0,0,0,0,0,0,0,44,1,0
a8f21b9f,25,25,0,0,0,0,0,0,0,0,0,0,23,0,0
a99138af,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
a9aa0d1d,158,135,22,4,2,1,8,4,6,1,0,1,116,1,6
a9dc785c,51,35,15,5,0,0,0,0,0,0,0,0,35,1,0
aad56ca3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
aad9c3f3,14,12,2,0,0,0,0,0,0,0,0,0,9,0,0
ab77f2d9,138,135,2,2,0,0,0,0,0,0,0,0,124,1,0
abe66106,98,93,5,1,1,0,7,0,4,1,3,0,85,0,2
ac3fb1be,221,210,11,11,0,1,1,0,0,0,0,0,189,0,0
ac4003af,55,34,21,2,0,0,0,0,0,0,0,0,31,0,1
ac73ec79,543,466,74,12,0,4,32,61,0,0,0,0,430,3,10
ac7e640b,71,68,3,3,0,1,0,0,0,0,0,0,61,0,0
ac861941,220,217,3,3,0,2,1,0,0,0,0,0,187,0,1
aca5a6f7,28,25,3,1,0,0,0,1,0,0,0,0,24,0,1
ad3389d5,266,218,47,15,0,4,0,0,0,0,0,0,186,1,0
ad6df2d5,609,549,59,39,3,5,26,1,19,6,8,0,527,1,6
adfc9123,538,516,22,22,1,8,0,0,0,0,0,0,493,0,2
ae44e8e2,202,187,14,4,0,3,9,0,9,2,2,1,146,1,5
ae4e2852,108,97,11,3,0,1,3,8,0,0,0,0,86,0,2
ae59b359,282,275,7,7,0,4,1,0,0,0,0,0,242,0,3
aeed5c06,91,88,1,0,0,0,15,1,0,0,0,0,64,2,2
aef6e670,666,639,26,23,0,1,0,3,0,0,0,0,607,1,3
