id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
cf043a33,0,1,0,0.0,0.0,18.8,0.0,0,0,0.1,0.1,-0.1,-0.1
96e0490d,2,8,4,0.25,0.5,17.1,0.0,0,0,0.7,0.7,1.3,1.3
16bb656a,0,6,0,0.0,0.0,9.7,0.0,0,0,0.5,0.5,-0.5,-0.5
952a03fe,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
7f9d956a,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
ae4e2852,1,6,2,0.17,0.5,23.7,0.0,0,0,0.2,0.2,0.8,0.8
e74f0e59,3,16,7,0.19,0.43,11.2,0.0,0,0,1.8,1.8,1.2,1.2
854ee61a,2,27,10,0.07,0.2,13.8,0.0,0,0,4.0,4.0,-2.0,-2.0
7f267d66,4,26,12,0.15,0.33,20.1,0.0,0,0,2.5,2.5,1.5,1.5
d2e8fd9b,0,4,2,0.0,0.0,13.9,0.0,0,0,0.2,0.2,-0.2,-0.2
e3cceee6,1,25,6,0.04,0.17,10.2,0.0,0,0,2.5,2.5,-1.5,-1.5
dc3fa3b5,1,2,1,0.5,1.0,13.3,0.0,0,0,0.7,0.7,0.3,0.3
d97f2e8d,1,10,4,0.1,0.25,15.5,0.0,0,0,0.8,0.8,0.2,0.2
d97f2e8d,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
d7d32194,9,54,20,0.17,0.45,13.7,0.0,0,0,7.7,7.7,1.3,1.3
39583cfd,13,77,33,0.16,0.36,17.8,13.0,1,1,6.9,6.1,6.1,5.9
e921b9db,0,1,0,0.0,0.0,24.3,0.0,0,0,0.0,0.0,0.0,0.0
ef94dc2f,0,1,0,0.0,0.0,16.1,0.0,0,0,0.0,0.0,0.0,0.0
1fca9171,5,26,8,0.19,0.63,18.9,0.0,0,0,2.3,2.3,2.7,2.7
230a2fac,1,19,4,0.05,0.25,11.9,0.0,0,0,1.1,1.1,-0.1,-0.1
35a2557c,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
b5c3ff9f,0,14,1,0.0,0.0,25.1,1.0,0,0,0.4,0.4,-0.4,-0.4
bf309d24,0,1,0,0.0,0.0,25.5,0.0,0,0,0.0,0.0,0.0,0.0
407feb71,3,30,6,0.1,0.5,17.0,0.0,0,0,4.1,4.1,-1.1,-1.1
0a3065c8,0,4,0,0.0,0.0,13.7,0.0,0,0,0.7,0.7,-0.7,-0.7
970b8574,2,38,18,0.05,0.11,20.1,3.0,0,1,3.5,2.7,-1.5,-0.7
2110f96c,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
933d3b51,0,10,3,0.0,0.0,17.8,0.0,0,0,0.6,0.6,-0.6,-0.6
6eee05f1,1,18,3,0.06,0.33,13.6,0.0,0,0,1.9,1.9,-0.9,-0.9
20b3a502,0,21,3,0.0,0.0,16.3,0.0,0,0,1.2,1.2,-1.2,-1.2
085e71a7,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
620922ed,0,3,0,0.0,0.0,16.1,0.0,0,0,0.2,0.2,-0.2,-0.2
620922ed,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
481c9ece,5,38,17,0.13,0.29,11.3,0.0,0,0,5.2,5.2,-0.2,-0.2
528492ea,2,11,3,0.18,0.67,18.5,0.0,0,0,0.9,0.9,1.1,1.1
e0921a4f,10,97,36,0.09,0.25,23.0,10.0,1,2,7.6,6.0,2.4,3.0
3bb7f478,13,87,37,0.15,0.35,11.2,0.0,0,0,14.8,14.8,-1.8,-1.8
6af30900,0,7,1,0.0,0.0,14.1,0.0,0,0,0.6,0.6,-0.6,-0.6
a9202def,2,21,9,0.1,0.22,18.9,0.0,0,0,2.0,2.0,0.0,0.0
f503ea63,1,14,2,0.07,0.5,15.2,0.0,0,0,0.9,0.9,0.1,0.1
7afbd2c3,1,38,7,0.03,0.14,14.7,0.0,0,0,3.5,3.5,-2.5,-2.5
cf007308,3,33,11,0.09,0.27,18.3,0.0,0,0,2.3,2.3,0.7,0.7
0fee6bda,2,15,3,0.13,0.67,10.1,0.0,0,0,3.0,3.0,-1.0,-1.0
3f79a1c8,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
a39b9ef6,0,5,0,0.0,0.0,15.6,0.0,0,0,0.6,0.6,-0.6,-0.6
9f5a610b,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
9085dd7c,0,2,1,0.0,0.0,13.6,0.0,0,0,0.4,0.4,-0.4,-0.4
aae9d04a,4,30,9,0.13,0.44,14.1,0.0,0,0,3.0,3.0,1.0,1.0
b7a5bc86,2,13,3,0.15,0.67,14.2,0.0,0,0,1.1,1.1,0.9,0.9
157d29b6,0,1,0,0.0,0.0,23.4,0.0,0,0,0.0,0.0,0.0,0.0
44510fde,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
4e358a2d,1,16,3,0.06,0.33,12.5,0.0,0,0,1.5,1.5,-0.5,-0.5
15d0c248,0,5,1,0.0,0.0,13.6,0.0,0,0,0.3,0.3,-0.3,-0.3
d0dbca9f,1,4,1,0.25,1.0,18.5,0.0,0,0,0.6,0.6,0.4,0.4
eb76987d,0,6,1,0.0,0.0,24.1,0.0,0,0,0.2,0.2,-0.2,-0.2
9f9b9269,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
9bb1ad91,0,3,1,0.0,0.0,19.7,0.0,0,0,0.2,0.2,-0.2,-0.2
a2565f79,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
e288d4b3,2,22,6,0.09,0.33,23.7,2.0,0,0,0.7,0.7,1.3,1.3
d60c26fc,2,3,2,0.67,1.0,14.1,1.0,0,0,1.1,1.1,0.9,0.9
69e11a01,1,11,2,0.09,0.5,10.5,0.0,0,0,1.0,1.0,0.0,0.0
d80b1835,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2a7d27c1,4,67,20,0.06,0.2,17.3,0.0,0,0,5.9,5.9,-1.9,-1.9
