id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
a9aa0d1d,4,15,6,1,0,0,1.2,1.2,2.8,2.8,244.5
aae9d04a,4,34,9,0,0,0,3.1,3.1,0.9,0.9,469.2
ab1ca213,2,10,2,2,2,2,1.9,0.4,0.1,-0.4,299.0
ab4449d6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ac4003af,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ac7e640b,0,2,0,0,0,0,0.3,0.3,-0.3,-0.3,18.8
ad84294f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aded8e6f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ae4e2852,0,1,0,0,0,0,0.0,0.0,0.0,0.0,20.4
ae5b04fe,0,2,0,0,0,0,0.2,0.2,-0.2,-0.2,17.4
ae64d449,0,15,2,3,0,0,0.6,0.6,-0.6,-0.6,397.5
ae7058f9,1,9,3,0,0,0,0.7,0.7,0.3,0.3,99.9
ae82fa48,2,13,5,1,0,0,1.3,1.3,0.7,0.7,226.2
ae94a6c5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ae9898c5,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,28.8
afa0d4e0,0,5,3,0,0,0,1.0,1.0,-1.0,-1.0,47.0
afe31d55,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
b0243215,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,7.6
b02af64f,0,2,1,0,0,0,0.0,0.0,0.0,0.0,26.4
b056e3da,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
b0f7e36c,9,70,26,0,0,0,6.9,6.9,2.1,2.1,2534.0
b1236c63,2,25,9,0,0,0,4.7,4.7,-2.7,-2.7,292.5
b1deecf8,0,3,2,0,0,0,0.2,0.2,-0.2,-0.2,46.2
b3af9be1,2,16,4,0,0,0,2.1,2.1,-0.1,-0.1,275.2
b3fd7075,1,3,2,0,0,0,1.0,1.0,0.0,0.0,32.4
b4a3d61a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
b5bf1770,0,12,3,0,0,0,1.0,1.0,-1.0,-1.0,236.4
b6964eb6,0,7,1,0,0,0,0.5,0.5,-0.5,-0.5,73.5
b6b2b820,0,8,2,0,0,0,0.2,0.2,-0.2,-0.2,220.0
b70bde8f,0,18,7,1,0,0,1.1,1.1,-1.1,-1.1,394.2
b7a5bc86,0,14,4,0,0,0,0.7,0.5,-0.7,-0.5,261.8
b96b595c,0,9,0,0,0,0,1.1,1.1,-1.1,-1.1,117.9
ba1e04b3,0,16,5,0,0,0,0.7,0.7,-0.7,-0.7,388.8
ba3d3bea,0,6,2,0,0,0,0.3,0.3,-0.3,-0.3,125.4
bb376bed,2,12,3,1,0,0,1.6,1.6,0.4,0.4,265.2
bbafc0c4,1,17,6,4,1,1,1.9,1.1,-0.9,-1.1,399.5
bd84fc61,1,11,6,0,0,0,0.7,0.7,0.3,0.3,171.6
bdc74a8f,0,10,1,0,0,0,0.4,0.4,-0.4,-0.4,223.0
bdd0692f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
be2706c0,2,6,3,0,0,0,1.1,1.1,0.9,0.9,73.8
be927d03,1,15,5,1,0,0,1.3,1.2,-0.3,-0.2,265.5
bee704fc,3,21,9,0,0,0,3.9,3.9,-0.9,-0.9,270.9
bf309d24,1,7,4,0,0,0,0.9,0.9,0.1,0.1,126.7
bf356094,1,17,7,0,0,0,1.7,1.7,-0.7,-0.7,253.3
bf39bdec,1,4,2,0,0,0,0.4,0.4,0.6,0.6,42.4
bf4d31d3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
bf57eaab,2,25,5,0,0,0,1.5,1.5,0.4999999999999999,0.4999999999999999,950.0
c010b898,0,13,3,0,0,0,0.8,0.8,-0.8,-0.8,187.2
c01c66d9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
c0c7ff58,3,43,15,1,0,0,2.0,2.0,1.0,1.0,967.5
c195ae4a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
c1d95617,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
c1e8e74e,0,4,1,0,0,0,0.1,0.1,-0.1,-0.1,84.4
c235e803,0,5,0,0,0,0,0.5,0.5,-0.5,-0.5,69.5
c283ddef,2,9,4,0,0,0,1.3,1.3,0.7,0.7,124.2
c316607a,2,12,3,0,0,0,1.3,1.3,0.7,0.7,164.4
c3a847c7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
c459a650,0,21,6,0,0,0,1.6,1.6,-1.6,-1.6,394.8
c4efe2b4,0,8,1,0,0,0,0.7,0.7,-0.7,-0.7,110.4
c50cee19,2,30,10,2,0,0,4.1,4.1,-2.1,-2.1,585.0
c53083ad,0,12,2,0,0,0,0.7,0.7,-0.7,-0.7,232.8
c56dc39e,2,29,8,0,0,0,3.3,3.3,-1.3,-1.3,374.1
c5adc293,0,3,0,2,0,0,0.1,0.1,-0.1,-0.1,77.4
c6056d58,2,29,11,0,0,0,3.4,3.4,-1.4,-1.4,336.4
c609e90e,1,2,2,0,0,0,0.1,0.1,0.9,0.9,20.8
c693347d,1,30,7,0,0,0,2.9,2.9,-1.9,-1.9,369.0
c6e8cf1f,3,19,7,0,0,0,1.8,1.8,1.2,1.2,319.2
c707411f,0,8,3,0,0,0,0.9,0.9,-0.9,-0.9,103.2
c7259b83,3,36,12,2,0,0,3.8,3.8,-0.8,-0.8,1580.4
