id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
0a1cb833,Jiří Pavlenka,cz CZE,GK,Werder Bremen,25,1992,34,34,3060,34.0,40,1.18,162,123,76.5,10,12,12,8,23.5,4,2,1,1,33.3,Matches
d6f6ce93,Julian Pollersbeck,de GER,GK,Hamburger SV,22,1994,10,10,900,10.0,15,1.50,47,32,68.1,4,1,5,1,10.0,0,0,0,0,,Matches
0d55d942,Alexander Schwolow,de GER,GK,Freiburg,25,1992,33,33,2906,32.3,53,1.64,151,102,67.5,8,11,14,9,27.3,5,4,0,1,0.0,Matches
0d8a37c2,Tobias Sippel,de GER,GK,M'Gladbach,29,1988,5,4,435,4.8,10,2.07,23,13,56.5,1,0,3,1,25.0,0,0,0,0,,Matches
420c18a1,Yann Sommer,ch SUI,GK,M'Gladbach,28,1988,30,30,2625,29.2,42,1.44,151,110,74.8,12,8,10,6,20.0,4,4,0,0,0.0,Matches
5b52d1f7,Tom Starke,de GER,GK,Bayern Munich,36,1981,2,2,180,2.0,0,0.00,4,4,100.0,2,0,0,2,100.0,0,0,0,0,,Matches
73e2f6eb,Philipp Tschauner,de GER,GK,Hannover 96,31,1985,31,31,2790,31.0,45,1.45,158,113,72.8,9,9,13,5,16.1,3,2,0,1,0.0,Matches
7d3e7da6,Sven Ulreich,de GER,GK,Bayern Munich,28,1988,29,29,2610,29.0,26,0.90,84,58,70.2,23,3,3,12,41.4,4,1,3,0,75.0,Matches
16b8fabd,Roman Weidenfeller,de GER,GK,Dortmund,36,1980,2,1,91,1.0,4,3.96,7,3,42.9,0,1,0,0,0.0,0,0,0,0,,Matches
5c4bf6ba,Robin Zentner,de GER,GK,Mainz 05,22,1994,15,15,1350,15.0,27,1.80,70,44,67.1,3,5,7,2,13.3,4,4,0,0,0.0,Matches
a0606ae8,Ron-Robert Zieler,de GER,GK,Stuttgart,28,1989,34,34,3060,34.0,36,1.06,155,117,79.4,15,6,13,12,35.3,6,4,2,0,33.3,Matches
