id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
3b9858f5,Marios Oikonomou,gr GRE,DF,Sampdoria,30-156,1992,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
d125f22f,David Okereke,ng NGA,"FW,MF",Cremonese,25-194,1997,23,1678,73,74.6,18.6,20,79,7,3,35,1,0.52,16,33,-17,-0.91,+0.35,20.5,33.3,-12.8,-0.69,+0.22,Matches
8ec109e6,Caleb Okoli,it ITA,DF,Atalanta,21-241,2001,13,845,65,37.6,9.4,9,85,8,4,20,12,1.85,14,8,+6,+0.64,+0.13,14.9,8.0,+6.9,+0.74,+0.35,Matches
41c12f75,Mathías Olivera,uy URU,DF,Napoli,25-131,1997,19,751,40,33.4,8.3,7,83,5,12,14,6,2.58,14,5,+9,+1.08,-0.90,11.6,7.7,+3.9,+0.46,-0.92,Matches
5417a3bf,Jan Oliveras,es ESP,DF,Roma,18-247,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
e9c0c1b2,André Onana,cm CMR,GK,Inter,26-343,1996,16,1440,90,61.5,16.0,16,90,16,0,,10,2.19,29,14,+15,+0.94,+0.74,26.4,13.9,+12.5,+0.78,+0.07,Matches
43a166b4,Divock Origi,be BEL,FW,Milan,27-327,1995,17,654,38,29.1,7.3,6,69,1,11,22,2,1.76,12,9,+3,+0.41,+0.02,9.7,8.8,+0.9,+0.12,-0.40,Matches
e14ec482,Riccardo Orsolini,it ITA,FW,Bologna,26-046,1997,22,1507,69,67.0,16.7,16,85,9,6,25,2,1.59,19,24,-5,-0.30,-0.54,17.4,22.4,-5.0,-0.30,-0.27,Matches
8c90fd7a,Victor Osimhen,ng NGA,FW,Napoli,24-072,1998,21,1748,83,77.7,19.4,20,85,9,1,45,0,2.52,45,12,+33,+1.70,+0.09,35.0,13.8,+21.2,+1.09,+0.06,Matches
ea02beaf,Remi Oudin,fr FRA,FW,Lecce,26-113,1996,18,413,23,18.4,4.6,2,52,0,16,19,3,1.28,4,4,0,0.00,+0.24,4.5,4.7,-0.2,-0.04,+0.32,Matches
ed90babd,Adam Ounas,dz ALG,FW,Napoli,26-120,1996,2,15,8,0.7,0.2,0,,0,2,8,0,3.00,1,0,+1,+6.00,+4.35,0.3,0.0,+0.3,+1.51,+0.43,Matches
cf1c23d8,Daniele Padelli,it ITA,GK,Udinese,37-137,1985,0,,,,,0,,0,0,,25,,,,,,,,,,,,Matches
8daee720,Simone Pafundi,it ITA,MF,Udinese,17-025,2006,2,11,6,0.5,0.1,0,,0,2,6,13,0.50,0,0,0,0.00,-0.12,0.2,0.3,-0.2,-1.35,-1.28,Matches
f8d41a8c,Martin Palumbo,no NOR,MF,Udinese,21-006,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
3d6cee81,Flavio Paoletti,it ITA,MF,Sampdoria,20-054,2003,5,88,18,3.9,1.0,0,,0,5,18,5,0.40,0,1,-1,-1.02,+0.10,0.8,1.7,-0.9,-0.97,-0.32,Matches
dff153a4,Leandro Paredes,ar ARG,MF,Juventus,28-255,1994,16,590,37,26.2,6.6,5,70,2,11,22,2,1.81,10,8,+2,+0.31,-0.67,11.3,10.6,+0.8,+0.11,-0.37,Matches
0967845b,Fabiano Parisi,it ITA,DF,Empoli,22-122,2000,22,1866,85,82.9,20.7,22,85,19,0,,1,1.18,18,25,-7,-0.34,+0.37,19.4,29.8,-10.4,-0.50,+0.69,Matches
e599253a,Mario Pašalić,hr CRO,"MF,FW",Atalanta,28-030,1995,20,1051,53,46.7,11.7,12,71,1,8,26,2,1.65,18,15,+3,+0.26,-0.57,20.3,14.5,+5.7,+0.49,-0.05,Matches
f7223718,Patric,es ESP,DF,Lazio,29-328,1993,14,1075,77,47.8,11.9,12,85,10,2,27,8,2.29,23,6,+17,+1.42,+1.04,17.6,14.7,+2.9,+0.24,+0.05,Matches
79b0d6a0,Rui Patrício,pt POR,GK,Roma,35-024,1988,25,2250,90,100.0,25.0,25,90,25,0,,0,1.88,32,21,+11,+0.44,,38.7,18.0,+20.6,+0.83,,Matches
c224f4c3,Leonardo Pedicillo,it ITA,MF,Spezia,20-050,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
3ca7254a,Pedro,es ESP,FW,Lazio,35-226,1987,23,1284,56,57.1,14.3,11,76,2,12,37,0,1.83,23,14,+9,+0.63,-0.58,19.1,14.1,+5.0,+0.35,+0.30,Matches
f058ed1f,Gianluca Pegolo,it ITA,GK,Sassuolo,41-351,1981,2,180,90,8.0,2.0,2,90,2,0,,23,0.50,1,3,-2,-1.00,-0.78,2.1,4.1,-2.0,-1.00,-0.98,Matches
a44d3a3c,Pietro Pellegri,it ITA,FW,Torino,21-359,2001,11,369,34,16.4,4.1,4,61,0,7,18,3,1.27,7,5,+2,+0.49,+0.68,3.7,5.3,-1.6,-0.38,-0.39,Matches
4a5a45c7,Lorenzo Pellegrini,it ITA,MF,Roma,26-265,1996,21,1757,84,78.1,19.5,21,84,9,0,,3,1.86,25,16,+9,+0.46,+0.10,31.4,13.3,+18.1,+0.93,+0.46,Matches
3b61c9ec,Luca Pellegrini,it ITA,"DF,MF",Lazio,24-004,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
7afb1573,Pepín,gq EQG,MF,Monza,26-209,1996,14,752,54,33.4,8.4,8,76,3,6,24,10,1.21,9,13,-4,-0.48,-0.42,11.0,12.6,-1.6,-0.19,-0.19,Matches
75f2c59f,Roberto Pereyra,ar ARG,"DF,MF",Udinese,32-063,1991,22,1767,80,78.5,19.6,21,83,12,1,32,2,1.27,29,26,+3,+0.15,+0.15,25.4,26.6,-1.2,-0.06,+0.04,Matches
f7c491f1,Nehuén Pérez,ar ARG,DF,Udinese,22-260,2000,22,1838,84,81.7,20.4,22,84,15,0,,0,1.18,27,24,+3,+0.15,+0.15,26.1,27.1,-0.9,-0.05,+0.13,Matches
b9e11c1d,Simone Perilli,it ITA,GK,Hellas Verona,28-063,1995,1,90,90,4.0,1.0,1,90,1,0,,22,1.00,0,0,0,0.00,+0.71,1.1,1.2,-0.1,-0.12,+0.13,Matches
4c62d0c8,Mattia Perin,it ITA,GK,Juventus,30-121,1992,8,678,85,30.1,7.5,7,90,7,1,48,16,1.88,10,4,+6,+0.80,-0.01,9.5,10.5,-1.0,-0.13,-0.74,Matches
00a17eba,Samuele Perisan,it ITA,GK,Empoli,25-202,1997,1,90,90,4.0,1.0,1,90,1,0,,22,0.00,1,2,-1,-1.00,-0.63,1.0,0.8,+0.2,+0.19,+0.84,Matches
780e3631,Matteo Pessina,it ITA,MF,Monza,25-324,1997,23,1883,82,83.7,20.9,22,84,15,1,30,1,1.39,26,28,-2,-0.10,+0.64,26.4,25.6,+0.7,+0.03,+0.60,Matches
03f946ed,Andrea Petagna,it ITA,FW,Monza,27-254,1995,20,1092,55,48.5,12.1,13,69,1,7,28,1,1.10,15,23,-8,-0.66,-0.89,14.8,18.6,-3.8,-0.31,-0.49,Matches
149c5f5d,Giuseppe Pezzella,it ITA,DF,Lecce,25-102,1997,11,737,67,32.8,8.2,8,81,5,3,31,11,0.73,7,13,-6,-0.73,-0.79,7.3,11.2,-4.0,-0.49,-0.27,Matches
5585dc1e,Edoardo Piana,it ITA,GK,Udinese,19-163,2003,0,,,,,0,,0,0,,25,,,,,,,,,,,,Matches
17f3620a,Krzysztof Piątek,pl POL,FW,Salernitana,27-253,1995,21,1438,68,63.9,16.0,16,78,8,5,37,0,0.95,20,34,-14,-0.88,-0.65,16.6,29.5,-12.9,-0.81,+0.08,Matches
1cadaf34,Roberto Piccoli,it ITA,FW,Hellas Verona,22-043,2001,7,192,27,8.5,2.1,2,45,0,5,20,5,0.57,2,3,-1,-0.47,+0.23,1.6,3.4,-1.9,-0.88,-0.68,Matches
1cadaf34,Roberto Piccoli,it ITA,"FW,MF",Empoli,22-043,2001,5,134,27,6.0,1.5,1,56,0,4,20,0,0.40,2,3,-1,-0.67,-0.29,2.3,3.3,-1.0,-0.66,-0.04,Matches
f71ad8cb,Charles Pickel,ch SUI,MF,Cremonese,25-300,1997,23,1712,74,76.1,19.0,21,79,11,2,25,1,0.52,14,31,-17,-0.89,+0.44,19.1,29.5,-10.4,-0.55,+0.82,Matches
ae67e0c4,Edoardo Pieragnolo,it ITA,DF,Sassuolo,20-067,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
08aa9cd1,Andrea Pinamonti,it ITA,FW,Sassuolo,23-296,1999,21,1473,70,65.5,16.4,17,80,7,4,30,0,1.10,16,20,-4,-0.24,+0.10,19.9,20.4,-0.5,-0.03,+0.19,Matches
f6a06749,Carlo Pinsoglio,it ITA,GK,Juventus,32-360,1990,0,,,,,0,,0,0,,25,,,,,,,,,,,,Matches
caec77da,Lorenzo Pirola,it ITA,DF,Salernitana,21-019,2002,13,923,71,41.0,10.3,10,86,6,3,22,11,0.92,8,22,-14,-1.37,-1.23,7.0,18.2,-11.2,-1.09,-0.43,Matches
2c38b327,Marko Pjaca,hr CRO,"MF,FW",Empoli,27-309,1995,12,442,37,19.6,4.9,5,58,0,7,22,8,0.75,5,6,-1,-0.20,+0.24,3.6,10.0,-6.4,-1.31,-0.86,Matches
55a1cac2,Tommaso Pobega,it ITA,MF,Milan,23-239,1999,13,574,44,25.5,6.4,6,76,2,7,17,12,2.08,14,9,+5,+0.78,+0.52,9.0,7.3,+1.6,+0.25,-0.21,Matches
d697a2d0,Suf Podgoreanu,il ISR,FW,Spezia,21-050,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
867239d3,Paul Pogba,fr FRA,"MF,DF",Juventus,29-361,1993,2,36,18,1.6,0.4,0,,0,2,18,1,1.50,2,0,+2,+5.00,+4.27,1.0,0.1,+1.0,+2.42,+2.06,Matches
5e861944,Matteo Politano,it ITA,FW,Napoli,29-220,1993,21,904,43,40.2,10.0,11,60,0,10,24,4,2.52,19,8,+11,+1.10,-0.98,20.2,9.1,+11.1,+1.10,+0.04,Matches
2a6cd437,Marin Pongračić,hr CRO,DF,Lecce,25-181,1997,9,790,88,35.1,8.8,9,88,8,0,,5,1.44,9,9,0,0.00,+0.31,7.6,8.0,-0.4,-0.04,+0.40,Matches
7f609bfc,Stefan Posch,at AUT,DF,Bologna,25-301,1997,18,1538,85,68.4,17.1,18,85,14,0,,3,1.72,24,21,+3,+0.18,+0.93,19.9,21.3,-1.4,-0.08,+0.40,Matches
ec6773f5,Mateusz Praszelik,pl POL,MF,Hellas Verona,22-166,2000,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
277da414,Ivan Provedel,it ITA,GK,Lazio,28-359,1994,25,2243,90,99.7,24.9,24,90,24,1,83,0,1.92,41,19,+22,+0.88,+0.88,33.2,27.8,+5.4,+0.22,-0.49,Matches
62437b4f,Ignacio Pussetto,ar ARG,"MF,DF",Sampdoria,27-080,1995,5,152,30,6.8,1.7,1,53,0,4,25,3,0.60,0,2,-2,-1.18,-0.07,0.7,3.5,-2.8,-1.64,-1.05,Matches
88f53b75,Niklas Pyyhtiä,fi FIN,MF,Bologna,19-167,2003,3,37,12,1.6,0.4,0,,0,3,12,7,1.00,0,0,0,0.00,+0.12,0.5,0.1,+0.4,+0.88,+1.11,Matches
