id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
ef3909cd,Matheus,br BRA,GK,pt Braga,27,1992,4,4,360,4.0,5,1.25,20,14,75.0,2,0,2,1,25.0,2,0,1,1,100.0,Matches
3318286e,Luís Maximiano,pt POR,GK,pt Sporting CP,20,1999,4,3,354,3.9,7,1.78,21,14,81.0,2,0,1,1,33.3,3,3,0,0,0.0,Matches
f3a97d02,Allan McGregor,sct SCO,GK,sct Rangers,37,1982,10,10,900,10.0,12,1.20,33,22,66.7,4,3,3,3,30.0,1,1,0,0,0.0,Matches
33887998,Edouard Mendy,sn SEN,GK,fr Rennes,27,1992,4,4,274,3.0,6,1.97,14,8,64.3,0,1,3,0,0.0,1,1,0,0,0.0,Matches
d436eb94,Simon Mignolet,be BEL,GK,be Club Brugge,31,1988,2,2,180,2.0,6,3.00,14,8,64.3,0,1,1,0,0.0,1,1,0,0,0.0,Matches
9fa26bc2,Vanja Milinković-Savić,rs SRB,GK,be Standard Liège,22,1997,3,3,270,3.0,6,2.00,17,11,64.7,1,0,2,1,33.3,0,0,0,0,,Matches
30223b33,Antonio Mirante,it ITA,GK,it Roma,36,1983,2,2,151,1.7,2,1.19,6,5,66.7,0,2,0,0,0.0,0,0,0,0,,Matches
5bfb7572,Aleksandr Mokin,kz KAZ,GK,kz Astana FK,38,1981,1,0,65,0.7,6,8.31,13,7,69.2,0,0,0,0,,2,2,0,0,0.0,Matches
28a65a2c,Jessy Moulin,fr FRA,GK,fr Saint-Étienne,33,1986,2,2,180,2.0,2,1.00,9,7,77.8,0,1,1,0,0.0,0,0,0,0,,Matches
3acadb7f,Đorđe Nikolić,rs SRB,GK,ch Basel,22,1997,4,4,360,4.0,4,1.00,14,10,78.6,3,0,1,3,75.0,2,1,0,1,0.0,Matches
c631f952,Jonas Omlin,ch SUI,GK,ch Basel,25,1994,7,7,630,7.0,4,0.57,21,17,90.5,5,1,1,4,57.1,2,2,0,0,0.0,Matches
e9c0c1b2,André Onana,cm CMR,GK,nl Ajax,23,1996,1,1,90,1.0,1,1.00,1,0,0.0,1,0,0,0,0.0,0,0,0,0,,Matches
cf1c23d8,Daniele Padelli,it ITA,GK,it Inter,33,1985,2,2,180,2.0,1,0.50,4,3,75.0,2,0,0,1,50.0,0,0,0,0,,Matches
213cd822,Yuriy Pankiv,ua UKR,GK,ua FC Oleksandriya,34,1984,6,6,540,6.0,10,1.67,25,15,68.0,0,3,3,0,0.0,2,2,0,0,0.0,Matches
79b0d6a0,Rui Patrício,pt POR,GK,eng Wolves,31,1988,10,10,900,10.0,10,1.00,34,24,73.5,5,2,3,4,40.0,1,1,0,0,0.0,Matches
c89e8aae,Pavao Pervan,at AUT,GK,de Wolfsburg,31,1987,5,5,450,5.0,7,1.40,13,6,46.2,2,2,1,1,20.0,0,0,0,0,,Matches
6bd05d38,Ilya Pomazun,ru RUS,GK,ru CSKA Moscow,22,1996,1,1,90,1.0,0,0.00,4,4,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
113fb4ea,Andrés Prieto,es ESP,GK,es Espanyol,25,1993,3,3,270,3.0,7,2.33,12,5,41.7,1,0,2,0,0.0,0,0,0,0,,Matches
c8a88acd,Silvio Proto,be BEL,GK,it Lazio,36,1983,2,2,180,2.0,2,1.00,10,8,80.0,1,0,1,1,50.0,0,0,0,0,,Matches
34c3b935,Andriy Pyatov,ua UKR,GK,ua Shakhtar,35,1984,6,6,540,6.0,11,1.83,28,17,64.3,4,1,1,1,16.7,2,1,0,1,0.0,Matches
22db7a5e,Renan Ribeiro,br BRA,GK,pt Sporting CP,29,1990,5,5,393,4.4,5,1.15,23,19,78.3,3,0,2,2,40.0,0,0,0,0,,Matches
1e26e376,Sergio Romero,ar ARG,GK,eng Manchester Utd,32,1987,9,9,840,9.3,2,0.21,13,11,84.6,8,1,0,7,77.8,0,0,0,0,,Matches
da8b19e2,John Ruddy,eng ENG,GK,eng Wolves,32,1986,1,1,90,1.0,0,0.00,0,0,,1,0,0,1,100.0,0,0,0,0,,Matches
cac76a72,Stéphane Ruffier,fr FRA,GK,fr Saint-Étienne,32,1986,4,4,360,4.0,6,1.50,8,4,25.0,0,3,1,1,25.0,0,0,0,0,,Matches
911680d8,Robbin Ruiter,nl NED,GK,nl PSV Eindhoven,32,1987,1,1,90,1.0,1,1.00,4,3,75.0,1,0,0,0,0.0,0,0,0,0,,Matches
a70b8345,Frederik Rønnow,dk DEN,GK,de Eint Frankfurt,26,1992,5,5,450,5.0,7,1.40,20,13,65.0,3,0,2,1,20.0,0,0,0,0,,Matches
903b6e8b,José Sá,pt POR,GK,gr Olympiacos,26,1993,3,3,300,3.3,3,0.90,11,8,72.7,1,1,1,0,0.0,0,0,0,0,,Matches
fd834d1d,Tiago Sá,pt POR,GK,pt Braga,24,1995,1,1,90,1.0,2,2.00,6,4,66.7,1,0,0,0,0.0,0,0,0,0,,Matches
d97b252e,Matvei Safonov,ru RUS,GK,ru Krasnodar,20,1999,3,3,270,3.0,7,2.33,20,14,65.0,1,0,2,1,33.3,0,0,0,0,,Matches
595ccab1,Məhəmmədəliyev Şahruddin Maqomedoviç,az AZE,GK,az Qarabağ Ağdam,25,1994,1,1,90,1.0,1,1.00,3,2,66.7,0,1,0,0,0.0,0,0,0,0,,Matches
74733221,Romain Salin,fr FRA,GK,fr Rennes,35,1984,2,2,180,2.0,1,0.50,3,2,66.7,1,0,1,1,50.0,0,0,0,0,,Matches
6fe5c35b,Alexander Schlager,at AUT,GK,at LASK,23,1996,10,10,900,10.0,12,1.20,34,22,70.6,5,2,3,4,40.0,2,2,0,0,0.0,Matches
1c98558c,João Miguel Macedo Silva,pt POR,GK,pt Vitória,24,1995,4,4,360,4.0,8,2.00,17,10,52.9,1,0,3,0,0.0,0,0,0,0,,Matches
420c18a1,Yann Sommer,ch SUI,GK,de M'Gladbach,30,1988,6,6,540,6.0,9,1.50,25,16,64.0,2,2,2,1,16.7,0,0,0,0,,Matches
8f8c6934,David Soria,es ESP,GK,es Getafe,26,1993,4,4,360,4.0,4,1.00,8,5,50.0,2,0,2,2,50.0,0,0,0,0,,Matches
27d902c8,Cican Stankovic,at AUT,GK,at RB Salzburg,26,1992,2,2,180,2.0,6,3.00,15,9,60.0,0,1,1,0,0.0,0,0,0,0,,Matches
c089980e,Vladimir Stojković,rs SRB,GK,rs Partizan,36,1983,6,6,519,5.8,9,1.56,19,10,57.9,2,2,2,0,0.0,1,1,0,0,0.0,Matches
339fe0e8,Thomas Strakosha,al ALB,GK,it Lazio,24,1995,4,4,360,4.0,7,1.75,12,5,50.0,1,0,3,0,0.0,1,1,0,0,0.0,Matches
ce17b5eb,Kevin Trapp,de GER,GK,de Eint Frankfurt,29,1990,5,5,450,5.0,10,2.00,27,17,66.7,1,1,3,0,0.0,1,1,0,0,0.0,Matches
4b1793b0,Lars Unnerstall,de GER,GK,nl PSV Eindhoven,29,1990,2,2,180,2.0,5,2.50,9,4,55.6,0,1,1,0,0.0,1,1,0,0,0.0,Matches
7b456af7,Tomáš Vaclík,cz CZE,GK,es Sevilla,30,1989,2,2,180,2.0,1,0.50,2,1,100.0,1,1,0,1,50.0,1,1,0,0,0.0,Matches
2bea06e0,Bruno Varela,pt POR,GK,nl Ajax,24,1994,1,1,90,1.0,2,2.00,4,2,50.0,0,0,1,0,0.0,0,0,0,0,,Matches
22a94b80,Kenneth Vermeer,nl NED,GK,nl Feyenoord,33,1986,4,4,360,4.0,4,1.00,14,10,85.7,1,1,2,1,25.0,3,2,0,1,0.0,Matches
03df04ff,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,25,1994,2,2,180,2.0,5,2.50,16,12,68.8,0,1,1,0,0.0,0,0,0,0,,Matches
110338ae,Boy Waterman,nl NED,GK,cy APOEL,35,1984,1,1,90,1.0,1,1.00,5,4,100.0,0,0,1,0,0.0,1,1,0,0,0.0,Matches
bd3e08b6,Utku Yuvakuran,tr TUR,GK,tr Beşiktaş,21,1997,1,1,90,1.0,4,4.00,7,3,42.9,0,0,1,0,0.0,0,0,0,0,,Matches
cc1a0c57,Jeroen Zoet,nl NED,GK,nl PSV Eindhoven,28,1991,3,3,270,3.0,6,2.00,19,13,73.7,1,1,1,1,33.3,1,1,0,0,0.0,Matches
30263816,Arild Østbø,no NOR,GK,no Rosenborg,28,1991,1,1,90,1.0,1,1.00,2,1,50.0,0,1,0,0,0.0,0,0,0,0,,Matches
