id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
0107757e,Filip Jörgensen,dk DEN,GK,Villarreal,20-329,2002,1,1,90,1.0,1,1.00,3,2,66.7,0,0,1,0,0.0,0,0,0,0,,Matches
2fa2a875,Benjamin Lecomte,fr FRA,GK,Espanyol,31-319,1991,10,10,899,10.0,14,1.40,40,27,65.0,1,5,4,1,10.0,0,0,0,0,,Matches
6c4776b1,Jeremías Ledesma,ar ARG,GK,Cádiz,30-026,1993,25,25,2250,25.0,37,1.48,136,100,77.9,6,9,10,9,36.0,8,7,1,0,12.5,Matches
73683fa9,Diego López,es ESP,GK,Rayo Vallecano,41-128,1981,1,1,90,1.0,3,3.00,4,1,25.0,0,0,1,0,0.0,0,0,0,0,,Matches
3061e1ec,Andriy Lunin,ua UKR,GK,Real Madrid,24-028,1999,6,6,540,6.0,3,0.50,13,11,76.9,4,1,1,3,50.0,0,0,0,0,,Matches
d4b73232,Giorgi Mamardashvili,ge GEO,GK,Valencia,22-163,2000,24,24,2160,24.0,28,1.17,101,75,74.3,6,5,13,4,16.7,5,2,0,3,0.0,Matches
853b7c48,Agustín Marchesín,ar ARG,GK,Celta Vigo,34-360,1988,19,19,1710,19.0,29,1.53,72,42,62.5,5,5,9,6,31.6,4,2,2,0,50.0,Matches
d9235a45,Diego Mariño,es ESP,GK,Almería,32-306,1990,1,0,45,0.5,2,4.00,5,3,60.0,0,0,0,0,,0,0,0,0,,Matches
8fae77ea,Jordi Masip,es ESP,GK,Valladolid,34-067,1989,17,17,1517,16.9,23,1.36,86,60,76.7,6,2,9,5,29.4,6,3,3,0,50.0,Matches
ee8508c0,Jan Oblak,si SVN,GK,Atlético Madrid,30-063,1993,22,22,1952,21.7,17,0.78,64,47,75.0,12,5,5,8,36.4,2,1,0,1,0.0,Matches
97852360,Fernando Pacheco,es ESP,GK,Almería,30-297,1992,1,1,90,1.0,2,2.00,5,3,60.0,0,0,1,0,0.0,0,0,0,0,,Matches
97852360,Fernando Pacheco,es ESP,GK,Espanyol,30-297,1992,3,3,270,3.0,3,1.00,14,11,78.6,2,0,1,1,33.3,0,0,0,0,,Matches
58ad9383,Predrag Rajković,rs SRB,GK,Mallorca,27-131,1995,24,24,2160,24.0,25,1.04,84,58,76.2,9,4,11,8,33.3,6,5,1,0,16.7,Matches
e358587b,Pepe Reina,es ESP,GK,Villarreal,40-192,1982,9,9,810,9.0,12,1.33,35,23,74.3,5,1,3,2,22.2,3,3,0,0,0.0,Matches
374ee424,Álex Remiro,es ESP,GK,Real Sociedad,27-352,1995,24,24,2160,24.0,23,0.96,86,64,73.3,13,5,6,9,37.5,1,0,1,0,100.0,Matches
625c144a,Gerónimo Rulli,ar ARG,GK,Villarreal,30-295,1992,14,14,1260,14.0,10,0.71,56,46,82.1,6,3,5,7,50.0,0,0,0,0,,Matches
ea83bfa6,Rui Silva,pt POR,GK,Betis,29-032,1994,18,18,1620,18.0,20,1.11,70,50,72.9,10,2,6,7,38.9,1,1,0,0,0.0,Matches
5dcf3e90,Unai Simón,es ESP,GK,Athletic Club,25-273,1997,22,22,1935,21.5,25,1.16,73,50,67.1,9,5,8,8,36.4,1,1,0,0,0.0,Matches
8f8c6934,David Soria,es ESP,GK,Getafe,29-341,1993,25,25,2250,25.0,34,1.36,112,78,72.3,6,8,11,7,28.0,6,3,3,0,50.0,Matches
6f51e382,Marc-André ter Stegen,de GER,GK,Barcelona,30-315,1992,24,24,2160,24.0,8,0.33,54,47,88.9,20,2,2,18,75.0,2,2,0,0,0.0,Matches
cde52ef5,Iván Villar,es ESP,GK,Celta Vigo,25-245,1997,5,5,450,5.0,5,1.00,20,15,80.0,2,2,1,2,40.0,1,1,0,0,0.0,Matches
