id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
8f62b6ee,Hugo Lloris,fr FRA,GK,Tottenham,36-075,1986,21.0,29,1,0,2,1,25.7,0.26,-2.3,-0.11,68,179,38.0,459,94,30.7,31.3,163,23.3,24.9,274,16,5.8,26,1.24,14.1,Matches
7956236f,Emiliano Martínez,ar ARG,GK,Aston Villa,30-190,1992,22.4,31,2,1,5,4,25.5,0.26,-1.5,-0.07,121,312,38.8,678,84,35.4,33.2,144,50.0,41.6,294,39,13.3,27,1.21,14.3,Matches
33887998,Edouard Mendy,sn SEN,GK,Chelsea,31-010,1992,8.5,12,0,0,4,0,11.7,0.35,-0.3,-0.03,27,76,35.5,212,42,23.1,28.1,56,48.2,37.3,117,8,6.8,9,1.06,13.8,Matches
6b625ac2,Illan Meslier,fr FRA,GK,Leeds United,23-009,2000,25.0,40,2,1,5,1,33.3,0.28,-5.7,-0.23,74,339,21.8,576,143,40.5,34.3,198,53.5,42.2,316,27,8.5,49,1.96,16.1,Matches
ecada4fc,Keylor Navas,cr CRC,GK,Nott'ham Forest,36-086,1986,5.0,9,1,0,1,0,7.8,0.33,-1.2,-0.24,36,98,36.7,142,24,47.2,37.8,50,62.0,43.9,89,6,6.7,8,1.60,12.0,Matches
a9dc785c,Neto,br BRA,GK,Bournemouth,33-235,1989,14.5,20,4,0,5,1,21.8,0.26,+2.8,+0.19,102,249,41.0,316,67,50.6,38.8,124,71.8,46.5,320,25,7.8,16,1.10,11.7,Matches
e7ee38c3,Robin Olsen,se SWE,GK,Aston Villa,33-062,1990,2.6,7,1,0,3,0,5.5,0.30,-1.5,-0.58,12,52,23.1,87,17,43.7,37.5,24,58.3,46.1,38,4,10.5,3,1.14,16.2,Matches
4806ec67,Jordan Pickford,eng ENG,GK,Everton,29-004,1994,25.0,38,3,1,4,0,40.1,0.31,+2.1,+0.08,187,526,35.6,685,112,54.3,41.4,218,70.6,52.4,368,13,3.5,30,1.20,15.1,Matches
4b40d9ca,Nick Pope,eng ENG,GK,Newcastle Utd,30-326,1992,23.2,17,1,0,5,0,18.3,0.25,+1.3,+0.06,82,256,32.0,469,152,34.3,33.4,131,72.5,52.8,296,21,7.1,52,2.24,19.3,Matches
466fb2c5,Aaron Ramsdale,eng ENG,GK,Arsenal,24-301,1998,26.0,25,2,0,4,1,24.5,0.27,+0.5,+0.02,76,280,27.1,639,128,35.1,33.4,95,58.9,49.4,264,16,6.1,32,1.23,16.8,Matches
98ea5115,David Raya,es ESP,GK,Brentford,27-177,1995,24.0,32,1,0,7,2,32.4,0.24,+2.4,+0.10,227,556,40.8,829,107,51.6,39.6,176,72.7,52.8,390,38,9.7,36,1.50,15.7,Matches
17acc2ed,Marek Rodák,sk SVK,GK,Fulham,26-088,1996,2.0,2,0,0,0,0,2.0,0.51,0.0,+0.01,16,47,34.0,46,3,73.9,46.0,15,86.7,60.0,26,1,3.8,2,1.00,14.0,Matches
903b6e8b,José Sá,pt POR,GK,Wolves,30-053,1993,26.0,35,1,0,4,1,32.7,0.28,-1.3,-0.05,98,313,31.3,689,130,28.6,30.6,195,59.5,45.2,400,31,7.8,23,0.88,13.2,Matches
6a713852,Robert Sánchez,es ESP,GK,Brighton,25-113,1997,22.0,29,5,0,4,3,24.1,0.26,-1.9,-0.09,56,201,27.9,616,98,24.7,29.3,127,38.6,35.9,220,17,7.7,13,0.59,12.5,Matches
28300a16,Jason Steele,eng ENG,GK,Brighton,32-205,1990,1.0,0,0,0,0,0,0.2,0.10,+0.2,+0.19,1,4,25.0,30,4,13.3,22.8,2,0.0,11.0,4,0,0.0,3,3.00,20.6,Matches
fe558029,Mark Travers,ie IRL,GK,Bournemouth,23-297,1999,10.5,31,2,0,8,2,22.1,0.34,-6.9,-0.66,70,146,47.9,215,47,38.1,32.6,109,58.7,45.7,206,5,2.4,4,0.38,9.6,Matches
d3ce0e89,Danny Ward,wls WAL,GK,Leicester City,29-262,1993,25.0,43,2,2,5,4,35.1,0.29,-3.9,-0.15,92,298,30.9,723,151,30.0,30.4,191,42.4,35.3,345,21,6.1,38,1.52,15.4,Matches
