id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
56dd5e10,0,2,0,0.0,0.0,24.4,0.0,0,0,0.0,0.0,0.0,0.0
d2ddff2d,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
f5044e54,0,1,0,0.0,0.0,27.8,0.0,0,0,0.0,0.0,0.0,0.0
7dc7187e,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
c3e4ecbb,0,2,0,0.0,0.0,13.8,0.0,0,0,0.1,0.1,-0.1,-0.1
e8918589,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
614f69aa,0,5,2,0.0,0.0,26.2,0.0,0,0,0.2,0.2,-0.2,-0.2
2628fd2b,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2ba38347,0,3,0,0.0,0.0,13.5,0.0,0,0,0.6,0.6,-0.6,-0.6
370ae604,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
ac290817,2,5,2,0.4,1.0,14.3,0.0,0,0,1.7,1.7,0.3,0.3
be9938ed,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
47c7a40c,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
b1dae700,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
c54ea7f0,5,11,3,0.09,0.33,26.4,0.0,4,4,3.7,0.6,1.3,0.4
57a46f3f,0,3,1,0.0,0.0,23.0,0.0,0,0,0.5,0.5,-0.5,-0.5
4d6a842d,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
f5deef4c,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
66a7effe,1,8,2,0.13,0.5,19.9,0.0,0,0,0.4,0.4,0.6,0.6
5700824a,0,10,3,0.0,0.0,12.9,0.0,0,0,1.6,1.6,-1.6,-1.6
8e371868,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
6e5497ca,2,12,5,0.17,0.4,14.3,0.0,0,0,1.6,1.6,0.4,0.4
58f077c0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
c455a2b2,1,3,1,0.33,1.0,23.1,0.0,0,0,0.1,0.1,0.9,0.9
8f62b6ee,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
