id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
2b5a35e5,13,1,0,0,0,0,0,0,0,0,0,0,0
2c127b6f,207,96,14,0,2,0,0,0,0,0,0,1,0
2d22cea7,663,45,10,5,4,45,7,21,8,2,0,2,20
2d70dbe5,296,238,61,1,2,0,0,0,0,0,0,2,0
2db2fd7b,1095,39,35,2,4,5,2,0,0,0,0,1,2
2f9e4435,266,12,0,3,1,18,8,1,0,0,0,1,14
3010aefb,302,23,5,0,0,24,17,0,0,0,0,0,8
30144daa,545,13,1,1,0,26,4,1,0,1,0,0,21
30af8b93,1518,346,54,1,10,127,256,36,21,5,0,9,32
31626657,1617,35,25,7,21,37,8,2,0,1,0,8,49
316e70c7,12,1,0,0,0,0,0,0,0,0,0,0,1
3189f61a,886,26,23,1,3,3,3,0,0,0,0,1,11
31a62dc7,1453,291,22,3,22,66,269,0,0,0,0,11,34
321a71a7,529,18,9,1,9,5,5,0,0,0,0,0,3
32c2d95f,1471,101,89,0,32,4,9,0,0,0,0,6,26
33508c78,45,8,5,0,0,5,1,2,0,1,0,1,1
34a0f5ff,533,66,22,2,3,69,6,37,20,12,0,3,14
34a88e3e,221,15,1,0,0,30,4,10,6,2,0,0,10
3544641e,167,25,0,1,0,4,1,0,0,0,0,1,8
3681cfff,780,38,36,1,5,1,2,0,0,0,0,3,3
3708e9fa,643,111,19,4,1,111,8,78,27,38,0,5,16
375622c5,2431,117,87,4,32,39,25,2,0,0,0,10,34
37d04e90,766,61,24,2,2,71,4,29,11,11,0,2,29
380a15e2,213,99,13,0,0,0,0,0,0,0,0,1,0
3814b753,199,23,1,1,1,10,3,4,3,0,0,1,10
381d7d54,39,4,2,0,0,4,0,0,0,0,0,0,0
3935e52e,218,31,2,0,1,7,29,0,0,0,0,2,7
397ba086,81,12,0,0,1,0,1,0,0,0,0,1,0
3befc2b6,1633,35,32,0,24,9,3,0,0,0,0,8,8
3c6bbbab,633,135,8,0,4,48,127,0,0,0,0,1,17
3cc4bb19,371,117,9,0,1,45,90,18,11,7,0,0,13
