id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
e5c1e0ca,Erik Palmer-Brown,us USA,DF,Troyes,24,1997,19.3,541,652,83.0,10155,4340,208,229,90.8,274,309,88.7,50,88,56.8,0,0.1,0.7,-0.1,3,28,3,0,36,Matches
e0bc6fdc,Emerson Palmieri,it ITA,DF,Lyon,26,1994,25.2,1541,1820,84.7,23670,7832,831,893,93.1,569,668,85.2,97,171,56.7,2,3.6,3.5,-1.6,31,94,15,6,101,Matches
9b6f7fd5,Lucas Paquetá,br BRA,"MF,FW",Lyon,23,1997,30.0,1241,1586,78.2,17756,5118,705,819,86.1,360,455,79.1,81,140,57.9,6,4.5,4.9,+1.5,41,132,35,3,168,Matches
2306bfde,Rubén Pardo,es ESP,MF,Bordeaux,28,1992,0.1,1,1,100.0,11,9,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
dff153a4,Leandro Paredes,ar ARG,MF,Paris S-G,27,1994,9.3,896,937,95.6,14984,4771,420,432,97.2,380,385,98.7,75,89,84.3,2,0.4,0.5,+1.6,7,85,3,0,55,Matches
25146df0,Strahinja Pavlović,rs SRB,DF,Monaco,20,2001,5.0,330,399,82.7,6542,2314,105,116,90.5,183,202,90.6,36,67,53.7,0,0.2,0.4,-0.2,1,29,9,3,33,Matches
58ae47b2,Dimitri Payet,fr FRA,"FW,MF",Marseille,34,1987,28.8,1241,1675,74.1,21543,6101,637,733,86.9,376,502,74.9,168,319,52.7,10,10.0,10.2,0.0,99,120,66,11,187,Matches
f8ce97ca,Timothee Pembele,fr FRA,DF,Bordeaux,18,2002,15.7,434,609,71.3,6017,1964,267,327,81.7,142,202,70.3,12,26,46.2,1,3.1,1.5,-2.1,14,27,10,3,40,Matches
5c42e7ce,Brayann Pereira,fr FRA,"DF,MF",Lens,18,2003,0.2,14,17,82.4,229,34,6,6,100.0,8,9,88.9,0,0,,0,0.1,0.0,-0.1,1,1,1,1,0,Matches
8fd9996f,Danilo Pereira,pt POR,MF,Paris S-G,29,1991,22.6,1464,1548,94.6,24384,7069,658,686,95.9,658,685,96.1,96,111,86.5,0,0.4,0.9,-0.4,6,97,4,0,111,Matches
