id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
3f79a1c8,666,641,18,7,0,4,16,10,1,1,0,0,447,7,17
3fc45c73,1580,1443,125,86,0,54,19,39,0,0,0,0,1200,12,23
40449bbd,394,368,25,23,0,19,1,2,0,0,0,0,246,1,2
407feb71,41,39,1,1,0,0,0,0,0,0,0,0,33,1,3
4112ace5,41,32,8,5,0,0,4,0,3,2,0,0,33,1,0
41521385,12,12,0,0,0,0,3,0,0,0,0,0,7,0,0
418f8f61,1425,1231,188,102,1,44,100,3,79,24,32,0,1098,6,18
41b3069f,601,583,18,10,0,2,0,8,0,0,0,0,516,0,0
41c12f75,901,635,259,16,0,5,49,242,1,0,0,0,518,7,42
41f32541,1582,1525,52,42,1,27,2,10,0,0,0,0,1382,5,14
4207e578,62,61,1,0,0,0,5,1,0,0,0,0,35,0,1
42276181,432,387,42,0,0,1,21,4,0,0,0,0,324,3,19
4242011c,1122,1078,37,35,0,8,1,2,0,0,0,0,827,7,7
43f71e77,606,585,16,0,4,3,17,8,0,0,0,0,388,5,23
44150beb,39,37,2,1,0,0,1,1,0,0,0,0,27,0,1
4442fbcd,655,637,16,14,4,2,2,2,0,0,0,0,574,2,6
45af8a54,158,153,4,2,0,4,11,1,1,0,1,0,131,1,2
45e17712,415,312,102,4,0,4,19,98,0,0,0,0,281,1,25
45e304c8,7,6,1,1,0,0,0,0,0,0,0,0,4,0,0
4601e194,2149,1938,206,33,3,9,65,171,2,0,0,0,1858,5,33
46166b49,34,33,0,0,0,1,1,0,0,0,0,0,21,1,0
466824fb,1003,988,10,5,0,1,10,5,0,0,0,0,701,5,24
467bae22,641,625,13,6,0,5,17,4,3,1,1,0,541,3,8
46a8347f,170,140,30,1,1,0,14,29,0,0,0,0,110,0,1
46bd3a5b,523,383,139,8,0,0,33,131,0,0,0,0,369,1,14
46e07328,267,250,17,1,0,1,19,0,5,2,2,0,202,0,9
4737cebe,495,435,57,24,4,8,65,4,28,19,3,1,316,3,20
474ecac8,1044,973,67,53,2,7,2,14,0,0,0,0,849,4,6
476ca810,126,97,29,7,0,5,11,22,0,0,0,0,95,0,5
487d9b09,468,404,61,7,0,1,34,54,0,0,0,0,377,3,7
48b3dd60,1043,991,49,26,6,9,14,9,14,6,3,0,942,3,13
48e89655,28,22,6,2,0,0,6,1,3,1,1,1,19,0,0
4958bfb2,2408,2080,320,24,5,20,109,296,0,0,0,0,2024,8,47
49d028db,354,351,3,3,0,2,0,0,0,0,0,0,307,0,6
49ea92be,460,450,9,3,2,0,36,5,0,0,0,0,317,1,22
4a478107,688,656,27,3,6,9,69,16,4,2,1,0,444,5,44
4a633cfe,218,178,40,18,0,5,3,22,0,0,0,0,152,0,2
4a895384,439,419,19,19,0,6,0,0,0,0,0,0,237,1,7
4accb7e0,772,748,18,13,1,2,16,4,0,0,0,0,556,6,21
4bd414c1,1954,1900,49,46,1,37,3,2,0,0,0,0,1635,5,8
4c2e9442,396,361,32,1,7,10,10,2,0,0,0,0,237,3,16
4c5b14d2,1162,1039,121,36,4,8,97,15,69,28,8,2,919,2,26
4cee5954,2026,1639,372,69,0,5,203,256,47,16,25,1,1472,15,63
4d1666ff,1511,1438,70,26,0,3,16,44,0,0,0,0,1279,3,11
4d224fe8,2185,2119,58,58,7,65,24,0,0,0,0,0,1817,8,26
4d8cd038,134,128,6,0,1,2,0,0,0,0,0,0,108,0,1
4dbd0916,400,358,40,12,0,5,31,5,19,8,10,0,314,2,12
4df0dff8,184,139,44,8,0,1,0,0,0,0,0,0,139,1,1
4e219ad2,397,372,22,8,6,6,39,4,10,6,0,0,293,3,10
4f28a6ff,2153,2086,63,50,1,24,0,9,0,0,0,0,1985,4,6
518f2234,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0
51a3c4c8,929,890,34,32,0,12,1,2,0,0,0,0,709,5,7
51e3954c,599,501,96,22,0,11,9,74,0,0,0,0,450,2,9
529f49ab,1677,1604,63,43,6,16,26,4,16,7,8,0,1371,10,12
532e1e4f,2036,1955,74,68,1,64,2,3,0,0,0,0,1732,7,10
53ddba36,69,69,0,0,0,0,17,0,0,0,0,0,47,0,5
54073b28,862,819,40,33,0,14,22,3,4,1,2,0,736,3,19
545e2f01,200,191,8,4,0,0,0,4,0,0,0,0,178,1,3
55126f3b,1759,1577,163,79,15,8,87,8,60,19,25,0,1430,19,20
5512b1a9,298,187,110,36,0,1,0,0,0,0,0,0,165,1,0
555f3a0b,647,609,32,18,0,27,2,14,0,0,0,0,504,6,2
57be54ec,108,104,4,1,0,0,7,0,0,0,0,0,65,0,8
58640e66,85,67,17,2,0,0,8,15,0,0,0,0,53,1,4
58a3a572,79,68,11,0,0,0,5,11,0,0,0,0,59,0,3
58a9a4d9,1002,967,32,10,5,41,40,10,9,4,1,0,802,3,23
58afe001,947,899,42,27,0,26,45,0,13,1,2,1,621,6,25
59b7d823,279,229,48,3,0,1,39,38,7,2,4,0,193,2,7
5a626448,1136,1119,13,1,2,21,78,5,6,3,1,0,911,4,36
5ab0ea87,2587,2492,86,84,13,11,1,2,0,0,0,0,2317,9,19
5c4dc0ff,14,12,2,0,0,0,0,0,0,0,0,0,10,0,0
5c7845f6,1705,1668,32,32,1,9,9,0,0,0,0,0,1479,5,20
5c96b017,1044,881,158,48,1,27,145,25,83,29,36,0,717,5,27
5ca20b7a,1598,1250,341,28,0,3,98,313,0,0,0,0,1216,7,33
5ce0b5ba,180,170,10,10,0,0,0,0,0,0,0,0,165,0,1
5ceba7fc,225,209,16,0,0,2,4,0,0,0,0,0,175,0,5
5d5219b1,124,121,3,0,2,0,6,2,0,0,0,0,100,0,4
5dcf3e90,1110,722,384,116,0,0,0,0,0,0,0,0,671,4,2
5eebbfdf,194,181,11,3,2,2,33,2,6,2,3,0,126,2,10
6025fab1,1452,1376,67,43,7,36,52,2,22,6,11,0,1247,9,20
603116a7,1064,935,126,11,2,18,58,115,0,0,0,0,872,3,18
60359288,194,178,13,13,0,2,0,0,0,0,0,0,155,3,0
605873e1,401,394,7,6,0,2,4,0,1,0,1,0,312,0,6
605eb473,1195,767,427,121,0,0,0,0,0,0,0,0,751,1,1
61220da2,2150,1922,213,82,7,33,172,12,117,50,33,6,1643,15,51
61b62b33,456,369,84,29,0,3,93,5,49,15,21,0,296,3,22
61bb7498,92,51,40,16,0,1,0,0,0,0,0,0,44,1,0
61bd33d0,583,561,16,2,2,7,46,10,1,1,0,0,420,6,16
6265208f,987,958,16,0,0,8,4,3,0,0,0,0,506,13,16
636eae97,454,444,7,4,1,9,29,3,0,0,0,0,322,3,15
63f04c6c,772,639,128,10,0,4,38,118,0,0,0,0,584,5,32
6435143e,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
64e8ed6d,575,549,26,1,2,9,19,4,0,0,0,0,445,0,17
65154df0,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0
65d62814,6,5,1,0,0,0,0,0,0,0,0,0,4,0,0
6636496a,37,36,1,0,0,0,2,1,0,0,0,0,25,0,3
6763373d,37,37,0,0,0,0,5,0,0,0,0,0,17,0,3
67669ce7,126,89,37,11,0,1,0,0,0,0,0,0,73,0,0
67cdbc0e,1247,1222,21,13,2,10,14,7,1,0,0,0,1090,4,23
6922f806,367,344,19,0,0,1,22,1,0,0,0,0,186,4,8
697295b1,731,673,53,21,0,12,9,32,0,0,0,0,482,5,7
69cbc8b6,1443,1266,167,75,2,43,15,90,0,0,0,0,849,10,21
6a99e0b1,709,687,18,3,1,7,55,3,0,0,0,0,498,4,32
6bb2c084,1483,1451,29,21,0,13,11,8,0,0,0,0,1291,3,17
6c811eb7,550,537,10,4,1,7,7,2,4,0,3,0,474,3,9
6ce1f46f,2501,2231,256,110,4,82,145,6,140,42,44,0,2224,14,12
6d8f8441,586,483,102,6,0,7,25,96,0,0,0,0,462,1,17
6dce77a5,74,74,0,0,0,1,0,0,0,0,0,0,54,0,2
6f51e382,1431,1166,264,40,1,2,0,0,0,0,0,0,1253,1,1
6f5f82c0,449,355,91,13,0,0,22,78,0,0,0,0,336,3,8
70d74ece,1315,1255,53,1,9,15,23,0,0,0,0,0,1108,7,24
70d8e84c,821,715,105,41,2,15,8,64,0,0,0,0,604,1,12
70f8e0bd,1168,1080,82,51,2,19,54,7,14,5,3,0,933,6,22
7111d552,537,530,5,2,1,1,30,3,0,0,0,0,413,2,27
715bf047,303,271,30,12,5,9,26,4,13,1,8,0,233,2,5
719384c1,591,497,88,57,1,19,49,1,30,10,11,0,448,6,9
71b47ab9,448,431,15,2,0,8,24,4,0,0,0,0,295,2,19
72a99e38,394,356,37,5,0,7,33,15,17,9,3,0,293,1,9
72b07a9c,1276,1213,60,59,1,9,0,1,0,0,0,0,1106,3,9
7329018e,789,767,17,17,2,10,8,0,0,0,0,0,564,5,8
73683fa9,1140,701,435,132,0,2,0,1,0,0,0,0,666,4,0
7460ca0d,2426,2086,323,177,7,70,161,5,141,43,58,7,1990,17,23
74dc806c,54,48,6,1,0,3,0,0,0,0,0,0,41,0,1
75645f0e,319,270,47,1,2,0,6,1,0,0,0,0,233,2,11
