id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
886f9aac,167.0,2.0,38.0,83.0,55.0,4.0,167.0,20.0,16.0,4.0,121.0,1071.0,413.0,13.0,14.0,2.0,8.0,12.0,136.0,18.0
c1febb46,229.0,5.0,59.0,131.0,42.0,7.0,229.0,8.0,5.0,3.0,137.0,621.0,183.0,2.0,5.0,0.0,9.0,6.0,156.0,9.0
420c18a1,361.0,302.0,361.0,0.0,0.0,0.0,361.0,1.0,1.0,0.0,201.0,1076.0,526.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0
28f66c2e,77.0,2.0,39.0,37.0,3.0,0.0,77.0,4.0,2.0,2.0,47.0,273.0,123.0,0.0,0.0,0.0,2.0,2.0,47.0,2.0
2fd337af,107.0,16.0,62.0,39.0,7.0,1.0,107.0,0.0,0.0,0.0,46.0,252.0,156.0,1.0,4.0,0.0,1.0,0.0,48.0,1.0
7a435eb3,18.0,1.0,2.0,9.0,7.0,1.0,18.0,0.0,0.0,0.0,10.0,48.0,13.0,1.0,0.0,0.0,3.0,0.0,14.0,2.0
8e8f40e0,22.0,1.0,5.0,15.0,2.0,1.0,22.0,0.0,0.0,0.0,11.0,87.0,72.0,2.0,0.0,1.0,2.0,0.0,12.0,2.0
ac4003af,130.0,115.0,129.0,2.0,0.0,0.0,130.0,0.0,0.0,0.0,62.0,240.0,145.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0
27d902c8,139.0,108.0,138.0,1.0,0.0,0.0,139.0,0.0,0.0,0.0,65.0,325.0,181.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
42130443,26.0,23.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,14.0,54.0,30.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
ee3519f5,206.0,22.0,66.0,132.0,9.0,1.0,206.0,1.0,1.0,0.0,101.0,487.0,131.0,0.0,1.0,0.0,1.0,0.0,144.0,3.0
b400bde0,316.0,0.0,5.0,124.0,191.0,54.0,316.0,25.0,12.0,13.0,211.0,1174.0,566.0,14.0,16.0,13.0,20.0,25.0,272.0,66.0
3b1ed320,28.0,0.0,4.0,22.0,3.0,0.0,28.0,0.0,0.0,0.0,21.0,98.0,28.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0
7cd6badb,304.0,5.0,46.0,174.0,87.0,13.0,303.0,2.0,0.0,2.0,123.0,473.0,249.0,5.0,7.0,0.0,7.0,3.0,223.0,20.0
