id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
0ef89a37,1241,1461,17612.0,3633.0,743,823,368,416,69,115,2,3.7,4.2,-1.7,32,99,40,1,158
0f0aa5b4,779,979,16929.0,6196.0,220,247,395,451,155,252,0,0.1,0.2,-0.1,2,45,3,1,56
0f134faf,61,81,803.0,185.0,44,52,14,19,2,8,0,0.1,0.2,-0.1,1,4,1,0,7
1001ae82,583,740,8829.0,2139.0,321,355,179,229,48,89,2,3.5,3.4,-1.5,27,45,20,7,83
112521d1,246,314,3968.0,1167.0,128,142,93,119,18,38,0,1.0,1.0,-1.0,8,13,9,3,19
1163de29,52,83,637.0,179.0,33,45,11,22,2,4,2,1.7,0.2,0.3,6,4,1,0,7
1232e1dc,234,260,4109.0,1163.0,83,90,123,135,17,23,0,0.1,0.1,-0.1,2,28,1,0,25
129af0db,152,266,1704.0,232.0,98,153,29,58,2,8,1,0.7,0.5,0.3,5,8,5,0,12
129dd8e7,158,334,6179.0,5269.0,15,16,48,50,95,266,0,0.0,0.1,0.0,0,12,1,0,0
12c50af5,14,18,190.0,40.0,10,12,3,4,1,1,0,0.1,0.0,-0.1,1,1,1,1,1
13b0c150,84,93,1842.0,687.0,19,20,48,50,17,22,0,0.0,0.0,0.0,0,5,0,0,3
13e0eb29,95,140,1830.0,438.0,38,58,35,44,17,26,0,0.1,0.4,-0.1,3,6,4,0,13
148d4105,89,135,1427.0,483.0,40,56,36,54,6,14,0,0.0,0.1,0.0,1,8,1,0,19
1512328c,340,537,5919.0,1561.0,179,230,103,148,40,98,1,1.6,1.8,-0.6,13,24,18,15,33
1519a888,15,24,279.0,111.0,8,9,6,9,1,5,0,0.0,0.0,0.0,0,1,1,0,4
1633fc8a,1277,1579,26167.0,10792.0,385,434,708,798,176,309,0,0.2,0.3,-0.2,5,63,3,0,91
167c1bb0,417,445,7451.0,2697.0,165,172,228,240,21,25,0,0.0,0.1,0.0,0,24,0,0,28
