,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
225,69374ff5,10,356,4,2,2,8,10,0,6,9,-3,4.9,5.5,-0.6,0,0,0,0
226,697dc00a,5,227,2,3,0,2,7,1,3,5,-2,2.4,4.0,-1.6,0,0,0,0
227,699fb8db,5,386,4,4,3,1,6,0,3,14,-11,4.0,11.0,-7.0,0,0,0,0
228,6a52a6c6,1,25,0,0,0,1,3,0,0,0,0,0.0,0.6,-0.6,0,0,0,0
229,6b8887c2,21,1299,14,16,3,5,1,1,19,21,-2,17.7,16.2,1.5,0,0,0,0
230,6bcf5582,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
231,6bd5cd5d,22,1980,22,22,22,0,1,2,35,25,10,23.5,23.6,-0.1,0,0,0,0
232,6c731625,15,237,2,0,0,15,3,0,3,9,-6,2.1,5.9,-3.8,0,0,0,0
233,6ce43701,18,949,10,11,4,7,2,1,24,19,5,19.8,15.2,4.5,0,0,0,0
234,6e17c802,5,367,4,4,1,1,0,1,6,8,-2,5.1,4.9,0.2,0,0,0,0
235,6e327d0d,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
236,6ebbc28a,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
237,6ec6fde0,19,1201,13,12,8,7,3,0,10,19,-9,16.0,20.6,-4.6,0,0,0,0
238,6ecbddf6,14,613,6,7,1,7,3,0,10,15,-5,7.3,12.0,-4.7,0,0,0,0
239,6f8cd6d0,22,1833,20,20,17,2,0,1,33,33,0,28.4,29.7,-1.3,0,0,0,0
240,706a60e1,3,95,1,1,0,2,7,0,1,3,-2,0.6,1.2,-0.7,0,0,0,0
241,70b20322,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
242,70dcf94d,21,1414,15,20,0,1,0,1,23,17,6,16.1,14.1,2.0,0,0,0,0
243,71ec39ef,22,1954,21,22,18,0,0,0,27,40,-13,25.2,34.8,-9.5,0,0,0,0
244,7242b495,18,1050,11,11,6,7,3,1,20,11,9,12.7,10.5,2.3,0,0,0,0
245,72984eee,11,463,5,5,0,6,4,0,4,12,-8,5.1,8.8,-3.7,0,0,0,0
246,73000a79,9,321,3,4,0,5,9,1,7,9,-2,5.1,4.6,0.5,0,0,0,0
247,74d654b4,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
248,74f2e748,23,1777,19,21,9,2,0,1,36,30,6,31.9,24.3,7.6,0,0,0,0
249,763b8b37,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
250,76b2817e,1,61,0,1,0,0,1,1,1,2,-1,1.1,0.8,0.3,0,0,0,0
251,76fa965f,19,1002,11,12,2,7,4,0,16,22,-6,13.1,16.5,-3.4,0,0,0,0
252,778ccc44,4,72,0,1,0,3,12,0,0,3,-3,1.1,0.8,0.3,0,0,0,0
253,792ffa71,10,116,1,0,0,10,3,1,2,1,1,2.3,0.7,1.6,0,0,0,0
254,79c90e45,19,1057,11,10,6,9,2,0,12,17,-5,16.6,14.3,2.3,0,0,0,0
255,79ca3e23,13,689,7,9,0,4,2,1,11,15,-4,11.3,11.5,-0.2,0,0,0,0
256,79f7302a,4,204,2,2,1,2,13,3,5,1,4,1.8,2.7,-0.8,0,0,0,0
