id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
94f8d10c,Duje Ćaleta-Car,hr CRO,DF,Southampton,26-234,1996,10.5,1,5,2,40.0,0.48,0.19,0.20,0.50,12.3,0,0,0,0.8,0.8,0.16,+0.2,+0.2,Matches
59e6e5bf,Dominic Calvert-Lewin,eng ENG,FW,Everton,26-054,1997,12.0,2,27,9,33.3,2.26,0.75,0.04,0.11,12.4,0,1,1,5.4,4.6,0.17,-3.4,-3.6,Matches
6f711f67,Chem Campbell,wls WAL,"FW,MF",Wolves,20-130,2002,0.8,0,2,0,0.0,2.43,0.00,0.00,,11.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
bd6351cd,João Cancelo,pt POR,DF,Manchester City,28-347,1994,14.2,2,17,3,17.6,1.20,0.21,0.12,0.67,22.7,0,0,0,0.8,0.8,0.05,+1.2,+1.2,Matches
4506aec5,Thomas Cannon,ie IRL,FW,Everton,20-132,2002,0.3,0,1,1,100.0,3.60,3.60,0.00,0.00,10.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
1137759d,Sergi Canós,es ESP,"FW,DF",Brentford,26-096,1997,0.9,0,1,0,0.0,1.17,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
b4a014b1,Diego Carlos,br BRA,DF,Aston Villa,30-055,1993,2.3,0,4,0,0.0,1.76,0.00,0.00,,15.7,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
966e28d0,Fabio Carvalho,pt POR,"MF,FW",Liverpool,20-252,2002,3.8,2,11,4,36.4,2.91,1.06,0.18,0.50,11.5,0,0,0,1.1,1.1,0.10,+0.9,+0.9,Matches
4d224fe8,Casemiro,br BRA,MF,Manchester Utd,31-075,1992,19.9,2,24,6,25.0,1.21,0.30,0.08,0.33,20.9,0,0,0,2.6,2.6,0.11,-0.6,-0.6,Matches
2389cdc2,Matty Cash,pl POL,DF,Aston Villa,25-275,1997,18.2,0,7,1,14.3,0.38,0.05,0.00,0.00,26.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
197640fd,Timothy Castagne,be BEL,DF,Leicester City,27-155,1995,33.2,2,18,4,22.2,0.54,0.12,0.11,0.50,11.0,0,0,0,2.1,2.1,0.12,-0.1,-0.1,Matches
e28868f3,Jonny Castro,es ESP,DF,Wolves,29-067,1994,14.0,1,9,2,22.2,0.64,0.14,0.11,0.50,24.1,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
9cfbad36,Julio César Enciso,py PAR,"FW,MF",Brighton,19-106,2004,5.9,2,28,14,50.0,4.75,2.38,0.07,0.14,20.6,0,0,0,2.7,2.7,0.10,-0.7,-0.7,Matches
422862ea,Nathaniel Chalobah,eng ENG,MF,Fulham,28-148,1994,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,10.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
5515376c,Trevoh Chalobah,eng ENG,DF,Chelsea,23-308,1999,14.4,0,6,1,16.7,0.42,0.07,0.00,0.00,10.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
dc6f5bdd,Calum Chambers,eng ENG,"DF,MF",Aston Villa,28-109,1995,3.9,0,2,0,0.0,0.51,0.00,0.00,,21.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
d2424d1b,Ben Chilwell,eng ENG,"DF,MF",Chelsea,26-139,1996,15.6,2,16,4,25.0,1.02,0.26,0.13,0.50,16.1,0,0,0,1.4,1.4,0.09,+0.6,+0.6,Matches
26ce2263,Ryan Christie,sct SCO,"MF,FW",Bournemouth,28-076,1995,18.3,1,30,8,26.7,1.64,0.44,0.03,0.13,14.4,0,0,0,2.3,2.3,0.08,-1.3,-1.3,Matches
b2f9c73e,Carney Chukwuemeka,eng ENG,"MF,FW",Chelsea,19-201,2003,2.6,0,4,1,25.0,1.55,0.39,0.00,0.00,16.4,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
73341ace,Bobby Clark,eng ENG,MF,Liverpool,18-091,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
0442183b,Nathaniel Clyne,eng ENG,DF,Crystal Palace,32-034,1991,18.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2928dca2,Conor Coady,eng ENG,DF,Everton,30-073,1993,21.9,1,4,2,50.0,0.18,0.09,0.25,0.50,8.5,0,0,0,0.8,0.8,0.21,+0.2,+0.2,Matches
963a9201,Jack Colback,eng ENG,MF,Nott'ham Forest,33-197,1989,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
0420d84f,Séamus Coleman,ie IRL,DF,Everton,34-210,1988,18.4,1,7,2,28.6,0.38,0.11,0.14,0.50,21.9,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
a8c19eb8,Nathan Collins,ie IRL,DF,Wolves,22-009,2001,18.2,0,2,0,0.0,0.11,0.00,0.00,,10.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
700783e7,Levi Colwill,eng ENG,DF,Brighton,20-072,2003,9.6,0,7,0,0.0,0.73,0.00,0.00,,6.3,0,0,0,1.4,1.4,0.20,-1.4,-1.4,Matches
2afc7272,Lewis Cook,eng ENG,MF,Bournemouth,26-095,1997,18.0,0,5,0,0.0,0.28,0.00,0.00,,28.0,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
3e5e4e63,Steve Cook,eng ENG,DF,Nott'ham Forest,32-020,1991,10.6,0,3,0,0.0,0.28,0.00,0.00,,14.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
dc64b8b3,Liam Cooper,sct SCO,DF,Leeds United,31-252,1991,14.8,1,10,2,20.0,0.67,0.13,0.10,0.50,9.5,0,0,0,1.0,1.0,0.11,0.0,0.0,Matches
beb391dd,Maxwel Cornet,ci CIV,FW,West Ham,26-224,1996,1.9,0,7,2,28.6,3.77,1.08,0.00,0.00,13.0,0,0,0,1.1,1.1,0.16,-1.1,-1.1,Matches
a190d597,Diego Costa,es ESP,FW,Wolves,34-214,1988,12.7,1,27,13,48.1,2.13,1.02,0.04,0.08,11.9,0,0,0,3.2,3.2,0.12,-2.2,-2.2,Matches
fdf3cb77,Vladimír Coufal,cz CZE,DF,West Ham,30-260,1992,21.7,0,6,0,0.0,0.28,0.00,0.00,,25.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
0ef89a37,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,30-331,1992,8.8,1,21,8,38.1,2.40,0.91,0.05,0.13,21.6,2,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
a5ca9127,Conor Coventry,ie IRL,"MF,FW",West Ham,23-045,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
4f974391,Aaron Cresswell,eng ENG,DF,West Ham,33-145,1989,24.1,0,9,1,11.1,0.37,0.04,0.00,0.00,22.5,4,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
1daec722,Marc Cucurella,es ESP,DF,Chelsea,24-291,1998,18.6,0,7,0,0.0,0.38,0.00,0.00,,19.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
dc62b55d,Matheus Cunha,br BRA,FW,Wolves,23-347,1999,10.0,2,26,7,26.9,2.59,0.70,0.08,0.29,19.4,0,0,0,2.0,2.0,0.08,0.0,0.0,Matches
ca45605e,Patson Daka,zm ZAM,FW,Leicester City,24-212,1998,12.5,4,30,16,53.3,2.39,1.28,0.13,0.25,14.6,0,0,0,3.5,3.5,0.12,+0.5,+0.5,Matches
d9565625,Diogo Dalot,pt POR,DF,Manchester Utd,24-052,1999,22.9,1,21,6,28.6,0.92,0.26,0.05,0.17,19.4,0,0,0,2.4,2.4,0.12,-1.4,-1.4,Matches
215f3907,Mikkel Damsgaard,dk DEN,"MF,FW",Brentford,22-310,2000,8.9,0,8,5,62.5,0.90,0.56,0.00,0.00,16.8,0,0,0,1.5,1.5,0.19,-1.5,-1.5,Matches
a816dbfb,Danilo,br BRA,MF,Nott'ham Forest,22-010,2001,9.1,3,13,4,30.8,1.44,0.44,0.23,0.75,21.3,0,0,0,1.4,1.4,0.11,+1.6,+1.6,Matches
f08490a6,Arnaut Danjuma,nl NED,"FW,MF",Tottenham,26-098,1997,1.0,1,4,3,75.0,3.83,2.87,0.25,0.33,14.1,0,0,0,0.6,0.6,0.14,+0.4,+0.4,Matches
60344e4f,Josh Dasilva,eng ENG,MF,Brentford,24-198,1998,15.0,4,17,6,35.3,1.13,0.40,0.24,0.67,19.7,0,0,0,1.5,1.5,0.09,+2.5,+2.5,Matches
44781702,Ben Davies,wls WAL,DF,Tottenham,30-015,1993,22.5,2,14,5,35.7,0.62,0.22,0.14,0.40,16.7,0,0,0,1.0,1.0,0.07,+1.0,+1.0,Matches
9228b07c,Tom Davies,eng ENG,MF,Everton,24-313,1998,6.0,0,9,2,22.2,1.51,0.33,0.00,0.00,15.7,0,0,0,1.2,1.2,0.13,-1.2,-1.2,Matches
3e9e06cb,Craig Dawson,eng ENG,DF,West Ham,33-003,1990,8.0,0,6,1,16.7,0.75,0.12,0.00,0.00,15.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
3e9e06cb,Craig Dawson,eng ENG,DF,Wolves,33-003,1990,13.7,1,10,2,20.0,0.73,0.15,0.10,0.50,11.5,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
e46012d4,Kevin De Bruyne,be BEL,MF,Manchester City,31-315,1991,26.1,7,65,21,32.3,2.49,0.80,0.11,0.33,23.0,7,0,0,5.6,5.6,0.09,+1.4,+1.4,Matches
11f54bd5,Siriki Dembélé,ci CIV,"FW,MF",Bournemouth,26-244,1996,1.2,0,2,2,100.0,1.64,1.64,0.00,0.00,16.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
5a7301ae,Leander Dendoncker,be BEL,MF,Aston Villa,28-024,1995,7.7,0,2,0,0.0,0.26,0.00,0.00,,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
5a7301ae,Leander Dendoncker,be BEL,MF,Wolves,28-024,1995,2.4,0,3,2,66.7,1.26,0.84,0.00,0.00,16.7,0,0,0,0.7,0.7,0.22,-0.7,-0.7,Matches
2c44a35d,Emmanuel Dennis,ng NGA,"FW,MF",Nott'ham Forest,25-175,1997,7.8,2,20,6,30.0,2.57,0.77,0.10,0.33,12.8,2,0,0,1.8,1.8,0.09,+0.2,+0.2,Matches
9d8cf204,Halil Dervişoğlu,tr TUR,MF,Brentford,23-152,1999,0.1,0,1,0,0.0,11.25,0.00,0.00,,31.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
5c74c0f5,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,24-245,1998,24.8,2,25,6,24.0,1.01,0.24,0.08,0.33,21.4,0,0,0,2.3,2.3,0.09,-0.3,-0.3,Matches
11ff3d56,Ibrahima Diallo,fr FRA,MF,Southampton,24-062,1999,9.1,0,6,0,0.0,0.66,0.00,0.00,,28.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
31c69ef1,Rúben Dias,pt POR,DF,Manchester City,25-360,1997,21.2,0,10,2,20.0,0.47,0.09,0.00,0.00,9.1,0,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches
4a1a9578,Luis Díaz,co COL,FW,Liverpool,26-116,1997,9.1,4,21,8,38.1,2.31,0.88,0.19,0.50,14.0,0,0,0,2.2,2.2,0.11,+1.8,+1.8,Matches
ac861941,Eric Dier,eng ENG,DF,Tottenham,29-114,1994,31.3,2,17,4,23.5,0.54,0.13,0.12,0.50,11.8,2,0,0,1.6,1.6,0.10,+0.4,+0.4,Matches
1b84dbe1,Lucas Digne,fr FRA,DF,Aston Villa,29-293,1993,15.1,1,7,3,42.9,0.46,0.20,0.14,0.33,20.3,3,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
