id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
2434f24a,Benoît Costil,fr FRA,GK,fr Bordeaux,31,1987,6.0,6,0,0,1,0,6.6,0.30,+0.6,+0.10,49,114,43.0,146,21,52.1,42.4,48,79.2,55.1,82,2,2.4,2,0.33,13.9,Matches
a04e2dd2,Johan Dahlin,se SWE,GK,se Malmö,31,1986,8.0,11,0,1,0,0,12.2,0.34,+1.2,+0.15,67,199,33.7,192,14,77.1,50.2,59,86.4,60.7,92,0,0.0,1,0.13,10.2,Matches
26383ea5,Abdoulaye Diallo,sn SEN,GK,fr Rennes,26,1992,3.0,4,0,0,1,0,1.1,0.18,-2.9,-0.97,7,17,41.2,50,11,16.0,25.9,13,69.2,46.7,29,2,6.9,2,0.67,13.4,Matches
a3d524cb,Thomas Didillon,fr FRA,GK,be Anderlecht,22,1995,5.0,7,1,0,1,0,8.5,0.30,+1.5,+0.29,31,55,56.4,105,22,34.3,34.4,38,50.0,41.6,37,0,0.0,5,1.00,23.3,Matches
6bfaecc4,Renan dos Santos,br BRA,GK,bg Ludogorets,29,1989,5.0,6,1,0,1,0,5.3,0.20,-0.7,-0.15,30,79,38.0,125,28,33.6,34.7,56,66.1,48.9,76,2,2.6,5,1.00,13.0,Matches
88b748d2,Nenad Erić,kz KAZ,GK,kz Astana FK,36,1982,6.0,7,0,0,0,1,6.1,0.22,+0.1,+0.02,62,160,38.8,144,11,74.3,46.9,61,86.9,58.4,86,2,2.3,2,0.33,12.5,Matches
e0238966,Florian Escales,fr FRA,GK,fr Marseille,22,1996,1.0,3,1,0,0,0,2.4,0.48,-0.6,-0.58,4,9,44.4,24,7,29.2,29.9,6,33.3,45.3,10,0,0.0,0,0.00,3.0,Matches
307fcd26,Andrés Fernández,es ESP,GK,es Villarreal,31,1986,12.0,13,1,1,0,0,15.5,0.36,+2.5,+0.21,54,130,41.5,192,44,34.9,34.0,105,60.0,44.7,144,2,1.4,14,1.17,17.4,Matches
85b4255f,Joe Frising,lu LUX,GK,lu F91 Dudelange,24,1994,2.0,4,0,0,1,0,4.1,0.38,+0.1,+0.07,10,35,28.6,45,10,42.2,35.8,31,51.6,40.9,43,3,7.0,0,0.00,11.0,Matches
8ae07c1c,Andreas Gianniotis,gr GRE,GK,gr Olympiacos,25,1992,1.0,0,0,0,0,0,0.5,0.13,+0.5,+0.51,10,20,50.0,18,7,33.3,37.3,15,93.3,63.4,16,2,12.5,2,2.00,15.2,Matches
b15780e3,Craig Gordon,sct SCO,GK,sct Celtic,35,1982,6.0,8,1,0,0,0,8.2,0.37,+0.2,+0.04,40,99,40.4,172,38,43.6,36.1,52,46.2,41.8,93,6,6.5,5,0.83,14.2,Matches
74419746,Samir Handanović,si SVN,GK,it Inter,34,1984,4.0,1,0,0,0,0,5.2,0.31,+4.2,+1.06,18,43,41.9,127,32,23.6,28.2,28,46.4,39.0,59,3,5.1,3,0.75,13.1,Matches
5e91ddf8,André Hansen,no NOR,GK,no Rosenborg,28,1989,6.0,14,1,0,2,1,15.0,0.27,+2.0,+0.33,63,168,37.5,195,20,52.8,40.6,70,92.9,61.6,92,4,4.3,3,0.50,13.9,Matches
3f65d5ce,Ethan Horvath,us USA,GK,be Club Brugge,23,1995,2.0,5,0,0,0,0,4.7,0.34,-0.3,-0.17,5,26,19.2,58,8,41.4,34.8,9,22.2,36.1,12,0,0.0,6,3.00,17.1,Matches
ad3389d5,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,28,1989,6.0,8,0,2,1,0,6.8,0.32,-1.2,-0.20,39,62,62.9,202,31,24.8,29.6,41,29.3,34.9,50,3,6.0,14,2.33,18.4,Matches
088e6424,Vlastimil Hrubý,cz CZE,GK,cz Jablonec,33,1985,6.0,8,1,0,1,0,8.4,0.28,+0.4,+0.07,31,122,25.4,140,17,60.7,43.9,51,72.5,54.4,83,3,3.6,5,0.83,15.4,Matches
a98a9189,Nordin Jackers,be BEL,GK,be Genk,20,1997,0.4,2,0,0,1,0,1.5,0.40,-0.5,-1.26,1,3,33.3,7,2,14.3,26.3,4,50.0,45.5,7,0,0.0,0,0.00,4.0,Matches
7f66ea09,Jesse Joronen,fi FIN,GK,dk FC Copenhagen,25,1993,1.0,1,0,0,0,0,1.2,0.58,+0.2,+0.17,13,32,40.6,33,7,66.7,43.9,10,100.0,68.6,12,3,25.0,0,0.00,11.5,Matches
32e7ce92,Loris Karius,de GER,GK,tr Beşiktaş,25,1993,5.0,10,1,0,1,1,9.4,0.37,+0.4,+0.07,34,101,33.7,122,24,55.7,40.2,41,80.5,58.0,51,0,0.0,10,2.00,23.5,Matches
2fabebc0,Mikhail Kerzhakov,ru RUS,GK,ru Zenit,31,1987,1.3,2,0,0,0,0,1.4,0.27,-0.6,-0.49,3,17,17.6,31,8,32.3,32.5,10,70.0,51.0,21,1,4.8,2,1.54,16.2,Matches
f70e46e6,Thorsten Kirschbaum,de GER,GK,de Leverkusen,31,1987,1.0,1,0,0,0,0,1.0,0.24,0.0,-0.05,8,11,72.7,35,4,31.4,32.1,3,0.0,27.7,9,0,0.0,2,2.00,17.4,Matches
3470f44e,Anastasios Kissas,cy CYP,GK,cy Apollon,30,1988,1.0,3,0,0,0,0,1.4,0.47,-1.6,-1.58,1,9,11.1,17,2,17.6,24.2,9,66.7,49.0,13,0,0.0,0,0.00,19.0,Matches
179d2851,Ondřej Kolář,cz CZE,GK,cz Slavia Prague,23,1994,12.3,14,1,0,2,1,11.9,0.33,-1.1,-0.09,100,218,45.9,346,65,44.8,37.0,89,70.8,50.5,111,2,1.8,21,1.75,18.0,Matches
dc366c36,Tomáš Koubek,cz CZE,GK,fr Rennes,25,1992,7.0,12,0,1,2,0,9.6,0.26,-2.4,-0.35,39,149,26.2,158,15,60.1,45.2,60,90.0,62.0,93,2,2.2,7,1.00,14.6,Matches
0538066d,Ádám Kovácsik,hu HUN,GK,hu Vidi,27,1991,4.0,4,0,2,1,0,2.7,0.27,-1.3,-0.33,33,100,33.0,81,9,72.8,47.1,46,89.1,55.3,61,2,3.3,0,0.00,5.8,Matches
cd1b2304,Matúš Kozáčik,sk SVK,GK,cz Viktoria Plzeň,34,1983,2.0,4,0,0,0,0,3.7,0.34,-0.3,-0.14,15,31,48.4,59,18,32.2,30.7,18,66.7,41.5,21,0,0.0,1,0.50,12.5,Matches
b8798a46,Stanislav Kritsyuk,ru RUS,GK,ru Krasnodar,27,1990,4.0,4,1,0,0,1,4.0,0.22,+1.0,+0.26,26,81,32.1,105,16,55.2,42.1,29,79.3,58.3,60,1,1.7,0,0.00,10.0,Matches
2628fd2b,Bernd Leno,de GER,GK,eng Arsenal,26,1992,3.0,2,0,0,0,0,2.2,0.31,+0.2,+0.06,13,33,39.4,80,14,23.8,28.3,30,46.7,38.2,41,3,7.3,7,2.33,16.5,Matches
58f077c0,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,23,1995,10.3,8,0,0,3,0,7.9,0.25,-0.1,-0.01,97,269,36.1,218,15,80.7,53.3,93,100.0,67.3,164,6,3.7,3,0.30,11.3,Matches
20b9f052,Pau López,es ESP,GK,es Betis,23,1994,2.0,2,0,1,0,0,1.7,0.33,-0.3,-0.17,6,16,37.5,54,10,22.2,27.0,11,36.4,38.5,25,1,4.0,4,2.00,18.2,Matches
7847ad0c,Milan Lukač,rs SRB,GK,tr Akhisarspor,32,1985,4.0,11,2,0,1,1,7.3,0.23,-2.7,-0.67,26,77,33.8,84,16,54.8,40.0,37,83.8,57.0,65,0,0.0,2,0.50,10.0,Matches
8a6ab963,Andrey Lunyov,ru RUS,GK,ru Zenit,26,1991,8.7,10,1,0,2,0,10.7,0.21,+0.7,+0.08,56,141,39.7,256,55,41.0,36.0,82,43.9,40.5,135,4,3.0,6,0.69,11.4,Matches
6f4e1c93,Aleksandr Maksimenko,ru RUS,GK,ru Spartak Moscow,20,1998,5.0,10,1,0,0,2,6.8,0.24,-1.2,-0.23,21,66,31.8,108,31,43.5,37.3,29,65.5,53.0,57,0,0.0,5,1.00,14.0,Matches
1d2d5cc8,Steve Mandanda,fr FRA,GK,fr Marseille,33,1985,1.0,3,0,0,1,0,2.9,0.71,-0.1,-0.14,2,3,66.7,25,6,8.0,26.7,4,25.0,32.0,6,0,0.0,2,2.00,11.3,Matches
7956236f,Emiliano Martínez,ar ARG,GK,eng Arsenal,25,1992,1.0,0,0,0,0,0,0.0,,0.0,0.00,1,2,50.0,16,4,12.5,25.2,3,0.0,33.0,8,0,0.0,0,0.00,6.3,Matches
f3a97d02,Allan McGregor,sct SCO,GK,sct Rangers,36,1982,6.0,8,0,0,0,1,5.1,0.25,-1.9,-0.31,53,121,43.8,127,18,62.2,43.1,55,76.4,56.1,83,1,1.2,8,1.33,18.1,Matches
9413b19f,Alex Meret,it ITA,GK,it Napoli,21,1997,6.0,7,1,1,0,1,8.9,0.31,+2.9,+0.49,10,53,18.9,142,22,19.0,28.4,46,56.5,44.1,71,6,8.5,3,0.50,11.4,Matches
a2abe631,Fernando Muslera,uy URU,GK,tr Galatasaray,32,1986,2.0,2,1,0,0,0,2.2,0.13,+0.2,+0.11,15,44,34.1,70,11,48.6,38.7,20,50.0,46.3,27,2,7.4,2,1.00,15.5,Matches
dc29b608,Yvon Mvogo,ch SUI,GK,de RB Leipzig,24,1994,6.0,8,0,0,0,0,7.2,0.36,-0.8,-0.14,38,100,38.0,138,15,52.2,37.5,34,82.4,53.5,46,5,10.9,11,1.83,16.2,Matches
a9dc785c,Neto,br BRA,GK,es Valencia,29,1989,8.0,10,1,0,0,0,8.5,0.25,-1.5,-0.18,35,103,34.0,117,34,35.0,33.8,71,87.3,57.5,103,3,2.9,4,0.50,15.0,Matches
1e9bde92,Guillermo Ochoa,mx MEX,GK,be Standard Liège,33,1985,6.0,9,1,1,1,0,12.2,0.36,+3.2,+0.54,50,128,39.1,148,24,48.0,39.0,66,86.4,50.4,67,1,1.5,3,0.50,12.8,Matches
a165a577,Ramazan Özcan,at AUT,GK,de Leverkusen,34,1984,1.0,1,0,0,0,0,1.0,0.48,0.0,-0.03,2,4,50.0,23,3,8.7,24.4,5,40.0,33.2,3,0,0.0,1,1.00,22.0,Matches
88b5445c,Fatih Öztürk,tr TUR,GK,tr Akhisarspor,31,1986,2.0,3,0,0,1,0,1.3,0.33,-1.7,-0.85,24,51,47.1,62,11,56.5,42.8,18,88.9,61.3,27,1,3.7,2,1.00,15.0,Matches
4c5039bd,Alexandros Paschalakis,gr GRE,GK,gr PAOK,29,1989,6.0,12,1,0,1,1,9.0,0.32,-2.0,-0.33,21,56,37.5,92,22,32.6,32.3,51,51.0,42.7,83,3,3.6,12,2.00,17.6,Matches
76806215,Yohann Pelé,fr FRA,GK,fr Marseille,35,1982,4.0,10,0,0,2,2,6.2,0.35,-1.8,-0.45,16,45,35.6,95,20,25.3,31.0,30,70.0,48.6,44,3,6.8,6,1.50,16.8,Matches
c8a88acd,Silvio Proto,be BEL,GK,it Lazio,35,1983,4.0,9,0,0,3,0,6.8,0.40,-2.2,-0.55,13,30,43.3,103,24,21.4,29.0,26,30.8,39.0,48,2,4.2,3,0.75,14.8,Matches
34c3b935,Andriy Pyatov,ua UKR,GK,ua Shakhtar,34,1984,2.0,6,1,0,0,0,3.2,0.22,-2.8,-1.39,15,31,48.4,51,11,27.5,31.5,23,73.9,54.1,32,0,0.0,4,2.00,15.5,Matches
dc4511f3,Toño Ramírez,es ESP,GK,cy AÉK Lárnaka,31,1986,5.0,7,1,1,0,0,9.2,0.32,+2.2,+0.44,50,110,45.5,143,28,51.0,40.4,45,82.2,55.2,79,1,1.3,1,0.20,11.1,Matches
50310821,Artyom Rebrov,ru RUS,GK,ru Spartak Moscow,34,1984,1.0,2,0,0,1,0,2.0,0.40,0.0,-0.02,6,12,50.0,29,6,31.0,33.8,8,37.5,33.5,14,1,7.1,2,2.00,12.8,Matches
e358587b,Pepe Reina,es ESP,GK,it Milan,35,1982,6.0,9,1,0,2,1,6.8,0.32,-1.2,-0.19,24,46,52.2,145,33,22.1,28.8,39,35.9,37.5,56,3,5.4,14,2.33,19.9,Matches
22db7a5e,Renan Ribeiro,br BRA,GK,pt Sporting CP,28,1990,3.0,2,0,0,0,0,2.0,0.20,0.0,-0.01,17,55,30.9,76,9,46.1,37.4,31,64.5,46.7,40,0,0.0,4,1.33,16.7,Matches
cda0b317,Joel Robles,es ESP,GK,es Betis,28,1990,6.0,6,1,0,1,1,8.0,0.31,+3.0,+0.50,14,41,34.1,132,21,23.5,29.6,23,43.5,42.1,38,1,2.6,9,1.50,17.5,Matches
a70b8345,Frederik Rønnow,dk DEN,GK,de Eint Frankfurt,25,1992,2.0,1,0,0,0,0,1.8,0.31,+0.8,+0.42,24,49,49.0,68,8,58.8,39.9,9,100.0,63.7,18,1,5.6,1,0.50,11.8,Matches
903b6e8b,José Sá,pt POR,GK,gr Olympiacos,25,1993,7.0,9,0,0,1,0,8.8,0.22,-0.2,-0.03,29,86,33.7,127,30,39.4,36.4,52,69.2,52.9,107,4,3.7,10,1.43,17.0,Matches
d97b252e,Matvei Safonov,ru RUS,GK,ru Krasnodar,19,1999,5.0,6,0,0,2,0,5.8,0.31,-0.2,-0.03,26,64,40.6,121,31,33.9,30.5,37,62.2,46.8,79,2,2.5,7,1.40,16.8,Matches
74733221,Romain Salin,fr FRA,GK,pt Sporting CP,34,1984,5.0,3,0,0,0,0,4.0,0.27,+1.0,+0.21,32,75,42.7,122,21,40.2,35.9,37,70.3,50.5,44,0,0.0,11,2.20,21.8,Matches
110a95ca,Denis Scherbitskiy,by BLR,GK,by BATE Borisov,22,1996,8.0,12,0,0,3,1,11.9,0.31,+0.9,+0.11,70,177,39.5,138,8,60.9,45.7,97,95.9,64.6,153,5,3.3,2,0.25,8.3,Matches
bea81d41,Bohdan Shust,ua UKR,GK,ua Vorskla Poltava,32,1986,5.0,10,2,0,0,0,9.4,0.32,-0.6,-0.11,50,122,41.0,116,17,57.8,42.2,55,100.0,61.2,61,0,0.0,3,0.60,12.7,Matches
38d14822,Vagner da Silva,br BRA,GK,az Qarabağ Ağdam,32,1986,4.0,7,0,0,1,0,4.5,0.44,-2.5,-0.62,23,47,48.9,76,11,30.3,33.6,32,75.0,51.6,44,0,0.0,2,0.50,12.7,Matches
0a86fd8b,Andrei Sinitsyn,ru RUS,GK,ru Krasnodar,30,1988,1.0,2,0,0,1,0,1.2,0.24,-0.8,-0.80,4,7,57.1,19,7,21.1,28.9,5,60.0,46.8,10,2,20.0,0,0.00,10.0,Matches
5512b1a9,Juan Soriano,es ESP,GK,es Sevilla,20,1997,0.5,0,0,0,0,0,0.0,,0.0,0.00,1,11,9.1,12,2,58.3,40.6,6,66.7,48.8,2,0,0.0,0,0.00,11.0,Matches
339fe0e8,Thomas Strakosha,al ALB,GK,it Lazio,23,1995,4.0,5,0,1,0,0,5.8,0.40,+0.8,+0.21,13,45,28.9,85,19,32.9,32.2,31,54.8,43.4,74,1,1.4,6,1.50,16.1,Matches
387750b7,Richard Strebinger,at AUT,GK,at Rapid Wien,25,1993,8.0,14,2,0,0,1,10.2,0.29,-2.8,-0.34,44,138,31.9,180,29,45.0,36.9,73,78.1,53.2,111,5,4.5,13,1.63,14.6,Matches
5640992b,Harun Tekin,tr TUR,GK,tr Fenerbahçe,29,1989,8.0,10,0,0,2,0,8.2,0.25,-1.8,-0.22,68,133,51.1,166,31,48.2,37.8,69,76.8,52.5,96,1,1.0,6,0.75,13.0,Matches
9bc78273,Oleksandr Tkachenko,ua UKR,GK,ua Vorskla Poltava,25,1993,1.0,3,0,0,0,1,3.3,0.37,+1.3,+1.33,9,30,30.0,32,2,56.3,42.7,13,92.3,57.6,11,0,0.0,1,1.00,16.3,Matches
ce17b5eb,Kevin Trapp,de GER,GK,de Eint Frankfurt,28,1990,12.3,13,3,0,2,0,16.2,0.21,+3.2,+0.26,128,282,45.4,359,29,58.5,41.0,86,83.7,57.9,156,4,2.6,9,0.75,11.2,Matches
7a8779f3,Tomáš Tujvel,sk SVK,GK,hu Vidi,34,1983,2.0,3,0,0,0,0,3.6,0.33,+0.6,+0.32,19,44,43.2,44,9,59.1,45.3,21,85.7,61.0,30,1,3.3,0,0.00,8.0,Matches
7b456af7,Tomáš Vaclík,cz CZE,GK,es Sevilla,29,1989,9.8,12,1,0,3,0,12.4,0.40,+0.4,+0.04,46,154,29.9,229,55,40.6,35.5,85,71.8,55.9,108,9,8.3,9,0.95,16.3,Matches
7750462c,Bruno Vale,pt POR,GK,cy Apollon,35,1983,5.0,7,1,0,1,0,6.6,0.28,-0.4,-0.09,23,60,38.3,153,42,25.5,30.6,43,48.8,42.8,71,0,0.0,2,0.40,13.2,Matches
1e101451,Andris Vaņins,lv LVA,GK,ch Zürich,38,1980,1.0,1,0,0,0,0,1.6,0.27,+0.6,+0.60,7,25,28.0,44,5,40.9,33.6,11,63.6,48.5,21,0,0.0,4,4.00,17.8,Matches
61911828,Aleksandr Vasyutin,ru RUS,GK,no Sarpsborg 08,23,1995,6.0,13,0,0,3,0,7.8,0.28,-5.2,-0.86,59,171,34.5,144,10,81.3,51.9,57,94.7,62.4,113,1,0.9,6,1.00,12.7,Matches
03df04ff,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,24,1994,6.3,6,1,0,1,0,5.8,0.26,-0.2,-0.04,32,81,39.5,130,35,37.7,36.2,56,57.1,45.4,78,2,2.6,2,0.33,10.0,Matches
38cd5b8f,Danny Vukovic,au AUS,GK,be Genk,33,1985,7.6,10,0,0,1,0,10.1,0.34,+0.1,+0.01,39,149,26.2,243,32,41.6,35.4,75,64.0,48.6,84,6,7.1,9,1.18,15.1,Matches
0be3255b,Alexander Walke,de GER,GK,at RB Salzburg,35,1983,10.0,12,0,0,1,1,8.8,0.23,-2.2,-0.22,36,119,30.3,265,27,33.6,35.6,52,57.7,47.5,108,3,2.8,12,1.20,18.0,Matches
08a2c314,Tolga Zengin,tr TUR,GK,tr Beşiktaş,34,1983,1.0,1,0,0,0,0,1.0,0.20,0.0,-0.02,7,24,29.2,21,4,61.9,41.9,11,100.0,55.8,18,0,0.0,3,3.00,24.0,Matches
0f276764,Hannes Þór Halldórsson,is ISL,GK,az Qarabağ Ağdam,34,1984,2.0,6,1,0,0,0,3.3,0.26,-2.7,-1.35,7,27,25.9,35,5,60.0,43.9,10,60.0,48.6,25,0,0.0,3,1.50,13.6,Matches
