id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
5219ab4a,3,34,13,0.09,0.23,22.6,3.0,0,0,1.7,1.7,1.3,1.3
3010aefb,0,13,2,0.0,0.0,15.7,0.0,0,0,0.8,0.8,-0.8,-0.8
166a981d,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
3f5b4635,2,13,3,0.15,0.67,8.5,0.0,0,0,1.3,1.3,0.7,0.7
0e7ccfc4,0,21,7,0.0,0.0,24.1,5.0,0,0,0.9,0.9,-0.9,-0.9
beb391dd,2,21,11,0.1,0.18,17.6,2.0,0,0,2.1,2.1,-0.1,-0.1
59948ef7,1,2,1,0.5,1.0,19.4,0.0,0,0,0.4,0.4,0.6,0.6
aa67d758,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2434f24a,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
9980269a,3,18,4,0.11,0.5,13.1,0.0,1,1,2.6,1.8,0.4,0.2
85a44ecc,1,14,4,0.07,0.25,23.2,0.0,0,0,1.2,1.2,-0.2,-0.2
67b7357e,2,5,3,0.4,0.67,8.9,0.0,0,0,0.8,0.8,1.2,1.2
8f325097,0,1,0,0.0,0.0,6.4,0.0,0,0,0.3,0.3,-0.3,-0.3
9b40a6ea,1,11,5,0.09,0.2,23.7,0.0,0,0,0.4,0.4,0.6,0.6
5722eced,2,9,3,0.22,0.67,18.1,1.0,0,0,0.8,0.8,1.2,1.2
1ec7e1c5,4,23,11,0.17,0.36,13.3,0.0,0,0,2.1,2.1,1.9,1.9
29c02c9f,1,7,1,0.14,1.0,20.0,0.0,0,0,0.7,0.7,0.3,0.3
7ef972c3,1,9,2,0.11,0.5,17.7,0.0,0,0,0.6,0.6,0.4,0.4
fd2bc67d,2,7,2,0.29,1.0,12.3,1.0,0,0,0.9,0.9,1.1,1.1
ce50fd99,13,55,33,0.24,0.39,15.2,0.0,0,0,9.1,9.1,3.9,3.9
ae4e2852,0,3,1,0.0,0.0,25.6,0.0,0,0,0.1,0.1,-0.1,-0.1
5fdcb075,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
44f8c299,1,13,4,0.08,0.25,18.9,0.0,0,0,1.2,1.2,-0.2,-0.2
92232aad,2,26,7,0.08,0.29,13.5,0.0,0,0,2.7,2.7,-0.7,-0.7
0be95d34,0,16,5,0.0,0.0,19.7,1.0,0,0,1.1,1.1,-1.1,-1.1
8332db56,3,18,10,0.17,0.3,21.1,0.0,0,0,1.7,1.7,1.3,1.3
79685569,0,5,0,0.0,0.0,21.3,0.0,0,0,0.2,0.2,-0.2,-0.2
e4448c8c,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
