id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
6d5701f2,39,22,25,12,2,18,24,6,20,14,6,28,67,102,1
f833a830,3,3,0,2,1,2,10,8,3,0,3,0,3,3,0
8397a50c,15,11,11,3,1,10,13,3,56,48,8,30,45,190,4
5cbd1eb0,5,2,2,2,1,1,7,6,2,0,2,2,7,3,0
dd0daf32,0,0,0,0,0,0,2,2,3,0,3,0,0,1,0
d4cb83cc,1,1,1,0,0,1,3,2,3,1,2,3,4,10,0
5cec2487,57,29,31,20,6,30,56,26,19,5,14,24,81,40,0
e7434f04,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1
47b7e3af,37,24,9,18,10,6,40,34,36,7,29,23,60,32,1
bfae110f,15,8,3,8,4,0,5,5,10,2,8,4,19,23,0
80c31c97,4,1,3,1,0,0,3,3,5,3,2,7,11,19,0
bf59c794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9674002f,37,17,8,19,10,9,42,33,25,3,22,16,53,18,0
2b622f01,57,33,25,22,10,16,58,42,29,2,27,15,72,27,0
d9cfca3d,9,5,0,5,4,3,7,4,3,0,3,4,13,2,0
f5a00fa4,93,50,43,41,9,46,139,93,43,13,30,50,143,18,1
f2f29dda,5,2,0,3,2,2,9,7,6,2,4,1,6,12,0
3f2d59fe,17,10,11,5,1,6,12,6,10,6,4,18,35,72,0
5343eb4e,3,2,1,2,0,1,2,1,0,0,0,0,3,0,0
76c131da,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
de5b5570,55,28,28,20,7,24,67,43,50,11,39,39,94,38,3
6b47c5db,128,67,56,61,11,45,91,46,52,6,46,80,208,69,3
5cdddffa,24,16,10,13,1,9,22,13,20,3,17,14,38,7,0
c5bdb6e3,11,8,5,4,2,7,17,10,13,2,11,3,14,3,0
7ba2eaa9,9,4,3,6,0,4,15,11,2,0,2,6,15,4,0
44bfb6c5,62,33,27,32,3,34,86,52,38,9,29,56,118,34,1
3631ad41,15,7,10,5,0,9,21,12,6,1,5,7,22,16,0
af721f98,4,0,0,2,2,0,0,0,0,0,0,1,5,0,0
a53649b7,7,5,3,4,0,2,6,4,9,0,9,2,9,5,0
ff527768,52,30,19,28,5,22,64,42,20,6,14,20,72,10,1
43439614,66,37,35,24,7,28,97,69,34,12,22,47,113,40,1
bdedffac,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
312626c1,23,14,15,6,2,10,20,10,38,17,21,42,65,154,1
caa1a7f0,7,3,1,3,3,2,14,12,3,0,3,6,13,0,0
74b2cd7e,38,24,20,14,4,18,32,14,50,32,18,27,65,134,1
43a166b4,12,9,2,5,5,4,9,5,2,0,2,4,16,5,0
79bc4c45,15,10,11,3,1,3,16,13,6,1,5,6,21,7,0
0d267745,28,14,21,6,1,16,33,17,15,9,6,21,49,76,2
38c7feef,18,9,4,6,8,5,21,16,26,1,25,22,40,10,0
16380240,17,8,9,7,1,4,23,19,4,0,4,5,22,1,0
e0bc6fdc,23,12,8,11,4,10,15,5,13,1,12,18,41,19,0
b682dcf6,25,16,17,7,1,10,21,11,30,24,6,17,42,68,1
4357f557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79b0d6a0,0,0,0,0,0,0,2,2,2,0,2,2,2,5,2
3ca7254a,15,7,5,9,1,3,15,12,9,0,9,9,24,1,0
57e3f0c7,32,17,15,13,4,8,16,8,15,2,13,8,40,5,0
6639e500,24,13,8,9,7,10,39,29,13,0,13,7,31,7,0
75a72a99,119,68,65,36,18,53,106,53,38,6,32,49,168,86,0
75f2c59f,20,8,11,7,2,9,28,19,21,0,21,14,34,12,1
819aa8e7,45,28,14,26,5,8,54,46,33,1,32,14,59,9,1
4806ec67,0,0,0,0,0,0,4,4,0,0,0,3,3,12,6
9a526299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1ef37668,54,32,18,29,7,28,69,41,30,4,26,28,82,60,1
7fcc71d8,3,3,2,0,1,0,2,2,4,1,3,2,5,1,0
867239d3,20,9,8,8,4,8,16,8,12,4,8,7,27,10,2
4b40d9ca,1,1,1,0,0,1,2,1,0,0,0,3,4,15,3
86695068,33,18,8,21,4,9,29,20,19,1,18,17,50,12,0
f5e6d08d,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
fdd85f94,64,35,28,28,8,23,74,51,27,8,19,38,102,36,4
