id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
7b5f516f,Francesco Rossi,it ITA,GK,Atalanta,30,1991,1,0,37,0.4,1,2.43,2,1,50.0,0,0,0,0,,0,0,0,0,,Matches
b1f0b916,Giacomo Satalino,it ITA,GK,Sassuolo,22,1999,1,0,8,0.1,0,0.00,1,1,100.0,0,0,0,0,,0,0,0,0,,Matches
f02dde20,Adrian Šemper,hr CRO,GK,Genoa,23,1998,1,1,90,1.0,1,1.00,4,3,75.0,0,0,1,0,0.0,0,0,0,0,,Matches
343f753a,Luigi Sepe,it ITA,GK,Salernitana,30,1991,16,16,1392,15.5,24,1.55,78,54,73.1,4,8,4,1,6.3,3,3,0,0,0.0,Matches
0d422df7,Marco Silvestri,it ITA,GK,Udinese,30,1991,35,35,3150,35.0,50,1.43,141,92,68.1,10,14,11,7,20.0,7,5,0,2,0.0,Matches
10dc46f0,Salvatore Sirigu,it ITA,GK,Genoa,34,1987,37,37,3330,37.0,59,1.59,180,122,69.4,4,16,17,10,27.0,5,4,1,0,20.0,Matches
ab4449d6,Łukasz Skorupski,pl POL,GK,Bologna,30,1991,36,36,3240,36.0,53,1.47,174,122,74.1,11,9,16,12,33.3,9,8,1,0,11.1,Matches
ac4003af,Marco Sportiello,it ITA,GK,Atalanta,29,1992,5,5,450,5.0,5,1.00,18,13,83.3,0,3,2,2,40.0,2,2,0,0,0.0,Matches
339fe0e8,Thomas Strakosha,al ALB,GK,Lazio,26,1995,23,23,2070,23.0,29,1.26,86,58,67.4,12,6,5,7,30.4,1,1,0,0,0.0,Matches
01b8a2b2,Wojciech Szczęsny,pl POL,GK,Juventus,31,1990,33,33,2970,33.0,29,0.88,105,73,75.2,18,9,6,12,36.4,6,3,3,0,50.0,Matches
b056e3da,Ciprian Tătărușanu,ro ROU,GK,Milan,35,1986,6,6,540,6.0,10,1.67,24,14,66.7,4,1,1,1,16.7,3,2,1,0,33.3,Matches
e1b0a70d,Pietro Terracciano,it ITA,GK,Fiorentina,31,1990,32,31,2862,31.8,43,1.35,100,58,59.0,16,5,10,9,29.0,3,2,1,0,33.3,Matches
77d6fd4d,Guglielmo Vicario,it ITA,GK,Empoli,24,1996,38,38,3420,38.0,70,1.84,216,150,69.9,10,11,17,7,18.4,10,5,2,3,28.6,Matches
cc1a0c57,Jeroen Zoet,nl NED,GK,Spezia,30,1991,7,7,630,7.0,19,2.71,43,23,58.1,1,1,5,0,0.0,2,1,1,0,50.0,Matches
54f6afe3,Petar Zovko,ba BIH,GK,Spezia,19,2002,1,0,29,0.3,0,0.00,0,0,,0,0,0,0,,0,0,0,0,,Matches
