id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
754bc99d,5,450,5.0,5,5,0,0,1.6,9,11.0,-2.0,0.6,5.7,9.7,-4.0,1.85,0,0,0,0.0
75696fef,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
7586ae9b,4,85,0.9,1,0,3,2,1.5,2,1.0,1.0,1.65,1.9,0.5,1.4,1.94,0,0,0,0.0
75b86fb3,5,368,4.1,4,3,1,0,2.4,11,4.0,7.0,0.14,7.4,4.5,2.9,-0.93,0,0,0,0.0
75dd7eeb,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
760be9fa,4,277,3.1,3,3,1,4,2.25,4,2.0,2.0,0.65,5.6,3.1,2.5,1.6,0,0,0,0.0
762179d9,11,872,9.7,10,4,1,0,1.46,11,7.0,4.0,0.41,9.4,13.4,-4.0,-0.06,0,0,0,0.0
76864df8,3,60,0.7,0,0,3,0,1.33,0,0.0,0.0,-0.41,0.8,0.4,0.4,0.94,0,0,0,0.0
768b28d0,4,142,1.6,2,0,2,2,2.25,2,3.0,-1.0,0.04,3.3,3.5,-0.1,-0.27,0,0,0,0.0
76c131da,2,126,1.4,1,0,1,0,1.5,4,2.0,2.0,3.82,4.6,1.6,3.0,3.22,0,0,0,0.0
76ecfb22,6,434,4.8,5,2,1,0,0.17,1,10.0,-9.0,-2.72,4.4,5.9,-1.5,0.01,0,0,0,0.0
770ebf00,5,388,4.3,5,2,0,0,1.67,3,6.0,-3.0,-0.97,3.2,5.3,-2.0,-0.28,0,0,0,0.0
7713c72a,1,90,1.0,1,1,0,3,3.0,4,1.0,3.0,3.0,1.9,1.7,0.2,-0.21,0,0,0,0.0
771d74d1,4,165,1.8,2,0,2,0,0.25,0,3.0,-3.0,-0.44,1.4,2.7,-1.3,0.26,0,0,0,0.0
77c9e37c,1,2,0.0,0,0,1,0,0.0,0,0.0,0.0,-1.54,0.0,0.0,0.0,-0.08,0,0,0,0.0
77e39b04,6,303,3.4,3,2,3,1,1.86,6,7.0,-1.0,-1.38,5.7,4.4,1.3,0.2,0,0,0,0.0
77e401c7,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
78a3c38e,5,206,2.3,2,1,3,0,1.89,10,3.0,7.0,3.41,6.7,2.5,4.2,1.59,0,0,0,0.0
79019bf4,1,9,0.1,0,0,1,1,1.0,0,0.0,0.0,1.02,0.0,0.0,0.0,0.62,0,0,0,0.0
79083382,1,90,1.0,1,1,0,4,3.0,4,0.0,4.0,3.88,3.2,0.6,2.6,2.47,0,0,0,0.0
79135368,5,438,4.9,5,4,0,1,1.8,5,4.0,1.0,-0.28,9.0,5.2,3.7,0.17,0,0,0,0.0
791af558,3,67,0.7,0,0,3,1,1.33,1,1.0,0.0,0.57,1.7,1.0,0.7,0.57,0,0,0,0.0
79370f8c,6,422,4.7,4,4,2,0,0.83,3,9.0,-6.0,-1.28,5.6,8.6,-3.0,-1.59,0,0,0,0.0
7956236f,6,540,6.0,6,6,0,2,1.83,14,7.0,7.0,1.17,14.5,6.7,7.8,0.13,540,6,6,6.0
79b0d6a0,10,900,10.0,10,10,0,0,2.13,15,10.0,5.0,-3.5,15.4,10.4,5.1,-1.77,900,10,10,10.0
79c536d7,3,270,3.0,3,3,0,3,1.67,5,4.0,1.0,1.33,4.7,5.6,-0.9,1.52,270,3,3,3.0
7a0b1e96,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
7a20d90a,8,720,8.0,8,8,0,0,1.25,10,14.0,-4.0,0.0,12.7,10.1,2.6,0.0,0,0,0,0.0
7a2cf111,7,630,7.0,7,7,0,0,2.0,13,11.0,2.0,-1.71,10.1,9.8,0.3,-1.77,0,0,0,0.0
7a412c2d,5,364,4.0,4,4,1,1,2.5,9,5.0,4.0,0.99,6.5,4.8,1.7,0.3,0,0,0,0.0
7a47e204,4,114,1.3,1,0,3,1,0.5,1,2.0,-1.0,-0.16,1.0,1.2,-0.2,0.03,0,0,0,0.0
7a4cea18,4,348,3.9,4,2,0,0,1.0,2,3.0,-1.0,-0.26,3.0,6.3,-3.3,-0.17,0,0,0,0.0
7a68aefa,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
7afbd2c3,1,78,0.9,1,0,0,0,1.4,0,2.0,-2.0,-1.14,0.3,1.9,-1.6,-1.18,0,0,0,0.0
7b456af7,2,180,2.0,2,2,0,8,2.0,4,1.0,3.0,0.2,3.0,1.8,1.1,-0.41,180,2,2,2.0
7b4c1f6e,1,31,0.3,0,0,1,2,1.0,0,0.0,0.0,0.52,0.8,0.1,0.7,1.78,0,0,0,0.0
7b4de647,5,450,5.0,5,5,0,1,0.8,7,10.0,-3.0,-0.6,8.1,5.5,2.6,-0.83,450,5,5,5.0
7b57c56a,7,606,6.7,7,6,0,0,1.62,13,10.0,3.0,-1.13,13.4,9.3,4.1,-0.53,0,0,0,0.0
7b5ab7f2,4,165,1.8,1,0,3,0,2.25,4,1.0,3.0,0.36,3.3,1.1,2.2,0.36,0,0,0,0.0
7b8ff0ac,2,60,0.7,1,0,1,2,1.5,1,1.0,0.0,0.75,0.7,1.8,-1.1,-1.99,0,0,0,0.0
7b9a86e6,6,273,3.0,3,1,3,2,2.0,4,5.0,-1.0,-0.62,4.3,6.1,-1.8,-0.53,0,0,0,0.0
7b9a9e25,6,374,4.2,4,2,2,0,0.67,5,4.0,1.0,1.87,3.5,3.7,-0.3,-0.26,0,0,0,0.0
7b9c2d84,4,151,1.7,2,0,2,0,1.0,2,2.0,0.0,0.69,2.6,1.8,0.8,-0.26,0,0,0,0.0
7ba2eaa9,8,332,3.7,3,1,5,2,2.09,7,4.0,3.0,-0.01,6.2,3.0,3.2,0.32,0,0,0,0.0
7ba6d84e,2,180,2.0,2,2,0,4,0.5,1,2.0,-1.0,-2.44,3.2,2.2,1.0,-0.99,180,2,2,2.0
7baff104,1,15,0.2,0,0,1,0,0.0,0,0.0,0.0,0.51,0.5,0.8,-0.3,-1.53,0,0,0,0.0
7bd5b8fd,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
