,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
841,bf34eebd,3,106,1,1,0,2,0,2,2,1,1,1.7,1.4,0.3,0,0,0,0
842,bf4c41f9,6,344,3,4,0,2,0,1,5,3,2,5.7,3.1,2.6,0,0,0,0
843,bf80db4d,6,540,6,6,6,0,0,1,8,9,-1,6.2,8.9,-2.7,0,0,0,0
844,bf82b02a,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
845,bf8eed47,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
846,bfc5768b,5,268,3,3,0,2,1,0,3,4,-1,1.8,3.4,-1.6,0,0,0,0
847,bfccbd93,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
848,bfd522a6,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
849,c0347e9b,1,90,1,1,1,0,2,3,2,1,1,1.6,1.0,0.6,0,0,0,0
850,c0a38fb2,1,1,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
851,c13ddd3e,1,18,0,0,0,1,2,1,0,0,0,0.3,0.0,0.3,0,0,0,0
852,c1851bfd,5,450,5,5,5,0,0,0,4,8,-4,4.6,8.8,-4.1,0,0,0,0
853,c1949191,3,259,2,3,2,0,3,2,4,3,1,3.4,3.0,0.4,0,0,0,0
854,c1edd471,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
855,c25b2143,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
856,c25f14a7,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
857,c275947b,3,270,3,3,3,0,0,1,7,3,4,4.5,0.6,3.9,0,0,0,0
858,c284d6fb,0,0,0,0,0,0,4,3,0,0,0,0.0,0.0,0.0,0,0,0,0
859,c2dadbf3,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
860,c36c7fa4,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
861,c4987edc,8,720,8,8,8,0,0,2,10,5,5,8.5,4.4,4.1,0,0,0,0
862,c4e87b8b,3,225,2,3,2,0,0,2,6,4,2,2.6,2.2,0.5,0,0,0,0
863,c4f5eb61,1,29,0,0,0,1,5,3,2,0,2,1.5,0.0,1.5,0,0,0,0
864,c54638ba,2,17,0,0,0,2,1,1,0,0,0,0.4,0.0,0.4,0,0,0,0
865,c5642098,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
866,c5bdb6e3,5,233,2,3,1,2,1,2,5,2,3,3.3,1.2,2.1,0,0,0,0
