id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
08f5afaa,Gianluigi Donnarumma,it ITA,GK,Paris S-G,24-014,1999,26.0,25,1,1,3,1,27.4,0.25,+3.4,+0.13,39,114,34.2,533,118,15.0,23.6,140,24.3,26.6,271,25,9.2,22,0.85,13.5,Matches
0e12089d,Maxime Dupé,fr FRA,GK,Toulouse,30-007,1993,26.0,46,3,2,6,2,40.7,0.28,-3.3,-0.13,102,256,39.8,703,120,25.5,30.0,175,44.0,37.1,349,24,6.9,17,0.65,10.5,Matches
9d420dad,Yahia Fofana,fr FRA,GK,Angers,22-202,2000,8.0,15,1,0,2,1,13.1,0.28,-0.9,-0.12,26,91,28.6,190,49,34.2,33.3,53,49.1,41.0,105,11,10.5,5,0.63,12.0,Matches
db3164e1,Gauthier Gallon,fr FRA,GK,Troyes,29-322,1993,19.0,43,4,0,6,2,34.5,0.31,-6.5,-0.34,53,229,23.1,429,72,34.0,32.7,145,57.2,42.0,304,19,6.3,7,0.37,10.0,Matches
3814120d,Bingourou Kamara,sn SEN,GK,Montpellier,26-141,1996,4.5,11,1,0,2,0,9.1,0.29,-1.9,-0.41,18,57,31.6,95,19,42.1,35.4,35,48.6,39.9,52,3,5.8,2,0.44,11.2,Matches
4e7db402,Alban Lafont,fr FRA,GK,Nantes,24-047,1999,25.0,33,4,1,3,4,33.3,0.26,+4.3,+0.17,132,362,36.5,633,141,38.5,35.9,175,67.4,49.2,339,27,8.0,20,0.80,11.4,Matches
2fa2a875,Benjamin Lecomte,fr FRA,GK,Montpellier,31-319,1991,7.0,6,0,0,0,0,8.3,0.23,+2.3,+0.33,33,86,38.4,160,29,36.3,33.5,57,49.1,39.6,94,5,5.3,4,0.57,13.0,Matches
1e7aea56,Benjamin Leroy,fr FRA,GK,Ajaccio,33-338,1989,22.1,41,5,1,8,0,32.7,0.30,-8.3,-0.38,146,367,39.8,460,50,54.3,39.1,141,83.0,52.0,258,13,5.0,37,1.68,17.2,Matches
fd78b105,Mateusz Lis,pl POL,GK,Troyes,26-012,1997,7.0,14,2,0,1,0,14.8,0.27,+0.8,+0.11,35,105,33.3,198,33,39.9,35.7,65,40.0,34.1,129,10,7.8,11,1.57,14.8,Matches
f00de885,Anthony Lopes,pt POR,GK,Lyon,32-161,1990,21.3,24,4,2,5,0,24.2,0.25,+0.2,+0.01,72,197,36.5,498,92,31.9,32.2,132,28.8,31.2,244,13,5.3,14,0.66,13.4,Matches
20b9f052,Pau López,es ESP,GK,Marseille,28-088,1994,22.0,20,4,0,1,1,23.8,0.24,+4.8,+0.22,73,202,36.1,612,93,23.2,30.7,120,50.0,39.3,245,15,6.1,23,1.05,15.2,Matches
1d2d5cc8,Steve Mandanda,fr FRA,GK,Rennes,37-348,1985,23.5,25,1,0,5,1,25.9,0.29,+1.9,+0.08,133,331,40.2,702,103,35.3,33.1,127,65.4,45.1,260,21,8.1,34,1.45,17.1,Matches
c4173f1a,Vito Mannone,it ITA,GK,Lorient,35-009,1988,12.9,17,1,2,2,0,19.9,0.29,+2.9,+0.23,31,120,25.8,326,74,24.8,29.0,84,46.4,36.6,242,8,3.3,7,0.54,11.0,Matches
dc29b608,Yvon Mvogo,ch SUI,GK,Lorient,28-278,1994,13.1,19,0,0,2,1,16.0,0.26,-2.0,-0.15,67,174,38.5,321,51,35.5,32.3,105,57.1,41.8,278,13,4.7,7,0.53,10.2,Matches
afb0c500,Alexander Nübel,de GER,GK,Monaco,26-162,1996,26.0,36,4,1,2,2,31.7,0.23,-2.3,-0.09,139,307,45.3,591,137,32.5,32.4,179,64.2,46.0,310,23,7.4,23,0.88,12.9,Matches
c631f952,Jonas Omlin,ch SUI,GK,Montpellier,29-060,1994,13.0,26,3,0,2,2,24.1,0.28,+0.1,0.00,53,161,32.9,330,77,32.1,31.7,85,64.7,47.3,209,14,6.7,12,0.93,12.0,Matches
0810b6df,Patrick Pentz,at AUT,GK,Reims,26-068,1997,7.0,14,2,0,2,1,11.9,0.34,-1.1,-0.16,29,94,30.9,152,25,44.7,36.3,59,44.1,38.7,103,8,7.8,4,0.57,12.2,Matches
1b729a98,Ghjuvanni Quilichini,fr FRA,GK,Ajaccio,20-191,2002,0.9,0,0,0,0,0,0.8,0.24,+0.8,+0.93,6,24,25.0,26,2,61.5,43.8,8,100.0,61.0,25,2,8.0,0,0.00,7.5,Matches
67f649be,Ionuț Radu,ro ROU,GK,Auxerre,25-287,1997,7.0,8,0,0,0,1,7.6,0.21,+0.6,+0.08,46,128,35.9,204,32,44.6,37.7,44,84.1,53.8,109,5,4.6,6,0.86,13.9,Matches
7f41ee30,Rémy Riou,fr FRA,GK,Lyon,35-217,1987,5.7,7,4,0,0,0,3.7,0.14,-0.3,-0.06,12,29,41.4,125,23,17.6,27.6,33,21.2,25.7,49,6,12.2,7,1.50,16.8,Matches
60d90c55,Brice Samba,cg CGO,GK,Lens,28-320,1994,26.0,21,2,0,5,1,22.7,0.24,+2.7,+0.10,116,278,41.7,755,101,33.4,32.4,100,26.0,29.4,264,19,7.2,35,1.35,17.0,Matches
53af52f3,Kasper Schmeichel,dk DEN,GK,Nice,36-126,1986,24.0,20,1,2,3,0,22.7,0.24,+2.7,+0.11,127,282,45.0,626,83,32.6,33.4,197,39.6,35.6,340,16,4.7,15,0.63,13.3,Matches
834b5c4c,Matz Sels,be BEL,GK,Strasbourg,31-013,1992,26.0,44,9,0,5,0,42.9,0.27,-1.1,-0.04,107,295,36.3,551,93,41.0,35.3,134,51.5,42.2,370,23,6.2,23,0.88,12.3,Matches
f19f32b1,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,28-355,1994,3.0,6,0,0,1,0,4.1,0.59,-1.9,-0.63,8,33,24.2,49,7,51.0,38.1,14,57.1,41.4,21,1,4.8,5,1.67,16.4,Matches
