id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
46907171,15,327,3,2,1,13,14,8,5,3,5.7,4.3,1.5,0,0,0,0
469d3d84,1,45,0,1,0,0,0,0,0,0,0.5,0.3,0.2,0,0,0,0
46a7b605,1,5,0,0,0,1,4,0,0,0,0.0,0.1,-0.1,0,0,0,0
46faabfa,26,1582,17,20,6,6,8,19,28,-9,12.9,24.5,-11.6,0,0,0,0
477e50ce,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,0,0
4788cb6b,1,1,0,0,0,1,1,0,1,-1,0.2,0.0,0.2,0,0,0,0
47af88b8,15,1002,11,12,10,3,2,19,18,1,18.0,20.2,-2.2,0,0,0,0
47c609d5,21,1194,13,15,2,6,0,17,14,3,12.4,16.7,-4.2,0,0,0,0
48b28bfd,25,1004,11,11,0,14,6,17,12,5,16.5,12.7,3.7,0,0,0,0
49070d66,31,2502,27,29,22,2,4,43,34,9,40.3,33.2,7.1,0,0,0,0
49136c42,26,2135,23,24,18,2,0,26,26,0,21.7,27.1,-5.4,0,0,0,0
4914ed4a,13,713,7,9,5,4,13,7,16,-9,8.2,10.2,-2.0,0,0,0,0
4937a9f7,10,622,6,6,4,4,18,12,20,-8,6.8,12.2,-5.4,0,0,0,0
4943d9c2,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
49712367,9,201,2,2,0,7,18,0,6,-6,1.8,3.7,-1.9,0,0,0,0
4a661ea6,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
4a987ffa,16,518,5,4,0,12,1,5,10,-5,4.9,9.6,-4.7,0,0,0,0
4ade359f,1,1,0,0,0,1,9,0,0,0,0.0,0.0,0.0,0,0,0,0
4b1b63dc,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
4b77bb89,16,785,8,9,0,7,4,14,9,5,12.8,7.6,5.2,0,0,0,0
4b96c347,36,2929,32,35,13,1,0,40,48,-8,40.1,42.6,-2.4,0,0,0,0
4bf69118,29,2002,22,22,17,7,3,34,53,-19,27.4,40.4,-13.0,0,0,0,0
4c3a6744,27,1868,20,24,5,3,1,25,23,2,25.0,21.0,4.0,0,0,0,0
4c4ffacc,1,33,0,0,0,1,0,0,2,-2,0.3,0.6,-0.3,0,0,0,0
4c5b714f,17,949,10,12,6,5,15,17,13,4,17.1,10.6,6.5,0,0,0,0
4e0afc5d,34,2334,25,27,14,7,3,35,39,-4,31.2,40.2,-9.1,0,0,0,0
4e47507a,28,1457,16,16,1,12,1,15,23,-8,15.1,20.1,-5.0,0,0,0,0
4e7db402,38,3420,38,38,38,0,0,55,48,7,45.5,52.7,-7.2,3420,38,38,38
4e9957ff,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
4eb0686f,1,19,0,0,0,1,1,0,2,-2,0.0,1.4,-1.4,0,0,0,0
4f093689,15,290,3,1,0,14,4,6,6,0,5.1,3.8,1.3,0,0,0,0
4f255115,35,2929,32,33,29,2,0,58,33,25,51.6,33.7,18.0,0,0,0,0
5046b7d4,29,1099,12,12,0,17,2,15,16,-1,16.3,14.1,2.2,0,0,0,0
5065d67d,2,180,2,2,2,0,17,2,6,-4,1.1,6.0,-4.9,0,0,0,0
507d7569,1,2,0,0,0,1,0,0,1,-1,0.2,0.1,0.1,0,0,0,0
50ac8941,16,560,6,7,0,9,16,6,10,-4,7.9,7.9,0.0,0,0,0,0
5148dcc5,37,2779,30,37,7,0,0,68,27,41,51.2,32.1,19.2,0,0,0,0
5167c97e,20,1076,12,12,5,8,6,16,20,-4,13.1,14.2,-1.1,0,0,0,0
