id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
c1d95617,Lorenzo Montipò,it ITA,GK,Hellas Verona,25,1996,34.0,50,2,1,7,2,40.6,0.28,-7.4,-0.22,189,577,32.8,733,120,57.2,42.3,231,68.4,46.5,495,21,4.2,23,0.68,13.1,Matches
a111cf41,Juan Musso,ar ARG,GK,Atalanta,27,1994,32.6,42,3,0,2,3,37.5,0.30,-1.5,-0.05,147,348,42.2,744,170,27.4,31.3,208,69.2,49.7,308,28,9.1,39,1.20,16.5,Matches
82b1198a,David Ospina,co COL,GK,Napoli,32,1988,31.0,25,1,0,3,1,27.6,0.26,+3.6,+0.12,73,193,37.8,842,124,20.7,28.6,135,14.1,22.5,353,18,5.1,31,1.00,17.0,Matches
cf1c23d8,Daniele Padelli,it ITA,GK,Udinese,35,1985,3.0,8,0,0,0,0,7.0,0.33,-1.0,-0.34,12,42,28.6,89,19,34.8,29.6,22,50.0,40.9,56,1,1.8,2,0.67,13.2,Matches
457cb02f,Ivor Pandur,hr CRO,GK,Hellas Verona,21,2000,3.0,6,1,1,1,0,5.7,0.33,-0.3,-0.10,15,26,57.7,53,9,34.0,33.1,15,53.3,37.1,22,1,4.5,1,0.33,11.3,Matches
79b0d6a0,Rui Patrício,pt POR,GK,Roma,33,1988,38.0,43,5,2,5,2,42.2,0.25,+1.2,+0.03,174,393,44.3,854,141,37.7,34.2,222,32.0,31.5,393,12,3.1,26,0.68,14.3,Matches
f058ed1f,Gianluca Pegolo,it ITA,GK,Sassuolo,40,1981,1.0,3,0,0,1,0,1.8,0.37,-1.2,-1.17,2,5,40.0,26,4,15.4,26.7,8,12.5,19.8,8,1,12.5,0,0.00,6.0,Matches
4c62d0c8,Mattia Perin,it ITA,GK,Juventus,28,1992,4.5,7,0,0,1,1,5.4,0.35,-0.6,-0.14,13,34,38.2,108,17,25.9,29.6,26,23.1,29.2,77,1,1.3,4,0.89,12.6,Matches
f6a06749,Carlo Pinsoglio,it ITA,GK,Juventus,31,1990,0.5,1,1,0,0,0,1.1,0.08,+0.1,+0.29,1,1,100.0,10,0,10.0,29.6,1,0.0,37.0,12,0,0.0,0,0.00,,Matches
277da414,Ivan Provedel,it ITA,GK,Spezia,27,1994,30.7,52,9,3,4,3,47.6,0.24,-1.4,-0.04,206,616,33.4,957,133,47.8,40.1,229,69.4,51.7,476,28,5.9,25,0.81,11.8,Matches
67f649be,Ionuț Radu,ro ROU,GK,Inter,24,1997,1.0,2,0,0,0,0,1.6,0.53,-0.4,-0.41,4,8,50.0,19,2,36.8,33.3,4,25.0,29.8,4,0,0.0,1,1.00,16.0,Matches
0dfce079,Boris Radunović,rs SRB,GK,Cagliari,25,1996,3.0,5,1,1,0,0,6.4,0.26,+1.4,+0.46,22,62,35.5,72,10,54.2,41.5,28,82.1,51.1,42,1,2.4,1,0.33,13.8,Matches
d7a35008,Nicola Ravaglia,it ITA,GK,Sampdoria,32,1988,0.1,1,1,0,0,0,1.0,0.00,0.0,-0.25,2,4,50.0,2,0,100.0,57.0,2,100.0,65.5,1,0,0.0,0,0.00,,Matches
e358587b,Pepe Reina,es ESP,GK,Lazio,38,1982,15.0,29,4,0,2,0,23.7,0.33,-5.3,-0.36,66,133,49.6,429,73,24.2,29.8,99,29.3,30.1,186,10,5.4,10,0.67,13.7,Matches
1e26e376,Sergio Romero,ar ARG,GK,Venezia,34,1987,16.0,33,6,0,1,2,30.8,0.25,-0.2,-0.01,90,236,38.1,443,100,38.6,34.6,142,45.8,38.8,265,14,5.3,11,0.69,11.8,Matches
7b5f516f,Francesco Rossi,it ITA,GK,Atalanta,30,1991,0.4,1,0,0,0,0,1.0,0.52,0.0,+0.11,2,6,33.3,12,0,41.7,37.8,4,25.0,39.3,3,0,0.0,0,0.00,18.0,Matches
b1f0b916,Giacomo Satalino,it ITA,GK,Sassuolo,22,1999,0.1,0,0,0,0,0,0.8,0.76,+0.8,+7.56,0,0,,0,0,,,1,0.0,22.0,1,0,0.0,0,0.00,,Matches
f02dde20,Adrian Šemper,hr CRO,GK,Genoa,23,1998,1.0,1,0,0,0,0,0.9,0.28,-0.1,-0.06,6,21,28.6,30,3,50.0,38.5,7,85.7,52.0,14,2,14.3,0,0.00,11.2,Matches
343f753a,Luigi Sepe,it ITA,GK,Salernitana,30,1991,15.5,24,3,0,1,0,24.6,0.28,+0.6,+0.04,166,320,51.9,433,45,54.7,40.8,130,63.8,46.4,235,10,4.3,13,0.84,16.0,Matches
0d422df7,Marco Silvestri,it ITA,GK,Udinese,30,1991,35.0,50,5,0,4,1,45.5,0.29,-3.5,-0.10,167,430,38.8,677,106,46.1,36.7,252,46.8,38.4,462,16,3.5,10,0.29,11.0,Matches
10dc46f0,Salvatore Sirigu,it ITA,GK,Genoa,34,1987,37.0,59,4,3,7,2,50.6,0.26,-6.4,-0.17,257,605,42.5,916,100,46.3,36.6,263,68.8,45.9,476,14,2.9,20,0.54,12.9,Matches
ab4449d6,Łukasz Skorupski,pl POL,GK,Bologna,30,1991,36.0,53,8,1,3,2,53.3,0.26,+2.3,+0.06,193,459,42.0,956,164,39.1,34.0,294,28.9,26.6,498,27,5.4,14,0.39,11.3,Matches
ac4003af,Marco Sportiello,it ITA,GK,Atalanta,29,1992,5.0,5,2,0,1,0,5.6,0.20,+0.6,+0.12,8,33,24.2,107,33,14.0,26.0,28,64.3,47.0,45,1,2.2,4,0.80,13.9,Matches
339fe0e8,Thomas Strakosha,al ALB,GK,Lazio,26,1995,23.0,29,1,1,3,1,28.6,0.32,+0.6,+0.03,79,161,49.1,618,92,22.2,28.5,119,20.2,23.6,283,11,3.9,16,0.70,14.5,Matches
01b8a2b2,Wojciech Szczęsny,pl POL,GK,Juventus,31,1990,33.0,29,3,2,5,0,30.6,0.24,+1.6,+0.05,124,273,45.4,836,159,26.6,30.8,172,29.7,31.5,481,24,5.0,25,0.76,13.5,Matches
b056e3da,Ciprian Tătărușanu,ro ROU,GK,Milan,35,1986,6.0,10,2,0,1,1,8.9,0.25,-0.1,-0.02,33,74,44.6,168,14,36.3,33.3,36,36.1,35.0,82,6,7.3,3,0.50,12.5,Matches
e1b0a70d,Pietro Terracciano,it ITA,GK,Fiorentina,31,1990,31.8,43,2,0,2,2,31.6,0.29,-9.4,-0.29,197,464,42.5,1356,141,29.8,32.2,170,35.3,33.7,291,22,7.6,51,1.60,16.7,Matches
77d6fd4d,Guglielmo Vicario,it ITA,GK,Empoli,24,1996,38.0,70,5,1,5,6,65.2,0.28,+1.2,+0.03,133,386,34.5,1066,215,26.2,29.5,257,41.6,37.5,602,35,5.8,38,1.00,13.9,Matches
cc1a0c57,Jeroen Zoet,nl NED,GK,Spezia,30,1991,7.0,19,1,0,3,0,13.1,0.26,-5.9,-0.84,20,69,29.0,182,41,26.9,30.7,54,37.0,37.4,95,2,2.1,6,0.86,16.4,Matches
54f6afe3,Petar Zovko,ba BIH,GK,Spezia,19,2002,0.3,0,0,0,0,0,0.0,,0.0,0.00,1,4,25.0,8,3,37.5,35.9,2,50.0,35.0,4,0,0.0,2,6.21,28.5,Matches
