id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
9fa26bc2,Vanja Milinković-Savić,rs SRB,GK,Torino,20,1997,1.0,1,0,0,0,0,0.5,0.26,-0.5,-0.48,5,21,23.8,40,6,35.0,36.6,8,87.5,62.8,16,1,6.3,1,1.00,12.5,Matches
30223b33,Antonio Mirante,it ITA,GK,Bologna,34,1983,33.0,46,2,1,4,3,41.8,0.28,-1.2,-0.04,334,683,48.9,942,138,47.8,38.5,318,73.3,49.3,632,17,2.7,37,1.12,14.1,Matches
f058ed1f,Gianluca Pegolo,it ITA,GK,Sassuolo,36,1981,1.2,1,0,0,0,1,1.3,0.21,+1.3,+1.10,3,23,13.0,27,7,51.9,39.3,12,75.0,45.9,19,0,0.0,0,0.00,5.0,Matches
4c62d0c8,Mattia Perin,it ITA,GK,Genoa,24,1992,37.0,42,4,1,2,2,42.2,0.23,+2.2,+0.06,330,769,42.9,919,125,51.9,40.8,347,84.1,56.0,541,24,4.4,25,0.68,13.1,Matches
f6a06749,Carlo Pinsoglio,it ITA,GK,Juventus,27,1990,0.3,1,0,0,0,0,0.7,0.36,-0.3,-0.87,0,0,,5,3,0.0,27.0,0,,,7,1,14.3,0,0.00,7.0,Matches
b39dfab0,Christian Puggioni,it ITA,GK,Sampdoria,36,1981,9.0,12,3,0,1,0,16.4,0.27,+4.4,+0.49,52,128,40.6,234,58,38.9,34.4,78,47.4,41.3,148,10,6.8,21,2.33,16.6,Matches
b39dfab0,Christian Puggioni,it ITA,GK,Benevento,36,1981,13.1,26,5,0,3,0,24.8,0.31,-1.2,-0.09,84,194,43.3,359,88,32.6,32.9,120,64.2,44.0,206,18,8.7,15,1.15,14.1,Matches
dd06d56c,Rafael,br BRA,GK,Cagliari,35,1982,8.8,11,1,0,3,0,12.1,0.29,+1.1,+0.13,64,157,40.8,158,25,53.8,40.1,91,79.1,49.1,153,4,2.6,3,0.34,9.5,Matches
e358587b,Pepe Reina,es ESP,GK,Napoli,34,1982,37.0,29,2,2,3,0,26.3,0.25,-2.7,-0.07,147,333,44.1,950,177,26.0,30.0,235,36.6,36.5,353,8,2.3,57,1.54,18.8,Matches
7b5f516f,Francesco Rossi,it ITA,GK,Atalanta,26,1991,0.1,1,0,0,1,0,0.3,0.17,-0.7,-7.43,1,1,100.0,3,2,33.3,33.3,0,,,1,0,0.0,0,0.00,,Matches
61228681,Antonio Santurro,do DOM,GK,Bologna,25,1992,1.0,1,0,0,0,0,1.1,0.22,+0.1,+0.08,15,37,40.5,31,4,71.0,47.5,15,100.0,57.1,25,2,8.0,1,1.00,11.5,Matches
41bd99ea,Simone Scuffet,it ITA,GK,Udinese,21,1996,6.0,11,0,0,2,1,8.5,0.28,-1.5,-0.26,28,93,30.1,115,23,51.3,38.6,42,81.0,51.3,80,1,1.3,2,0.33,11.1,Matches
343f753a,Luigi Sepe,it ITA,GK,Napoli,26,1991,1.0,0,0,0,0,0,0.6,0.65,+0.6,+0.65,2,4,50.0,14,2,14.3,25.4,5,40.0,37.0,7,2,28.6,0,0.00,13.8,Matches
0d422df7,Marco Silvestri,it ITA,GK,Hellas Verona,26,1991,2.0,7,0,0,1,0,4.7,0.19,-2.3,-1.13,11,25,44.0,30,10,26.7,30.2,24,70.8,49.0,33,0,0.0,0,0.00,11.0,Matches
10dc46f0,Salvatore Sirigu,it ITA,GK,Torino,30,1987,37.0,45,5,3,5,0,47.0,0.25,+2.0,+0.05,237,541,43.8,987,198,35.6,34.1,319,59.6,44.3,621,32,5.2,49,1.32,13.8,Matches
ab4449d6,Łukasz Skorupski,pl POL,GK,Roma,26,1991,1.0,0,0,0,0,0,0.6,0.21,+0.6,+0.64,7,13,53.8,30,11,30.0,31.4,7,57.1,37.9,15,0,0.0,2,2.00,20.7,Matches
048877f5,Stefano Sorrentino,it ITA,GK,Chievo,38,1979,38.0,59,4,2,11,4,56.3,0.27,+1.3,+0.03,249,620,40.2,799,176,45.3,36.8,394,65.5,42.7,651,16,2.5,14,0.37,10.3,Matches
ac4003af,Marco Sportiello,it ITA,GK,Fiorentina,25,1992,35.6,38,2,2,4,0,36.7,0.26,-1.3,-0.04,152,376,40.4,773,202,32.3,32.1,270,46.7,38.7,508,31,6.1,23,0.65,12.1,Matches
339fe0e8,Thomas Strakosha,al ALB,GK,Lazio,22,1995,38.0,49,9,2,3,2,51.3,0.27,+4.3,+0.11,217,466,46.6,884,180,38.6,34.2,307,40.7,38.8,437,18,4.1,35,0.92,14.8,Matches
01b8a2b2,Wojciech Szczęsny,pl POL,GK,Juventus,27,1990,17.0,9,0,1,2,0,11.5,0.36,+2.5,+0.15,84,165,50.9,361,84,29.4,32.8,96,61.5,43.7,196,11,5.6,13,0.76,14.3,Matches
03760df0,Emiliano Viviano,it ITA,GK,Sampdoria,31,1985,27.0,43,2,1,5,2,40.8,0.28,-0.2,-0.01,179,437,41.0,632,80,46.0,38.8,226,64.6,49.5,429,13,3.0,19,0.70,13.1,Matches
