id,FK,CK,OG,PSxG,PSxG+/-,Cmp,Att,Att.1,Thr,Att.2,Opp,Stp,#OPA,TotLen,TotLen.1,TotDist
d436eb94,0,0,0,4.9,-1.1,15,32,72,6,16,23,2,2,2440.8,636.8,28.0
d97b252e,0,0,1,6.4,0.4,14,42,83,24,35,52,5,7,2581.3,1596.0,96.6
da8b19e2,0,0,0,0.0,0.0,4,7,9,2,7,5,0,0,267.3,289.8,0.0
db401046,0,0,0,6.7,0.7,33,65,165,18,31,44,2,5,5346.0,1401.2,95.5
e961d3ac,0,0,0,2.4,0.4,16,37,56,12,25,25,0,1,1932.0,1062.5,20.3
e9c0c1b2,0,0,0,1.0,0.0,4,11,46,6,9,17,1,4,1242.0,132.3,123.2
eb2b33aa,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ef3909cd,1,1,0,7.0,2.0,19,49,133,27,30,57,3,6,4202.8,1182.0,84.6
f352799f,0,0,1,4.3,0.3,3,15,43,11,14,35,0,0,1212.6,621.6,0.0
f3a97d02,0,1,1,9.4,-1.6,63,179,226,34,99,175,0,10,8972.2,4356.0,193.0
f42e9f3f,0,1,0,10.9,2.9,36,126,172,26,49,91,5,2,7258.4,2111.9,23.4
f63a8347,0,1,0,4.2,-0.8,22,51,67,13,31,32,3,2,2706.8,1701.9,25.4
f6798fc3,0,1,0,10.0,4.0,19,56,165,45,58,79,0,8,5016.0,2012.6,120.8
f7b10c66,0,1,0,7.4,0.4,24,87,158,33,41,83,2,5,5387.8,2205.8,70.5
fd834d1d,0,0,0,2.0,0.0,6,11,26,11,8,21,1,1,707.2,308.0,11.4
