id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2146785a,Davide Calabria,it ITA,DF,it Milan,20,1996,3.9,222,170,51,6,0,1,17,45,0,0,0,0,168,1,11,Matches
ac7e640b,Mattia Caldara,it ITA,DF,it Atalanta,23,1994,6.4,202,181,21,21,0,0,0,0,0,0,0,0,166,0,0,Matches
94f8d10c,Duje Ćaleta-Car,hr CRO,DF,at RB Salzburg,20,1996,13.3,692,673,18,18,1,24,0,0,0,0,0,0,571,1,0,Matches
cd0fa27b,Hakan Çalhanoğlu,tr TUR,"MF,FW",it Milan,23,1994,6.8,371,332,39,11,4,5,30,4,24,9,9,1,295,0,8,Matches
78841da9,José Callejón,es ESP,FW,it Napoli,30,1987,1.3,50,42,8,0,0,2,7,0,4,1,2,0,38,0,1,Matches
59e6e5bf,Dominic Calvert-Lewin,eng ENG,FW,eng Everton,20,1997,2.5,59,51,8,0,0,0,1,0,0,0,0,0,39,0,3,Matches
394c5d32,Ali Çamdalı,tr TUR,MF,tr Konyaspor,33,1984,1.7,94,88,5,5,0,0,0,0,0,0,0,0,66,1,2,Matches
96f2d977,Gustavo Campanharo,br BRA,MF,bg Ludogorets,25,1992,1.5,86,81,4,4,0,0,0,0,0,0,0,0,80,1,0,Matches
a6de370d,Sergio Canales,es ESP,"MF,FW",es Real Sociedad,26,1991,6.2,496,436,58,15,2,4,55,9,32,14,11,2,388,2,14,Matches
950ff24d,Yoan Cardinale,fr FRA,GK,fr Nice,23,1994,4.0,125,82,43,4,0,1,0,0,0,0,0,0,102,0,0,Matches
7352dca8,Carlinhos,br BRA,"FW,MF",ch Lugano,22,1994,2.1,54,53,1,0,0,0,3,0,0,0,0,0,33,0,2,Matches
601299e9,João Carlos Teixeira,pt POR,"MF,FW",pt Braga,24,1993,4.2,133,117,16,8,1,0,11,2,6,4,0,0,90,0,7,Matches
