id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
dda3969e,3,25,9,0.12,0.33,10.4,0,0,0,6.6,6.6,-3.6,-3.6
9dc96f10,0,1,1,0.0,0.0,25.7,0,0,0,0.0,0.0,0.0,0.0
11ff3d56,0,7,1,0.0,0.0,22.4,0,0,0,0.5,0.5,-0.5,-0.5
f522d7ec,1,14,4,0.07,0.25,17.4,0,0,0,1.1,1.1,-0.1,-0.1
31c69ef1,1,14,6,0.07,0.17,8.3,0,0,0,1.9,1.9,-0.9,-0.9
ac861941,0,14,2,0.0,0.0,22.2,8,0,0,1.2,1.2,-1.2,-1.2
1b84dbe1,0,13,0,0.0,0.0,23.7,3,0,0,0.5,0.5,-0.5,-0.5
a712ca2b,2,3,2,0.67,1.0,9.6,0,0,0,0.5,0.5,1.5,1.5
254147d4,1,14,2,0.07,0.5,20.2,0,0,0,0.8,0.8,0.2,0.2
d557d734,0,3,1,0.0,0.0,16.7,0,0,0,0.4,0.4,-0.4,-0.4
67ac5bb8,2,16,4,0.13,0.5,12.6,0,0,0,1.3,1.3,0.7,0.7
02b29014,2,18,5,0.11,0.4,17.4,0,0,0,2.3,2.3,-0.3,-0.3
3a949a25,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
3fe6bd8c,1,3,1,0.33,1.0,9.2,0,0,0,0.3,0.3,0.7,0.7
282f75f3,5,32,14,0.16,0.36,15.2,3,0,0,2.2,2.2,2.8,2.8
1fdfd6da,1,7,1,0.14,1.0,11.5,0,0,0,0.5,0.5,0.5,0.5
3bb7b8b4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1566e437,0,2,1,0.0,0.0,15.4,0,0,0,0.1,0.1,-0.1,-0.1
debe38a0,0,14,3,0.0,0.0,11.9,0,0,0,0.8,0.8,-0.8,-0.8
2fba6108,1,2,1,0.5,1.0,11.9,0,0,0,0.4,0.4,0.6,0.6
615ef733,0,9,1,0.0,0.0,11.9,0,0,0,0.4,0.4,-0.4,-0.4
47a34c4f,1,9,2,0.11,0.5,21.5,0,0,0,0.4,0.4,0.6,0.6
f8fcd2a5,2,8,3,0.25,0.67,7.8,0,0,0,1.7,1.7,0.3,0.3
ae4fc6a4,4,37,13,0.11,0.31,21.7,4,0,0,2.2,2.2,1.8,1.8
9328b835,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
7f3b388c,0,10,1,0.0,0.0,23.1,0,0,0,0.3,0.3,-0.3,-0.3
507c7bdf,18,111,40,0.08,0.23,22.9,16,9,10,16.1,8.2,1.9,0.8
f25b010f,0,4,2,0.0,0.0,14.0,0,0,0,0.3,0.3,-0.3,-0.3
101da2b5,0,14,3,0.0,0.0,22.7,0,0,0,0.7,0.7,-0.7,-0.7
bd8a7d05,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
4c370d81,9,83,32,0.11,0.28,14.3,0,0,0,11.3,11.3,-2.3,-2.3
b63e789d,0,17,5,0.0,0.0,24.6,0,0,0,0.6,0.6,-0.6,-0.6
ed1e53f3,9,45,20,0.2,0.45,15.0,0,0,0,5.0,5.0,4.0,4.0
132a82f1,0,11,2,0.0,0.0,9.9,0,0,0,1.0,1.0,-1.0,-1.0
82927de4,5,50,15,0.1,0.33,16.3,0,0,0,6.0,6.0,-1.0,-1.0
c3e39f12,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
a9142dc3,0,1,0,0.0,0.0,30.9,0,0,0,0.0,0.0,0.0,0.0
6722d4f0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
d56543a0,0,13,6,0.0,0.0,21.6,0,0,0,0.9,0.9,-0.9,-0.9
b853e0ad,1,25,7,0.04,0.14,24.1,0,0,0,1.8,1.8,-0.8,-0.8
c067631c,1,4,2,0.25,0.5,14.8,0,0,0,0.3,0.3,0.7,0.7
a67a09fb,0,4,0,0.0,0.0,27.4,0,0,0,0.1,0.1,-0.1,-0.1
3ec9195b,1,26,5,0.04,0.2,13.8,0,0,0,2.0,2.0,-1.0,-1.0
c2731c10,2,29,7,0.07,0.29,22.0,0,0,0,1.5,1.5,0.5,0.5
2bed3eab,0,2,0,0.0,0.0,22.5,0,0,0,0.1,0.1,-0.1,-0.1
e58a03c6,1,16,6,0.06,0.17,10.8,1,0,0,2.9,2.9,-1.9,-1.9
6bd603db,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
7ba6d84e,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
ffa90327,10,60,26,0.1,0.23,21.7,6,4,4,8.4,5.3,1.6,0.7
46ee5234,0,1,0,0.0,0.0,12.0,0,0,0,0.1,0.1,-0.1,-0.1
32f60ed8,1,10,4,0.1,0.25,21.1,0,0,0,0.8,0.8,0.2,0.2
df10e27c,0,1,0,0.0,0.0,22.6,0,0,0,0.1,0.1,-0.1,-0.1
16ceb862,4,29,10,0.14,0.4,11.6,0,0,0,4.2,4.2,-0.2,-0.2
9f7c837d,0,14,2,0.0,0.0,16.1,0,0,0,1.0,1.0,-1.0,-1.0
