id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
c0617e2b,2.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0
5e1028e5,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0
f0faccb9,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,3.0,4.0,6.0,0.0,0.0
f619413f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
042d286e,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
e85fb9b8,15.0,10.0,8.0,5.0,2.0,3.0,8.0,5.0,8.0,3.0,5.0,13.0,28.0,46.0,0.0
c9081f9a,8.0,6.0,7.0,0.0,1.0,5.0,9.0,4.0,1.0,0.0,1.0,6.0,14.0,2.0,0.0
c316607a,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
1cb49278,5.0,3.0,4.0,1.0,0.0,3.0,6.0,3.0,4.0,1.0,3.0,8.0,13.0,22.0,1.0
04ac8285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
a1c2666d,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0442183b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1fbbfbde,12.0,9.0,10.0,2.0,0.0,6.0,12.0,6.0,10.0,7.0,3.0,14.0,26.0,19.0,0.0
0f8bd0a6,4.0,2.0,1.0,2.0,1.0,3.0,6.0,3.0,3.0,1.0,2.0,6.0,10.0,11.0,0.0
042e8a49,6.0,4.0,1.0,4.0,1.0,0.0,2.0,2.0,4.0,0.0,4.0,1.0,7.0,0.0,0.0
3e99c613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0e7ccfc4,2.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
fb938d24,12.0,9.0,7.0,5.0,0.0,4.0,14.0,10.0,5.0,0.0,5.0,7.0,19.0,0.0,0.0
01eb744d,2.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,3.0,0.0,3.0,3.0,5.0,2.0,0.0
45b9b619,13.0,7.0,2.0,8.0,3.0,2.0,13.0,11.0,4.0,0.0,4.0,7.0,20.0,3.0,0.0
4fa7cb9b,6.0,1.0,3.0,3.0,0.0,1.0,14.0,13.0,7.0,0.0,7.0,8.0,14.0,3.0,0.0
1840e36d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
0ef89a37,3.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,7.0,2.0,0.0
0ab1f153,17.0,10.0,7.0,7.0,3.0,6.0,13.0,7.0,2.0,0.0,2.0,5.0,22.0,5.0,1.0
db4ed67b,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,2.0,7.0,3.0,1.0
d9565625,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,7.0,0.0
94b2001f,12.0,9.0,5.0,6.0,1.0,7.0,10.0,3.0,7.0,1.0,6.0,7.0,19.0,13.0,0.0
96e0490d,8.0,5.0,5.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,5.0,13.0,5.0,0.0
44781702,8.0,6.0,4.0,3.0,1.0,4.0,10.0,6.0,8.0,1.0,7.0,6.0,14.0,23.0,0.0
e46012d4,13.0,9.0,2.0,9.0,2.0,7.0,22.0,15.0,6.0,2.0,4.0,12.0,25.0,2.0,0.0
532d2690,14.0,10.0,8.0,6.0,0.0,7.0,22.0,15.0,13.0,3.0,10.0,14.0,28.0,13.0,0.0
ae4e2852,7.0,3.0,5.0,2.0,0.0,6.0,7.0,1.0,4.0,2.0,2.0,1.0,8.0,18.0,1.0
854ee61a,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0
111c3236,10.0,8.0,3.0,7.0,0.0,6.0,14.0,8.0,3.0,0.0,3.0,8.0,18.0,15.0,0.0
f7ee69fb,10.0,6.0,1.0,6.0,3.0,2.0,5.0,3.0,4.0,1.0,3.0,6.0,16.0,1.0,0.0
e7986081,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0
b19db005,1.0,1.0,0.0,1.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0
