id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
97bfa797,Jean-Kévin Augustin,fr FRA,FW,Monaco,22,1997,3.0,74,0,2,34,39,15,74,9,4,44.4,5,55.6,46,250,104,6,1,4,9,6,51,17,Matches
7dfbba27,Mathias Autret,fr FRA,"MF,FW",Brest,28,1991,13.6,715,6,73,354,299,37,715,20,4,20.0,16,80.0,371,1823,1020,32,27,3,37,14,474,83,Matches
d3ce9f1f,Ludovic Baal,gf GUF,DF,Brest,33,1986,9.2,746,28,213,387,155,6,746,25,17,68.0,8,32.0,342,2054,1220,29,23,2,16,8,408,42,Matches
06df8256,Benoît Badiashile,fr FRA,DF,Monaco,18,2001,15.7,1091,108,441,629,27,13,1091,5,4,80.0,1,20.0,634,3411,2280,19,5,0,10,3,695,4,Matches
3deb2342,Bastian Badu,fr FRA,FW,Montpellier,19,2000,0.1,8,0,0,5,3,1,8,0,0,,0,,3,18,0,0,0,0,0,0,6,4,Matches
5046b7d4,Stéphane Bahoken,cm CMR,FW,Angers,27,1992,10.1,290,3,14,137,142,42,289,11,5,45.5,6,54.5,195,966,260,16,6,8,37,23,243,74,Matches
5065d67d,Dénys Bain,fr FRA,DF,Brest,26,1993,14.1,839,152,581,252,8,5,839,4,3,75.0,1,25.0,471,2044,935,1,2,0,1,6,550,0,Matches
be13e5a8,Stefan Bajic,fr FRA,GK,Saint-Étienne,17,2001,1.0,23,17,23,0,0,0,23,0,0,,0,,5,14,5,0,0,0,0,0,4,0,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Monaco,24,1994,19.1,1195,32,204,758,245,28,1195,57,36,63.2,21,36.8,717,3809,1734,30,17,7,31,30,866,56,Matches
a8567629,Mitchel Bakker,nl NED,DF,Paris S-G,19,2000,1.0,102,5,34,50,18,0,102,1,1,100.0,0,0.0,52,204,70,0,0,0,2,1,84,7,Matches
509a4ccb,Keita Baldé,sn SEN,"FW,MF",Monaco,24,1995,9.5,391,10,40,157,194,45,391,8,5,62.5,3,37.5,217,1183,520,27,14,9,24,10,298,78,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Monaco,22,1997,18.7,1074,49,306,529,259,21,1074,37,24,64.9,13,35.1,588,3943,2437,67,32,3,30,10,622,109,Matches
4e7bfc23,Florent Balmont,fr FRA,MF,Dijon,39,1980,4.5,309,2,54,201,55,2,309,1,1,100.0,0,0.0,162,711,302,7,2,1,7,6,206,5,Matches
7fecbcdb,Abdoulaye Bamba,ci CIV,DF,Angers,29,1990,6.2,321,8,112,147,64,3,321,3,1,33.3,2,66.7,106,479,258,9,4,1,3,3,177,23,Matches
