id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
fb77bfef,12.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Matches
52ec54d0,18.0,17.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
0d077b88,5.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches
ae94a6c5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
d4a2533d,122.0,82.0,23.0,7.0,7.0,3.0,0.0,9.0,6.0,1.0,2.0,0.0,0.0,0.0,Matches
5fd5ed86,23.0,14.0,1.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Matches
33b8d077,98.0,89.0,2.0,1.0,2.0,1.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,Matches
59f2d958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
4ae67f27,9.0,6.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Matches
4a0b7f07,40.0,26.0,9.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Matches
e34e086c,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
dd86e8e4,5.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
e94d79e3,14.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
93b891d1,9.0,6.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,Matches
93b891d1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2146785a,47.0,32.0,4.0,3.0,6.0,2.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,Matches
aded8e6f,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
aded8e6f,4.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Matches
ac7e640b,20.0,9.0,1.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,Matches
cd0fa27b,173.0,100.0,54.0,2.0,11.0,4.0,2.0,21.0,12.0,7.0,0.0,1.0,1.0,0.0,Matches
78841da9,47.0,32.0,10.0,1.0,3.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Matches
247ed022,39.0,30.0,3.0,2.0,1.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,Matches
b6a1cdf9,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
356c9002,139.0,84.0,36.0,7.0,7.0,5.0,0.0,16.0,10.0,4.0,0.0,1.0,1.0,0.0,Matches
07ea0ef2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
54e53b7e,142.0,92.0,20.0,9.0,9.0,9.0,3.0,20.0,16.0,1.0,2.0,1.0,0.0,0.0,Matches
5bd72174,74.0,60.0,0.0,2.0,3.0,8.0,1.0,8.0,4.0,0.0,0.0,1.0,3.0,0.0,Matches
5bd72174,6.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
f7e2af2c,20.0,19.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
3f5f38fb,34.0,33.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,Matches
96960855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
130a7a3f,10.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,Matches
0728bebe,49.0,36.0,6.0,2.0,1.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,Matches
ba3d3bea,39.0,25.0,14.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Matches
4d1efb48,17.0,12.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
d9624b51,24.0,22.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
98a84572,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
7d50454d,10.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
eade5337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
ae7058f9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
e85fb9b8,21.0,18.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
b0f7e36c,41.0,21.0,3.0,8.0,6.0,3.0,0.0,7.0,2.0,0.0,3.0,1.0,1.0,0.0,Matches
c316607a,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
da77b60b,7.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
ee3c4b3f,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
e4ba67f2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
bf356094,12.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
8b95acda,10.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
8cabdc1e,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
8fef5412,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
8fef5412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
22ae86f9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
45b9b619,43.0,32.0,0.0,5.0,5.0,1.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,Matches
85a44ecc,43.0,32.0,0.0,2.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
c976160c,25.0,19.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches
f554e29b,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches
35dd6d80,25.0,15.0,4.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
16657b95,62.0,52.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
22cd43d2,35.0,28.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
8c964914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
0ab1f153,111.0,74.0,21.0,7.0,4.0,4.0,1.0,12.0,8.0,1.0,2.0,0.0,1.0,0.0,Matches
5722eced,25.0,20.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
a4fe8cda,22.0,16.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Matches
44eb9093,11.0,9.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Matches
215f3907,27.0,21.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
94b2001f,39.0,33.0,1.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Matches
cf043a33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
96e0490d,43.0,35.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Matches
16bb656a,11.0,7.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
952a03fe,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
7f9d956a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
ae4e2852,32.0,26.0,3.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Matches
e74f0e59,46.0,32.0,9.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
854ee61a,48.0,38.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
7f267d66,37.0,32.0,0.0,0.0,4.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,Matches
d2e8fd9b,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
e3cceee6,8.0,2.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,Matches
dc3fa3b5,23.0,19.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
d97f2e8d,17.0,14.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Matches
d97f2e8d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
d7d32194,31.0,20.0,0.0,4.0,4.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,Matches
39583cfd,149.0,85.0,39.0,10.0,8.0,7.0,0.0,11.0,6.0,2.0,0.0,2.0,1.0,0.0,Matches
e921b9db,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
ef94dc2f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
1fca9171,41.0,31.0,1.0,1.0,4.0,4.0,0.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,Matches
230a2fac,68.0,58.0,2.0,2.0,4.0,1.0,1.0,7.0,4.0,1.0,0.0,2.0,0.0,0.0,Matches
35a2557c,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
b5c3ff9f,16.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
bf309d24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
407feb71,78.0,61.0,2.0,4.0,3.0,5.0,3.0,10.0,7.0,1.0,0.0,2.0,0.0,0.0,Matches
0a3065c8,12.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
970b8574,88.0,42.0,30.0,4.0,10.0,1.0,1.0,8.0,3.0,3.0,0.0,2.0,0.0,0.0,Matches
2110f96c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
933d3b51,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
6eee05f1,23.0,16.0,0.0,1.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
20b3a502,61.0,52.0,1.0,0.0,5.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Matches
085e71a7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
620922ed,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
620922ed,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
481c9ece,63.0,49.0,4.0,3.0,4.0,3.0,0.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,Matches
