id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
37f1cf47,Ander Capa,es ESP,DF,Athletic Club,27,1992,31.9,1165,1616,72.1,17005,6933,677,794,85.3,387,538,71.9,54,151,35.8,4,2.9,2.8,+1.1,23,71,27,13,107,Matches
b92b456a,Marc Cardona,es ESP,FW,Osasuna,24,1995,7.8,128,177,72.3,1745,308,80,102,78.4,34,43,79.1,7,11,63.6,2,1.1,0.5,+0.9,10,6,5,0,14,Matches
b4a014b1,Diego Carlos,br BRA,DF,Sevilla,26,1993,34.8,1613,1919,84.1,33573,13082,509,558,91.2,831,908,91.5,241,396,60.9,0,0.6,0.8,-0.6,10,76,4,3,76,Matches
de39485a,Yannick Carrasco,be BEL,"MF,FW",Atlético Madrid,25,1993,7.0,166,227,73.1,2163,734,98,116,84.5,30,47,63.8,14,30,46.7,2,1.0,0.5,+1.0,11,13,6,0,21,Matches
e1deea75,Daniel Carriço,pt POR,DF,Sevilla,30,1988,9.4,508,565,89.9,9391,3220,186,201,92.5,261,276,94.6,50,76,65.8,0,0.0,0.1,0.0,1,27,0,0,28,Matches
8f898ba8,Guido Carrillo,ar ARG,FW,Leganés,28,1991,13.5,225,361,62.3,2781,490,134,195,68.7,66,107,61.7,4,13,30.8,2,0.7,0.3,+1.3,11,16,5,0,29,Matches
4958bfb2,Dani Carvajal,es ESP,DF,Real Madrid,27,1992,30.4,2024,2408,84.1,32538,10711,1091,1185,92.1,742,863,86.0,160,253,63.2,5,4.9,6.3,+0.1,41,127,52,20,182,Matches
dee86451,William Carvalho,pt POR,MF,Betis,27,1992,9.9,553,632,87.5,9485,2589,253,284,89.1,232,248,93.5,49,64,76.6,0,0.8,0.4,-0.8,9,53,8,0,68,Matches
4d224fe8,Casemiro,br BRA,MF,Real Madrid,27,1992,34.3,1817,2185,83.2,34678,10324,812,901,90.1,640,751,85.2,305,409,74.6,3,1.5,1.8,+1.5,13,204,19,3,201,Matches
e2e9c250,Santi Cazorla,es ESP,MF,Villarreal,34,1984,27.2,1407,1727,81.5,26151,7891,603,676,89.2,527,605,87.1,225,337,66.8,9,7.4,6.2,+1.6,71,178,45,5,232,Matches
37f04799,Sofian Chakla,ma MAR,DF,Villarreal,25,1993,2.0,75,91,82.4,1612,578,18,21,85.7,46,52,88.5,11,18,61.1,0,0.0,0.0,0.0,0,0,0,0,3,Matches
c4b8bcf4,Charles,br BRA,FW,Eibar,35,1984,14.5,233,347,67.1,2798,431,153,206,74.3,52,81,64.2,7,9,77.8,0,0.9,0.6,-0.9,11,11,5,1,20,Matches
4207e578,Pablo Chavarría,ar ARG,"FW,MF",Mallorca,31,1988,2.3,35,62,56.5,351,73,22,34,64.7,4,9,44.4,1,3,33.3,0,0.1,0.1,-0.1,2,1,1,0,3,Matches
873ce3a2,Pape Cheikh Diop,sn SEN,MF,Celta Vigo,21,1997,6.7,238,265,89.8,3722,961,118,133,88.7,85,90,94.4,22,25,88.0,1,0.5,0.2,+0.5,5,25,2,0,23,Matches
7f203b54,Chema,es ESP,DF,Getafe,27,1992,3.4,76,130,58.5,1851,706,14,23,60.9,42,52,80.8,19,47,40.4,0,0.0,0.0,0.0,0,7,0,0,4,Matches
0ac94a23,Denis Cheryshev,ru RUS,"MF,FW",Valencia,28,1990,10.3,231,354,65.3,3508,992,117,156,75.0,82,117,70.1,15,37,40.5,2,1.5,1.3,+0.5,6,14,12,3,33,Matches
b8a642fc,Samuel Chukwueze,ng NGA,"FW,MF",Villarreal,20,1999,22.8,546,762,71.7,9159,2208,274,340,80.6,198,257,77.0,57,92,62.0,2,4.4,3.1,-2.4,39,37,28,5,85,Matches
81a606fc,Churripi,es ESP,GK,Valladolid,25,1994,2.7,37,99,37.4,1459,1257,5,5,100.0,12,12,100.0,20,79,25.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches
04ac8285,Jasper Cillessen,nl NED,GK,Valencia,30,1989,23.3,482,760,63.4,13784,10635,106,107,99.1,198,202,98.0,172,439,39.2,1,0.0,0.0,+1.0,1,6,0,0,0,Matches
9dfdbdeb,Óscar Clemente,es ESP,MF,Atlético Madrid,20,1999,0.0,2,2,100.0,29,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
33a61a52,Carlos Clerc,es ESP,DF,Levante,27,1992,20.5,692,966,71.6,10571,4589,414,472,87.7,217,298,72.8,46,139,33.1,2,2.0,1.3,0.0,9,50,8,4,68,Matches
6d8f8441,Coke,es ESP,DF,Levante,32,1987,11.0,462,586,78.8,8220,3362,224,255,87.8,167,197,84.8,57,95,60.0,0,0.3,0.4,-0.3,7,32,7,1,48,Matches
85dace26,Álex Collado,es ESP,FW,Barcelona,20,1999,0.1,9,10,90.0,119,8,6,7,85.7,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
a6951bf8,Francis Coquelin,fr FRA,MF,Valencia,28,1991,21.2,897,1004,89.3,15765,3753,394,413,95.4,353,382,92.4,100,138,72.5,0,0.2,0.5,-0.2,6,72,9,0,85,Matches
0e7ccfc4,Sébastien Corchia,fr FRA,DF,Espanyol,28,1990,3.0,143,178,80.3,2264,755,75,80,93.8,58,67,86.6,8,19,42.1,0,1.0,0.7,-1.0,7,6,7,6,10,Matches
49ea92be,Iñigo Córdoba,es ESP,FW,Athletic Club,22,1997,16.0,317,460,68.9,4011,1069,198,232,85.3,84,132,63.6,10,30,33.3,4,1.3,1.6,+2.7,12,16,15,7,38,Matches
01eb744d,Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,24,1995,22.9,431,591,72.9,5165,1280,278,333,83.5,87,127,68.5,11,29,37.9,6,4.6,4.3,+1.4,27,26,18,3,53,Matches
46bd3a5b,Rober Correa,es ESP,DF,Eibar,26,1992,10.3,369,523,70.6,6307,2542,181,218,83.0,141,202,69.8,36,72,50.0,0,0.2,0.4,-0.2,5,39,7,6,41,Matches
c78b352d,Thierry Correia,pt POR,DF,Valencia,20,1999,2.9,104,137,75.9,1752,642,51,58,87.9,40,43,93.0,11,24,45.8,0,0.1,0.2,-0.1,2,8,2,1,8,Matches
31a1288d,Antonio Cortés,es ESP,"FW,MF",Granada,19,2000,2.0,17,33,51.5,178,45,11,16,68.8,4,9,44.4,0,1,0.0,0,0.2,0.2,-0.2,2,2,0,0,2,Matches
a190d597,Diego Costa,es ESP,FW,Atlético Madrid,30,1988,15.0,253,369,68.6,3320,629,143,187,76.5,64,89,71.9,12,19,63.2,4,2.8,2.1,+1.2,15,16,14,1,34,Matches
808d48f3,Jaume Costa,es ESP,DF,Valencia,31,1988,15.4,671,835,80.4,10608,3428,342,385,88.8,280,328,85.4,38,83,45.8,1,0.5,0.8,+0.5,8,41,8,3,54,Matches
545e2f01,David Costas,es ESP,DF,Celta Vigo,24,1995,3.8,178,200,89.0,3347,1238,57,59,96.6,109,117,93.2,10,15,66.7,0,0.0,0.0,0.0,0,6,0,0,16,Matches
1840e36d,Thibaut Courtois,be BEL,GK,Real Madrid,27,1992,34.0,861,1086,79.3,21460,13247,141,141,100.0,535,539,99.3,181,397,45.6,0,0.0,0.0,0.0,0,3,1,0,0,Matches
3c05c659,Sebastián Cristóforo,uy URU,MF,Eibar,25,1993,9.7,216,299,72.2,3594,990,113,133,85.0,77,96,80.2,20,52,38.5,0,0.3,0.4,-0.3,8,21,2,1,28,Matches
